1	3672750	3675185	+	0.0006	225	0.0010	143	Zm00024ab001220	UM
1	3675189	3675824	+	0.9266	22	0.6588	18	Zm00024ab001230	ambiguous
1	3750458	3760597	-	0.0894	170	0.0008	152	Zm00024ab001240	ambiguous
1	3790626	3795482	+	0.9208	31	0.7054	19	Zm00024ab001260	ambiguous
1	3841151	3844118	+	0.0008	196	0.0010	142	Zm00024ab001270	UM
1	3871295	3874609	+	0.0290	213	0.0008	160	Zm00024ab001280	UM
1	3874901	3878024	-	0.0017	168	0.0000	146	Zm00024ab001290	UM
1	3877023	3877728	+	NA	0	NA	0	Zm00024ab001300	ambiguous
1	3880636	3886016	+	0.0013	570	0.0013	373	Zm00024ab001310	UM
1	3889955	3891978	-	0.0014	92	0.0000	91	Zm00024ab001320	UM
1	3890999	3895062	+	0.5674	174	0.0011	142	Zm00024ab001330	gbM
1	3896540	3903270	+	0.2608	89	0.0042	107	Zm00024ab001340	gbM
1	3903578	3904184	+	0.0000	172	0.0010	115	Zm00024ab001350	UM
1	3906596	3911620	+	0.0087	498	0.0052	277	Zm00024ab001360	UM
1	3957483	3961691	+	0.1228	214	0.0024	171	Zm00024ab001380	ambiguous
1	4004911	4008439	+	0.3306	129	0.0036	128	Zm00024ab001390	gbM
1	4004916	4005600	-	NA	0	NA	0	Zm00024ab001400	ambiguous
1	4008718	4012051	-	0.1752	64	0.0000	98	Zm00024ab001410	ambiguous
1	4039914	4040642	+	0.0015	102	0.0027	57	Zm00024ab001420	UM
1	4043442	4057851	-	0.4592	86	0.0034	130	Zm00024ab001430	gbM
1	4155431	4160081	+	0.3449	76	0.0015	122	Zm00024ab001440	gbM
1	4160428	4167671	-	0.2273	236	0.0050	254	Zm00024ab001450	gbM
1	4161615	4164658	+	NA	0	NA	0	Zm00024ab001460	ambiguous
1	4168769	4173425	-	0.2270	320	0.0052	289	Zm00024ab001470	gbM
1	4178839	4181814	-	0.0023	654	0.0021	340	Zm00024ab001490	UM
1	4190049	4197104	-	0.0000	56	0.0027	40	Zm00024ab001500	UM
1	4228310	4297318	+	0.6029	282	0.0347	512	Zm00024ab001510	gbM
1	4328578	4331101	+	0.0346	248	0.0000	170	Zm00024ab001520	UM
1	4350848	4351392	+	0.0000	86	0.0000	37	Zm00024ab001530	ambiguous
1	4359079	4363791	+	0.0000	242	0.0034	210	Zm00024ab001540	UM
1	4393594	4395801	+	0.6523	32	0.0056	40	Zm00024ab001550	ambiguous
1	4414308	4422567	-	0.2932	136	0.0067	215	Zm00024ab001560	gbM
1	4414536	4417875	+	NA	0	NA	0	Zm00024ab001570	ambiguous
1	4477181	4481616	-	0.1559	185	0.0009	165	Zm00024ab001590	ambiguous
1	4484520	4486915	-	0.0042	86	0.0000	72	Zm00024ab001600	UM
1	4505069	4506571	-	0.0000	140	0.0000	90	Zm00024ab001610	UM
1	4578353	4580616	+	0.0039	231	0.0022	159	Zm00024ab001620	UM
1	4690760	4693835	-	0.0017	284	0.0008	181	Zm00024ab001630	UM
1	4694729	4708223	-	0.5973	424	0.0042	591	Zm00024ab001640	gbM
1	4715748	4716498	+	0.8648	70	0.7291	85	Zm00024ab001660	teM
1	4804142	4809719	+	0.1055	106	0.0450	103	Zm00024ab001670	ambiguous
1	4811290	4814198	-	0.0946	236	0.0013	165	Zm00024ab001680	ambiguous
1	4871999	4876448	+	0.0066	299	0.0083	163	Zm00024ab001690	UM
1	4889184	4895837	-	0.0074	104	0.0162	69	Zm00024ab001700	UM
1	4900106	4902330	-	0.0042	112	0.0000	82	Zm00024ab001710	UM
1	4902659	4903352	-	0.0000	110	0.0000	82	Zm00024ab001720	UM
1	4913713	4914351	+	0.7840	24	0.7288	21	Zm00024ab001740	ambiguous
1	4934639	4936155	+	0.8961	38	0.7279	40	Zm00024ab001750	ambiguous
1	4963786	4979596	-	0.0093	94	0.0049	88	Zm00024ab001760	UM
1	5116358	5119344	+	0.2252	53	0.0015	76	Zm00024ab001770	gbM
1	5123461	5125924	-	0.0013	472	0.0013	271	Zm00024ab001780	UM
1	5127013	5128806	+	0.2455	130	0.0021	99	Zm00024ab001790	gbM
1	5131240	5135915	+	0.1962	260	0.0089	177	Zm00024ab001800	ambiguous
1	5142701	5147092	+	0.0000	170	0.0000	129	Zm00024ab001810	UM
1	5305359	5306159	-	0.5189	82	0.2881	44	Zm00024ab001820	ambiguous
1	5321448	5324494	+	0.0000	199	0.0000	106	Zm00024ab001840	UM
1	5365336	5371270	+	0.0032	519	0.0030	364	Zm00024ab001850	UM
1	5421328	5424071	+	0.0011	687	0.0004	391	Zm00024ab001860	UM
1	5451070	5462842	+	0.8584	130	0.7472	109	Zm00024ab001870	teM
1	5470897	5472885	+	0.1231	244	0.0010	151	Zm00024ab001880	ambiguous
1	5484683	5486059	+	0.0017	221	0.0014	126	Zm00024ab001890	UM
1	5519471	5523220	+	0.0336	366	0.0074	221	Zm00024ab001910	UM
1	5521845	5524128	-	0.0000	104	0.0000	78	Zm00024ab001920	UM
1	5528047	5530355	-	0.0025	254	0.0036	130	Zm00024ab001930	UM
1	5533781	5539263	+	0.2779	63	0.0000	103	Zm00024ab001940	gbM
1	5584575	5591078	+	0.2678	113	0.0450	103	Zm00024ab001950	gbM
1	5594954	5598977	+	0.0561	269	0.0000	201	Zm00024ab001960	ambiguous
1	5599353	5607887	-	0.0010	175	0.0020	190	Zm00024ab001970	UM
1	5607699	5612399	+	0.3310	137	0.0027	150	Zm00024ab001980	gbM
1	5667688	5669566	+	0.0006	206	0.0000	123	Zm00024ab001990	UM
1	5670161	5677963	-	0.1739	249	0.0036	254	Zm00024ab002000	ambiguous
1	5678428	5682475	-	0.0815	126	0.0058	102	Zm00024ab002010	ambiguous
1	5711240	5711882	-	0.9800	53	0.6866	31	Zm00024ab002020	ambiguous
1	5712308	5714526	+	0.9101	26	0.7927	45	Zm00024ab002030	ambiguous
1	5718331	5719378	-	0.0090	260	0.0015	129	Zm00024ab002040	UM
1	5719047	5719434	+	NA	0	NA	0	Zm00024ab002050	ambiguous
1	5720583	5720924	-	NA	0	NA	0	Zm00024ab002060	ambiguous
1	5733588	5733929	+	NA	0	0.5000	1	Zm00024ab002070	ambiguous
1	5744942	5746368	+	0.0137	125	0.0094	72	Zm00024ab002080	UM
1	5760974	5765678	-	0.4857	106	0.0057	104	Zm00024ab002090	gbM
1	5820473	5821766	-	0.0021	116	0.0000	62	Zm00024ab002100	UM
1	5827691	5828590	-	0.0000	128	0.0000	73	Zm00024ab002110	UM
1	5830760	5833206	-	0.2971	54	0.0320	39	Zm00024ab002130	ambiguous
1	5834565	5837421	-	0.0007	258	0.0032	162	Zm00024ab002140	UM
1	5844601	5848157	+	0.1462	117	0.1010	63	Zm00024ab002150	ambiguous
1	5852936	5854879	-	0.7850	46	0.0123	40	Zm00024ab002160	gbM
1	5855577	5855917	-	0.7630	54	0.0311	36	Zm00024ab002170	ambiguous
1	5922309	5945076	+	0.9382	14	0.0031	118	Zm00024ab002180	ambiguous
1	5948812	5952019	+	0.0008	486	0.0000	337	Zm00024ab002190	UM
1	5952043	5957800	-	0.3461	187	0.0004	287	Zm00024ab002200	gbM
1	5985333	5988804	+	0.1913	411	0.0024	338	Zm00024ab002210	ambiguous
1	5988996	5990461	+	0.0021	90	0.0018	106	Zm00024ab002220	UM
1	5992557	5999920	-	0.3726	133	0.0043	166	Zm00024ab002230	gbM
1	6002536	6005193	+	0.6662	70	0.0041	132	Zm00024ab002240	gbM
1	6069420	6070626	+	0.2390	16	0.0000	25	Zm00024ab002260	ambiguous
1	6076571	6077897	+	0.0032	324	0.0022	153	Zm00024ab002270	UM
1	6093439	6144349	-	0.6157	144	0.0164	244	Zm00024ab002280	gbM
1	6173670	6174075	-	0.9459	20	0.7500	10	Zm00024ab002300	ambiguous
1	6245547	6246529	-	0.0000	164	0.0000	84	Zm00024ab002310	UM
1	6247556	6253441	-	0.0023	58	0.0000	58	Zm00024ab002320	UM
1	6253654	6258239	-	0.5602	60	0.0009	118	Zm00024ab002330	gbM
1	6298726	6303739	+	0.8010	95	0.0070	139	Zm00024ab002340	gbM
1	6302762	6305856	-	0.0010	339	0.0045	185	Zm00024ab002350	UM
1	6338574	6339493	-	0.9130	4	0.7869	12	Zm00024ab002360	ambiguous
1	6341158	6342207	-	0.0010	188	0.0000	100	Zm00024ab002380	UM
1	6343830	6348594	-	0.2048	132	0.0135	210	Zm00024ab002390	gbM
1	6349552	6352000	+	0.0540	68	0.0027	77	Zm00024ab002400	ambiguous
1	6351688	6355347	-	0.0023	312	0.0018	229	Zm00024ab002410	UM
1	6358490	6368173	-	0.5479	188	0.0042	240	Zm00024ab002430	gbM
1	6424220	6426937	+	0.0029	379	0.0007	195	Zm00024ab002440	UM
1	6440583	6443316	-	0.0022	300	0.0032	199	Zm00024ab002450	UM
1	6452814	6457653	-	0.0080	556	0.0056	358	Zm00024ab002460	UM
1	6538672	6544120	-	0.0018	260	0.0015	218	Zm00024ab002470	UM
1	6558213	6561705	-	0.0000	80	0.0000	44	Zm00024ab002480	UM
1	6580457	6581580	-	0.0042	228	0.0038	145	Zm00024ab002490	UM
1	6629734	6631893	+	0.0010	534	0.0000	242	Zm00024ab002510	UM
1	6652001	6653166	-	0.0035	108	0.0021	111	Zm00024ab002520	UM
1	6652183	6652541	+	NA	0	NA	0	Zm00024ab002530	ambiguous
1	6676363	6677086	-	0.0000	44	0.0000	45	Zm00024ab002540	UM
1	6680579	6682476	-	0.9114	62	0.7553	68	Zm00024ab002550	teM
1	6689319	6692739	+	0.1974	114	0.0022	112	Zm00024ab002560	ambiguous
1	6693830	6712247	-	0.3160	202	0.0038	382	Zm00024ab002570	gbM
1	6802083	6806647	-	0.0005	536	0.0007	393	Zm00024ab002580	UM
1	6809416	6812940	-	0.3564	58	0.0046	75	Zm00024ab002590	gbM
1	6860402	6866616	+	0.4831	169	0.0073	221	Zm00024ab002600	gbM
1	6930474	6933344	-	0.2089	54	0.3169	39	Zm00024ab002610	ambiguous
1	6935491	6939629	+	0.0015	205	0.0018	162	Zm00024ab002620	UM
1	6948959	6951020	+	0.0000	262	0.0008	184	Zm00024ab002630	UM
1	6951095	6956517	-	0.1899	300	0.0083	332	Zm00024ab002650	ambiguous
1	7021579	7023890	-	0.0004	338	0.0007	191	Zm00024ab002660	UM
1	7025620	7039774	-	0.3255	108	0.2227	112	Zm00024ab002670	ambiguous
1	7040397	7046897	-	0.3387	116	0.0022	210	Zm00024ab002680	gbM
1	7057845	7060017	-	0.8217	14	0.7826	15	Zm00024ab002690	ambiguous
1	7083954	7084940	+	0.8878	158	0.6706	92	Zm00024ab002700	teM
1	7198112	7223871	+	0.3188	133	0.0083	188	Zm00024ab002710	gbM
1	7219015	7219643	-	NA	0	NA	0	Zm00024ab002720	ambiguous
1	7260341	7264599	+	0.0028	52	0.0044	59	Zm00024ab002730	UM
1	7267330	7270221	+	0.2781	96	0.0009	132	Zm00024ab002740	gbM
1	7369081	7374936	+	0.0358	393	0.0096	208	Zm00024ab002750	UM
1	7378499	7380271	+	0.0000	235	0.0013	140	Zm00024ab002760	UM
1	7518127	7519465	+	0.0135	372	0.0088	199	Zm00024ab002780	UM
1	7527413	7531661	+	0.0476	245	0.0007	188	Zm00024ab002790	UM
1	7534011	7535202	+	0.0000	144	0.0021	118	Zm00024ab002800	UM
1	7542008	7543249	+	0.0056	172	0.0044	124	Zm00024ab002810	UM
1	7606429	7609757	-	0.4782	128	0.0007	175	Zm00024ab002820	gbM
1	7612244	7612628	+	0.7241	74	0.5753	44	Zm00024ab002830	teM
1	7612762	7613865	+	0.9190	41	0.7611	64	Zm00024ab002840	teM
1	7664286	7666214	-	0.0005	232	0.0007	161	Zm00024ab002880	UM
1	7673708	7675895	+	0.9840	51	0.7671	33	Zm00024ab002890	ambiguous
1	7676001	7680394	-	0.9130	12	0.8110	66	Zm00024ab002900	ambiguous
1	7715335	7720935	+	0.0454	187	0.0000	152	Zm00024ab002910	UM
1	7721098	7723517	+	0.0010	248	0.0014	181	Zm00024ab002920	UM
1	7723350	7725915	-	0.0146	510	0.0169	245	Zm00024ab002930	UM
1	7724781	7725333	+	NA	0	NA	0	Zm00024ab002940	ambiguous
1	7770218	7773761	-	0.0008	507	0.0000	259	Zm00024ab002950	UM
1	7770336	7772049	+	NA	0	NA	0	Zm00024ab002960	ambiguous
1	7857907	7872444	-	0.2970	96	0.0158	100	Zm00024ab002970	gbM
1	7913249	7913813	-	0.8714	96	0.7064	44	Zm00024ab002980	teM
1	7916662	7919244	-	0.0011	440	0.0000	240	Zm00024ab002990	UM
1	8025597	8027331	-	0.0000	206	0.0009	153	Zm00024ab003000	UM
1	8059584	8061325	-	0.0000	136	0.0000	99	Zm00024ab003010	UM
1	8062980	8064192	-	0.0013	112	0.0017	79	Zm00024ab003020	UM
1	8067075	8067670	-	0.0064	20	0.0000	37	Zm00024ab003030	ambiguous
1	8126638	8127448	-	0.0000	28	0.0000	39	Zm00024ab003040	ambiguous
1	8137198	8140798	-	0.1476	178	0.0009	139	Zm00024ab003050	ambiguous
1	8281412	8300521	-	0.9046	76	0.7863	101	Zm00024ab003060	teM
1	8340823	8343199	+	0.0005	302	0.0000	144	Zm00024ab003070	UM
1	8350847	8352887	-	0.0008	458	0.0000	248	Zm00024ab003090	UM
1	8352977	8353821	+	0.0000	109	0.0000	71	Zm00024ab003100	UM
1	8387746	8389269	+	0.8906	36	0.7975	103	Zm00024ab003110	ambiguous
1	8408347	8414029	-	0.8505	38	0.7363	71	Zm00024ab003120	ambiguous
1	8414075	8414966	+	0.0000	160	0.0000	75	Zm00024ab003130	UM
1	8414948	8417804	-	0.0714	297	0.0085	272	Zm00024ab003140	ambiguous
1	8419997	8422589	-	0.1496	176	0.0013	99	Zm00024ab003150	ambiguous
1	8456290	8458458	-	0.8653	184	0.6799	119	Zm00024ab003160	teM
1	8477127	8478050	-	0.0000	144	0.0015	109	Zm00024ab003170	UM
1	8499543	8512227	-	0.4093	218	0.0070	300	Zm00024ab003180	gbM
1	8527589	8558348	+	0.3975	248	0.0026	297	Zm00024ab003190	gbM
1	8533434	8537831	-	NA	0	NA	0	Zm00024ab003200	ambiguous
1	8559197	8562741	-	0.1768	116	0.0011	119	Zm00024ab003210	ambiguous
1	8582772	8583447	-	0.9067	63	0.7941	39	Zm00024ab003220	ambiguous
1	8584665	8621304	+	0.8084	64	0.4563	116	Zm00024ab003230	teM
1	8611479	8612473	-	NA	0	NA	0	Zm00024ab003240	ambiguous
1	8624573	8634093	-	0.8607	50	0.7397	136	Zm00024ab003250	teM
1	8738732	8739037	-	0.9561	54	0.5909	50	Zm00024ab003280	teM
1	8883164	8886468	+	0.0040	161	0.0000	106	Zm00024ab003310	UM
1	8883312	8883696	-	NA	0	NA	0	Zm00024ab003320	ambiguous
1	8896208	8899917	+	0.0014	275	0.0000	164	Zm00024ab003330	UM
1	8903916	8909308	-	0.8750	45	0.7889	128	Zm00024ab003340	teM
1	8918950	8920795	+	0.0376	30	0.0029	71	Zm00024ab003350	ambiguous
1	8924429	8927859	+	0.3469	38	0.0018	76	Zm00024ab003360	ambiguous
1	8927919	8929916	+	0.0173	122	0.0012	120	Zm00024ab003370	UM
1	8928792	8932295	-	0.4118	36	0.0015	83	Zm00024ab003380	ambiguous
1	9034713	9035897	-	0.8886	42	0.7574	73	Zm00024ab003400	teM
1	9036733	9040302	-	0.4920	169	0.3452	103	Zm00024ab003410	ambiguous
1	9106094	9109427	+	0.0000	144	0.0000	98	Zm00024ab003420	UM
1	9131587	9132412	+	0.9377	97	0.7074	58	Zm00024ab003430	teM
1	9132631	9136190	+	0.9780	34	0.8280	66	Zm00024ab003440	ambiguous
1	9139178	9141283	+	0.0114	318	0.0108	188	Zm00024ab003450	UM
1	9195356	9200288	+	0.0000	63	0.0000	48	Zm00024ab003460	UM
1	9200661	9202793	+	0.0000	277	0.0000	158	Zm00024ab003470	UM
1	9202540	9206494	-	0.0034	759	0.0023	469	Zm00024ab003480	UM
1	9255216	9257187	+	0.0051	346	0.0041	247	Zm00024ab003490	UM
1	9255216	9258495	-	0.0216	96	0.0061	64	Zm00024ab003500	UM
1	9338414	9341528	+	0.0118	68	0.0024	47	Zm00024ab003510	UM
1	9342944	9347276	-	0.0034	220	0.0053	245	Zm00024ab003520	UM
1	9351319	9352769	+	0.0000	251	0.0012	124	Zm00024ab003530	UM
1	9353389	9357385	-	0.1789	112	0.0008	140	Zm00024ab003540	ambiguous
1	9376928	9378758	+	0.0017	386	0.0000	231	Zm00024ab003550	UM
1	9392863	9394822	-	0.0015	372	0.0015	184	Zm00024ab003560	UM
1	9438657	9439049	+	0.9151	22	0.8027	28	Zm00024ab003590	ambiguous
1	9479839	9480915	-	0.2072	147	0.0200	107	Zm00024ab003600	gbM
1	9517160	9523415	-	0.8812	43	0.5956	52	Zm00024ab003610	teM
1	9523462	9524325	-	0.0010	148	0.0031	96	Zm00024ab003620	UM
1	9582753	9586092	-	0.0000	218	0.0000	147	Zm00024ab003630	UM
1	9643413	9645869	-	0.0275	176	0.0008	187	Zm00024ab003640	UM
1	9659057	9661919	+	0.1956	204	0.0000	166	Zm00024ab003650	ambiguous
1	9663528	9667971	-	0.7647	90	0.0037	158	Zm00024ab003660	gbM
1	9669872	9671455	-	0.0005	318	0.0000	169	Zm00024ab003670	UM
1	9760647	9761667	+	0.8529	8	0.7208	19	Zm00024ab003680	ambiguous
1	9764375	9765104	-	0.9659	126	0.7391	97	Zm00024ab003690	teM
1	9834199	9837577	+	0.0190	150	0.0036	198	Zm00024ab003700	UM
1	9838085	9838791	-	0.0000	92	0.0000	60	Zm00024ab003710	UM
1	9839112	9841900	+	0.0123	88	0.0000	50	Zm00024ab003720	UM
1	9845785	9848987	+	0.0036	480	0.0015	278	Zm00024ab003730	UM
1	9911138	9913695	+	0.0006	628	0.0000	364	Zm00024ab003740	UM
1	9923948	9928502	+	0.0013	174	0.0000	284	Zm00024ab003750	UM
1	9976945	9978396	-	0.0000	134	0.0000	183	Zm00024ab003760	UM
1	10114277	10117534	+	0.0000	191	0.0006	199	Zm00024ab003770	UM
1	10119173	10126421	-	0.4668	390	0.0063	498	Zm00024ab003780	gbM
1	10203826	10210502	-	0.1792	142	0.0018	176	Zm00024ab003790	ambiguous
1	10256462	10259159	+	0.0044	686	0.0022	366	Zm00024ab003800	UM
1	10349223	10349961	-	0.0000	102	0.0000	57	Zm00024ab003810	UM
1	10368175	10372357	+	0.0263	284	0.0140	285	Zm00024ab003820	UM
1	10415533	10481420	+	0.7315	163	0.0091	339	Zm00024ab003830	gbM
1	10482389	10483604	+	0.0008	230	0.0012	143	Zm00024ab003840	UM
1	10482460	10489484	-	0.2180	138	0.0004	262	Zm00024ab003850	gbM
1	10496131	10498189	+	0.0004	372	0.0006	236	Zm00024ab003860	UM
1	10528108	10529294	+	0.0087	216	0.0086	152	Zm00024ab003870	UM
1	10528108	10530418	-	0.0000	178	0.0000	96	Zm00024ab003880	UM
1	10538997	10541098	+	0.0004	428	0.0011	261	Zm00024ab003890	UM
1	10542740	10544876	+	0.0000	425	0.0000	244	Zm00024ab003900	UM
1	10560245	10562733	+	0.0041	284	0.0007	214	Zm00024ab003910	UM
1	10592742	10596301	-	0.0018	720	0.0003	451	Zm00024ab003920	UM
