1	12295415	12295515	0.0119	14	0.0090	111 UM CG
1	12406523	12406623	0.0000	26	0.0000	157 UM CG
1	12571168	12571268	0.0000	10	0.0000	35 UM CG
1	12621227	12621327	0.0000	18	0.0000	168 UM CG
1	12753354	12753454	0.0476	10	0.0588	68 UM CG
1	13031466	13031566	0.0000	26	0.0000	121 UM CG
1	13262255	13262355	0.0083	12	0.0111	90 UM CG
1	13335199	13335299	0.0000	12	0.0000	117 UM CG
1	13569860	13569960	0.0000	17	0.0000	185 UM CG
1	13860825	13860925	0.0000	10	0.0000	52 UM CG
1	14214252	14214352	0.0000	26	0.0000	154 UM CG
1	14219358	14219458	0.0000	26	0.0000	184 UM CG
1	14220207	14220307	0.0000	22	0.0000	237 UM CG
1	14256081	14256181	0.0000	27	0.0000	236 UM CG
1	14480347	14480447	0.0000	10	0.0000	58 UM CG
1	14550810	14550910	0.0000	8	0.0000	99 UM CG
1	14883974	14884074	0.0000	2	0.0000	7 UM CG
1	14954974	14955074	0.0000	14	0.0000	99 UM CG
1	15194801	15194901	0.0000	4	0.0000	44 UM CG
1	15295050	15295150	0.0000	16	0.0000	73 UM CG
1	15865969	15866069	0.0000	20	0.0000	127 UM CG
1	15900631	15900731	0.0000	20	0.0000	120 UM CG
1	16035007	16035107	0.1444	10	0.1042	48 UM CG
1	16601209	16601309	0.0000	14	0.0000	161 UM CG
1	16705042	16705142	0.0000	6	0.0000	66 UM CG
1	16737977	16738077	0.0000	9	0.0000	30 UM CG
1	16855535	16855635	0.0929	4	0.0980	51 UM CG
1	17041586	17041686	0.0000	26	0.0000	181 UM CG
1	17051174	17051274	0.0000	9	0.0000	39 UM CG
1	17081440	17081540	0.0677	8	0.0769	52 UM CG
1	17257157	17257257	0.0000	10	0.0000	101 UM CG
1	17592611	17592711	0.0000	16	0.0000	87 UM CG
1	17734616	17734716	0.0417	2	0.0357	28 UM CG
1	17857782	17857882	0.0217	4	0.0308	65 UM CG
1	17868690	17868790	0.0000	17	0.0000	234 UM CG
1	17894556	17894656	0.0000	6	0.0000	95 UM CG
1	17944990	17945090	0.0000	2	0.0000	13 UM CG
1	18042192	18042292	0.0000	18	0.0000	123 UM CG
1	18387936	18388036	NA	0	NA	0 UM CG
1	18398405	18398505	0.0000	10	0.0000	104 UM CG
1	18784052	18784152	0.0000	4	0.0000	22 UM CG
1	19105048	19105148	0.0000	24	0.0000	211 UM CG
1	19189126	19189226	0.0000	14	0.0000	83 UM CG
1	19309406	19309506	0.0000	29	0.0000	98 UM CG
1	19460703	19460803	0.0167	10	0.0235	85 UM CG
1	19470833	19470933	0.0000	10	0.0000	101 UM CG
1	20148933	20149033	0.0000	12	0.0000	57 UM CG
1	20200512	20200612	0.0000	22	0.0000	84 UM CG
1	20277925	20278025	0.0288	20	0.0329	152 UM CG
1	20860481	20860581	0.0281	8	0.0323	62 UM CG
1	21627649	21627749	0.0000	12	0.0000	103 UM CG
1	21734485	21734585	0.0000	16	0.0000	51 UM CG
1	21866988	21867088	0.0000	28	0.0000	123 UM CG
1	22258353	22258453	0.0000	6	0.0000	53 UM CG
1	22559397	22559497	0.0000	2	0.0000	17 UM CG
1	22821951	22822051	0.0000	20	0.0000	159 UM CG
1	23304821	23304921	0.0000	24	0.0000	154 UM CG
1	23308769	23308869	0.0000	12	0.0000	50 UM CG
1	23433452	23433552	0.0250	16	0.0213	94 UM CG
1	23620227	23620327	0.5965	8	0.6094	64 UM CG
1	23785408	23785508	0.0000	21	0.0000	124 UM CG
1	24353735	24353835	0.2986	24	0.1237	194 UM CG
1	24454546	24454646	0.0000	6	0.0000	21 UM CG
1	24728465	24728565	0.0000	6	0.0000	44 UM CG
1	24897561	24897661	0.5030	6	0.5000	46 UM CG
1	25479047	25479147	0.9773	4	0.9756	41 UM CG
1	25484845	25484945	0.0111	15	0.0167	60 UM CG
1	26281888	26281988	0.0000	20	0.0000	95 UM CG
1	26535146	26535246	0.0000	22	0.0000	206 UM CG
1	27159817	27159917	0.0000	14	0.0000	42 UM CG
1	27448322	27448422	0.0000	6	0.0000	51 UM CG
1	27569858	27569958	0.0000	11	0.0000	72 UM CG
1	27580881	27580981	0.0000	18	0.0000	237 UM CG
1	27855624	27855724	0.0000	6	0.0000	105 UM CG
1	28712363	28712463	0.0000	4	0.0000	52 UM CG
1	28799223	28799323	0.0000	24	0.0000	240 UM CG
1	28861597	28861697	0.0046	24	0.0057	176 UM CG
1	28970511	28970611	0.0000	12	0.0000	67 UM CG
1	28973747	28973847	0.0000	14	0.0000	123 UM CG
1	29172597	29172697	0.0000	4	0.0000	18 UM CG
1	29333851	29333951	0.8846	2	0.8750	24 UM CG
1	29812245	29812345	0.0000	22	0.0000	63 UM CG
1	30240044	30240144	0.0000	6	0.0000	70 UM CG
1	30281576	30281676	0.0513	12	0.0694	72 UM CG
1	30883322	30883422	NA	0	NA	0 UM CG
1	31206005	31206105	0.0000	16	0.0000	181 UM CG
1	31503058	31503158	0.0000	8	0.0000	79 UM CG
1	31537871	31537971	0.0000	16	0.0000	146 UM CG
1	31741983	31742083	0.0000	12	0.0000	108 UM CG
1	31830121	31830221	0.0000	4	0.0000	39 UM CG
1	32017111	32017211	0.0000	6	0.0000	41 UM CG
1	32494362	32494462	0.0000	7	0.0000	78 UM CG
1	32508961	32509061	0.0000	16	0.0000	88 UM CG
1	33112746	33112846	0.0000	20	0.0000	233 UM CG
1	33205411	33205511	0.0000	14	0.0000	131 UM CG
1	33258464	33258564	0.0000	6	0.0000	26 UM CG
1	33308605	33308705	0.0000	6	0.0000	43 UM CG
1	33450421	33450521	0.0000	16	0.0000	90 UM CG
1	33805928	33806028	0.0000	14	0.0000	165 UM CG
1	33852187	33852287	0.0000	14	0.0000	74 UM CG
1	34165827	34165927	0.0000	16	0.0000	148 UM CG
1	34743082	34743182	0.0000	8	0.0000	67 UM CG
1	34818636	34818736	0.0185	9	0.0156	64 UM CG
1	34888592	34888692	0.0000	20	0.0000	197 UM CG
1	35145721	35145821	0.0000	31	0.0000	271 UM CG
1	36281769	36281869	0.0114	8	0.0101	99 UM CG
1	36357094	36357194	0.0000	10	0.0000	78 UM CG
1	36743709	36743809	0.0000	18	0.0000	222 UM CG
1	36775281	36775381	0.0000	19	0.0000	145 UM CG
1	36861157	36861257	0.0000	10	0.0000	60 UM CG
1	36919959	36920059	0.0000	12	0.0000	45 UM CG
1	37622829	37622929	0.0000	24	0.0000	237 UM CG
1	37764838	37764938	0.0000	24	0.0000	248 UM CG
1	38267475	38267575	0.0091	10	0.0111	90 UM CG
1	38281473	38281573	0.0000	12	0.0000	164 UM CG
1	38492341	38492441	0.0000	20	0.0000	167 UM CG
1	38574586	38574686	0.0000	2	0.0000	17 UM CG
1	38791320	38791420	0.0000	18	0.0000	174 UM CG
1	38813523	38813623	0.0000	19	0.0000	123 UM CG
1	39164547	39164647	0.0000	28	0.0000	247 UM CG
1	39254017	39254117	0.0000	12	0.0000	28 UM CG
1	39613246	39613346	0.0215	11	0.0157	127 UM CG
1	39675685	39675785	0.0326	4	0.0317	63 UM CG
1	39685243	39685343	0.0065	22	0.0118	85 UM CG
1	39694198	39694298	0.0104	12	0.0116	86 UM CG
1	39817482	39817582	0.4583	4	0.5227	44 UM CG
1	40006177	40006277	0.0000	8	0.0000	64 UM CG
1	40355263	40355363	0.0990	19	0.0783	166 UM CG
1	40463272	40463372	0.9176	12	0.9099	111 UM CG
1	41028583	41028683	0.0000	24	0.0000	157 UM CG
1	41367391	41367491	0.0000	14	0.0000	124 UM CG
1	42028940	42029040	0.0000	4	0.0000	51 UM CG
1	42030757	42030857	0.0000	4	0.0000	51 UM CG
1	42364041	42364141	0.0000	18	0.0000	126 UM CG
1	42704928	42705028	0.0000	12	0.0000	128 UM CG
1	42905567	42905667	0.0000	12	0.0000	68 UM CG
1	43455603	43455703	0.0000	15	0.0000	78 UM CG
1	43984960	43985060	0.0000	24	0.0000	190 UM CG
1	44344730	44344830	1.0000	8	1.0000	56 UM CG
1	44729447	44729547	0.0000	2	0.0000	24 UM CG
1	45131178	45131278	0.0000	4	0.0000	21 UM CG
1	45160271	45160371	0.0000	12	0.0000	57 UM CG
1	45194386	45194486	0.0303	6	0.0299	67 UM CG
1	45199066	45199166	0.0000	22	0.0000	222 UM CG
1	45219300	45219400	0.0000	12	0.0000	50 UM CG
1	45303987	45304087	0.0433	6	0.0455	88 UM CG
1	45565615	45565715	0.0000	28	0.0000	263 UM CG
1	45566683	45566783	0.0000	27	0.0000	172 UM CG
1	45592719	45592819	0.0000	19	0.0000	33 UM CG
1	45742183	45742283	0.1181	4	0.1250	32 UM CG
1	45778495	45778595	0.0000	24	0.0000	209 UM CG
1	45960077	45960177	0.0000	4	0.0000	34 UM CG
1	46240147	46240247	0.0000	12	0.0000	95 UM CG
1	46245660	46245760	0.0000	28	0.0000	195 UM CG
1	46252323	46252423	0.0000	4	0.0000	75 UM CG
1	46961478	46961578	0.0000	18	0.0000	179 UM CG
1	46984379	46984479	0.0062	18	0.0064	157 UM CG
1	46990244	46990344	0.0000	14	0.0000	83 UM CG
1	47272950	47273050	NA	0	NA	0 UM CG
1	47331948	47332048	0.0000	14	0.0000	90 UM CG
1	47420355	47420455	0.0000	6	0.0000	50 UM CG
1	47424526	47424626	0.0000	18	0.0000	164 UM CG
1	47639500	47639600	0.0000	10	0.0000	122 UM CG
1	47656311	47656411	0.0000	21	0.0000	154 UM CG
1	47786575	47786675	0.0000	18	0.0000	160 UM CG
1	47836790	47836890	0.0000	14	0.0000	131 UM CG
1	48714933	48715033	0.1483	14	0.1468	109 UM CG
1	48932217	48932317	0.0000	18	0.0000	121 UM CG
1	48970900	48971000	0.0000	6	0.0000	37 UM CG
1	49061113	49061213	0.0000	18	0.0000	228 UM CG
1	49238758	49238858	0.0000	14	0.0000	106 UM CG
1	49590781	49590881	0.0000	16	0.0000	121 UM CG
1	49593744	49593844	0.0000	12	0.0000	88 UM CG
1	50138445	50138545	0.6319	8	0.5686	51 UM CG
1	50819968	50820068	0.0278	18	0.0175	57 UM CG
1	50863978	50864078	0.0000	18	0.0000	85 UM CG
1	51184587	51184687	0.0000	6	0.0000	97 UM CG
1	51436216	51436316	0.0000	26	0.0000	277 UM CG
1	51768520	51768620	0.0000	6	0.0000	47 UM CG
1	51958006	51958106	0.0000	18	0.0000	86 UM CG
1	51973515	51973615	0.0000	4	0.0000	45 UM CG
1	51978396	51978496	0.0000	12	0.0000	125 UM CG
1	52102969	52103069	0.4935	10	0.4375	80 UM CG
1	52308648	52308748	0.1250	16	0.2222	36 UM CG
1	52489154	52489254	0.0125	8	0.0123	81 UM CG
1	52767543	52767643	0.4476	15	0.4600	100 UM CG
1	52825301	52825401	0.0000	16	0.0000	69 UM CG
1	52920721	52920821	0.0000	2	0.0000	10 UM CG
1	54373597	54373697	0.0000	22	0.0000	150 UM CG
1	54623976	54624076	0.8946	14	0.8941	85 UM CG
1	54687321	54687421	0.8368	8	0.8542	48 UM CG
1	55003930	55004030	0.0000	12	0.0000	89 UM CG
1	55551827	55551927	0.0000	14	0.0000	140 UM CG
1	55589327	55589427	0.0000	18	0.0000	186 UM CG
1	56280554	56280654	0.0000	4	0.0000	45 UM CG
1	56425734	56425834	0.0000	20	0.0000	205 UM CG
1	56558983	56559083	0.0000	22	0.0000	222 UM CG
1	56821791	56821891	0.0000	8	0.0000	43 UM CG
1	56909340	56909440	0.0000	21	0.0000	284 UM CG
1	56911830	56911930	0.0322	8	0.0330	91 UM CG
1	57388321	57388421	0.0000	20	0.0000	132 UM CG
1	57597561	57597661	0.0000	4	0.0000	39 UM CG
1	57680155	57680255	0.0000	10	0.0000	132 UM CG
1	57685841	57685941	0.0694	18	0.0805	87 UM CG
1	57765816	57765916	0.6095	28	0.5833	144 UM CG
1	57839352	57839452	0.1230	12	0.1290	62 UM CG
1	57931730	57931830	0.7132	29	0.6905	126 UM CG
1	57989625	57989725	0.0000	4	0.0000	35 UM CG
1	60116445	60116545	0.0000	30	0.0000	182 UM CG
1	60299387	60299487	0.0000	14	0.0000	114 UM CG
1	60830074	60830174	0.1111	2	0.1053	19 UM CG
1	60999305	60999405	0.0000	9	0.0000	72 UM CG
1	61137410	61137510	0.0273	18	0.0284	176 UM CG
1	61258069	61258169	0.0000	13	0.0000	59 UM CG
1	61574106	61574206	0.0000	4	0.0000	32 UM CG
1	62066111	62066211	0.6574	12	0.7027	74 UM CG
1	62609795	62609895	0.0000	18	0.0000	138 UM CG
1	62696178	62696278	0.9722	8	0.9701	67 UM CG
1	62802808	62802908	0.9534	14	0.9494	79 UM CG
1	62897649	62897749	0.0000	18	0.0000	147 UM CG
1	62909016	62909116	0.0179	8	0.0159	63 UM CG
1	62913951	62914051	0.0000	14	0.0000	126 UM CG
1	63020733	63020833	0.0000	17	0.0000	83 UM CG
1	63240138	63240238	0.0288	13	0.0294	102 UM CG
1	63770152	63770252	0.0000	14	0.0000	47 UM CG
1	63807738	63807838	0.0000	10	0.0000	56 UM CG
1	63841095	63841195	0.0000	14	0.0000	101 UM CG
1	63909574	63909674	0.0000	8	0.0000	50 UM CG
1	63978860	63978960	0.0000	8	0.0000	74 UM CG
1	64279186	64279286	0.0167	10	0.0294	68 UM CG
1	64868946	64869046	0.0000	17	0.0000	41 UM CG
1	65577801	65577901	0.1254	28	0.1444	180 UM CG
1	66082677	66082777	0.3967	16	0.3438	96 UM CG
1	66197594	66197694	0.0000	2	0.0000	21 UM CG
1	66858197	66858297	0.0000	6	0.0000	66 UM CG
1	66867831	66867931	0.0256	22	0.0341	176 UM CG
1	67190296	67190396	0.0000	2	0.0000	12 UM CG
1	67487521	67487621	0.0000	4	0.0000	45 UM CG
1	67800969	67801069	0.3542	4	0.3611	36 UM CG
1	67928621	67928721	0.0000	20	0.0000	202 UM CG
1	68072419	68072519	0.0000	6	0.0000	46 UM CG
1	68072998	68073098	0.0000	46	0.0000	137 UM CG
1	68153480	68153580	0.0000	6	0.0000	68 UM CG
1	68197388	68197488	0.3538	4	0.3654	52 UM CG
1	68559187	68559287	0.0000	4	0.0000	37 UM CG
1	68692449	68692549	0.0000	8	0.0000	56 UM CG
1	69381221	69381321	0.0089	8	0.0094	106 UM CG
1	69705970	69706070	0.0000	6	0.0000	60 UM CG
1	69765279	69765379	0.0000	6	0.0000	48 UM CG
1	69882772	69882872	0.0000	8	0.0000	16 UM CG
1	70419204	70419304	0.0000	2	0.0000	7 UM CG
1	70782559	70782659	0.0000	28	0.0000	199 UM CG
1	70934654	70934754	0.2569	6	0.2581	62 UM CG
1	71033862	71033962	0.0232	14	0.0303	132 UM CG
1	71094097	71094197	0.0417	2	0.0556	18 UM CG
1	71557898	71557998	0.0156	4	0.0303	33 UM CG
1	72633177	72633277	0.0000	4	0.0000	38 UM CG
1	72699064	72699164	0.0000	4	0.0000	48 UM CG
1	73233920	73234020	0.8949	12	0.9121	91 UM CG
1	73361322	73361422	0.0000	3	0.0000	18 UM CG
1	73511550	73511650	NA	0	NA	0 UM CG
1	73772913	73773013	0.0000	8	0.0000	75 UM CG
1	73878577	73878677	0.0000	16	0.0000	163 UM CG
1	74156785	74156885	0.0000	21	0.0000	88 UM CG
1	74643243	74643343	0.2235	2	0.2174	23 UM CG
1	74887632	74887732	0.0000	7	0.0000	39 UM CG
1	75796432	75796532	0.3517	12	0.3772	114 UM CG
1	75870288	75870388	0.0000	14	0.0000	126 UM CG
1	75983629	75983729	0.0000	16	0.0000	99 UM CG
1	76610569	76610669	0.0000	32	0.0000	212 UM CG
1	76771896	76771996	0.0000	36	0.0000	125 UM CG
1	77024884	77024984	0.0000	2	0.0000	18 UM CG
1	77051748	77051848	0.0000	6	0.0000	52 UM CG
1	77163743	77163843	0.0000	10	0.0000	121 UM CG
1	77591584	77591684	0.2083	8	0.1707	41 UM CG
1	77751605	77751705	0.0000	5	0.0000	53 UM CG
1	77982359	77982459	0.0000	2	0.0000	21 UM CG
1	79160369	79160469	0.0000	8	0.0000	50 UM CG
1	79196649	79196749	0.0000	8	0.0000	33 UM CG
1	80065756	80065856	0.0083	10	0.0070	143 UM CG
1	80153289	80153389	0.0000	6	0.0000	21 UM CG
1	80515370	80515470	0.0071	20	0.0063	158 UM CG
1	80546980	80547080	0.0000	23	0.0000	189 UM CG
1	81002228	81002328	0.7803	16	0.7979	193 UM CG
1	81102748	81102848	0.0000	20	0.0000	89 UM CG
1	81290174	81290274	0.0000	4	0.0000	36 UM CG
1	81462316	81462416	0.0000	28	0.0000	211 UM CG
1	81467766	81467866	0.0203	14	0.0187	214 UM CG
1	81569886	81569986	0.0139	8	0.0172	58 UM CG
1	81663011	81663111	0.0192	12	0.0366	82 UM CG
1	81712793	81712893	0.0000	26	0.0000	290 UM CG
1	81744494	81744594	0.0000	10	0.0000	47 UM CG
1	81756090	81756190	0.0000	6	0.0000	75 UM CG
1	82236090	82236190	0.0000	4	0.0000	30 UM CG
1	82297242	82297342	0.9286	2	0.9167	12 UM CG
1	82310400	82310500	0.0000	14	0.0000	135 UM CG
1	82344475	82344575	0.0000	20	0.0000	245 UM CG
1	82369227	82369327	0.0000	14	0.0000	120 UM CG
1	82375876	82375976	0.0000	7	0.0000	85 UM CG
1	82404547	82404647	0.0000	4	0.0000	49 UM CG
1	82441703	82441803	0.6667	10	0.6471	85 UM CG
1	82588275	82588375	0.0204	14	0.0163	123 UM CG
1	83000912	83001012	0.0000	6	0.0000	32 UM CG
1	83335358	83335458	0.5738	10	0.5714	42 UM CG
1	84275647	84275747	0.0000	22	0.0000	74 UM CG
1	84350288	84350388	0.0000	2	0.0000	11 UM CG
1	84652777	84652877	0.0000	24	0.0000	208 UM CG
1	85658414	85658514	0.0000	5	0.0000	36 UM CG
1	85912231	85912331	NA	0	NA	0 UM CG
1	86274541	86274641	0.0123	18	0.0155	129 UM CG
1	86493191	86493291	0.0196	17	0.0075	134 UM CG
1	86634809	86634909	0.0000	14	0.0000	90 UM CG
1	86656186	86656286	0.0000	14	0.0000	85 UM CG
1	87384744	87384844	0.1028	6	0.1071	28 UM CG
1	87460324	87460424	0.0556	2	0.0500	20 UM CG
1	87510013	87510113	0.0542	6	0.0513	39 UM CG
1	87989443	87989543	0.0000	32	0.0000	343 UM CG
1	88345544	88345644	0.0000	8	0.0000	80 UM CG
1	88936777	88936877	0.0000	18	0.0000	140 UM CG
1	89274999	89275099	0.8446	4	0.7778	36 UM CG
1	89503387	89503487	0.0167	10	0.0233	43 UM CG
1	89661368	89661468	0.0000	4	0.0000	26 UM CG
1	90130352	90130452	NA	0	NA	0 UM CG
1	90783490	90783590	0.3750	4	0.4634	41 UM CG
1	90973528	90973628	0.0000	6	0.0000	29 UM CG
1	91149205	91149305	NA	0	NA	0 UM CG
1	91376050	91376150	0.0000	16	0.0000	101 UM CG
1	91486405	91486505	0.0000	8	0.0000	70 UM CG
1	91892227	91892327	0.2664	6	0.2597	77 UM CG
1	92056078	92056178	0.0000	3	0.0000	8 UM CG
1	92292763	92292863	0.0000	14	0.0000	87 UM CG
1	92565494	92565594	0.0000	26	0.0000	238 UM CG
1	92660641	92660741	0.0083	10	0.0078	128 UM CG
1	92748089	92748189	0.0000	19	0.0000	205 UM CG
1	92987947	92988047	0.0000	15	0.0000	100 UM CG
1	93340386	93340486	0.0000	6	0.0000	34 UM CG
1	93474702	93474802	0.5097	4	0.5250	40 UM CG
1	93612531	93612631	0.0000	4	0.0000	17 UM CG
1	93789514	93789614	0.4957	8	0.3871	62 UM CG
1	94079526	94079626	0.1583	20	0.1622	74 UM CG
1	94358719	94358819	0.0000	10	0.0000	26 UM CG
1	94513592	94513692	0.0000	16	0.0000	107 UM CG
1	94559633	94559733	0.0000	24	0.0000	190 UM CG
1	95101128	95101228	0.0000	4	0.0000	34 UM CG
1	95221611	95221711	0.0000	25	0.0000	138 UM CG
1	95277141	95277241	0.0000	8	0.0000	99 UM CG
1	95697221	95697321	0.7930	18	0.7797	59 UM CG
1	95825362	95825462	0.0000	6	0.0000	90 UM CG
1	96168471	96168571	0.0000	6	0.0000	22 UM CG
1	96228445	96228545	0.0000	10	0.0000	68 UM CG
1	97008414	97008514	0.0000	4	0.0000	36 UM CG
1	97451847	97451947	0.0000	4	0.0000	29 UM CG
1	97630645	97630745	0.0000	16	0.0000	145 UM CG
1	98009951	98010051	0.0000	14	0.0000	103 UM CG
1	99054131	99054231	0.0000	16	0.0000	137 UM CG
1	99500034	99500134	0.0000	10	0.0000	54 UM CG
1	99728053	99728153	0.0000	14	0.0000	150 UM CG
1	100182915	100183015	0.0000	19	0.0000	78 UM CG
1	101450158	101450258	0.0000	10	0.0000	108 UM CG
1	102293465	102293565	0.0000	10	0.0000	70 UM CG
1	103929646	103929746	0.0000	23	0.0000	70 UM CG
1	104575664	104575764	0.0102	14	0.0095	105 UM CG
1	106261292	106261392	0.0000	17	0.0000	100 UM CG
1	107563967	107564067	0.0000	18	0.0000	189 UM CG
1	107691136	107691236	0.2395	15	0.2410	83 UM CG
1	108823306	108823406	0.0000	12	0.0000	109 UM CG
1	109378415	109378515	0.0000	12	0.0000	168 UM CG
1	109589542	109589642	0.0000	6	0.0000	69 UM CG
1	109906849	109906949	0.0000	20	0.0000	160 UM CG
1	112107706	112107806	0.0000	8	0.0000	89 UM CG
1	112529254	112529354	0.0000	4	0.0000	51 UM CG
1	112564524	112564624	0.0000	14	0.0000	64 UM CG
1	112607264	112607364	0.0000	6	0.0000	76 UM CG
1	112893279	112893379	0.4217	4	0.3778	45 UM CG
1	113620601	113620701	0.0000	4	0.0000	33 UM CG
1	114405622	114405722	0.0000	16	0.0000	212 UM CG
1	114795405	114795505	0.0000	12	0.0000	59 UM CG
1	115847143	115847243	0.0000	12	0.0000	72 UM CG
1	116836675	116836775	NA	0	NA	0 UM CG
1	116874384	116874484	0.9286	2	0.9412	17 UM CG
1	121179354	121179454	0.0000	7	0.0000	62 UM CG
1	121218987	121219087	0.0000	8	0.0000	78 UM CG
1	121988051	121988151	0.0000	4	0.0000	8 UM CG
1	124842085	124842185	0.0000	12	0.0000	32 UM CG
1	126015819	126015919	0.0074	9	0.0108	93 UM CG
1	126520593	126520693	NA	0	NA	0 UM CG
1	126913340	126913440	0.0000	2	0.0000	17 UM CG
1	128407515	128407615	0.0000	4	0.0000	24 UM CG
1	130620264	130620364	0.0000	22	0.0000	154 UM CG
1	134342637	134342737	0.0000	14	0.0000	158 UM CG
1	136404260	136404360	0.4583	4	0.4545	44 UM CG
1	139259826	139259926	0.0000	5	0.0000	37 UM CG
1	141680943	141681043	0.4378	10	0.4681	94 UM CG
1	141995726	141995826	0.0000	3	0.0000	28 UM CG
1	142468530	142468630	0.6433	4	0.6486	37 UM CG
1	143022473	143022573	0.0000	18	0.0000	109 UM CG
1	143347676	143347776	0.0000	24	0.0000	300 UM CG
1	143509771	143509871	0.0000	2	0.0000	29 UM CG
1	144450189	144450289	0.0000	8	0.0000	48 UM CG
1	144935796	144935896	0.0000	6	0.0000	63 UM CG
1	145036755	145036855	0.0000	4	0.0000	37 UM CG
1	146796380	146796480	0.0000	4	0.0000	28 UM CG
1	147994332	147994432	0.0050	20	0.0046	219 UM CG
1	148535807	148535907	0.4971	5	0.5294	51 UM CG
1	149652234	149652334	0.0000	2	0.0000	21 UM CG
1	150690936	150691036	0.0000	14	0.0000	38 UM CG
1	151572408	151572508	0.8664	8	0.8511	47 UM CG
1	153458824	153458924	0.0000	11	0.0000	96 UM CG
1	153939238	153939338	0.0000	16	0.0000	136 UM CG
1	154660915	154661015	0.0119	12	0.0135	74 UM CG
1	155166003	155166103	0.0000	11	0.0000	80 UM CG
1	156993213	156993313	0.0000	14	0.0000	130 UM CG
1	158005470	158005570	0.0000	8	0.0000	90 UM CG
1	158584267	158584367	0.0000	23	0.0000	160 UM CG
1	159344512	159344612	0.0000	16	0.0000	88 UM CG
1	160817232	160817332	0.0000	2	0.0000	22 UM CG
1	160890443	160890543	0.0000	16	0.0000	145 UM CG
