gene,pan,copy,class,duplicate
Zm00036ab000710,pan_gene_38,1,Core Gene,N
Zm00036ab000720,pan_gene_39,1,Core Gene,N
Zm00036ab000730,pan_gene_40,1,Core Gene,N
Zm00036ab000740,pan_gene_41,1,Core Gene,N
Zm00036ab000750,pan_gene_42,1,Core Gene,N
Zm00036ab000770,pan_gene_43,1,Dispensable Gene,N
Zm00036ab000780,pan_gene_44,1,Core Gene,N
Zm00036ab000800,pan_gene_45,1,Core Gene,N
Zm00036ab000810,pan_gene_46,1,Core Gene,N
Zm00036ab000830,pan_gene_47,1,Core Gene,N
Zm00036ab000840,pan_gene_48,1,Core Gene,N
Zm00036ab000850,pan_gene_49,1,Core Gene,N
Zm00036ab000860,pan_gene_50,1,Core Gene,N
Zm00036ab000870,pan_gene_51,1,Core Gene,N
Zm00036ab000880,pan_gene_52,2,Core Gene,Y
Zm00036ab000890,pan_gene_53,1,Core Gene,N
Zm00036ab000910,pan_gene_54,1,Core Gene,N
Zm00036ab000920,pan_gene_55,1,Core Gene,N
Zm00036ab000930,pan_gene_56,1,Core Gene,N
Zm00036ab000940,pan_gene_57,1,Core Gene,N
Zm00036ab000950,pan_gene_58,1,Core Gene,N
Zm00036ab000960,pan_gene_59,1,Dispensable Gene,N
Zm00036ab000970,pan_gene_60,1,Core Gene,N
Zm00036ab000980,pan_gene_62,1,Core Gene,N
Zm00036ab000990,pan_gene_63,1,Core Gene,N
Zm00036ab001000,pan_gene_64,1,Core Gene,N
Zm00036ab001020,pan_gene_65,1,Core Gene,N
Zm00036ab001030,pan_gene_66,1,Core Gene,N
Zm00036ab001050,pan_gene_67,1,Core Gene,N
Zm00036ab001060,pan_gene_68,1,Core Gene,N
Zm00036ab001070,pan_gene_69,1,Core Gene,N
Zm00036ab001080,pan_gene_70,1,Core Gene,N
Zm00036ab001100,pan_gene_71,2,Core Gene,Y
Zm00036ab001130,pan_gene_72,1,Core Gene,N
Zm00036ab001140,pan_gene_73,1,Core Gene,N
Zm00036ab001150,pan_gene_74,1,Core Gene,N
Zm00036ab001160,pan_gene_75,1,Core Gene,N
Zm00036ab001170,pan_gene_76,1,Core Gene,N
Zm00036ab001180,pan_gene_77,1,Core Gene,N
Zm00036ab001190,pan_gene_78,1,Core Gene,N
gmap_ID=chr1:3557294-3559338,pan_gene_79,1,Dispensable Gene,N
Zm00036ab001200,pan_gene_80,1,Core Gene,N
Zm00036ab001210,pan_gene_81,1,Core Gene,N
Zm00036ab001220,pan_gene_82,1,Core Gene,N
Zm00036ab001230,pan_gene_83,1,Core Gene,N
gmap_ID=chr1:3707461-3707754,pan_gene_84,1,Near-Core Gene,N
Zm00036ab001280,pan_gene_86,1,Core Gene,N
Zm00036ab001300,pan_gene_87,1,Core Gene,N
Zm00036ab001310,pan_gene_88,1,Core Gene,N
Zm00036ab001320,pan_gene_89,1,Core Gene,N
Zm00036ab001330,pan_gene_90,1,Core Gene,N
Zm00036ab001340,pan_gene_91,1,Core Gene,N
Zm00036ab001350,pan_gene_92,1,Core Gene,N
Zm00036ab001360,pan_gene_93,1,Core Gene,N
Zm00036ab001370,pan_gene_94,1,Core Gene,N
Zm00036ab001380,pan_gene_95,1,Core Gene,N
Zm00036ab001390,pan_gene_96,1,Core Gene,N
gmap_ID=chr1:3960378-3960713,pan_gene_97,1,Near-Core Gene,N
Zm00036ab001400,pan_gene_98,1,Core Gene,N
Zm00036ab001410,pan_gene_99,1,Dispensable Gene,N
Zm00036ab001420,pan_gene_100,1,Core Gene,N
Zm00036ab001430,pan_gene_101,1,Core Gene,N
Zm00036ab001450,pan_gene_102,1,Core Gene,N
Zm00036ab001460,pan_gene_103,1,Core Gene,N
Zm00036ab001470,pan_gene_108,2,Core Gene,Y
Zm00036ab001510,pan_gene_109,3,Core Gene,Y
Zm00036ab001530,pan_gene_110,1,Core Gene,N
Zm00036ab001540,pan_gene_113,1,Core Gene,N
Zm00036ab001550,pan_gene_114,1,Core Gene,N
Zm00036ab001570,pan_gene_115,1,Core Gene,N
Zm00036ab001580,pan_gene_116,1,Core Gene,N
Zm00036ab001590,pan_gene_117,1,Core Gene,N
Zm00036ab001610,pan_gene_118,1,Core Gene,N
Zm00036ab001600,pan_gene_119,1,Core Gene,N
Zm00036ab001630,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:4591023-4592872,pan_gene_121,1,Near-Core Gene,N
Zm00036ab001640,pan_gene_122,2,Core Gene,Y
Zm00036ab001670,pan_gene_123,1,Core Gene,N
Zm00036ab001720,pan_gene_124,1,Core Gene,N
Zm00036ab001730,pan_gene_125,1,Core Gene,N
Zm00036ab001750,pan_gene_126,2,Dispensable Gene,Y
Zm00036ab001760,pan_gene_127,1,Core Gene,N
Zm00036ab001770,pan_gene_128,1,Core Gene,N
Zm00036ab001790,pan_gene_130,1,Core Gene,N
Zm00036ab001810,pan_gene_131,1,Core Gene,N
Zm00036ab001820,pan_gene_132,1,Core Gene,N
Zm00036ab001840,pan_gene_133,1,Core Gene,N
Zm00036ab001850,pan_gene_134,1,Core Gene,N
Zm00036ab001860,pan_gene_135,1,Core Gene,N
Zm00036ab001870,pan_gene_136,1,Core Gene,N
Zm00036ab001880,pan_gene_137,1,Core Gene,N
Zm00036ab001890,pan_gene_138,1,Core Gene,N
Zm00036ab001900,pan_gene_139,1,Core Gene,N
Zm00036ab001910,pan_gene_140,1,Near-Core Gene,N
Zm00036ab001930,pan_gene_141,1,Core Gene,N
Zm00036ab001940,pan_gene_142,1,Core Gene,N
Zm00036ab001970,pan_gene_143,1,Core Gene,N
Zm00036ab001980,pan_gene_146,1,Core Gene,N
Zm00036ab001990,pan_gene_147,2,Core Gene,Y
Zm00036ab002020,pan_gene_148,1,Core Gene,N
Zm00036ab002030,pan_gene_149,1,Core Gene,N
Zm00036ab002050,pan_gene_150,1,Core Gene,N
Zm00036ab002060,pan_gene_151,1,Core Gene,N
Zm00036ab002070,pan_gene_152,1,Core Gene,N
Zm00036ab002080,pan_gene_153,1,Core Gene,N
Zm00036ab002090,pan_gene_154,1,Core Gene,N
Zm00036ab002110,pan_gene_155,2,Core Gene,Y
Zm00036ab002150,pan_gene_156,1,Core Gene,N
Zm00036ab002170,pan_gene_157,1,Core Gene,N
Zm00036ab002190,pan_gene_158,1,Core Gene,N
Zm00036ab002200,pan_gene_159,1,Core Gene,N
Zm00036ab002210,pan_gene_160,1,Core Gene,N
Zm00036ab002220,pan_gene_161,1,Core Gene,N
Zm00036ab002230,pan_gene_162,1,Core Gene,N
Zm00036ab002240,pan_gene_163,1,Core Gene,N
Zm00036ab002250,pan_gene_164,1,Core Gene,N
Zm00036ab002260,pan_gene_165,1,Core Gene,N
Zm00036ab002270,pan_gene_166,1,Core Gene,N
Zm00036ab002280,pan_gene_168,1,Core Gene,N
Zm00036ab002300,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6328013-6328433,pan_gene_170,1,Core Gene,N
Zm00036ab002310,pan_gene_171,1,Core Gene,N
Zm00036ab002320,pan_gene_172,1,Core Gene,N
Zm00036ab002340,pan_gene_174,1,Core Gene,N
Zm00036ab002350,pan_gene_175,1,Core Gene,N
Zm00036ab002360,pan_gene_176,1,Core Gene,N
Zm00036ab002370,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:6548253-6548642,pan_gene_178,1,Dispensable Gene,N
Zm00036ab002390,pan_gene_179,1,Core Gene,N
Zm00036ab002410,pan_gene_180,1,Core Gene,N
Zm00036ab002420,pan_gene_181,1,Core Gene,N
Zm00036ab002430,pan_gene_182,1,Core Gene,N
Zm00036ab002450,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:6656229-6656588,pan_gene_184,1,Near-Core Gene,N
Zm00036ab002460,pan_gene_185,1,Core Gene,N
Zm00036ab002480,pan_gene_186,1,Core Gene,N
Zm00036ab002500,pan_gene_187,1,Core Gene,N
Zm00036ab002510,pan_gene_188,1,Core Gene,N
Zm00036ab002520,pan_gene_189,1,Core Gene,N
Zm00036ab002530,pan_gene_190,1,Dispensable Gene,N
Zm00036ab002540,pan_gene_191,1,Core Gene,N
Zm00036ab002550,pan_gene_192,1,Near-Core Gene,N
Zm00036ab002560,pan_gene_193,1,Near-Core Gene,N
Zm00036ab002570,pan_gene_194,1,Core Gene,N
Zm00036ab002590,pan_gene_195,1,Core Gene,N
Zm00036ab002600,pan_gene_196,1,Core Gene,N
Zm00036ab002630,pan_gene_197,1,Core Gene,N
Zm00036ab002640,pan_gene_198,1,Core Gene,N
Zm00036ab002680,pan_gene_199,2,Core Gene,Y
Zm00036ab002710,pan_gene_200,1,Core Gene,N
Zm00036ab002740,pan_gene_201,1,Core Gene,N
Zm00036ab002750,pan_gene_202,1,Core Gene,N
Zm00036ab002760,pan_gene_203,1,Core Gene,N
Zm00036ab002770,pan_gene_204,1,Core Gene,N
gmap_ID=chr1:7566463-7585979,pan_gene_205,1,Core Gene,N
Zm00036ab002790,pan_gene_206,1,Core Gene,N
Zm00036ab002820,pan_gene_207,1,Core Gene,N
Zm00036ab002830,pan_gene_208,1,Core Gene,N
Zm00036ab002840,pan_gene_209,1,Core Gene,N
Zm00036ab002850,pan_gene_210,1,Core Gene,N
Zm00036ab002860,pan_gene_211,2,Core Gene,Y
Zm00036ab002880,pan_gene_212,1,Core Gene,N
Zm00036ab002890,pan_gene_214,1,Core Gene,N
Zm00036ab002900,pan_gene_215,1,Core Gene,N
Zm00036ab002910,pan_gene_216,1,Core Gene,N
Zm00036ab002920,pan_gene_217,3,Core Gene,Y
Zm00036ab002960,pan_gene_218,1,Core Gene,N
Zm00036ab002970,pan_gene_219,1,Dispensable Gene,N
Zm00036ab002980,pan_gene_220,1,Core Gene,N
Zm00036ab003000,pan_gene_222,3,Core Gene,Y
Zm00036ab003020,pan_gene_223,1,Core Gene,N
Zm00036ab003040,pan_gene_224,1,Core Gene,N
Zm00036ab003060,pan_gene_225,1,Near-Core Gene,N
Zm00036ab003080,pan_gene_226,1,Core Gene,N
Zm00036ab003090,pan_gene_227,1,Core Gene,N
Zm00036ab003100,pan_gene_228,1,Core Gene,N
Zm00036ab003140,pan_gene_230,1,Core Gene,N
Zm00036ab003150,pan_gene_231,1,Core Gene,N
Zm00036ab003160,pan_gene_232,1,Core Gene,N
Zm00036ab003170,pan_gene_233,1,Core Gene,N
Zm00036ab003180,pan_gene_234,1,Core Gene,N
Zm00036ab003190,pan_gene_238,3,Core Gene,Y
Zm00036ab003220,pan_gene_239,1,Core Gene,N
Zm00036ab003450,pan_gene_240,2,Core Gene,Y
Zm00036ab003470,pan_gene_241,1,Core Gene,N
Zm00036ab003480,pan_gene_242,1,Core Gene,N
Zm00036ab003500,pan_gene_244,1,Core Gene,N
Zm00036ab003560,pan_gene_245,1,Core Gene,N
Zm00036ab003580,pan_gene_246,1,Core Gene,N
Zm00036ab003590,pan_gene_247,1,Core Gene,N
Zm00036ab003600,pan_gene_248,1,Core Gene,N
Zm00036ab003610,pan_gene_250,1,Core Gene,N
Zm00036ab003620,pan_gene_251,1,Core Gene,N
Zm00036ab003630,pan_gene_252,1,Core Gene,N
Zm00036ab003640,pan_gene_253,2,Core Gene,Y
Zm00036ab003700,pan_gene_254,1,Near-Core Gene,N
Zm00036ab003740,pan_gene_256,1,Core Gene,N
Zm00036ab003750,pan_gene_257,1,Core Gene,N
Zm00036ab003760,pan_gene_258,1,Core Gene,N
Zm00036ab003770,pan_gene_259,1,Core Gene,N
Zm00036ab003780,pan_gene_260,2,Dispensable Gene,Y
Zm00036ab003800,pan_gene_261,1,Dispensable Gene,N
Zm00036ab003810,pan_gene_262,1,Core Gene,N
Zm00036ab003830,pan_gene_263,1,Near-Core Gene,N
Zm00036ab003850,pan_gene_264,1,Core Gene,N
Zm00036ab003860,pan_gene_265,1,Core Gene,N
Zm00036ab003870,pan_gene_266,1,Core Gene,N
Zm00036ab003890,pan_gene_267,1,Core Gene,N
Zm00036ab003900,pan_gene_268,1,Core Gene,N
Zm00036ab003910,pan_gene_269,1,Core Gene,N
Zm00036ab003930,pan_gene_270,1,Core Gene,N
Zm00036ab003950,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:10256427-10378451,pan_gene_272,1,Dispensable Gene,N
Zm00036ab003960,pan_gene_273,1,Core Gene,N
Zm00036ab003970,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10446241-10446603,pan_gene_275,1,Dispensable Gene,N
Zm00036ab003980,pan_gene_277,1,Core Gene,N
Zm00036ab003990,pan_gene_278,1,Core Gene,N
Zm00036ab004000,pan_gene_279,5,Core Gene,Y
Zm00036ab004050,pan_gene_280,1,Core Gene,N
Zm00036ab004060,pan_gene_281,1,Core Gene,N
Zm00036ab004070,pan_gene_282,1,Core Gene,N
Zm00036ab004090,pan_gene_283,1,Core Gene,N
Zm00036ab004110,pan_gene_284,1,Core Gene,N
Zm00036ab004130,pan_gene_287,1,Core Gene,N
Zm00036ab004140,pan_gene_289,1,Core Gene,N
Zm00036ab004150,pan_gene_290,1,Core Gene,N
Zm00036ab004180,pan_gene_292,1,Core Gene,N
Zm00036ab004240,pan_gene_294,1,Core Gene,N
Zm00036ab004250,pan_gene_295,1,Dispensable Gene,N
Zm00036ab004260,pan_gene_296,2,Core Gene,Y
Zm00036ab004290,pan_gene_297,1,Core Gene,N
Zm00036ab004300,pan_gene_298,1,Core Gene,N
Zm00036ab004310,pan_gene_299,1,Core Gene,N
Zm00036ab004320,pan_gene_300,1,Core Gene,N
Zm00036ab004330,pan_gene_301,1,Core Gene,N
Zm00036ab004350,pan_gene_302,1,Core Gene,N
Zm00036ab004360,pan_gene_303,1,Core Gene,N
Zm00036ab004370,pan_gene_304,2,Core Gene,Y
Zm00036ab004390,pan_gene_305,1,Core Gene,N
Zm00036ab004400,pan_gene_307,1,Core Gene,N
Zm00036ab004420,pan_gene_308,1,Core Gene,N
Zm00036ab004430,pan_gene_309,3,Core Gene,Y
Zm00036ab004460,pan_gene_310,1,Core Gene,N
Zm00036ab004470,pan_gene_311,1,Core Gene,N
Zm00036ab004480,pan_gene_313,1,Core Gene,N
Zm00036ab004490,pan_gene_314,1,Near-Core Gene,N
Zm00036ab004500,pan_gene_317,1,Core Gene,N
Zm00036ab004510,pan_gene_318,2,Core Gene,Y
Zm00036ab004530,pan_gene_319,1,Core Gene,N
Zm00036ab004550,pan_gene_321,2,Core Gene,Y
Zm00036ab004570,pan_gene_322,1,Core Gene,N
Zm00036ab004580,pan_gene_323,1,Core Gene,N
Zm00036ab004590,pan_gene_324,1,Core Gene,N
Zm00036ab004600,pan_gene_325,1,Core Gene,N
Zm00036ab004610,pan_gene_326,1,Core Gene,N
Zm00036ab004620,pan_gene_327,1,Core Gene,N
Zm00036ab004630,pan_gene_328,1,Dispensable Gene,N
Zm00036ab004640,pan_gene_329,1,Dispensable Gene,N
Zm00036ab004650,pan_gene_330,1,Core Gene,N
Zm00036ab004660,pan_gene_331,1,Core Gene,N
Zm00036ab004670,pan_gene_332,3,Core Gene,Y
Zm00036ab004700,pan_gene_333,1,Core Gene,N
Zm00036ab004710,pan_gene_334,1,Core Gene,N
Zm00036ab004720,pan_gene_335,1,Core Gene,N
Zm00036ab004730,pan_gene_336,1,Core Gene,N
Zm00036ab004740,pan_gene_338,1,Core Gene,N
Zm00036ab004750,pan_gene_340,1,Core Gene,N
Zm00036ab004780,pan_gene_341,2,Core Gene,Y
Zm00036ab004800,pan_gene_342,1,Core Gene,N
Zm00036ab004810,pan_gene_343,1,Core Gene,N
Zm00036ab004820,pan_gene_344,1,Core Gene,N
Zm00036ab004830,pan_gene_345,1,Core Gene,N
Zm00036ab004840,pan_gene_346,1,Core Gene,N
Zm00036ab004860,pan_gene_347,1,Core Gene,N
Zm00036ab004870,pan_gene_348,1,Core Gene,N
Zm00036ab004880,pan_gene_349,1,Core Gene,N
Zm00036ab004890,pan_gene_350,1,Core Gene,N
Zm00036ab004900,pan_gene_351,1,Core Gene,N
Zm00036ab004910,pan_gene_352,1,Dispensable Gene,N
Zm00036ab004920,pan_gene_353,1,Core Gene,N
Zm00036ab004930,pan_gene_354,1,Core Gene,N
Zm00036ab004940,pan_gene_355,2,Core Gene,Y
Zm00036ab004960,pan_gene_356,1,Core Gene,N
Zm00036ab004970,pan_gene_357,1,Core Gene,N
Zm00036ab004990,pan_gene_358,1,Core Gene,N
Zm00036ab005000,pan_gene_361,2,Core Gene,Y
Zm00036ab005020,pan_gene_363,1,Core Gene,N
Zm00036ab005060,pan_gene_364,1,Core Gene,N
Zm00036ab005070,pan_gene_365,2,Core Gene,Y
Zm00036ab005090,pan_gene_366,1,Dispensable Gene,N
Zm00036ab005100,pan_gene_367,1,Core Gene,N
Zm00036ab005120,pan_gene_368,2,Core Gene,Y
Zm00036ab005140,pan_gene_369,1,Core Gene,N
Zm00036ab005160,pan_gene_370,2,Core Gene,Y
Zm00036ab005180,pan_gene_371,1,Core Gene,N
Zm00036ab005190,pan_gene_372,1,Core Gene,N
Zm00036ab005200,pan_gene_373,1,Core Gene,N
Zm00036ab005270,pan_gene_374,18,Core Gene,Y
Zm00036ab005350,pan_gene_377,1,Dispensable Gene,N
Zm00036ab005360,pan_gene_378,1,Core Gene,N
Zm00036ab005450,pan_gene_381,1,Core Gene,N
Zm00036ab005460,pan_gene_382,1,Core Gene,N
Zm00036ab005470,pan_gene_383,1,Core Gene,N
Zm00036ab005480,pan_gene_384,1,Core Gene,N
Zm00036ab005490,pan_gene_385,1,Core Gene,N
Zm00036ab005500,pan_gene_386,1,Core Gene,N
Zm00036ab005510,pan_gene_387,1,Core Gene,N
Zm00036ab005520,pan_gene_388,1,Core Gene,N
Zm00036ab005530,pan_gene_389,1,Core Gene,N
Zm00036ab005540,pan_gene_390,1,Core Gene,N
Zm00036ab005550,pan_gene_391,2,Core Gene,Y
Zm00036ab005570,pan_gene_392,2,Core Gene,Y
Zm00036ab005600,pan_gene_393,1,Dispensable Gene,N
gmap_ID=chr1:15064496-15064837,pan_gene_394,1,Dispensable Gene,N
Zm00036ab005610,pan_gene_395,2,Core Gene,Y
Zm00036ab005640,pan_gene_396,2,Core Gene,Y
Zm00036ab005670,pan_gene_397,1,Core Gene,N
gmap_ID=chr1:15352367-15371477,pan_gene_398,1,Core Gene,N
Zm00036ab005690,pan_gene_399,1,Core Gene,N
Zm00036ab005700,pan_gene_400,1,Core Gene,N
Zm00036ab005710,pan_gene_401,1,Dispensable Gene,N
Zm00036ab005720,pan_gene_402,1,Core Gene,N
Zm00036ab005740,pan_gene_404,1,Core Gene,N
Zm00036ab005750,pan_gene_405,1,Dispensable Gene,N
Zm00036ab005760,pan_gene_406,1,Core Gene,N
Zm00036ab005770,pan_gene_407,1,Core Gene,N
Zm00036ab005780,pan_gene_408,1,Core Gene,N
Zm00036ab005790,pan_gene_409,1,Core Gene,N
Zm00036ab005800,pan_gene_410,1,Core Gene,N
Zm00036ab005810,pan_gene_411,1,Core Gene,N
Zm00036ab005820,pan_gene_412,2,Core Gene,Y
Zm00036ab005840,pan_gene_413,1,Core Gene,N
Zm00036ab005850,pan_gene_414,1,Core Gene,N
Zm00036ab005860,pan_gene_415,1,Core Gene,N
Zm00036ab005870,pan_gene_417,1,Core Gene,N
Zm00036ab005880,pan_gene_418,1,Core Gene,N
Zm00036ab005890,pan_gene_419,1,Core Gene,N
Zm00036ab005910,pan_gene_420,1,Core Gene,N
Zm00036ab005920,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:16092343-16092861,pan_gene_422,1,Core Gene,N
Zm00036ab005930,pan_gene_423,1,Core Gene,N
Zm00036ab005940,pan_gene_424,2,Core Gene,Y
Zm00036ab005990,pan_gene_425,1,Core Gene,N
Zm00036ab006030,pan_gene_426,1,Core Gene,N
Zm00036ab006060,pan_gene_427,1,Core Gene,N
Zm00036ab006070,pan_gene_428,1,Core Gene,N
Zm00036ab006080,pan_gene_429,1,Core Gene,N
Zm00036ab006100,pan_gene_430,1,Core Gene,N
Zm00036ab006110,pan_gene_431,1,Core Gene,N
gmap_ID=chr1:16765306-16765647,pan_gene_432,1,Dispensable Gene,N
Zm00036ab006140,pan_gene_433,1,Core Gene,N
Zm00036ab006150,pan_gene_434,1,Core Gene,N
Zm00036ab006160,pan_gene_435,1,Core Gene,N
Zm00036ab006170,pan_gene_436,1,Core Gene,N
Zm00036ab006180,pan_gene_437,1,Core Gene,N
Zm00036ab006190,pan_gene_438,1,Near-Core Gene,N
Zm00036ab006210,pan_gene_439,1,Core Gene,N
Zm00036ab006230,pan_gene_440,1,Core Gene,N
Zm00036ab006260,pan_gene_441,2,Core Gene,Y
Zm00036ab006310,pan_gene_442,2,Core Gene,Y
Zm00036ab006330,pan_gene_443,1,Core Gene,N
Zm00036ab006340,pan_gene_444,1,Core Gene,N
Zm00036ab006350,pan_gene_445,1,Core Gene,N
Zm00036ab006370,pan_gene_447,1,Core Gene,N
Zm00036ab006380,pan_gene_448,1,Core Gene,N
Zm00036ab006410,pan_gene_449,1,Core Gene,N
Zm00036ab006420,pan_gene_450,1,Core Gene,N
Zm00036ab006430,pan_gene_451,2,Core Gene,Y
Zm00036ab006450,pan_gene_453,1,Core Gene,N
Zm00036ab006460,pan_gene_454,1,Core Gene,N
Zm00036ab006470,pan_gene_455,1,Core Gene,N
Zm00036ab006480,pan_gene_456,1,Core Gene,N
Zm00036ab006510,pan_gene_457,1,Core Gene,N
Zm00036ab006520,pan_gene_458,1,Core Gene,N
Zm00036ab006530,pan_gene_459,1,Core Gene,N
Zm00036ab006580,pan_gene_460,3,Core Gene,Y
Zm00036ab006640,pan_gene_461,1,Core Gene,N
Zm00036ab006650,pan_gene_462,1,Core Gene,N
Zm00036ab006660,pan_gene_464,1,Core Gene,N
Zm00036ab006670,pan_gene_465,1,Core Gene,N
gmap_ID=chr1:18420096-18421744,pan_gene_466,1,Dispensable Gene,N
Zm00036ab006710,pan_gene_467,2,Core Gene,Y
gmap_ID=chr1:18648939-18649293,pan_gene_469,1,Core Gene,N
Zm00036ab006740,pan_gene_471,4,Core Gene,Y
Zm00036ab006770,pan_gene_472,1,Core Gene,N
Zm00036ab006790,pan_gene_473,1,Core Gene,N
Zm00036ab006800,pan_gene_474,5,Core Gene,Y
Zm00036ab006850,pan_gene_478,1,Core Gene,N
Zm00036ab006860,pan_gene_479,1,Core Gene,N
Zm00036ab006880,pan_gene_480,1,Dispensable Gene,N
Zm00036ab006890,pan_gene_481,1,Dispensable Gene,N
Zm00036ab006900,pan_gene_482,1,Core Gene,N
Zm00036ab006920,pan_gene_483,1,Core Gene,N
Zm00036ab006930,pan_gene_484,2,Core Gene,Y
Zm00036ab006950,pan_gene_485,1,Core Gene,N
Zm00036ab006960,pan_gene_486,1,Core Gene,N
Zm00036ab006980,pan_gene_488,1,Core Gene,N
Zm00036ab006990,pan_gene_489,1,Core Gene,N
Zm00036ab007000,pan_gene_490,1,Core Gene,N
Zm00036ab007010,pan_gene_491,2,Core Gene,Y
Zm00036ab007020,pan_gene_492,3,Core Gene,Y
Zm00036ab007060,pan_gene_493,1,Core Gene,N
Zm00036ab007070,pan_gene_495,1,Core Gene,N
Zm00036ab007080,pan_gene_496,1,Core Gene,N
gmap_ID=chr1:19554160-19554567,pan_gene_497,1,Dispensable Gene,N
Zm00036ab007090,pan_gene_498,1,Core Gene,N
Zm00036ab007100,pan_gene_499,1,Core Gene,N
Zm00036ab007120,pan_gene_500,1,Core Gene,N
Zm00036ab007130,pan_gene_501,1,Core Gene,N
Zm00036ab007140,pan_gene_502,1,Core Gene,N
Zm00036ab007150,pan_gene_503,1,Core Gene,N
Zm00036ab007170,pan_gene_504,1,Core Gene,N
Zm00036ab007190,pan_gene_505,1,Core Gene,N
Zm00036ab007200,pan_gene_506,1,Dispensable Gene,N
Zm00036ab007210,pan_gene_507,1,Core Gene,N
Zm00036ab007220,pan_gene_508,1,Core Gene,N
Zm00036ab007230,pan_gene_509,2,Core Gene,Y
Zm00036ab007270,pan_gene_511,1,Core Gene,N
Zm00036ab007280,pan_gene_512,1,Core Gene,N
Zm00036ab007290,pan_gene_513,1,Core Gene,N
Zm00036ab007300,pan_gene_514,1,Core Gene,N
Zm00036ab007310,pan_gene_515,1,Core Gene,N
Zm00036ab007320,pan_gene_516,1,Core Gene,N
Zm00036ab007330,pan_gene_517,1,Dispensable Gene,N
Zm00036ab007350,pan_gene_518,1,Core Gene,N
Zm00036ab007360,pan_gene_519,2,Core Gene,Y
Zm00036ab007410,pan_gene_520,2,Dispensable Gene,Y
Zm00036ab007440,pan_gene_521,1,Core Gene,N
Zm00036ab007480,pan_gene_523,1,Core Gene,N
Zm00036ab007500,pan_gene_524,1,Core Gene,N
Zm00036ab007510,pan_gene_525,1,Core Gene,N
Zm00036ab007520,pan_gene_526,1,Core Gene,N
Zm00036ab007530,pan_gene_527,1,Core Gene,N
Zm00036ab007540,pan_gene_528,1,Core Gene,N
Zm00036ab007550,pan_gene_529,1,Core Gene,N
Zm00036ab007560,pan_gene_530,1,Core Gene,N
Zm00036ab007570,pan_gene_531,1,Core Gene,N
Zm00036ab007580,pan_gene_532,1,Near-Core Gene,N
Zm00036ab007590,pan_gene_534,1,Core Gene,N
Zm00036ab007600,pan_gene_535,1,Dispensable Gene,N
Zm00036ab007610,pan_gene_536,1,Core Gene,N
Zm00036ab007630,pan_gene_537,1,Core Gene,N
Zm00036ab007640,pan_gene_538,1,Core Gene,N
Zm00036ab007650,pan_gene_539,1,Core Gene,N
Zm00036ab007660,pan_gene_541,1,Core Gene,N
Zm00036ab007700,pan_gene_542,1,Core Gene,N
Zm00036ab007710,pan_gene_543,1,Core Gene,N
Zm00036ab007720,pan_gene_545,1,Core Gene,N
Zm00036ab007730,pan_gene_546,1,Core Gene,N
gmap_ID=chr1:21868102-21868662,pan_gene_547,1,Core Gene,N
