gene,pan,copy,class,duplicate
Zm00001eb000930,pan_gene_71,2,Core Gene,Y
Zm00001eb000960,pan_gene_72,1,Core Gene,N
Zm00001eb000970,pan_gene_73,1,Core Gene,N
Zm00001eb000980,pan_gene_74,1,Core Gene,N
Zm00001eb000990,pan_gene_75,1,Core Gene,N
Zm00001eb001000,pan_gene_76,1,Core Gene,N
Zm00001eb001010,pan_gene_77,1,Core Gene,N
Zm00001eb001020,pan_gene_78,1,Core Gene,N
Zm00001eb001030,pan_gene_79,1,Dispensable Gene,N
Zm00001eb001040,pan_gene_80,1,Core Gene,N
Zm00001eb001050,pan_gene_81,1,Core Gene,N
Zm00001eb001060,pan_gene_82,1,Core Gene,N
Zm00001eb001070,pan_gene_83,1,Core Gene,N
Zm00001eb001090,pan_gene_84,1,Near-Core Gene,N
Zm00001eb001100,pan_gene_85,1,Dispensable Gene,N
Zm00001eb001110,pan_gene_86,1,Core Gene,N
Zm00001eb001120,pan_gene_87,1,Core Gene,N
Zm00001eb001130,pan_gene_88,1,Core Gene,N
Zm00001eb001140,pan_gene_89,1,Core Gene,N
Zm00001eb001150,pan_gene_90,2,Core Gene,Y
Zm00001eb001170,pan_gene_91,1,Core Gene,N
Zm00001eb001180,pan_gene_92,1,Core Gene,N
Zm00001eb001190,pan_gene_93,1,Core Gene,N
Zm00001eb001200,pan_gene_94,1,Core Gene,N
Zm00001eb001210,pan_gene_95,1,Core Gene,N
Zm00001eb001220,pan_gene_96,1,Core Gene,N
Zm00001eb001230,pan_gene_97,1,Near-Core Gene,N
Zm00001eb001240,pan_gene_98,1,Core Gene,N
Zm00001eb001250,pan_gene_99,1,Dispensable Gene,N
Zm00001eb001260,pan_gene_100,1,Core Gene,N
Zm00001eb001270,pan_gene_101,1,Core Gene,N
Zm00001eb001280,pan_gene_102,1,Core Gene,N
Zm00001eb001290,pan_gene_103,1,Core Gene,N
Zm00001eb001300,pan_gene_104,1,Dispensable Gene,N
Zm00001eb001310,pan_gene_105,1,Dispensable Gene,N
Zm00001eb001320,pan_gene_106,1,Dispensable Gene,N
Zm00001eb001330,pan_gene_107,1,Dispensable Gene,N
Zm00001eb001340,pan_gene_108,2,Core Gene,Y
Zm00001eb001370,pan_gene_109,2,Core Gene,Y
Zm00001eb001400,pan_gene_110,1,Core Gene,N
Zm00001eb001410,pan_gene_111,1,Dispensable Gene,N
Zm00001eb001420,pan_gene_112,1,Dispensable Gene,N
Zm00001eb001430,pan_gene_113,1,Core Gene,N
Zm00001eb001440,pan_gene_114,1,Core Gene,N
Zm00001eb001460,pan_gene_115,1,Core Gene,N
Zm00001eb001470,pan_gene_116,1,Core Gene,N
Zm00001eb001480,pan_gene_117,1,Core Gene,N
Zm00001eb001490,pan_gene_118,1,Core Gene,N
Zm00001eb001500,pan_gene_119,1,Core Gene,N
Zm00001eb001510,pan_gene_120,1,Core Gene,N
Zm00001eb001520,pan_gene_121,1,Near-Core Gene,N
Zm00001eb001530,pan_gene_122,1,Core Gene,N
Zm00001eb001550,pan_gene_123,1,Core Gene,N
Zm00001eb001560,pan_gene_124,1,Core Gene,N
Zm00001eb001570,pan_gene_125,1,Core Gene,N
Zm00001eb001580,pan_gene_126,1,Dispensable Gene,N
Zm00001eb001590,pan_gene_127,1,Core Gene,N
Zm00001eb001600,pan_gene_128,1,Core Gene,N
Zm00001eb001610,pan_gene_129,2,Dispensable Gene,Y
Zm00001eb001630,pan_gene_130,1,Core Gene,N
Zm00001eb001640,pan_gene_131,1,Core Gene,N
Zm00001eb001650,pan_gene_132,1,Core Gene,N
Zm00001eb001660,pan_gene_133,1,Core Gene,N
Zm00001eb001670,pan_gene_134,1,Core Gene,N
Zm00001eb001680,pan_gene_135,1,Core Gene,N
Zm00001eb001690,pan_gene_136,1,Core Gene,N
Zm00001eb001700,pan_gene_137,1,Core Gene,N
Zm00001eb001710,pan_gene_138,1,Core Gene,N
Zm00001eb001720,pan_gene_139,1,Core Gene,N
Zm00001eb001740,pan_gene_140,1,Near-Core Gene,N
Zm00001eb001760,pan_gene_141,1,Core Gene,N
Zm00001eb001770,pan_gene_142,1,Core Gene,N
Zm00001eb001780,pan_gene_143,1,Core Gene,N
Zm00001eb001790,pan_gene_144,1,Dispensable Gene,N
Zm00001eb001800,pan_gene_145,1,Dispensable Gene,N
Zm00001eb001810,pan_gene_146,1,Core Gene,N
Zm00001eb001820,pan_gene_147,1,Core Gene,N
Zm00001eb001830,pan_gene_148,1,Core Gene,N
Zm00001eb001840,pan_gene_149,1,Core Gene,N
Zm00001eb001860,pan_gene_150,1,Core Gene,N
Zm00001eb001870,pan_gene_151,1,Core Gene,N
Zm00001eb001880,pan_gene_152,1,Core Gene,N
Zm00001eb001890,pan_gene_153,1,Core Gene,N
Zm00001eb001900,pan_gene_154,1,Core Gene,N
Zm00001eb001910,pan_gene_155,1,Core Gene,N
Zm00001eb001920,pan_gene_156,1,Core Gene,N
Zm00001eb001940,pan_gene_157,1,Core Gene,N
Zm00001eb001950,pan_gene_158,1,Core Gene,N
Zm00001eb001960,pan_gene_159,2,Core Gene,Y
Zm00001eb001980,pan_gene_160,1,Core Gene,N
Zm00001eb001990,pan_gene_161,1,Core Gene,N
Zm00001eb002000,pan_gene_162,1,Core Gene,N
Zm00001eb002010,pan_gene_163,1,Core Gene,N
Zm00001eb002020,pan_gene_164,1,Core Gene,N
Zm00001eb002030,pan_gene_165,1,Core Gene,N
Zm00001eb002040,pan_gene_166,1,Core Gene,N
Zm00001eb002050,pan_gene_167,1,Dispensable Gene,N
Zm00001eb002060,pan_gene_168,1,Core Gene,N
Zm00001eb002070,pan_gene_169,1,Core Gene,N
Zm00001eb002080,pan_gene_170,1,Core Gene,N
Zm00001eb002090,pan_gene_171,1,Core Gene,N
Zm00001eb002100,pan_gene_172,1,Core Gene,N
Zm00001eb002150,pan_gene_173,1,Dispensable Gene,N
Zm00001eb002170,pan_gene_174,1,Core Gene,N
Zm00001eb002180,pan_gene_175,1,Core Gene,N
Zm00001eb002190,pan_gene_176,1,Core Gene,N
Zm00001eb002200,pan_gene_177,1,Core Gene,N
Zm00001eb002210,pan_gene_178,1,Dispensable Gene,N
Zm00001eb002220,pan_gene_179,1,Core Gene,N
Zm00001eb002240,pan_gene_180,1,Core Gene,N
Zm00001eb002250,pan_gene_181,1,Core Gene,N
Zm00001eb002260,pan_gene_182,1,Core Gene,N
Zm00001eb002270,pan_gene_183,1,Core Gene,N
Zm00001eb002280,pan_gene_184,1,Near-Core Gene,N
Zm00001eb002290,pan_gene_185,1,Core Gene,N
Zm00001eb002300,pan_gene_186,1,Core Gene,N
Zm00001eb002310,pan_gene_187,1,Core Gene,N
Zm00001eb002320,pan_gene_188,1,Core Gene,N
Zm00001eb002350,pan_gene_189,1,Core Gene,N
Zm00001eb002360,pan_gene_190,2,Dispensable Gene,Y
Zm00001eb002380,pan_gene_191,1,Core Gene,N
Zm00001eb002390,pan_gene_192,1,Near-Core Gene,N
Zm00001eb002410,pan_gene_193,1,Near-Core Gene,N
Zm00001eb002420,pan_gene_194,1,Core Gene,N
Zm00001eb002430,pan_gene_195,1,Core Gene,N
Zm00001eb002440,pan_gene_196,1,Core Gene,N
Zm00001eb002450,pan_gene_197,1,Core Gene,N
Zm00001eb002460,pan_gene_198,1,Core Gene,N
Zm00001eb002470,pan_gene_199,2,Core Gene,Y
Zm00001eb002490,pan_gene_200,1,Core Gene,N
Zm00001eb002510,pan_gene_201,1,Core Gene,N
Zm00001eb002520,pan_gene_202,1,Core Gene,N
Zm00001eb002530,pan_gene_203,1,Core Gene,N
Zm00001eb002540,pan_gene_204,1,Core Gene,N
Zm00001eb002550,pan_gene_205,1,Core Gene,N
Zm00001eb002560,pan_gene_206,1,Core Gene,N
Zm00001eb002570,pan_gene_207,1,Core Gene,N
Zm00001eb002590,pan_gene_208,1,Core Gene,N
Zm00001eb002600,pan_gene_209,1,Core Gene,N
Zm00001eb002610,pan_gene_210,1,Core Gene,N
Zm00001eb002620,pan_gene_211,1,Core Gene,N
Zm00001eb002640,pan_gene_212,1,Core Gene,N
Zm00001eb002660,pan_gene_214,1,Core Gene,N
Zm00001eb002680,pan_gene_215,1,Core Gene,N
Zm00001eb002690,pan_gene_216,1,Core Gene,N
Zm00001eb002700,pan_gene_217,4,Core Gene,Y
Zm00001eb002740,pan_gene_218,1,Core Gene,N
Zm00001eb002750,pan_gene_219,1,Dispensable Gene,N
Zm00001eb002760,pan_gene_220,1,Core Gene,N
Zm00001eb002770,pan_gene_221,1,Dispensable Gene,N
Zm00001eb002800,pan_gene_222,3,Core Gene,Y
Zm00001eb002810,pan_gene_223,1,Core Gene,N
Zm00001eb002820,pan_gene_224,1,Core Gene,N
Zm00001eb002830,pan_gene_225,1,Near-Core Gene,N
Zm00001eb002840,pan_gene_226,2,Core Gene,Y
Zm00001eb002860,pan_gene_227,1,Core Gene,N
Zm00001eb002870,pan_gene_228,1,Core Gene,N
Zm00001eb002880,pan_gene_229,1,Dispensable Gene,N
Zm00001eb002920,pan_gene_230,1,Core Gene,N
Zm00001eb002930,pan_gene_231,1,Core Gene,N
Zm00001eb002940,pan_gene_232,1,Core Gene,N
Zm00001eb002950,pan_gene_233,1,Core Gene,N
Zm00001eb002960,pan_gene_234,1,Core Gene,N
Zm00001eb002970,pan_gene_235,1,Dispensable Gene,N
Zm00001eb002980,pan_gene_236,1,Dispensable Gene,N
Zm00001eb002990,pan_gene_237,1,Dispensable Gene,N
Zm00001eb003000,pan_gene_238,3,Core Gene,Y
Zm00001eb003030,pan_gene_239,1,Core Gene,N
Zm00001eb003070,pan_gene_240,1,Core Gene,N
Zm00001eb003080,pan_gene_241,1,Core Gene,N
Zm00001eb003090,pan_gene_242,1,Core Gene,N
Zm00001eb003100,pan_gene_243,1,Dispensable Gene,N
Zm00001eb003110,pan_gene_244,1,Core Gene,N
Zm00001eb003120,pan_gene_245,1,Core Gene,N
Zm00001eb003130,pan_gene_246,1,Core Gene,N
Zm00001eb003140,pan_gene_247,1,Core Gene,N
Zm00001eb003150,pan_gene_248,1,Core Gene,N
Zm00001eb003160,pan_gene_249,1,Dispensable Gene,N
Zm00001eb003170,pan_gene_250,1,Core Gene,N
Zm00001eb003180,pan_gene_251,1,Core Gene,N
Zm00001eb003190,pan_gene_252,1,Core Gene,N
Zm00001eb003200,pan_gene_253,2,Core Gene,Y
Zm00001eb003280,pan_gene_254,2,Near-Core Gene,Y
Zm00001eb003330,pan_gene_256,1,Core Gene,N
Zm00001eb003340,pan_gene_257,1,Core Gene,N
Zm00001eb003350,pan_gene_258,1,Core Gene,N
Zm00001eb003360,pan_gene_259,1,Core Gene,N
Zm00001eb003370,pan_gene_260,2,Dispensable Gene,Y
Zm00001eb003390,pan_gene_261,1,Dispensable Gene,N
Zm00001eb003400,pan_gene_262,1,Core Gene,N
Zm00001eb003420,pan_gene_263,1,Near-Core Gene,N
Zm00001eb003440,pan_gene_264,1,Core Gene,N
Zm00001eb003450,pan_gene_265,1,Core Gene,N
Zm00001eb003460,pan_gene_266,1,Core Gene,N
Zm00001eb003470,pan_gene_267,1,Core Gene,N
Zm00001eb003480,pan_gene_268,1,Core Gene,N
Zm00001eb003490,pan_gene_269,1,Core Gene,N
Zm00001eb003510,pan_gene_270,1,Core Gene,N
Zm00001eb003520,pan_gene_271,1,Core Gene,N
Zm00001eb003530,pan_gene_272,1,Dispensable Gene,N
Zm00001eb003540,pan_gene_273,1,Core Gene,N
Zm00001eb003550,pan_gene_274,1,Core Gene,N
Zm00001eb003560,pan_gene_275,1,Dispensable Gene,N
Zm00001eb003570,pan_gene_276,1,Dispensable Gene,N
Zm00001eb003580,pan_gene_277,1,Core Gene,N
Zm00001eb003590,pan_gene_278,1,Core Gene,N
Zm00001eb003600,pan_gene_279,5,Core Gene,Y
Zm00001eb003660,pan_gene_280,1,Core Gene,N
Zm00001eb003670,pan_gene_281,1,Core Gene,N
Zm00001eb003680,pan_gene_282,1,Core Gene,N
Zm00001eb003690,pan_gene_283,1,Core Gene,N
Zm00001eb003700,pan_gene_284,1,Core Gene,N
Zm00001eb003710,pan_gene_285,1,Dispensable Gene,N
Zm00001eb003720,pan_gene_286,1,Dispensable Gene,N
Zm00001eb003730,pan_gene_287,1,Core Gene,N
Zm00001eb003740,pan_gene_288,1,Dispensable Gene,N
Zm00001eb003750,pan_gene_289,1,Core Gene,N
Zm00001eb003760,pan_gene_290,1,Core Gene,N
Zm00001eb003770,pan_gene_291,1,Dispensable Gene,N
Zm00001eb003780,pan_gene_292,1,Core Gene,N
Zm00001eb003790,pan_gene_293,2,Dispensable Gene,Y
Zm00001eb003810,pan_gene_294,1,Core Gene,N
Zm00001eb003820,pan_gene_295,1,Dispensable Gene,N
Zm00001eb003830,pan_gene_296,1,Core Gene,N
Zm00001eb003840,pan_gene_297,1,Core Gene,N
Zm00001eb003850,pan_gene_298,1,Core Gene,N
Zm00001eb003860,pan_gene_299,1,Core Gene,N
Zm00001eb003870,pan_gene_300,1,Core Gene,N
Zm00001eb003880,pan_gene_301,1,Core Gene,N
Zm00001eb003890,pan_gene_302,1,Core Gene,N
Zm00001eb003900,pan_gene_303,1,Core Gene,N
Zm00001eb003910,pan_gene_304,2,Core Gene,Y
Zm00001eb003930,pan_gene_305,1,Core Gene,N
Zm00001eb003940,pan_gene_306,2,Dispensable Gene,Y
Zm00001eb003960,pan_gene_307,1,Core Gene,N
Zm00001eb003970,pan_gene_308,1,Core Gene,N
Zm00001eb004000,pan_gene_309,1,Core Gene,N
Zm00001eb004020,pan_gene_310,1,Core Gene,N
Zm00001eb004030,pan_gene_311,1,Core Gene,N
Zm00001eb004040,pan_gene_312,1,Dispensable Gene,N
Zm00001eb004050,pan_gene_313,1,Core Gene,N
Zm00001eb004060,pan_gene_314,1,Near-Core Gene,N
Zm00001eb004070,pan_gene_315,1,Dispensable Gene,N
Zm00001eb004080,pan_gene_316,1,Dispensable Gene,N
Zm00001eb004090,pan_gene_317,1,Core Gene,N
Zm00001eb004100,pan_gene_318,2,Core Gene,Y
Zm00001eb004120,pan_gene_319,1,Core Gene,N
Zm00001eb004130,pan_gene_320,1,Dispensable Gene,N
Zm00001eb004140,pan_gene_321,2,Core Gene,Y
Zm00001eb004160,pan_gene_322,1,Core Gene,N
Zm00001eb004170,pan_gene_323,1,Core Gene,N
Zm00001eb004180,pan_gene_324,1,Core Gene,N
Zm00001eb004190,pan_gene_325,1,Core Gene,N
Zm00001eb004200,pan_gene_326,1,Core Gene,N
Zm00001eb004210,pan_gene_327,1,Core Gene,N
Zm00001eb004220,pan_gene_328,1,Dispensable Gene,N
Zm00001eb004230,pan_gene_329,1,Dispensable Gene,N
Zm00001eb004240,pan_gene_330,1,Core Gene,N
Zm00001eb004250,pan_gene_331,1,Core Gene,N
Zm00001eb004260,pan_gene_332,2,Core Gene,Y
Zm00001eb004290,pan_gene_333,1,Core Gene,N
Zm00001eb004300,pan_gene_334,1,Core Gene,N
Zm00001eb004310,pan_gene_335,1,Core Gene,N
Zm00001eb004320,pan_gene_336,1,Core Gene,N
Zm00001eb004330,pan_gene_337,1,Dispensable Gene,N
Zm00001eb004340,pan_gene_338,2,Core Gene,Y
Zm00001eb004360,pan_gene_339,1,Dispensable Gene,N
Zm00001eb004370,pan_gene_340,1,Core Gene,N
Zm00001eb004380,pan_gene_341,2,Core Gene,Y
Zm00001eb004400,pan_gene_342,1,Core Gene,N
Zm00001eb004410,pan_gene_343,1,Core Gene,N
Zm00001eb004420,pan_gene_344,1,Core Gene,N
Zm00001eb004430,pan_gene_345,1,Core Gene,N
Zm00001eb004440,pan_gene_346,1,Core Gene,N
Zm00001eb004450,pan_gene_347,2,Core Gene,Y
Zm00001eb004470,pan_gene_348,1,Core Gene,N
Zm00001eb004480,pan_gene_349,1,Core Gene,N
Zm00001eb004490,pan_gene_350,1,Core Gene,N
Zm00001eb004500,pan_gene_351,1,Core Gene,N
Zm00001eb004510,pan_gene_352,1,Dispensable Gene,N
Zm00001eb004530,pan_gene_353,1,Core Gene,N
Zm00001eb004540,pan_gene_354,1,Core Gene,N
Zm00001eb004550,pan_gene_355,1,Core Gene,N
Zm00001eb004560,pan_gene_356,1,Core Gene,N
Zm00001eb004570,pan_gene_357,1,Core Gene,N
Zm00001eb004590,pan_gene_358,1,Core Gene,N
Zm00001eb004600,pan_gene_359,1,Dispensable Gene,N
Zm00001eb004610,pan_gene_360,1,Dispensable Gene,N
Zm00001eb004630,pan_gene_361,1,Core Gene,N
Zm00001eb004640,pan_gene_362,1,Dispensable Gene,N
Zm00001eb004650,pan_gene_363,1,Core Gene,N
Zm00001eb004660,pan_gene_364,1,Core Gene,N
Zm00001eb004670,pan_gene_365,1,Core Gene,N
Zm00001eb004690,pan_gene_366,1,Dispensable Gene,N
Zm00001eb004710,pan_gene_367,1,Core Gene,N
Zm00001eb004720,pan_gene_368,3,Core Gene,Y
Zm00001eb004740,pan_gene_369,2,Core Gene,Y
Zm00001eb004760,pan_gene_370,1,Core Gene,N
Zm00001eb004770,pan_gene_371,1,Core Gene,N
Zm00001eb004780,pan_gene_372,1,Core Gene,N
Zm00001eb004790,pan_gene_373,1,Core Gene,N
Zm00001eb004800,pan_gene_374,9,Core Gene,Y
Zm00001eb004890,pan_gene_375,1,Dispensable Gene,N
Zm00001eb004900,pan_gene_376,1,Dispensable Gene,N
Zm00001eb004920,pan_gene_377,1,Dispensable Gene,N
Zm00001eb004940,pan_gene_378,1,Core Gene,N
Zm00001eb004950,pan_gene_379,1,Dispensable Gene,N
Zm00001eb004990,pan_gene_381,1,Core Gene,N
Zm00001eb005000,pan_gene_382,1,Core Gene,N
Zm00001eb005010,pan_gene_383,1,Core Gene,N
Zm00001eb005020,pan_gene_384,1,Core Gene,N
Zm00001eb005030,pan_gene_385,2,Core Gene,Y
Zm00001eb005060,pan_gene_386,1,Core Gene,N
Zm00001eb005070,pan_gene_387,1,Core Gene,N
Zm00001eb005080,pan_gene_388,1,Core Gene,N
Zm00001eb005100,pan_gene_389,1,Core Gene,N
Zm00001eb005110,pan_gene_390,1,Core Gene,N
Zm00001eb005120,pan_gene_391,1,Core Gene,N
Zm00001eb005130,pan_gene_392,2,Core Gene,Y
Zm00001eb005150,pan_gene_393,1,Dispensable Gene,N
Zm00001eb005160,pan_gene_394,1,Dispensable Gene,N
Zm00001eb005170,pan_gene_395,2,Core Gene,Y
Zm00001eb005190,pan_gene_396,1,Core Gene,N
Zm00001eb005200,pan_gene_397,1,Core Gene,N
Zm00001eb005210,pan_gene_398,1,Core Gene,N
Zm00001eb005220,pan_gene_399,1,Core Gene,N
Zm00001eb005230,pan_gene_400,1,Core Gene,N
Zm00001eb005240,pan_gene_401,1,Dispensable Gene,N
Zm00001eb005250,pan_gene_402,1,Core Gene,N
Zm00001eb005270,pan_gene_403,1,Dispensable Gene,N
Zm00001eb005280,pan_gene_404,1,Core Gene,N
Zm00001eb005290,pan_gene_405,1,Dispensable Gene,N
Zm00001eb005300,pan_gene_406,1,Core Gene,N
Zm00001eb005310,pan_gene_407,1,Core Gene,N
Zm00001eb005320,pan_gene_408,1,Core Gene,N
Zm00001eb005330,pan_gene_409,1,Core Gene,N
Zm00001eb005340,pan_gene_410,1,Core Gene,N
Zm00001eb005350,pan_gene_411,1,Core Gene,N
Zm00001eb005360,pan_gene_412,2,Core Gene,Y
Zm00001eb005380,pan_gene_413,1,Core Gene,N
Zm00001eb005390,pan_gene_414,1,Core Gene,N
Zm00001eb005400,pan_gene_415,1,Core Gene,N
Zm00001eb005410,pan_gene_416,1,Dispensable Gene,N
Zm00001eb005420,pan_gene_417,1,Core Gene,N
Zm00001eb005430,pan_gene_418,1,Core Gene,N
Zm00001eb005440,pan_gene_419,1,Core Gene,N
Zm00001eb005450,pan_gene_420,1,Core Gene,N
Zm00001eb005460,pan_gene_421,1,Core Gene,N
Zm00001eb005480,pan_gene_422,1,Core Gene,N
Zm00001eb005490,pan_gene_423,1,Core Gene,N
Zm00001eb005500,pan_gene_424,2,Core Gene,Y
Zm00001eb005530,pan_gene_425,1,Core Gene,N
Zm00001eb005550,pan_gene_426,1,Core Gene,N
Zm00001eb005560,pan_gene_427,1,Core Gene,N
Zm00001eb005570,pan_gene_428,1,Core Gene,N
Zm00001eb005580,pan_gene_429,1,Core Gene,N
Zm00001eb005590,pan_gene_430,1,Core Gene,N
Zm00001eb005600,pan_gene_431,1,Core Gene,N
Zm00001eb005610,pan_gene_432,1,Dispensable Gene,N
Zm00001eb005630,pan_gene_433,1,Core Gene,N
Zm00001eb005640,pan_gene_434,1,Core Gene,N
Zm00001eb005650,pan_gene_435,1,Core Gene,N
Zm00001eb005660,pan_gene_436,1,Core Gene,N
Zm00001eb005670,pan_gene_437,1,Core Gene,N
Zm00001eb005680,pan_gene_438,1,Near-Core Gene,N
Zm00001eb005690,pan_gene_439,1,Core Gene,N
Zm00001eb005700,pan_gene_440,1,Core Gene,N
Zm00001eb005710,pan_gene_441,1,Core Gene,N
Zm00001eb005740,pan_gene_442,1,Core Gene,N
Zm00001eb005760,pan_gene_443,1,Core Gene,N
Zm00001eb005770,pan_gene_444,1,Core Gene,N
Zm00001eb005780,pan_gene_445,1,Core Gene,N
Zm00001eb005800,pan_gene_446,1,Dispensable Gene,N
Zm00001eb005810,pan_gene_447,1,Core Gene,N
Zm00001eb005820,pan_gene_448,1,Core Gene,N
Zm00001eb005830,pan_gene_449,1,Core Gene,N
Zm00001eb005840,pan_gene_450,1,Core Gene,N
Zm00001eb005850,pan_gene_451,2,Core Gene,Y
Zm00001eb005890,pan_gene_453,1,Core Gene,N
Zm00001eb005900,pan_gene_454,1,Core Gene,N
Zm00001eb005920,pan_gene_455,1,Core Gene,N
Zm00001eb005930,pan_gene_456,2,Core Gene,Y
Zm00001eb005950,pan_gene_457,1,Core Gene,N
Zm00001eb005960,pan_gene_458,1,Core Gene,N
Zm00001eb005970,pan_gene_459,1,Core Gene,N
Zm00001eb005990,pan_gene_460,3,Core Gene,Y
Zm00001eb006010,pan_gene_461,1,Core Gene,N
Zm00001eb006020,pan_gene_462,1,Core Gene,N
Zm00001eb006030,pan_gene_463,1,Dispensable Gene,N
Zm00001eb006040,pan_gene_464,1,Core Gene,N
Zm00001eb006050,pan_gene_465,1,Core Gene,N
Zm00001eb006070,pan_gene_466,1,Dispensable Gene,N
Zm00001eb006080,pan_gene_467,1,Core Gene,N
Zm00001eb006090,pan_gene_468,1,Near-Core Gene,N
Zm00001eb006100,pan_gene_469,1,Core Gene,N
Zm00001eb006120,pan_gene_470,1,Dispensable Gene,N
Zm00001eb006130,pan_gene_471,2,Core Gene,Y
Zm00001eb006140,pan_gene_472,1,Core Gene,N
Zm00001eb006150,pan_gene_473,1,Core Gene,N
Zm00001eb006160,pan_gene_474,4,Core Gene,Y
Zm00001eb006170,pan_gene_475,1,Dispensable Gene,N
Zm00001eb006190,pan_gene_476,1,Dispensable Gene,N
Zm00001eb006240,pan_gene_477,1,Dispensable Gene,N
Zm00001eb006260,pan_gene_478,1,Core Gene,N
Zm00001eb006270,pan_gene_479,1,Core Gene,N
Zm00001eb006280,pan_gene_480,1,Dispensable Gene,N
Zm00001eb006290,pan_gene_481,1,Dispensable Gene,N
Zm00001eb006300,pan_gene_482,1,Core Gene,N
Zm00001eb006310,pan_gene_483,1,Core Gene,N
Zm00001eb006320,pan_gene_484,3,Core Gene,Y
Zm00001eb006350,pan_gene_485,1,Core Gene,N
Zm00001eb006360,pan_gene_486,1,Core Gene,N
Zm00001eb006370,pan_gene_487,1,Dispensable Gene,N
Zm00001eb006380,pan_gene_488,1,Core Gene,N
Zm00001eb006390,pan_gene_489,1,Core Gene,N
Zm00001eb006400,pan_gene_490,1,Core Gene,N
