gene,pan,copy,class,duplicate
Zm00042ab001810,pan_gene_126,1,Dispensable Gene,N
Zm00042ab001820,pan_gene_127,1,Core Gene,N
Zm00042ab001840,pan_gene_128,1,Core Gene,N
Zm00042ab001850,pan_gene_129,1,Dispensable Gene,N
Zm00042ab001860,pan_gene_130,1,Core Gene,N
Zm00042ab001880,pan_gene_131,1,Core Gene,N
Zm00042ab001890,pan_gene_132,1,Core Gene,N
Zm00042ab001910,pan_gene_133,1,Core Gene,N
Zm00042ab001920,pan_gene_134,1,Core Gene,N
Zm00042ab001930,pan_gene_135,2,Core Gene,Y
Zm00042ab001950,pan_gene_136,1,Core Gene,N
Zm00042ab001960,pan_gene_137,1,Core Gene,N
Zm00042ab001980,pan_gene_138,1,Core Gene,N
Zm00042ab002000,pan_gene_139,1,Core Gene,N
Zm00042ab002010,pan_gene_140,1,Near-Core Gene,N
Zm00042ab002030,pan_gene_141,1,Core Gene,N
Zm00042ab002040,pan_gene_142,1,Core Gene,N
Zm00042ab002050,pan_gene_143,1,Core Gene,N
Zm00042ab002070,pan_gene_146,1,Core Gene,N
Zm00042ab002080,pan_gene_147,1,Core Gene,N
Zm00042ab002100,pan_gene_148,1,Core Gene,N
Zm00042ab002110,pan_gene_149,1,Core Gene,N
Zm00042ab002130,pan_gene_150,1,Core Gene,N
Zm00042ab002140,pan_gene_151,1,Core Gene,N
Zm00042ab002150,pan_gene_152,1,Core Gene,N
Zm00042ab002160,pan_gene_153,1,Core Gene,N
Zm00042ab002170,pan_gene_154,1,Core Gene,N
Zm00042ab002190,pan_gene_155,2,Core Gene,Y
Zm00042ab002210,pan_gene_156,1,Core Gene,N
Zm00042ab002260,pan_gene_157,1,Core Gene,N
Zm00042ab002270,pan_gene_158,1,Core Gene,N
Zm00042ab002290,pan_gene_159,1,Core Gene,N
Zm00042ab002300,pan_gene_160,1,Core Gene,N
Zm00042ab002310,pan_gene_161,1,Core Gene,N
Zm00042ab002340,pan_gene_162,1,Core Gene,N
Zm00042ab002360,pan_gene_163,1,Core Gene,N
Zm00042ab002370,pan_gene_164,1,Core Gene,N
Zm00042ab002380,pan_gene_165,1,Core Gene,N
Zm00042ab002400,pan_gene_166,1,Core Gene,N
Zm00042ab002410,pan_gene_168,1,Core Gene,N
Zm00042ab002420,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6245472-6245883,pan_gene_170,1,Core Gene,N
Zm00042ab002430,pan_gene_171,1,Core Gene,N
Zm00042ab002440,pan_gene_172,1,Core Gene,N
gmap_ID=chr1:6448290-6449666,pan_gene_173,1,Dispensable Gene,N
Zm00042ab002510,pan_gene_174,1,Core Gene,N
Zm00042ab002520,pan_gene_175,1,Core Gene,N
Zm00042ab002530,pan_gene_176,1,Core Gene,N
Zm00042ab002540,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:6535947-6536325,pan_gene_178,1,Dispensable Gene,N
Zm00042ab002550,pan_gene_179,1,Core Gene,N
Zm00042ab002570,pan_gene_180,1,Core Gene,N
Zm00042ab002580,pan_gene_181,1,Core Gene,N
Zm00042ab002590,pan_gene_182,1,Core Gene,N
Zm00042ab002630,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:6648866-6649225,pan_gene_184,1,Near-Core Gene,N
Zm00042ab002640,pan_gene_185,1,Core Gene,N
Zm00042ab002650,pan_gene_186,1,Core Gene,N
Zm00042ab002660,pan_gene_187,1,Core Gene,N
Zm00042ab002670,pan_gene_188,1,Core Gene,N
Zm00042ab002690,pan_gene_189,1,Core Gene,N
Zm00042ab002700,pan_gene_191,1,Core Gene,N
gmap_ID=chr1:6915271-6915606,pan_gene_192,1,Near-Core Gene,N
Zm00042ab002720,pan_gene_194,1,Core Gene,N
Zm00042ab002730,pan_gene_195,1,Core Gene,N
Zm00042ab002740,pan_gene_196,1,Core Gene,N
Zm00042ab002750,pan_gene_197,1,Core Gene,N
Zm00042ab002770,pan_gene_198,1,Core Gene,N
Zm00042ab002790,pan_gene_199,2,Core Gene,Y
Zm00042ab002810,pan_gene_200,1,Core Gene,N
Zm00042ab002820,pan_gene_201,1,Core Gene,N
Zm00042ab002830,pan_gene_202,1,Core Gene,N
Zm00042ab002840,pan_gene_203,1,Core Gene,N
Zm00042ab002850,pan_gene_204,1,Core Gene,N
Zm00042ab002880,pan_gene_205,1,Core Gene,N
Zm00042ab002890,pan_gene_206,1,Core Gene,N
Zm00042ab002900,pan_gene_207,1,Core Gene,N
Zm00042ab002910,pan_gene_208,1,Core Gene,N
Zm00042ab002920,pan_gene_209,1,Core Gene,N
Zm00042ab002930,pan_gene_210,1,Core Gene,N
Zm00042ab002950,pan_gene_211,2,Core Gene,Y
Zm00042ab002970,pan_gene_212,1,Core Gene,N
Zm00042ab002990,pan_gene_214,1,Core Gene,N
Zm00042ab003000,pan_gene_215,1,Core Gene,N
Zm00042ab003020,pan_gene_216,1,Core Gene,N
Zm00042ab003030,pan_gene_217,4,Core Gene,Y
Zm00042ab003100,pan_gene_218,1,Core Gene,N
Zm00042ab003110,pan_gene_219,1,Dispensable Gene,N
Zm00042ab003120,pan_gene_220,1,Core Gene,N
Zm00042ab003140,pan_gene_222,3,Core Gene,Y
Zm00042ab003160,pan_gene_223,1,Core Gene,N
Zm00042ab003170,pan_gene_224,1,Core Gene,N
Zm00042ab003190,pan_gene_225,1,Near-Core Gene,N
Zm00042ab003220,pan_gene_226,1,Core Gene,N
Zm00042ab003230,pan_gene_227,1,Core Gene,N
Zm00042ab003240,pan_gene_228,1,Core Gene,N
Zm00042ab003250,pan_gene_229,2,Dispensable Gene,Y
Zm00042ab003300,pan_gene_230,1,Core Gene,N
Zm00042ab003290,pan_gene_231,1,Core Gene,N
Zm00042ab003310,pan_gene_232,1,Core Gene,N
Zm00042ab003320,pan_gene_233,1,Core Gene,N
Zm00042ab003360,pan_gene_234,1,Core Gene,N
Zm00042ab003380,pan_gene_238,3,Core Gene,Y
Zm00042ab003420,pan_gene_239,1,Core Gene,N
Zm00042ab003670,pan_gene_240,1,Core Gene,N
Zm00042ab003680,pan_gene_241,1,Core Gene,N
Zm00042ab003690,pan_gene_242,1,Core Gene,N
Zm00042ab003700,pan_gene_244,1,Core Gene,N
Zm00042ab003740,pan_gene_245,1,Core Gene,N
Zm00042ab003750,pan_gene_246,1,Core Gene,N
Zm00042ab003760,pan_gene_247,1,Core Gene,N
Zm00042ab003770,pan_gene_248,1,Core Gene,N
Zm00042ab003780,pan_gene_250,1,Core Gene,N
Zm00042ab003790,pan_gene_251,1,Core Gene,N
Zm00042ab003800,pan_gene_252,1,Core Gene,N
Zm00042ab003810,pan_gene_253,2,Core Gene,Y
Zm00042ab003850,pan_gene_254,1,Near-Core Gene,N
Zm00042ab003920,pan_gene_256,1,Core Gene,N
Zm00042ab003930,pan_gene_257,1,Core Gene,N
Zm00042ab003940,pan_gene_258,1,Core Gene,N
Zm00042ab003950,pan_gene_259,1,Core Gene,N
Zm00042ab003960,pan_gene_262,1,Core Gene,N
Zm00042ab003980,pan_gene_263,1,Near-Core Gene,N
Zm00042ab003990,pan_gene_264,1,Core Gene,N
Zm00042ab004000,pan_gene_265,1,Core Gene,N
Zm00042ab004010,pan_gene_266,1,Core Gene,N
Zm00042ab004020,pan_gene_267,1,Core Gene,N
Zm00042ab004040,pan_gene_268,1,Core Gene,N
Zm00042ab004050,pan_gene_269,1,Core Gene,N
Zm00042ab004060,pan_gene_270,1,Core Gene,N
Zm00042ab004080,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:10545456-10668227,pan_gene_272,1,Dispensable Gene,N
Zm00042ab004090,pan_gene_273,1,Core Gene,N
Zm00042ab004100,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10722521-10722883,pan_gene_275,1,Dispensable Gene,N
Zm00042ab004120,pan_gene_277,1,Core Gene,N
Zm00042ab004110,pan_gene_278,1,Core Gene,N
Zm00042ab004130,pan_gene_279,5,Core Gene,Y
Zm00042ab004190,pan_gene_280,1,Core Gene,N
Zm00042ab004200,pan_gene_281,1,Core Gene,N
Zm00042ab004210,pan_gene_282,1,Core Gene,N
Zm00042ab004220,pan_gene_283,1,Core Gene,N
Zm00042ab004250,pan_gene_284,1,Core Gene,N
Zm00042ab004260,pan_gene_287,1,Core Gene,N
Zm00042ab004270,pan_gene_289,1,Core Gene,N
Zm00042ab004280,pan_gene_290,1,Core Gene,N
Zm00042ab004300,pan_gene_292,1,Core Gene,N
Zm00042ab004330,pan_gene_293,1,Dispensable Gene,N
Zm00042ab004340,pan_gene_294,1,Core Gene,N
Zm00042ab004350,pan_gene_295,1,Dispensable Gene,N
Zm00042ab004360,pan_gene_296,1,Core Gene,N
Zm00042ab004370,pan_gene_297,1,Core Gene,N
Zm00042ab004380,pan_gene_298,1,Core Gene,N
Zm00042ab004390,pan_gene_299,1,Core Gene,N
Zm00042ab004400,pan_gene_300,1,Core Gene,N
Zm00042ab004410,pan_gene_301,1,Core Gene,N
Zm00042ab004420,pan_gene_302,1,Core Gene,N
Zm00042ab004440,pan_gene_303,1,Core Gene,N
Zm00042ab004450,pan_gene_304,2,Core Gene,Y
Zm00042ab004470,pan_gene_305,1,Core Gene,N
Zm00042ab004480,pan_gene_307,1,Core Gene,N
Zm00042ab004500,pan_gene_308,1,Core Gene,N
Zm00042ab004530,pan_gene_309,2,Core Gene,Y
Zm00042ab004550,pan_gene_310,1,Core Gene,N
Zm00042ab004560,pan_gene_311,1,Core Gene,N
Zm00042ab004590,pan_gene_313,1,Core Gene,N
Zm00042ab004600,pan_gene_314,1,Near-Core Gene,N
Zm00042ab004610,pan_gene_317,1,Core Gene,N
Zm00042ab004630,pan_gene_318,2,Core Gene,Y
Zm00042ab004650,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:12191226-12191411,pan_gene_320,1,Dispensable Gene,N
Zm00042ab004680,pan_gene_321,1,Core Gene,N
Zm00042ab004710,pan_gene_322,1,Core Gene,N
Zm00042ab004720,pan_gene_323,1,Core Gene,N
Zm00042ab004730,pan_gene_324,1,Core Gene,N
Zm00042ab004750,pan_gene_325,1,Core Gene,N
Zm00042ab004760,pan_gene_326,1,Core Gene,N
Zm00042ab004770,pan_gene_327,1,Core Gene,N
Zm00042ab004780,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:12441606-12456359,pan_gene_329,1,Dispensable Gene,N
Zm00042ab004790,pan_gene_330,1,Core Gene,N
Zm00042ab004800,pan_gene_331,1,Core Gene,N
Zm00042ab004820,pan_gene_332,3,Core Gene,Y
Zm00042ab004850,pan_gene_333,1,Core Gene,N
Zm00042ab004860,pan_gene_334,1,Core Gene,N
Zm00042ab004870,pan_gene_335,1,Core Gene,N
Zm00042ab004880,pan_gene_336,1,Core Gene,N
Zm00042ab004890,pan_gene_338,2,Core Gene,Y
Zm00042ab004910,pan_gene_340,1,Core Gene,N
Zm00042ab004930,pan_gene_341,1,Core Gene,N
Zm00042ab004940,pan_gene_342,1,Core Gene,N
Zm00042ab004950,pan_gene_343,1,Core Gene,N
Zm00042ab004960,pan_gene_344,1,Core Gene,N
Zm00042ab004970,pan_gene_345,1,Core Gene,N
Zm00042ab004980,pan_gene_346,1,Core Gene,N
Zm00042ab005030,pan_gene_347,1,Core Gene,N
Zm00042ab005040,pan_gene_348,1,Core Gene,N
Zm00042ab005050,pan_gene_349,1,Core Gene,N
Zm00042ab005060,pan_gene_350,1,Core Gene,N
Zm00042ab005070,pan_gene_351,1,Core Gene,N
Zm00042ab005080,pan_gene_352,1,Dispensable Gene,N
Zm00042ab005090,pan_gene_353,2,Core Gene,Y
Zm00042ab005110,pan_gene_354,1,Core Gene,N
Zm00042ab005120,pan_gene_355,1,Core Gene,N
Zm00042ab005130,pan_gene_356,1,Core Gene,N
Zm00042ab005140,pan_gene_357,1,Core Gene,N
Zm00042ab005150,pan_gene_358,1,Core Gene,N
Zm00042ab005160,pan_gene_361,1,Core Gene,N
Zm00042ab005170,pan_gene_363,1,Core Gene,N
Zm00042ab005190,pan_gene_364,1,Core Gene,N
Zm00042ab005200,pan_gene_365,1,Core Gene,N
gmap_ID=chr1:13480362-13481259,pan_gene_366,1,Dispensable Gene,N
Zm00042ab005230,pan_gene_367,1,Core Gene,N
Zm00042ab005270,pan_gene_368,2,Core Gene,Y
Zm00042ab005310,pan_gene_369,1,Core Gene,N
Zm00042ab005320,pan_gene_370,1,Core Gene,N
Zm00042ab005340,pan_gene_371,1,Core Gene,N
Zm00042ab005350,pan_gene_372,1,Core Gene,N
Zm00042ab005360,pan_gene_373,1,Core Gene,N
Zm00042ab005500,pan_gene_374,9,Core Gene,Y
Zm00042ab005480,pan_gene_377,1,Dispensable Gene,N
Zm00042ab005490,pan_gene_378,1,Core Gene,N
Zm00042ab005520,pan_gene_381,1,Core Gene,N
Zm00042ab005530,pan_gene_382,1,Core Gene,N
Zm00042ab005540,pan_gene_383,1,Core Gene,N
Zm00042ab005560,pan_gene_384,1,Core Gene,N
Zm00042ab005570,pan_gene_385,1,Core Gene,N
Zm00042ab005580,pan_gene_386,1,Core Gene,N
Zm00042ab005600,pan_gene_387,1,Core Gene,N
Zm00042ab005610,pan_gene_388,1,Core Gene,N
Zm00042ab005630,pan_gene_389,1,Core Gene,N
Zm00042ab005640,pan_gene_390,1,Core Gene,N
Zm00042ab005660,pan_gene_391,1,Core Gene,N
Zm00042ab005670,pan_gene_392,2,Core Gene,Y
gmap_ID=chr1:14951701-14952050,pan_gene_393,1,Dispensable Gene,N
Zm00042ab005690,pan_gene_394,1,Dispensable Gene,N
Zm00042ab005700,pan_gene_395,2,Core Gene,Y
Zm00042ab005720,pan_gene_396,1,Core Gene,N
Zm00042ab005730,pan_gene_397,2,Core Gene,Y
gmap_ID=chr1:15244825-15264011,pan_gene_398,1,Core Gene,N
Zm00042ab005770,pan_gene_399,1,Core Gene,N
Zm00042ab005780,pan_gene_400,1,Core Gene,N
Zm00042ab005800,pan_gene_401,1,Dispensable Gene,N
Zm00042ab005810,pan_gene_402,1,Core Gene,N
Zm00042ab005830,pan_gene_404,1,Core Gene,N
Zm00042ab005840,pan_gene_405,1,Dispensable Gene,N
Zm00042ab005850,pan_gene_406,1,Core Gene,N
Zm00042ab005860,pan_gene_407,1,Core Gene,N
Zm00042ab005870,pan_gene_408,1,Core Gene,N
Zm00042ab005890,pan_gene_409,1,Core Gene,N
Zm00042ab005900,pan_gene_410,1,Core Gene,N
Zm00042ab005910,pan_gene_411,1,Core Gene,N
Zm00042ab005920,pan_gene_412,2,Core Gene,Y
Zm00042ab005950,pan_gene_413,1,Core Gene,N
Zm00042ab005960,pan_gene_414,1,Core Gene,N
Zm00042ab005970,pan_gene_415,1,Core Gene,N
Zm00042ab005990,pan_gene_416,2,Dispensable Gene,Y
Zm00042ab006000,pan_gene_417,1,Core Gene,N
Zm00042ab006010,pan_gene_418,1,Core Gene,N
Zm00042ab006020,pan_gene_419,1,Core Gene,N
Zm00042ab006030,pan_gene_420,1,Core Gene,N
Zm00042ab006040,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:15903418-15903937,pan_gene_422,1,Core Gene,N
Zm00042ab006060,pan_gene_423,1,Core Gene,N
Zm00042ab006070,pan_gene_424,2,Core Gene,Y
Zm00042ab006110,pan_gene_425,1,Core Gene,N
Zm00042ab006140,pan_gene_426,1,Core Gene,N
Zm00042ab006160,pan_gene_427,1,Core Gene,N
Zm00042ab006170,pan_gene_428,1,Core Gene,N
Zm00042ab006180,pan_gene_429,1,Core Gene,N
Zm00042ab006190,pan_gene_430,1,Core Gene,N
Zm00042ab006200,pan_gene_431,1,Core Gene,N
Zm00042ab006230,pan_gene_432,1,Dispensable Gene,N
Zm00042ab006240,pan_gene_433,1,Core Gene,N
Zm00042ab006250,pan_gene_434,1,Core Gene,N
Zm00042ab006260,pan_gene_435,1,Core Gene,N
Zm00042ab006270,pan_gene_436,1,Core Gene,N
Zm00042ab006280,pan_gene_437,1,Core Gene,N
Zm00042ab006290,pan_gene_438,1,Near-Core Gene,N
Zm00042ab006300,pan_gene_439,1,Core Gene,N
Zm00042ab006310,pan_gene_440,1,Core Gene,N
Zm00042ab006320,pan_gene_441,1,Core Gene,N
Zm00042ab006340,pan_gene_442,1,Core Gene,N
Zm00042ab006350,pan_gene_443,1,Core Gene,N
Zm00042ab006360,pan_gene_444,1,Core Gene,N
gmap_ID=chr1:17428877-17429212,pan_gene_445,1,Core Gene,N
Zm00042ab006390,pan_gene_447,1,Core Gene,N
Zm00042ab006370,pan_gene_448,1,Core Gene,N
Zm00042ab006400,pan_gene_449,1,Core Gene,N
Zm00042ab006410,pan_gene_450,1,Core Gene,N
Zm00042ab006420,pan_gene_451,2,Core Gene,Y
Zm00042ab006440,pan_gene_453,1,Core Gene,N
Zm00042ab006460,pan_gene_454,1,Core Gene,N
Zm00042ab006480,pan_gene_455,1,Core Gene,N
Zm00042ab006490,pan_gene_456,1,Core Gene,N
Zm00042ab006500,pan_gene_457,1,Core Gene,N
Zm00042ab006510,pan_gene_458,1,Core Gene,N
Zm00042ab006520,pan_gene_459,1,Core Gene,N
Zm00042ab006540,pan_gene_460,3,Core Gene,Y
Zm00042ab006570,pan_gene_461,1,Core Gene,N
Zm00042ab006580,pan_gene_462,1,Core Gene,N
Zm00042ab006590,pan_gene_464,1,Core Gene,N
Zm00042ab006600,pan_gene_465,1,Core Gene,N
gmap_ID=chr1:18022161-18023808,pan_gene_466,1,Dispensable Gene,N
Zm00042ab006620,pan_gene_467,1,Core Gene,N
Zm00042ab006630,pan_gene_468,1,Near-Core Gene,N
Zm00042ab006640,pan_gene_469,1,Core Gene,N
Zm00042ab006650,pan_gene_471,2,Core Gene,Y
Zm00042ab006670,pan_gene_472,1,Core Gene,N
Zm00042ab006680,pan_gene_473,1,Core Gene,N
Zm00042ab006690,pan_gene_474,4,Core Gene,Y
Zm00042ab006730,pan_gene_478,1,Core Gene,N
Zm00042ab006740,pan_gene_479,1,Core Gene,N
Zm00042ab006770,pan_gene_482,1,Core Gene,N
Zm00042ab006780,pan_gene_483,1,Core Gene,N
Zm00042ab006790,pan_gene_484,1,Core Gene,N
Zm00042ab006800,pan_gene_485,1,Core Gene,N
Zm00042ab006810,pan_gene_486,1,Core Gene,N
Zm00042ab006840,pan_gene_488,1,Core Gene,N
Zm00042ab006850,pan_gene_489,2,Core Gene,Y
Zm00042ab006880,pan_gene_490,1,Core Gene,N
Zm00042ab006890,pan_gene_491,2,Core Gene,Y
Zm00042ab006900,pan_gene_492,3,Core Gene,Y
Zm00042ab006940,pan_gene_493,1,Core Gene,N
Zm00042ab006950,pan_gene_495,1,Core Gene,N
Zm00042ab006990,pan_gene_496,1,Core Gene,N
Zm00042ab007000,pan_gene_497,1,Dispensable Gene,N
Zm00042ab007020,pan_gene_498,1,Core Gene,N
Zm00042ab007030,pan_gene_499,1,Core Gene,N
Zm00042ab007060,pan_gene_500,1,Core Gene,N
Zm00042ab007070,pan_gene_501,1,Core Gene,N
Zm00042ab007080,pan_gene_502,1,Core Gene,N
Zm00042ab007090,pan_gene_503,1,Core Gene,N
Zm00042ab007100,pan_gene_504,1,Core Gene,N
Zm00042ab007130,pan_gene_505,1,Core Gene,N
Zm00042ab007140,pan_gene_506,1,Dispensable Gene,N
Zm00042ab007150,pan_gene_507,1,Core Gene,N
Zm00042ab007170,pan_gene_508,1,Core Gene,N
Zm00042ab007180,pan_gene_509,2,Core Gene,Y
Zm00042ab007200,pan_gene_511,1,Core Gene,N
Zm00042ab007210,pan_gene_512,1,Core Gene,N
Zm00042ab007220,pan_gene_513,1,Core Gene,N
Zm00042ab007230,pan_gene_514,1,Core Gene,N
Zm00042ab007240,pan_gene_515,1,Core Gene,N
Zm00042ab007270,pan_gene_516,1,Core Gene,N
Zm00042ab007280,pan_gene_518,1,Core Gene,N
Zm00042ab007290,pan_gene_519,2,Core Gene,Y
Zm00042ab007320,pan_gene_520,3,Dispensable Gene,Y
Zm00042ab007360,pan_gene_521,1,Core Gene,N
gmap_ID=chr1:20547011-20555770,pan_gene_522,1,Dispensable Gene,N
Zm00042ab007380,pan_gene_523,1,Core Gene,N
Zm00042ab007390,pan_gene_524,1,Core Gene,N
Zm00042ab007400,pan_gene_525,1,Core Gene,N
Zm00042ab007410,pan_gene_526,1,Core Gene,N
Zm00042ab007420,pan_gene_527,1,Core Gene,N
Zm00042ab007450,pan_gene_528,2,Core Gene,Y
Zm00042ab007470,pan_gene_529,1,Core Gene,N
Zm00042ab007480,pan_gene_530,1,Core Gene,N
Zm00042ab007490,pan_gene_531,1,Core Gene,N
Zm00042ab007500,pan_gene_532,1,Near-Core Gene,N
Zm00042ab007510,pan_gene_533,1,Dispensable Gene,N
Zm00042ab007520,pan_gene_534,1,Core Gene,N
Zm00042ab007530,pan_gene_536,1,Core Gene,N
Zm00042ab007540,pan_gene_537,1,Core Gene,N
Zm00042ab007550,pan_gene_538,1,Core Gene,N
Zm00042ab007560,pan_gene_539,1,Core Gene,N
Zm00042ab007570,pan_gene_541,1,Core Gene,N
Zm00042ab007640,pan_gene_542,1,Core Gene,N
