gene,pan,copy,class,duplicate
Zm00039ab000700,pan_gene_47,1,Core Gene,N
Zm00039ab000710,pan_gene_48,1,Core Gene,N
Zm00039ab000720,pan_gene_49,1,Core Gene,N
Zm00039ab000730,pan_gene_50,1,Core Gene,N
Zm00039ab000740,pan_gene_51,1,Core Gene,N
Zm00039ab000750,pan_gene_52,2,Core Gene,Y
Zm00039ab000760,pan_gene_53,1,Core Gene,N
Zm00039ab000780,pan_gene_54,1,Core Gene,N
Zm00039ab000790,pan_gene_55,1,Core Gene,N
Zm00039ab000800,pan_gene_56,1,Core Gene,N
Zm00039ab000810,pan_gene_57,1,Core Gene,N
Zm00039ab000820,pan_gene_58,1,Core Gene,N
Zm00039ab000830,pan_gene_60,1,Core Gene,N
Zm00039ab000840,pan_gene_62,1,Core Gene,N
Zm00039ab000860,pan_gene_63,1,Core Gene,N
Zm00039ab000870,pan_gene_64,1,Core Gene,N
Zm00039ab000890,pan_gene_65,1,Core Gene,N
Zm00039ab000920,pan_gene_66,1,Core Gene,N
Zm00039ab000930,pan_gene_67,1,Core Gene,N
Zm00039ab000950,pan_gene_68,1,Core Gene,N
Zm00039ab000960,pan_gene_69,1,Core Gene,N
Zm00039ab000990,pan_gene_70,1,Core Gene,N
Zm00039ab001000,pan_gene_71,2,Core Gene,Y
Zm00039ab001030,pan_gene_72,1,Core Gene,N
Zm00039ab001040,pan_gene_73,1,Core Gene,N
Zm00039ab001050,pan_gene_74,1,Core Gene,N
Zm00039ab001060,pan_gene_75,1,Core Gene,N
Zm00039ab001070,pan_gene_76,1,Core Gene,N
Zm00039ab001080,pan_gene_77,1,Core Gene,N
Zm00039ab001090,pan_gene_78,1,Core Gene,N
Zm00039ab001100,pan_gene_80,1,Core Gene,N
Zm00039ab001120,pan_gene_81,1,Core Gene,N
Zm00039ab001130,pan_gene_82,1,Core Gene,N
Zm00039ab001160,pan_gene_83,1,Core Gene,N
gmap_ID=chr1:3586317-3586610,pan_gene_84,1,Near-Core Gene,N
gmap_ID=chr1:3657626-3658138,pan_gene_85,1,Dispensable Gene,N
Zm00039ab001180,pan_gene_86,1,Core Gene,N
Zm00039ab001210,pan_gene_87,1,Core Gene,N
Zm00039ab001220,pan_gene_88,1,Core Gene,N
Zm00039ab001230,pan_gene_89,1,Core Gene,N
Zm00039ab001240,pan_gene_90,1,Core Gene,N
Zm00039ab001250,pan_gene_91,1,Core Gene,N
Zm00039ab001260,pan_gene_92,1,Core Gene,N
Zm00039ab001270,pan_gene_93,1,Core Gene,N
Zm00039ab001280,pan_gene_94,1,Core Gene,N
Zm00039ab001290,pan_gene_95,1,Core Gene,N
Zm00039ab001300,pan_gene_96,1,Core Gene,N
gmap_ID=chr1:3903796-3904131,pan_gene_97,1,Near-Core Gene,N
Zm00039ab001320,pan_gene_98,1,Core Gene,N
Zm00039ab001330,pan_gene_99,1,Dispensable Gene,N
Zm00039ab001340,pan_gene_100,1,Core Gene,N
Zm00039ab001350,pan_gene_101,1,Core Gene,N
Zm00039ab001360,pan_gene_102,1,Core Gene,N
Zm00039ab001370,pan_gene_103,1,Core Gene,N
Zm00039ab001380,pan_gene_108,3,Core Gene,Y
Zm00039ab001420,pan_gene_109,2,Core Gene,Y
Zm00039ab001440,pan_gene_110,1,Core Gene,N
Zm00039ab001450,pan_gene_113,1,Core Gene,N
Zm00039ab001460,pan_gene_114,1,Core Gene,N
Zm00039ab001480,pan_gene_115,1,Core Gene,N
Zm00039ab001490,pan_gene_116,1,Core Gene,N
Zm00039ab001500,pan_gene_117,1,Core Gene,N
Zm00039ab001520,pan_gene_118,1,Core Gene,N
Zm00039ab001510,pan_gene_119,1,Core Gene,N
Zm00039ab001530,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:4643570-4645377,pan_gene_121,1,Near-Core Gene,N
Zm00039ab001550,pan_gene_122,2,Core Gene,Y
Zm00039ab001580,pan_gene_123,1,Core Gene,N
Zm00039ab001590,pan_gene_124,1,Core Gene,N
Zm00039ab001600,pan_gene_125,1,Core Gene,N
Zm00039ab001610,pan_gene_126,1,Dispensable Gene,N
Zm00039ab001630,pan_gene_127,1,Core Gene,N
Zm00039ab001640,pan_gene_128,1,Core Gene,N
Zm00039ab001650,pan_gene_129,1,Dispensable Gene,N
Zm00039ab001670,pan_gene_130,2,Core Gene,Y
Zm00039ab001690,pan_gene_131,1,Core Gene,N
Zm00039ab001700,pan_gene_132,1,Core Gene,N
Zm00039ab001720,pan_gene_133,1,Core Gene,N
Zm00039ab001740,pan_gene_134,1,Core Gene,N
Zm00039ab001770,pan_gene_135,1,Core Gene,N
Zm00039ab001780,pan_gene_136,1,Core Gene,N
Zm00039ab001790,pan_gene_137,1,Core Gene,N
Zm00039ab001800,pan_gene_138,1,Core Gene,N
Zm00039ab001810,pan_gene_139,1,Core Gene,N
Zm00039ab001820,pan_gene_140,1,Near-Core Gene,N
Zm00039ab001840,pan_gene_141,1,Core Gene,N
Zm00039ab001850,pan_gene_142,1,Core Gene,N
Zm00039ab001860,pan_gene_143,1,Core Gene,N
Zm00039ab001870,pan_gene_146,1,Core Gene,N
Zm00039ab001880,pan_gene_147,1,Core Gene,N
Zm00039ab001890,pan_gene_148,1,Core Gene,N
Zm00039ab001900,pan_gene_149,1,Core Gene,N
Zm00039ab001920,pan_gene_150,1,Core Gene,N
Zm00039ab001930,pan_gene_151,1,Core Gene,N
Zm00039ab001940,pan_gene_152,1,Core Gene,N
Zm00039ab001970,pan_gene_153,1,Core Gene,N
Zm00039ab001990,pan_gene_154,1,Core Gene,N
Zm00039ab002000,pan_gene_155,2,Core Gene,Y
Zm00039ab002040,pan_gene_156,1,Core Gene,N
Zm00039ab002090,pan_gene_157,1,Core Gene,N
Zm00039ab002100,pan_gene_158,1,Core Gene,N
Zm00039ab002120,pan_gene_159,1,Core Gene,N
Zm00039ab002130,pan_gene_160,1,Core Gene,N
Zm00039ab002140,pan_gene_161,1,Core Gene,N
Zm00039ab002160,pan_gene_162,1,Core Gene,N
Zm00039ab002170,pan_gene_163,1,Core Gene,N
Zm00039ab002180,pan_gene_164,1,Core Gene,N
Zm00039ab002190,pan_gene_165,1,Core Gene,N
Zm00039ab002200,pan_gene_166,1,Core Gene,N
Zm00039ab002210,pan_gene_167,1,Dispensable Gene,N
Zm00039ab002220,pan_gene_168,1,Core Gene,N
Zm00039ab002230,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6342128-6342553,pan_gene_170,1,Core Gene,N
Zm00039ab002240,pan_gene_171,1,Core Gene,N
Zm00039ab002250,pan_gene_172,1,Core Gene,N
Zm00039ab002280,pan_gene_174,1,Core Gene,N
Zm00039ab002310,pan_gene_175,1,Core Gene,N
Zm00039ab002320,pan_gene_176,1,Core Gene,N
Zm00039ab002350,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:6591254-6591645,pan_gene_178,1,Dispensable Gene,N
Zm00039ab002360,pan_gene_179,1,Core Gene,N
Zm00039ab002380,pan_gene_180,1,Core Gene,N
Zm00039ab002390,pan_gene_181,1,Core Gene,N
Zm00039ab002400,pan_gene_182,1,Core Gene,N
Zm00039ab002420,pan_gene_183,1,Core Gene,N
Zm00039ab002430,pan_gene_184,1,Near-Core Gene,N
Zm00039ab002440,pan_gene_185,1,Core Gene,N
Zm00039ab002450,pan_gene_186,1,Core Gene,N
Zm00039ab002460,pan_gene_187,1,Core Gene,N
Zm00039ab002470,pan_gene_188,1,Core Gene,N
Zm00039ab002490,pan_gene_189,1,Core Gene,N
Zm00039ab002500,pan_gene_191,1,Core Gene,N
Zm00039ab002510,pan_gene_192,2,Near-Core Gene,Y
Zm00039ab002530,pan_gene_193,1,Near-Core Gene,N
Zm00039ab002540,pan_gene_194,1,Core Gene,N
Zm00039ab002550,pan_gene_195,1,Core Gene,N
Zm00039ab002560,pan_gene_196,1,Core Gene,N
Zm00039ab002570,pan_gene_197,1,Core Gene,N
Zm00039ab002580,pan_gene_198,1,Core Gene,N
Zm00039ab002610,pan_gene_199,2,Core Gene,Y
Zm00039ab002630,pan_gene_200,1,Core Gene,N
Zm00039ab002640,pan_gene_201,1,Core Gene,N
Zm00039ab002650,pan_gene_202,1,Core Gene,N
Zm00039ab002670,pan_gene_203,1,Core Gene,N
Zm00039ab002690,pan_gene_204,1,Core Gene,N
Zm00039ab002700,pan_gene_205,1,Core Gene,N
Zm00039ab002710,pan_gene_206,1,Core Gene,N
Zm00039ab002770,pan_gene_207,1,Core Gene,N
Zm00039ab002780,pan_gene_208,1,Core Gene,N
Zm00039ab002810,pan_gene_209,1,Core Gene,N
Zm00039ab002820,pan_gene_210,1,Core Gene,N
Zm00039ab002840,pan_gene_211,1,Core Gene,N
Zm00039ab002850,pan_gene_212,1,Core Gene,N
Zm00039ab002870,pan_gene_214,1,Core Gene,N
Zm00039ab002890,pan_gene_215,1,Core Gene,N
Zm00039ab002910,pan_gene_216,1,Core Gene,N
Zm00039ab002920,pan_gene_217,3,Core Gene,Y
Zm00039ab002960,pan_gene_218,1,Core Gene,N
gmap_ID=chr1:8325627-8326190,pan_gene_219,1,Dispensable Gene,N
Zm00039ab002970,pan_gene_220,1,Core Gene,N
Zm00039ab002990,pan_gene_222,3,Core Gene,Y
gmap_ID=chr1:8452457-8453860,pan_gene_223,1,Core Gene,N
Zm00039ab003020,pan_gene_224,1,Core Gene,N
Zm00039ab003030,pan_gene_225,1,Near-Core Gene,N
Zm00039ab003050,pan_gene_226,1,Core Gene,N
Zm00039ab003060,pan_gene_227,1,Core Gene,N
Zm00039ab003070,pan_gene_228,1,Core Gene,N
Zm00039ab003090,pan_gene_229,1,Dispensable Gene,N
Zm00039ab003120,pan_gene_230,1,Core Gene,N
Zm00039ab003130,pan_gene_231,2,Core Gene,Y
Zm00039ab003150,pan_gene_232,1,Core Gene,N
Zm00039ab003170,pan_gene_233,1,Core Gene,N
Zm00039ab003180,pan_gene_234,1,Core Gene,N
Zm00039ab003190,pan_gene_238,3,Core Gene,Y
Zm00039ab003230,pan_gene_239,1,Core Gene,N
Zm00039ab003350,pan_gene_240,1,Core Gene,N
Zm00039ab003360,pan_gene_241,1,Core Gene,N
Zm00039ab003370,pan_gene_242,1,Core Gene,N
Zm00039ab003400,pan_gene_244,1,Core Gene,N
Zm00039ab003460,pan_gene_245,1,Core Gene,N
Zm00039ab003480,pan_gene_246,1,Core Gene,N
Zm00039ab003490,pan_gene_247,1,Core Gene,N
Zm00039ab003500,pan_gene_248,1,Core Gene,N
Zm00039ab003510,pan_gene_250,1,Core Gene,N
Zm00039ab003520,pan_gene_251,1,Core Gene,N
Zm00039ab003530,pan_gene_252,1,Core Gene,N
Zm00039ab003540,pan_gene_253,2,Core Gene,Y
Zm00039ab003600,pan_gene_254,1,Near-Core Gene,N
Zm00039ab003660,pan_gene_256,1,Core Gene,N
Zm00039ab003670,pan_gene_257,1,Core Gene,N
Zm00039ab003680,pan_gene_258,1,Core Gene,N
Zm00039ab003690,pan_gene_259,1,Core Gene,N
Zm00039ab003700,pan_gene_260,1,Dispensable Gene,N
Zm00039ab003710,pan_gene_261,1,Dispensable Gene,N
Zm00039ab003720,pan_gene_262,1,Core Gene,N
Zm00039ab003740,pan_gene_263,1,Near-Core Gene,N
Zm00039ab003750,pan_gene_264,1,Core Gene,N
Zm00039ab003770,pan_gene_265,1,Core Gene,N
Zm00039ab003780,pan_gene_266,1,Core Gene,N
Zm00039ab003790,pan_gene_267,1,Core Gene,N
Zm00039ab003810,pan_gene_268,1,Core Gene,N
Zm00039ab003820,pan_gene_269,1,Core Gene,N
Zm00039ab003840,pan_gene_270,1,Core Gene,N
Zm00039ab003850,pan_gene_271,1,Core Gene,N
Zm00039ab003880,pan_gene_273,1,Core Gene,N
Zm00039ab003920,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10750281-10750647,pan_gene_275,1,Dispensable Gene,N
Zm00039ab003940,pan_gene_277,1,Core Gene,N
Zm00039ab003960,pan_gene_278,1,Core Gene,N
Zm00039ab003970,pan_gene_279,5,Core Gene,Y
Zm00039ab004020,pan_gene_280,1,Core Gene,N
Zm00039ab004030,pan_gene_281,1,Core Gene,N
Zm00039ab004040,pan_gene_282,1,Core Gene,N
Zm00039ab004050,pan_gene_283,1,Core Gene,N
Zm00039ab004070,pan_gene_284,1,Core Gene,N
Zm00039ab004080,pan_gene_287,2,Core Gene,Y
Zm00039ab004110,pan_gene_288,1,Dispensable Gene,N
Zm00039ab004130,pan_gene_289,1,Core Gene,N
Zm00039ab004140,pan_gene_290,1,Core Gene,N
Zm00039ab004150,pan_gene_291,1,Dispensable Gene,N
Zm00039ab004160,pan_gene_292,1,Core Gene,N
Zm00039ab004190,pan_gene_293,1,Dispensable Gene,N
Zm00039ab004210,pan_gene_294,1,Core Gene,N
Zm00039ab004220,pan_gene_295,1,Dispensable Gene,N
Zm00039ab004230,pan_gene_296,1,Core Gene,N
Zm00039ab004240,pan_gene_297,1,Core Gene,N
Zm00039ab004250,pan_gene_298,1,Core Gene,N
Zm00039ab004260,pan_gene_299,1,Core Gene,N
Zm00039ab004270,pan_gene_300,1,Core Gene,N
Zm00039ab004280,pan_gene_301,1,Core Gene,N
Zm00039ab004290,pan_gene_302,1,Core Gene,N
Zm00039ab004300,pan_gene_303,1,Core Gene,N
Zm00039ab004310,pan_gene_304,2,Core Gene,Y
Zm00039ab004330,pan_gene_305,1,Core Gene,N
Zm00039ab004340,pan_gene_307,1,Core Gene,N
Zm00039ab004360,pan_gene_308,1,Core Gene,N
Zm00039ab004370,pan_gene_309,2,Core Gene,Y
Zm00039ab004390,pan_gene_310,1,Core Gene,N
Zm00039ab004400,pan_gene_311,1,Core Gene,N
Zm00039ab004430,pan_gene_313,1,Core Gene,N
Zm00039ab004440,pan_gene_314,1,Near-Core Gene,N
Zm00039ab004460,pan_gene_317,1,Core Gene,N
Zm00039ab004480,pan_gene_318,2,Core Gene,Y
Zm00039ab004500,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:12503416-12503601,pan_gene_320,1,Dispensable Gene,N
Zm00039ab004510,pan_gene_321,1,Core Gene,N
Zm00039ab004530,pan_gene_322,1,Core Gene,N
Zm00039ab004540,pan_gene_323,1,Core Gene,N
Zm00039ab004550,pan_gene_324,1,Core Gene,N
Zm00039ab004560,pan_gene_325,1,Core Gene,N
Zm00039ab004570,pan_gene_326,1,Core Gene,N
Zm00039ab004580,pan_gene_327,1,Core Gene,N
Zm00039ab004590,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:12770409-12785162,pan_gene_329,1,Dispensable Gene,N
Zm00039ab004600,pan_gene_330,1,Core Gene,N
Zm00039ab004610,pan_gene_331,1,Core Gene,N
Zm00039ab004620,pan_gene_332,2,Core Gene,Y
Zm00039ab004640,pan_gene_333,1,Core Gene,N
Zm00039ab004650,pan_gene_334,1,Core Gene,N
Zm00039ab004660,pan_gene_335,1,Core Gene,N
Zm00039ab004670,pan_gene_336,1,Core Gene,N
Zm00039ab004680,pan_gene_338,2,Core Gene,Y
Zm00039ab004710,pan_gene_340,1,Core Gene,N
Zm00039ab004720,pan_gene_341,1,Core Gene,N
Zm00039ab004730,pan_gene_342,1,Core Gene,N
Zm00039ab004740,pan_gene_343,1,Core Gene,N
Zm00039ab004750,pan_gene_344,1,Core Gene,N
Zm00039ab004760,pan_gene_345,1,Core Gene,N
Zm00039ab004770,pan_gene_346,1,Core Gene,N
Zm00039ab004780,pan_gene_347,1,Core Gene,N
Zm00039ab004810,pan_gene_348,1,Core Gene,N
Zm00039ab004820,pan_gene_349,1,Core Gene,N
Zm00039ab004830,pan_gene_350,1,Core Gene,N
Zm00039ab004850,pan_gene_351,1,Core Gene,N
Zm00039ab004870,pan_gene_352,1,Dispensable Gene,N
Zm00039ab004880,pan_gene_353,1,Core Gene,N
Zm00039ab004890,pan_gene_354,1,Core Gene,N
Zm00039ab004900,pan_gene_355,1,Core Gene,N
Zm00039ab004910,pan_gene_356,1,Core Gene,N
Zm00039ab004960,pan_gene_357,1,Core Gene,N
Zm00039ab004970,pan_gene_358,1,Core Gene,N
Zm00039ab005010,pan_gene_361,2,Core Gene,Y
gmap_ID=chr1:13920164-13920608,pan_gene_362,1,Dispensable Gene,N
Zm00039ab005030,pan_gene_363,1,Core Gene,N
Zm00039ab005040,pan_gene_364,1,Core Gene,N
Zm00039ab005050,pan_gene_365,1,Core Gene,N
Zm00039ab005060,pan_gene_366,1,Dispensable Gene,N
Zm00039ab005080,pan_gene_367,1,Core Gene,N
Zm00039ab005090,pan_gene_368,1,Core Gene,N
Zm00039ab005100,pan_gene_369,2,Core Gene,Y
Zm00039ab005130,pan_gene_370,1,Core Gene,N
Zm00039ab005140,pan_gene_371,1,Core Gene,N
Zm00039ab005150,pan_gene_372,1,Core Gene,N
Zm00039ab005160,pan_gene_373,1,Core Gene,N
Zm00039ab005300,pan_gene_374,11,Core Gene,Y
gmap_ID=chr1:14735484-14736127,pan_gene_375,1,Dispensable Gene,N
Zm00039ab005260,pan_gene_376,1,Dispensable Gene,N
Zm00039ab005280,pan_gene_377,1,Dispensable Gene,N
Zm00039ab005290,pan_gene_378,1,Core Gene,N
Zm00039ab005330,pan_gene_381,1,Core Gene,N
Zm00039ab005340,pan_gene_382,1,Core Gene,N
Zm00039ab005350,pan_gene_383,1,Core Gene,N
Zm00039ab005360,pan_gene_384,1,Core Gene,N
Zm00039ab005380,pan_gene_385,1,Core Gene,N
Zm00039ab005390,pan_gene_386,1,Core Gene,N
Zm00039ab005400,pan_gene_387,1,Core Gene,N
Zm00039ab005410,pan_gene_388,1,Core Gene,N
Zm00039ab005430,pan_gene_389,1,Core Gene,N
Zm00039ab005450,pan_gene_390,1,Core Gene,N
Zm00039ab005460,pan_gene_391,1,Core Gene,N
Zm00039ab005470,pan_gene_392,1,Core Gene,N
Zm00039ab005480,pan_gene_395,2,Core Gene,Y
Zm00039ab005500,pan_gene_396,2,Core Gene,Y
Zm00039ab005520,pan_gene_397,1,Core Gene,N
Zm00039ab005540,pan_gene_398,1,Core Gene,N
Zm00039ab005560,pan_gene_399,1,Core Gene,N
Zm00039ab005570,pan_gene_400,1,Core Gene,N
Zm00039ab005580,pan_gene_401,1,Dispensable Gene,N
Zm00039ab005590,pan_gene_402,1,Core Gene,N
Zm00039ab005610,pan_gene_404,1,Core Gene,N
Zm00039ab005620,pan_gene_405,1,Dispensable Gene,N
Zm00039ab005630,pan_gene_406,1,Core Gene,N
Zm00039ab005640,pan_gene_407,1,Core Gene,N
Zm00039ab005650,pan_gene_408,1,Core Gene,N
Zm00039ab005660,pan_gene_409,1,Core Gene,N
Zm00039ab005670,pan_gene_410,1,Core Gene,N
Zm00039ab005680,pan_gene_411,1,Core Gene,N
Zm00039ab005690,pan_gene_412,2,Core Gene,Y
Zm00039ab005720,pan_gene_413,1,Core Gene,N
Zm00039ab005730,pan_gene_414,1,Core Gene,N
Zm00039ab005750,pan_gene_415,1,Core Gene,N
Zm00039ab005760,pan_gene_416,1,Dispensable Gene,N
Zm00039ab005770,pan_gene_417,1,Core Gene,N
Zm00039ab005780,pan_gene_418,1,Core Gene,N
Zm00039ab005790,pan_gene_419,1,Core Gene,N
Zm00039ab005810,pan_gene_420,1,Core Gene,N
Zm00039ab005820,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:16515514-16516033,pan_gene_422,1,Core Gene,N
Zm00039ab005840,pan_gene_423,1,Core Gene,N
Zm00039ab005850,pan_gene_424,2,Core Gene,Y
Zm00039ab005870,pan_gene_425,1,Core Gene,N
Zm00039ab005900,pan_gene_426,1,Core Gene,N
Zm00039ab005930,pan_gene_427,1,Core Gene,N
Zm00039ab005940,pan_gene_428,1,Core Gene,N
Zm00039ab005970,pan_gene_429,1,Core Gene,N
Zm00039ab005980,pan_gene_430,1,Core Gene,N
Zm00039ab005990,pan_gene_431,1,Core Gene,N
Zm00039ab006000,pan_gene_433,1,Core Gene,N
Zm00039ab006010,pan_gene_434,1,Core Gene,N
Zm00039ab006020,pan_gene_435,1,Core Gene,N
Zm00039ab006030,pan_gene_436,1,Core Gene,N
Zm00039ab006040,pan_gene_437,1,Core Gene,N
Zm00039ab006050,pan_gene_438,1,Near-Core Gene,N
Zm00039ab006060,pan_gene_439,1,Core Gene,N
Zm00039ab006080,pan_gene_440,1,Core Gene,N
Zm00039ab006090,pan_gene_441,1,Core Gene,N
Zm00039ab006120,pan_gene_442,1,Core Gene,N
Zm00039ab006130,pan_gene_443,1,Core Gene,N
Zm00039ab006140,pan_gene_444,2,Core Gene,Y
Zm00039ab006160,pan_gene_445,1,Core Gene,N
Zm00039ab006180,pan_gene_446,1,Dispensable Gene,N
Zm00039ab006200,pan_gene_447,1,Core Gene,N
Zm00039ab006210,pan_gene_448,1,Core Gene,N
Zm00039ab006220,pan_gene_449,1,Core Gene,N
Zm00039ab006230,pan_gene_450,1,Core Gene,N
Zm00039ab006240,pan_gene_451,2,Core Gene,Y
Zm00039ab006260,pan_gene_453,1,Core Gene,N
Zm00039ab006270,pan_gene_454,1,Core Gene,N
Zm00039ab006280,pan_gene_455,1,Core Gene,N
Zm00039ab006290,pan_gene_456,1,Core Gene,N
Zm00039ab006300,pan_gene_457,1,Core Gene,N
Zm00039ab006310,pan_gene_458,1,Core Gene,N
Zm00039ab006320,pan_gene_459,1,Core Gene,N
Zm00039ab006350,pan_gene_460,3,Core Gene,Y
Zm00039ab006380,pan_gene_461,1,Core Gene,N
Zm00039ab006390,pan_gene_462,1,Core Gene,N
Zm00039ab006400,pan_gene_464,1,Core Gene,N
Zm00039ab006410,pan_gene_465,1,Core Gene,N
Zm00039ab006430,pan_gene_466,2,Dispensable Gene,Y
Zm00039ab006450,pan_gene_467,1,Core Gene,N
Zm00039ab006460,pan_gene_468,1,Near-Core Gene,N
Zm00039ab006470,pan_gene_469,1,Core Gene,N
Zm00039ab006490,pan_gene_470,1,Dispensable Gene,N
Zm00039ab006500,pan_gene_471,2,Core Gene,Y
Zm00039ab006510,pan_gene_472,1,Core Gene,N
Zm00039ab006520,pan_gene_473,1,Core Gene,N
Zm00039ab006530,pan_gene_474,4,Core Gene,Y
Zm00039ab006540,pan_gene_475,1,Dispensable Gene,N
Zm00039ab006570,pan_gene_476,1,Dispensable Gene,N
Zm00039ab006600,pan_gene_478,2,Core Gene,Y
Zm00039ab006650,pan_gene_479,1,Core Gene,N
Zm00039ab006660,pan_gene_482,1,Core Gene,N
Zm00039ab006680,pan_gene_483,1,Core Gene,N
Zm00039ab006690,pan_gene_484,1,Core Gene,N
Zm00039ab006700,pan_gene_485,1,Core Gene,N
Zm00039ab006710,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:19342443-19342864,pan_gene_487,1,Dispensable Gene,N
Zm00039ab006720,pan_gene_488,1,Core Gene,N
Zm00039ab006730,pan_gene_489,1,Core Gene,N
Zm00039ab006740,pan_gene_490,1,Core Gene,N
Zm00039ab006750,pan_gene_491,2,Core Gene,Y
Zm00039ab006760,pan_gene_492,2,Core Gene,Y
Zm00039ab006810,pan_gene_493,1,Core Gene,N
gmap_ID=chr1:19588621-19589137,pan_gene_494,1,Dispensable Gene,N
Zm00039ab006830,pan_gene_495,1,Core Gene,N
Zm00039ab006840,pan_gene_496,1,Core Gene,N
Zm00039ab006850,pan_gene_497,1,Dispensable Gene,N
Zm00039ab006870,pan_gene_498,1,Core Gene,N
Zm00039ab006880,pan_gene_499,1,Core Gene,N
Zm00039ab006890,pan_gene_500,1,Core Gene,N
Zm00039ab006900,pan_gene_501,1,Core Gene,N
Zm00039ab006910,pan_gene_502,1,Core Gene,N
Zm00039ab006920,pan_gene_503,1,Core Gene,N
Zm00039ab006930,pan_gene_504,1,Core Gene,N
Zm00039ab006950,pan_gene_505,1,Core Gene,N
Zm00039ab006960,pan_gene_506,1,Dispensable Gene,N
Zm00039ab006970,pan_gene_507,1,Core Gene,N
Zm00039ab006980,pan_gene_508,1,Core Gene,N
Zm00039ab006990,pan_gene_509,2,Core Gene,Y
Zm00039ab007020,pan_gene_511,1,Core Gene,N
Zm00039ab007030,pan_gene_512,1,Core Gene,N
Zm00039ab007040,pan_gene_513,1,Core Gene,N
Zm00039ab007060,pan_gene_514,1,Core Gene,N
Zm00039ab007070,pan_gene_515,1,Core Gene,N
Zm00039ab007080,pan_gene_516,1,Core Gene,N
Zm00039ab007090,pan_gene_517,1,Dispensable Gene,N
Zm00039ab007110,pan_gene_518,1,Core Gene,N
Zm00039ab007120,pan_gene_519,2,Core Gene,Y
Zm00039ab007140,pan_gene_520,1,Dispensable Gene,N
Zm00039ab007160,pan_gene_521,1,Core Gene,N
Zm00039ab007170,pan_gene_522,1,Dispensable Gene,N
Zm00039ab007190,pan_gene_523,1,Core Gene,N
Zm00039ab007200,pan_gene_524,1,Core Gene,N
Zm00039ab007210,pan_gene_525,1,Core Gene,N
Zm00039ab007220,pan_gene_526,1,Core Gene,N
Zm00039ab007230,pan_gene_527,1,Core Gene,N
Zm00039ab007240,pan_gene_528,1,Core Gene,N
Zm00039ab007260,pan_gene_529,1,Core Gene,N
Zm00039ab007270,pan_gene_530,1,Core Gene,N
Zm00039ab007280,pan_gene_531,1,Core Gene,N
