gene,pan,copy,class,duplicate
gmap_ID=chr1:4293753-4295413,pan_gene_117,1,Core Gene,N
Zm00040ab001760,pan_gene_118,1,Core Gene,N
Zm00040ab001750,pan_gene_119,1,Core Gene,N
Zm00040ab001770,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:4433684-4435776,pan_gene_121,1,Near-Core Gene,N
Zm00040ab001780,pan_gene_122,1,Core Gene,N
Zm00040ab001810,pan_gene_123,1,Core Gene,N
Zm00040ab001820,pan_gene_124,1,Core Gene,N
Zm00040ab001830,pan_gene_125,1,Core Gene,N
Zm00040ab001860,pan_gene_127,1,Core Gene,N
Zm00040ab001880,pan_gene_128,1,Core Gene,N
Zm00040ab001890,pan_gene_130,1,Core Gene,N
Zm00040ab001900,pan_gene_131,1,Core Gene,N
Zm00040ab001910,pan_gene_132,1,Core Gene,N
Zm00040ab001920,pan_gene_133,1,Core Gene,N
Zm00040ab001940,pan_gene_134,1,Core Gene,N
Zm00040ab001950,pan_gene_135,1,Core Gene,N
Zm00040ab001960,pan_gene_136,1,Core Gene,N
Zm00040ab001970,pan_gene_137,1,Core Gene,N
Zm00040ab001980,pan_gene_138,1,Core Gene,N
Zm00040ab001990,pan_gene_139,1,Core Gene,N
Zm00040ab002000,pan_gene_141,1,Core Gene,N
Zm00040ab002010,pan_gene_142,1,Core Gene,N
Zm00040ab002020,pan_gene_143,1,Core Gene,N
gmap_ID=chr1:5298259-5298564,pan_gene_144,1,Dispensable Gene,N
Zm00040ab002030,pan_gene_145,1,Dispensable Gene,N
Zm00040ab002050,pan_gene_146,1,Core Gene,N
Zm00040ab002060,pan_gene_147,1,Core Gene,N
Zm00040ab002080,pan_gene_148,1,Core Gene,N
Zm00040ab002090,pan_gene_149,1,Core Gene,N
Zm00040ab002120,pan_gene_150,1,Core Gene,N
Zm00040ab002140,pan_gene_151,1,Core Gene,N
Zm00040ab002160,pan_gene_152,1,Core Gene,N
Zm00040ab002170,pan_gene_153,1,Core Gene,N
Zm00040ab002180,pan_gene_154,1,Core Gene,N
Zm00040ab002200,pan_gene_155,2,Core Gene,Y
Zm00040ab002220,pan_gene_156,1,Core Gene,N
Zm00040ab002260,pan_gene_157,1,Core Gene,N
Zm00040ab002310,pan_gene_158,1,Core Gene,N
Zm00040ab002350,pan_gene_159,2,Core Gene,Y
Zm00040ab002370,pan_gene_160,1,Core Gene,N
Zm00040ab002380,pan_gene_161,1,Core Gene,N
Zm00040ab002400,pan_gene_162,1,Core Gene,N
Zm00040ab002420,pan_gene_163,1,Core Gene,N
Zm00040ab002430,pan_gene_164,1,Core Gene,N
Zm00040ab002440,pan_gene_165,1,Core Gene,N
Zm00040ab002460,pan_gene_166,1,Core Gene,N
Zm00040ab002470,pan_gene_167,1,Dispensable Gene,N
Zm00040ab002490,pan_gene_168,1,Core Gene,N
Zm00040ab002500,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6116672-6117097,pan_gene_170,1,Core Gene,N
Zm00040ab002510,pan_gene_171,1,Core Gene,N
Zm00040ab002520,pan_gene_172,1,Core Gene,N
Zm00040ab002580,pan_gene_174,1,Core Gene,N
Zm00040ab002590,pan_gene_175,1,Core Gene,N
Zm00040ab002600,pan_gene_176,1,Core Gene,N
Zm00040ab002610,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:6332979-6333365,pan_gene_178,1,Dispensable Gene,N
Zm00040ab002620,pan_gene_179,1,Core Gene,N
Zm00040ab002640,pan_gene_180,1,Core Gene,N
Zm00040ab002650,pan_gene_181,1,Core Gene,N
Zm00040ab002660,pan_gene_182,1,Core Gene,N
Zm00040ab002670,pan_gene_183,1,Core Gene,N
Zm00040ab002680,pan_gene_184,1,Near-Core Gene,N
Zm00040ab002690,pan_gene_185,1,Core Gene,N
Zm00040ab002700,pan_gene_186,1,Core Gene,N
Zm00040ab002710,pan_gene_187,1,Core Gene,N
Zm00040ab002720,pan_gene_188,1,Core Gene,N
Zm00040ab002750,pan_gene_189,1,Core Gene,N
Zm00040ab002760,pan_gene_191,1,Core Gene,N
Zm00040ab002770,pan_gene_192,1,Near-Core Gene,N
Zm00040ab002780,pan_gene_193,1,Near-Core Gene,N
Zm00040ab002800,pan_gene_194,1,Core Gene,N
Zm00040ab002820,pan_gene_195,1,Core Gene,N
Zm00040ab002840,pan_gene_196,1,Core Gene,N
Zm00040ab002850,pan_gene_197,1,Core Gene,N
Zm00040ab002860,pan_gene_198,1,Core Gene,N
Zm00040ab002870,pan_gene_199,2,Core Gene,Y
Zm00040ab002890,pan_gene_200,1,Core Gene,N
Zm00040ab002900,pan_gene_201,1,Core Gene,N
Zm00040ab002910,pan_gene_202,1,Core Gene,N
Zm00040ab002920,pan_gene_203,1,Core Gene,N
Zm00040ab002940,pan_gene_204,1,Core Gene,N
Zm00040ab002950,pan_gene_205,1,Core Gene,N
Zm00040ab002960,pan_gene_206,1,Core Gene,N
Zm00040ab003030,pan_gene_207,1,Core Gene,N
Zm00040ab003040,pan_gene_208,1,Core Gene,N
Zm00040ab003050,pan_gene_209,1,Core Gene,N
Zm00040ab003060,pan_gene_210,1,Core Gene,N
Zm00040ab003080,pan_gene_211,1,Core Gene,N
Zm00040ab003090,pan_gene_212,2,Core Gene,Y
Zm00040ab003110,pan_gene_214,1,Core Gene,N
Zm00040ab003180,pan_gene_215,1,Core Gene,N
Zm00040ab003190,pan_gene_216,1,Core Gene,N
Zm00040ab003200,pan_gene_217,3,Core Gene,Y
Zm00040ab003230,pan_gene_218,1,Core Gene,N
Zm00040ab003240,pan_gene_219,1,Dispensable Gene,N
Zm00040ab003250,pan_gene_220,1,Core Gene,N
Zm00040ab003280,pan_gene_222,3,Core Gene,Y
Zm00040ab003300,pan_gene_223,1,Core Gene,N
Zm00040ab003310,pan_gene_224,1,Core Gene,N
Zm00040ab003320,pan_gene_225,1,Near-Core Gene,N
Zm00040ab003340,pan_gene_226,1,Core Gene,N
Zm00040ab003350,pan_gene_227,1,Core Gene,N
Zm00040ab003360,pan_gene_228,1,Core Gene,N
Zm00040ab003370,pan_gene_229,1,Dispensable Gene,N
Zm00040ab003410,pan_gene_230,1,Core Gene,N
Zm00040ab003420,pan_gene_231,1,Core Gene,N
Zm00040ab003430,pan_gene_232,1,Core Gene,N
Zm00040ab003450,pan_gene_233,1,Core Gene,N
Zm00040ab003460,pan_gene_234,1,Core Gene,N
Zm00040ab003470,pan_gene_235,1,Dispensable Gene,N
Zm00040ab003480,pan_gene_236,1,Dispensable Gene,N
gmap_ID=chr1:8534079-8535020,pan_gene_237,1,Dispensable Gene,N
Zm00040ab003490,pan_gene_238,4,Core Gene,Y
Zm00040ab003530,pan_gene_239,1,Core Gene,N
Zm00040ab003560,pan_gene_240,2,Core Gene,Y
Zm00040ab003580,pan_gene_241,1,Core Gene,N
Zm00040ab003590,pan_gene_242,1,Core Gene,N
Zm00040ab003610,pan_gene_244,1,Core Gene,N
Zm00040ab003650,pan_gene_245,1,Core Gene,N
Zm00040ab003660,pan_gene_246,1,Core Gene,N
Zm00040ab003670,pan_gene_247,1,Core Gene,N
Zm00040ab003680,pan_gene_248,1,Core Gene,N
Zm00040ab003690,pan_gene_250,1,Core Gene,N
Zm00040ab003700,pan_gene_251,1,Core Gene,N
Zm00040ab003710,pan_gene_252,1,Core Gene,N
Zm00040ab003720,pan_gene_253,2,Core Gene,Y
Zm00040ab003770,pan_gene_254,1,Near-Core Gene,N
Zm00040ab003790,pan_gene_256,1,Core Gene,N
Zm00040ab003800,pan_gene_257,1,Core Gene,N
Zm00040ab003810,pan_gene_258,1,Core Gene,N
Zm00040ab003820,pan_gene_259,1,Core Gene,N
Zm00040ab003830,pan_gene_262,1,Core Gene,N
Zm00040ab003850,pan_gene_263,1,Near-Core Gene,N
Zm00040ab003860,pan_gene_264,1,Core Gene,N
Zm00040ab003870,pan_gene_265,2,Core Gene,Y
Zm00040ab003890,pan_gene_266,1,Core Gene,N
Zm00040ab003900,pan_gene_267,1,Core Gene,N
Zm00040ab003910,pan_gene_268,1,Core Gene,N
Zm00040ab003920,pan_gene_269,1,Core Gene,N
Zm00040ab003930,pan_gene_270,1,Core Gene,N
Zm00040ab003940,pan_gene_271,1,Core Gene,N
Zm00040ab003950,pan_gene_272,1,Dispensable Gene,N
Zm00040ab003960,pan_gene_273,1,Core Gene,N
Zm00040ab004000,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10093953-10094319,pan_gene_275,1,Dispensable Gene,N
Zm00040ab004040,pan_gene_277,1,Core Gene,N
Zm00040ab004030,pan_gene_278,1,Core Gene,N
Zm00040ab004050,pan_gene_279,5,Core Gene,Y
Zm00040ab004110,pan_gene_280,1,Core Gene,N
Zm00040ab004120,pan_gene_281,1,Core Gene,N
Zm00040ab004130,pan_gene_282,1,Core Gene,N
Zm00040ab004140,pan_gene_283,1,Core Gene,N
Zm00040ab004160,pan_gene_284,1,Core Gene,N
Zm00040ab004170,pan_gene_285,1,Dispensable Gene,N
Zm00040ab004180,pan_gene_286,1,Dispensable Gene,N
Zm00040ab004210,pan_gene_287,1,Core Gene,N
Zm00040ab004230,pan_gene_289,1,Core Gene,N
Zm00040ab004240,pan_gene_290,1,Core Gene,N
Zm00040ab004260,pan_gene_292,1,Core Gene,N
Zm00040ab004290,pan_gene_293,2,Dispensable Gene,Y
Zm00040ab004300,pan_gene_294,1,Core Gene,N
Zm00040ab004310,pan_gene_295,1,Dispensable Gene,N
Zm00040ab004320,pan_gene_296,2,Core Gene,Y
Zm00040ab004340,pan_gene_297,1,Core Gene,N
Zm00040ab004350,pan_gene_298,1,Core Gene,N
Zm00040ab004370,pan_gene_299,1,Core Gene,N
Zm00040ab004380,pan_gene_300,1,Core Gene,N
Zm00040ab004390,pan_gene_301,1,Core Gene,N
Zm00040ab004400,pan_gene_302,1,Core Gene,N
Zm00040ab004410,pan_gene_303,1,Core Gene,N
Zm00040ab004420,pan_gene_304,2,Core Gene,Y
Zm00040ab004440,pan_gene_305,1,Core Gene,N
Zm00040ab004450,pan_gene_307,1,Core Gene,N
Zm00040ab004460,pan_gene_308,1,Core Gene,N
Zm00040ab004470,pan_gene_309,3,Core Gene,Y
Zm00040ab004520,pan_gene_310,1,Core Gene,N
Zm00040ab004530,pan_gene_311,1,Core Gene,N
Zm00040ab004540,pan_gene_313,1,Core Gene,N
Zm00040ab004560,pan_gene_314,1,Near-Core Gene,N
Zm00040ab004570,pan_gene_317,1,Core Gene,N
Zm00040ab004580,pan_gene_318,2,Core Gene,Y
Zm00040ab004600,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:11968033-11968392,pan_gene_320,1,Dispensable Gene,N
Zm00040ab004620,pan_gene_321,2,Core Gene,Y
Zm00040ab004630,pan_gene_322,1,Core Gene,N
Zm00040ab004640,pan_gene_323,1,Core Gene,N
Zm00040ab004650,pan_gene_324,1,Core Gene,N
Zm00040ab004680,pan_gene_325,1,Core Gene,N
Zm00040ab004690,pan_gene_326,1,Core Gene,N
Zm00040ab004700,pan_gene_327,1,Core Gene,N
Zm00040ab004710,pan_gene_328,1,Dispensable Gene,N
Zm00040ab004720,pan_gene_329,1,Dispensable Gene,N
Zm00040ab004730,pan_gene_330,1,Core Gene,N
Zm00040ab004740,pan_gene_331,1,Core Gene,N
Zm00040ab004750,pan_gene_332,3,Core Gene,Y
Zm00040ab004780,pan_gene_333,1,Core Gene,N
Zm00040ab004790,pan_gene_334,1,Core Gene,N
Zm00040ab004800,pan_gene_335,1,Core Gene,N
Zm00040ab004810,pan_gene_336,1,Core Gene,N
Zm00040ab004820,pan_gene_337,1,Dispensable Gene,N
Zm00040ab004830,pan_gene_338,2,Core Gene,Y
Zm00040ab004850,pan_gene_340,1,Core Gene,N
Zm00040ab004860,pan_gene_341,1,Core Gene,N
Zm00040ab004870,pan_gene_342,1,Core Gene,N
Zm00040ab004880,pan_gene_343,1,Core Gene,N
Zm00040ab004890,pan_gene_344,1,Core Gene,N
Zm00040ab004900,pan_gene_345,1,Core Gene,N
Zm00040ab004910,pan_gene_346,1,Core Gene,N
Zm00040ab004950,pan_gene_347,1,Core Gene,N
Zm00040ab004960,pan_gene_348,1,Core Gene,N
Zm00040ab004970,pan_gene_349,1,Core Gene,N
Zm00040ab004980,pan_gene_350,1,Core Gene,N
Zm00040ab004990,pan_gene_351,1,Core Gene,N
Zm00040ab005000,pan_gene_352,1,Dispensable Gene,N
Zm00040ab005010,pan_gene_353,1,Core Gene,N
Zm00040ab005020,pan_gene_354,1,Core Gene,N
Zm00040ab005030,pan_gene_355,1,Core Gene,N
Zm00040ab005050,pan_gene_356,1,Core Gene,N
Zm00040ab005060,pan_gene_357,1,Core Gene,N
Zm00040ab005080,pan_gene_358,1,Core Gene,N
Zm00040ab005100,pan_gene_361,1,Core Gene,N
gmap_ID=chr1:13512287-13512782,pan_gene_363,1,Core Gene,N
Zm00040ab005120,pan_gene_364,1,Core Gene,N
Zm00040ab005130,pan_gene_365,1,Core Gene,N
Zm00040ab005160,pan_gene_367,1,Core Gene,N
Zm00040ab005190,pan_gene_368,1,Core Gene,N
Zm00040ab005210,pan_gene_369,1,Core Gene,N
Zm00040ab005220,pan_gene_370,1,Core Gene,N
Zm00040ab005230,pan_gene_371,1,Core Gene,N
Zm00040ab005250,pan_gene_372,1,Core Gene,N
Zm00040ab005260,pan_gene_373,1,Core Gene,N
Zm00040ab005430,pan_gene_374,13,Core Gene,Y
Zm00040ab005370,pan_gene_375,1,Dispensable Gene,N
Zm00040ab005380,pan_gene_376,1,Dispensable Gene,N
Zm00040ab005400,pan_gene_377,2,Dispensable Gene,Y
Zm00040ab005410,pan_gene_378,1,Core Gene,N
gmap_ID=chr1:14373755-14381407,pan_gene_379,1,Dispensable Gene,N
Zm00040ab005470,pan_gene_381,1,Core Gene,N
Zm00040ab005480,pan_gene_382,1,Core Gene,N
Zm00040ab005490,pan_gene_383,1,Core Gene,N
Zm00040ab005500,pan_gene_384,1,Core Gene,N
Zm00040ab005510,pan_gene_385,1,Core Gene,N
Zm00040ab005520,pan_gene_386,1,Core Gene,N
Zm00040ab005540,pan_gene_387,1,Core Gene,N
Zm00040ab005550,pan_gene_388,1,Core Gene,N
Zm00040ab005570,pan_gene_389,1,Core Gene,N
Zm00040ab005580,pan_gene_390,1,Core Gene,N
Zm00040ab005640,pan_gene_391,1,Core Gene,N
Zm00040ab005650,pan_gene_392,2,Core Gene,Y
Zm00040ab005670,pan_gene_395,2,Core Gene,Y
Zm00040ab005700,pan_gene_396,1,Core Gene,N
Zm00040ab005720,pan_gene_397,1,Core Gene,N
Zm00040ab005730,pan_gene_398,1,Core Gene,N
Zm00040ab005740,pan_gene_399,1,Core Gene,N
Zm00040ab005750,pan_gene_400,1,Core Gene,N
Zm00040ab005760,pan_gene_401,1,Dispensable Gene,N
Zm00040ab005770,pan_gene_402,1,Core Gene,N
Zm00040ab005790,pan_gene_404,1,Core Gene,N
Zm00040ab005800,pan_gene_405,1,Dispensable Gene,N
Zm00040ab005810,pan_gene_406,1,Core Gene,N
Zm00040ab005820,pan_gene_407,1,Core Gene,N
Zm00040ab005830,pan_gene_408,1,Core Gene,N
Zm00040ab005840,pan_gene_409,1,Core Gene,N
Zm00040ab005850,pan_gene_410,1,Core Gene,N
Zm00040ab005860,pan_gene_411,1,Core Gene,N
Zm00040ab005870,pan_gene_412,2,Core Gene,Y
Zm00040ab005900,pan_gene_413,1,Core Gene,N
Zm00040ab005910,pan_gene_414,1,Core Gene,N
Zm00040ab005940,pan_gene_415,1,Core Gene,N
Zm00040ab005950,pan_gene_416,1,Dispensable Gene,N
Zm00040ab005960,pan_gene_417,1,Core Gene,N
Zm00040ab005970,pan_gene_418,1,Core Gene,N
Zm00040ab005980,pan_gene_419,1,Core Gene,N
Zm00040ab005990,pan_gene_420,1,Core Gene,N
Zm00040ab006000,pan_gene_421,2,Core Gene,Y
gmap_ID=chr1:15998458-15998977,pan_gene_422,1,Core Gene,N
gmap_ID=chr1:16009683-16010257,pan_gene_423,1,Core Gene,N
Zm00040ab006030,pan_gene_424,2,Core Gene,Y
Zm00040ab006050,pan_gene_425,1,Core Gene,N
Zm00040ab006090,pan_gene_426,1,Core Gene,N
Zm00040ab006120,pan_gene_427,1,Core Gene,N
Zm00040ab006130,pan_gene_428,1,Core Gene,N
Zm00040ab006160,pan_gene_429,1,Core Gene,N
Zm00040ab006190,pan_gene_430,1,Core Gene,N
Zm00040ab006200,pan_gene_431,1,Core Gene,N
Zm00040ab006210,pan_gene_433,1,Core Gene,N
Zm00040ab006220,pan_gene_434,1,Core Gene,N
Zm00040ab006230,pan_gene_435,1,Core Gene,N
Zm00040ab006240,pan_gene_436,1,Core Gene,N
Zm00040ab006250,pan_gene_437,1,Core Gene,N
Zm00040ab006260,pan_gene_438,1,Near-Core Gene,N
Zm00040ab006270,pan_gene_439,1,Core Gene,N
Zm00040ab006290,pan_gene_440,1,Core Gene,N
Zm00040ab006300,pan_gene_441,1,Core Gene,N
Zm00040ab006360,pan_gene_442,1,Core Gene,N
Zm00040ab006370,pan_gene_443,1,Core Gene,N
Zm00040ab006390,pan_gene_444,1,Core Gene,N
Zm00040ab006400,pan_gene_445,1,Core Gene,N
Zm00040ab006420,pan_gene_446,1,Dispensable Gene,N
Zm00040ab006440,pan_gene_447,1,Core Gene,N
Zm00040ab006430,pan_gene_448,1,Core Gene,N
Zm00040ab006450,pan_gene_449,1,Core Gene,N
Zm00040ab006460,pan_gene_450,1,Core Gene,N
Zm00040ab006470,pan_gene_451,2,Core Gene,Y
Zm00040ab006490,pan_gene_453,1,Core Gene,N
Zm00040ab006500,pan_gene_454,1,Core Gene,N
Zm00040ab006510,pan_gene_455,1,Core Gene,N
Zm00040ab006520,pan_gene_456,1,Core Gene,N
Zm00040ab006530,pan_gene_457,1,Core Gene,N
Zm00040ab006540,pan_gene_458,1,Core Gene,N
Zm00040ab006580,pan_gene_459,1,Core Gene,N
Zm00040ab006610,pan_gene_460,3,Core Gene,Y
Zm00040ab006640,pan_gene_461,1,Core Gene,N
Zm00040ab006670,pan_gene_462,1,Core Gene,N
Zm00040ab006680,pan_gene_464,1,Core Gene,N
Zm00040ab006690,pan_gene_465,1,Core Gene,N
Zm00040ab006700,pan_gene_467,1,Core Gene,N
Zm00040ab006710,pan_gene_468,1,Near-Core Gene,N
Zm00040ab006720,pan_gene_469,1,Core Gene,N
Zm00040ab006740,pan_gene_470,1,Dispensable Gene,N
Zm00040ab006730,pan_gene_471,1,Core Gene,N
Zm00040ab006750,pan_gene_472,1,Core Gene,N
Zm00040ab006770,pan_gene_473,1,Core Gene,N
Zm00040ab006790,pan_gene_474,4,Core Gene,Y
Zm00040ab006810,pan_gene_475,1,Dispensable Gene,N
Zm00040ab006870,pan_gene_478,1,Core Gene,N
Zm00040ab006890,pan_gene_479,1,Core Gene,N
Zm00040ab006910,pan_gene_480,1,Dispensable Gene,N
Zm00040ab006920,pan_gene_481,1,Dispensable Gene,N
Zm00040ab006940,pan_gene_482,1,Core Gene,N
Zm00040ab006950,pan_gene_483,1,Core Gene,N
Zm00040ab006960,pan_gene_484,1,Core Gene,N
Zm00040ab006970,pan_gene_485,1,Core Gene,N
Zm00040ab006980,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:18580098-18580519,pan_gene_487,1,Dispensable Gene,N
Zm00040ab006990,pan_gene_488,1,Core Gene,N
Zm00040ab007000,pan_gene_489,1,Core Gene,N
Zm00040ab007010,pan_gene_490,1,Core Gene,N
Zm00040ab007020,pan_gene_491,2,Core Gene,Y
Zm00040ab007030,pan_gene_492,2,Core Gene,Y
Zm00040ab007060,pan_gene_493,1,Core Gene,N
Zm00040ab007070,pan_gene_495,1,Core Gene,N
Zm00040ab007080,pan_gene_496,1,Core Gene,N
Zm00040ab007110,pan_gene_498,1,Core Gene,N
Zm00040ab007120,pan_gene_499,1,Core Gene,N
Zm00040ab007130,pan_gene_500,1,Core Gene,N
Zm00040ab007140,pan_gene_501,1,Core Gene,N
Zm00040ab007150,pan_gene_502,1,Core Gene,N
Zm00040ab007160,pan_gene_503,1,Core Gene,N
Zm00040ab007180,pan_gene_504,1,Core Gene,N
Zm00040ab007210,pan_gene_505,2,Core Gene,Y
Zm00040ab007230,pan_gene_507,1,Core Gene,N
Zm00040ab007250,pan_gene_508,1,Core Gene,N
Zm00040ab007260,pan_gene_509,2,Core Gene,Y
Zm00040ab007280,pan_gene_511,1,Core Gene,N
Zm00040ab007290,pan_gene_512,1,Core Gene,N
Zm00040ab007300,pan_gene_513,1,Core Gene,N
Zm00040ab007310,pan_gene_514,2,Core Gene,Y
Zm00040ab007340,pan_gene_515,1,Core Gene,N
Zm00040ab007350,pan_gene_516,1,Core Gene,N
Zm00040ab007360,pan_gene_517,1,Dispensable Gene,N
Zm00040ab007380,pan_gene_518,1,Core Gene,N
Zm00040ab007390,pan_gene_519,1,Core Gene,N
Zm00040ab007410,pan_gene_521,1,Core Gene,N
gmap_ID=chr1:20079340-20088058,pan_gene_522,1,Dispensable Gene,N
Zm00040ab007430,pan_gene_523,1,Core Gene,N
Zm00040ab007440,pan_gene_524,1,Core Gene,N
Zm00040ab007450,pan_gene_525,1,Core Gene,N
Zm00040ab007460,pan_gene_526,1,Core Gene,N
Zm00040ab007470,pan_gene_527,1,Core Gene,N
Zm00040ab007480,pan_gene_528,1,Core Gene,N
Zm00040ab007490,pan_gene_529,1,Core Gene,N
Zm00040ab007500,pan_gene_530,1,Core Gene,N
Zm00040ab007510,pan_gene_531,1,Core Gene,N
Zm00040ab007520,pan_gene_532,1,Near-Core Gene,N
Zm00040ab007530,pan_gene_533,1,Dispensable Gene,N
