gene,pan,copy,class,duplicate
Zm00020ab001280,pan_gene_93,1,Core Gene,N
Zm00020ab001290,pan_gene_94,1,Core Gene,N
Zm00020ab001300,pan_gene_95,1,Core Gene,N
Zm00020ab001310,pan_gene_96,1,Core Gene,N
Zm00020ab001320,pan_gene_97,1,Near-Core Gene,N
Zm00020ab001330,pan_gene_98,1,Core Gene,N
Zm00020ab001340,pan_gene_99,1,Dispensable Gene,N
Zm00020ab001350,pan_gene_100,1,Core Gene,N
Zm00020ab001360,pan_gene_101,1,Core Gene,N
Zm00020ab001380,pan_gene_102,1,Core Gene,N
Zm00020ab001390,pan_gene_103,1,Core Gene,N
Zm00020ab001400,pan_gene_108,2,Core Gene,Y
Zm00020ab001440,pan_gene_109,3,Core Gene,Y
Zm00020ab001460,pan_gene_110,1,Core Gene,N
Zm00020ab001470,pan_gene_113,1,Core Gene,N
Zm00020ab001480,pan_gene_114,1,Core Gene,N
Zm00020ab001500,pan_gene_115,1,Core Gene,N
Zm00020ab001510,pan_gene_116,1,Core Gene,N
Zm00020ab001520,pan_gene_117,1,Core Gene,N
Zm00020ab001540,pan_gene_118,1,Core Gene,N
Zm00020ab001530,pan_gene_119,1,Core Gene,N
Zm00020ab001550,pan_gene_120,1,Core Gene,N
Zm00020ab001560,pan_gene_121,1,Near-Core Gene,N
Zm00020ab001570,pan_gene_122,2,Core Gene,Y
Zm00020ab001600,pan_gene_123,1,Core Gene,N
Zm00020ab001610,pan_gene_124,1,Core Gene,N
Zm00020ab001620,pan_gene_125,1,Core Gene,N
Zm00020ab001630,pan_gene_127,1,Core Gene,N
Zm00020ab001640,pan_gene_128,1,Core Gene,N
Zm00020ab001650,pan_gene_130,1,Core Gene,N
Zm00020ab001670,pan_gene_131,1,Core Gene,N
Zm00020ab001680,pan_gene_132,1,Core Gene,N
Zm00020ab001700,pan_gene_133,1,Core Gene,N
Zm00020ab001710,pan_gene_134,1,Core Gene,N
Zm00020ab001720,pan_gene_135,1,Core Gene,N
Zm00020ab001730,pan_gene_136,1,Core Gene,N
Zm00020ab001750,pan_gene_137,1,Core Gene,N
Zm00020ab001760,pan_gene_138,1,Core Gene,N
Zm00020ab001770,pan_gene_139,1,Core Gene,N
gmap_ID=chr1:5154801-5156753,pan_gene_140,1,Near-Core Gene,N
Zm00020ab001790,pan_gene_141,1,Core Gene,N
Zm00020ab001800,pan_gene_142,1,Core Gene,N
Zm00020ab001870,pan_gene_143,1,Core Gene,N
Zm00020ab001880,pan_gene_146,1,Core Gene,N
Zm00020ab001890,pan_gene_147,1,Core Gene,N
Zm00020ab001900,pan_gene_148,1,Core Gene,N
Zm00020ab001920,pan_gene_149,1,Core Gene,N
Zm00020ab001950,pan_gene_150,1,Core Gene,N
Zm00020ab001960,pan_gene_151,1,Core Gene,N
Zm00020ab001970,pan_gene_152,1,Core Gene,N
Zm00020ab001980,pan_gene_153,1,Core Gene,N
Zm00020ab001990,pan_gene_154,1,Core Gene,N
Zm00020ab002010,pan_gene_155,2,Core Gene,Y
Zm00020ab002050,pan_gene_156,1,Core Gene,N
Zm00020ab002070,pan_gene_157,1,Core Gene,N
Zm00020ab002080,pan_gene_158,1,Core Gene,N
Zm00020ab002090,pan_gene_159,1,Core Gene,N
Zm00020ab002100,pan_gene_160,1,Core Gene,N
Zm00020ab002110,pan_gene_161,1,Core Gene,N
Zm00020ab002120,pan_gene_162,1,Core Gene,N
Zm00020ab002130,pan_gene_163,1,Core Gene,N
Zm00020ab002140,pan_gene_164,1,Core Gene,N
Zm00020ab002150,pan_gene_165,1,Core Gene,N
Zm00020ab002160,pan_gene_166,1,Core Gene,N
Zm00020ab002170,pan_gene_168,1,Core Gene,N
Zm00020ab002180,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6113603-6114014,pan_gene_170,1,Core Gene,N
Zm00020ab002190,pan_gene_171,1,Core Gene,N
Zm00020ab002200,pan_gene_172,1,Core Gene,N
Zm00020ab002250,pan_gene_174,1,Core Gene,N
Zm00020ab002260,pan_gene_175,1,Core Gene,N
Zm00020ab002270,pan_gene_176,1,Core Gene,N
Zm00020ab002290,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:6445917-6446306,pan_gene_178,1,Dispensable Gene,N
Zm00020ab002300,pan_gene_179,1,Core Gene,N
Zm00020ab002320,pan_gene_180,1,Core Gene,N
Zm00020ab002330,pan_gene_181,1,Core Gene,N
Zm00020ab002340,pan_gene_182,1,Core Gene,N
Zm00020ab002370,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:6524663-6525007,pan_gene_184,1,Near-Core Gene,N
Zm00020ab002380,pan_gene_185,1,Core Gene,N
Zm00020ab002390,pan_gene_186,2,Core Gene,Y
Zm00020ab002420,pan_gene_187,1,Core Gene,N
Zm00020ab002430,pan_gene_188,1,Core Gene,N
Zm00020ab002450,pan_gene_189,1,Core Gene,N
Zm00020ab002470,pan_gene_191,1,Core Gene,N
Zm00020ab002480,pan_gene_192,1,Near-Core Gene,N
Zm00020ab002500,pan_gene_193,1,Near-Core Gene,N
Zm00020ab002510,pan_gene_194,1,Core Gene,N
Zm00020ab002520,pan_gene_195,1,Core Gene,N
Zm00020ab002530,pan_gene_196,1,Core Gene,N
Zm00020ab002540,pan_gene_197,1,Core Gene,N
Zm00020ab002550,pan_gene_198,1,Core Gene,N
Zm00020ab002560,pan_gene_199,2,Core Gene,Y
Zm00020ab002590,pan_gene_200,1,Core Gene,N
Zm00020ab002620,pan_gene_201,1,Core Gene,N
Zm00020ab002630,pan_gene_202,1,Core Gene,N
Zm00020ab002640,pan_gene_203,1,Core Gene,N
Zm00020ab002650,pan_gene_204,1,Core Gene,N
Zm00020ab002660,pan_gene_205,1,Core Gene,N
Zm00020ab002680,pan_gene_206,1,Core Gene,N
Zm00020ab002690,pan_gene_207,1,Core Gene,N
Zm00020ab002700,pan_gene_208,2,Core Gene,Y
Zm00020ab002720,pan_gene_209,1,Core Gene,N
Zm00020ab002730,pan_gene_210,1,Core Gene,N
Zm00020ab002740,pan_gene_211,1,Core Gene,N
Zm00020ab002750,pan_gene_212,1,Core Gene,N
Zm00020ab002760,pan_gene_214,1,Core Gene,N
Zm00020ab002780,pan_gene_215,2,Core Gene,Y
Zm00020ab002800,pan_gene_216,1,Core Gene,N
Zm00020ab002810,pan_gene_217,2,Core Gene,Y
Zm00020ab002840,pan_gene_218,1,Core Gene,N
Zm00020ab002860,pan_gene_219,1,Dispensable Gene,N
Zm00020ab002870,pan_gene_220,1,Core Gene,N
Zm00020ab002900,pan_gene_222,3,Core Gene,Y
Zm00020ab002920,pan_gene_223,1,Core Gene,N
Zm00020ab002950,pan_gene_224,1,Core Gene,N
Zm00020ab002960,pan_gene_225,1,Near-Core Gene,N
Zm00020ab002980,pan_gene_226,1,Core Gene,N
Zm00020ab002990,pan_gene_227,3,Core Gene,Y
Zm00020ab003020,pan_gene_228,1,Core Gene,N
gmap_ID=chr1:8032180-8036958,pan_gene_229,1,Dispensable Gene,N
Zm00020ab003070,pan_gene_230,1,Core Gene,N
Zm00020ab003080,pan_gene_231,1,Core Gene,N
Zm00020ab003090,pan_gene_232,1,Core Gene,N
Zm00020ab003120,pan_gene_233,1,Core Gene,N
Zm00020ab003140,pan_gene_234,1,Core Gene,N
Zm00020ab003150,pan_gene_238,4,Core Gene,Y
Zm00020ab003200,pan_gene_239,1,Core Gene,N
Zm00020ab003360,pan_gene_240,2,Core Gene,Y
Zm00020ab003380,pan_gene_241,1,Core Gene,N
Zm00020ab003390,pan_gene_242,1,Core Gene,N
Zm00020ab003440,pan_gene_244,1,Core Gene,N
Zm00020ab003480,pan_gene_245,1,Core Gene,N
Zm00020ab003500,pan_gene_246,1,Core Gene,N
Zm00020ab003510,pan_gene_247,1,Core Gene,N
Zm00020ab003520,pan_gene_248,1,Core Gene,N
Zm00020ab003530,pan_gene_250,1,Core Gene,N
Zm00020ab003550,pan_gene_251,1,Core Gene,N
Zm00020ab003560,pan_gene_252,1,Core Gene,N
Zm00020ab003570,pan_gene_253,2,Core Gene,Y
Zm00020ab003610,pan_gene_254,1,Near-Core Gene,N
Zm00020ab003630,pan_gene_256,1,Core Gene,N
Zm00020ab003640,pan_gene_257,1,Core Gene,N
Zm00020ab003650,pan_gene_258,1,Core Gene,N
Zm00020ab003660,pan_gene_259,1,Core Gene,N
Zm00020ab003670,pan_gene_260,2,Dispensable Gene,Y
Zm00020ab003690,pan_gene_261,1,Dispensable Gene,N
Zm00020ab003700,pan_gene_262,1,Core Gene,N
Zm00020ab003720,pan_gene_263,1,Near-Core Gene,N
Zm00020ab003730,pan_gene_264,1,Core Gene,N
Zm00020ab003740,pan_gene_265,1,Core Gene,N
Zm00020ab003750,pan_gene_266,1,Core Gene,N
Zm00020ab003760,pan_gene_267,1,Core Gene,N
Zm00020ab003770,pan_gene_268,1,Core Gene,N
Zm00020ab003780,pan_gene_269,1,Core Gene,N
Zm00020ab003790,pan_gene_270,1,Core Gene,N
Zm00020ab003810,pan_gene_271,1,Core Gene,N
Zm00020ab003820,pan_gene_273,1,Core Gene,N
Zm00020ab003850,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10115847-10116213,pan_gene_275,1,Dispensable Gene,N
Zm00020ab003870,pan_gene_277,1,Core Gene,N
Zm00020ab003880,pan_gene_278,1,Core Gene,N
Zm00020ab003890,pan_gene_279,6,Core Gene,Y
Zm00020ab003950,pan_gene_280,1,Core Gene,N
Zm00020ab003960,pan_gene_281,1,Core Gene,N
Zm00020ab003970,pan_gene_282,1,Core Gene,N
Zm00020ab003980,pan_gene_283,1,Core Gene,N
Zm00020ab004000,pan_gene_284,1,Core Gene,N
Zm00020ab004010,pan_gene_287,2,Core Gene,Y
Zm00020ab004030,pan_gene_288,1,Dispensable Gene,N
Zm00020ab004050,pan_gene_289,2,Core Gene,Y
Zm00020ab004070,pan_gene_290,1,Core Gene,N
Zm00020ab004090,pan_gene_292,1,Core Gene,N
Zm00020ab004120,pan_gene_293,3,Dispensable Gene,Y
Zm00020ab004140,pan_gene_294,1,Core Gene,N
Zm00020ab004150,pan_gene_295,1,Dispensable Gene,N
Zm00020ab004160,pan_gene_296,1,Core Gene,N
Zm00020ab004170,pan_gene_297,1,Core Gene,N
Zm00020ab004180,pan_gene_298,1,Core Gene,N
Zm00020ab004190,pan_gene_299,1,Core Gene,N
Zm00020ab004200,pan_gene_300,1,Core Gene,N
Zm00020ab004210,pan_gene_301,1,Core Gene,N
Zm00020ab004230,pan_gene_302,1,Core Gene,N
Zm00020ab004240,pan_gene_303,1,Core Gene,N
Zm00020ab004250,pan_gene_304,2,Core Gene,Y
Zm00020ab004270,pan_gene_305,1,Core Gene,N
Zm00020ab004280,pan_gene_307,1,Core Gene,N
Zm00020ab004300,pan_gene_308,1,Core Gene,N
Zm00020ab004310,pan_gene_309,2,Core Gene,Y
Zm00020ab004340,pan_gene_310,1,Core Gene,N
Zm00020ab004350,pan_gene_311,1,Core Gene,N
Zm00020ab004380,pan_gene_313,1,Core Gene,N
Zm00020ab004390,pan_gene_314,1,Near-Core Gene,N
Zm00020ab004400,pan_gene_317,1,Core Gene,N
Zm00020ab004410,pan_gene_318,1,Core Gene,N
Zm00020ab004420,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:11838298-11838483,pan_gene_320,1,Dispensable Gene,N
Zm00020ab004440,pan_gene_321,2,Core Gene,Y
Zm00020ab004450,pan_gene_322,1,Core Gene,N
Zm00020ab004460,pan_gene_323,1,Core Gene,N
Zm00020ab004470,pan_gene_324,1,Core Gene,N
Zm00020ab004480,pan_gene_325,1,Core Gene,N
Zm00020ab004490,pan_gene_326,1,Core Gene,N
Zm00020ab004500,pan_gene_327,1,Core Gene,N
Zm00020ab004510,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:12066726-12081479,pan_gene_329,1,Dispensable Gene,N
Zm00020ab004520,pan_gene_330,1,Core Gene,N
Zm00020ab004530,pan_gene_331,1,Core Gene,N
Zm00020ab004540,pan_gene_332,2,Core Gene,Y
Zm00020ab004600,pan_gene_333,1,Core Gene,N
Zm00020ab004610,pan_gene_334,1,Core Gene,N
Zm00020ab004620,pan_gene_335,1,Core Gene,N
Zm00020ab004630,pan_gene_336,1,Core Gene,N
Zm00020ab004640,pan_gene_338,2,Core Gene,Y
Zm00020ab004680,pan_gene_339,1,Dispensable Gene,N
Zm00020ab004690,pan_gene_340,1,Core Gene,N
Zm00020ab004700,pan_gene_341,1,Core Gene,N
Zm00020ab004710,pan_gene_342,1,Core Gene,N
Zm00020ab004720,pan_gene_343,1,Core Gene,N
Zm00020ab004730,pan_gene_344,1,Core Gene,N
Zm00020ab004740,pan_gene_345,1,Core Gene,N
Zm00020ab004750,pan_gene_346,1,Core Gene,N
Zm00020ab004780,pan_gene_347,1,Core Gene,N
Zm00020ab004800,pan_gene_348,1,Core Gene,N
Zm00020ab004810,pan_gene_349,1,Core Gene,N
Zm00020ab004820,pan_gene_350,1,Core Gene,N
Zm00020ab004830,pan_gene_351,1,Core Gene,N
Zm00020ab004850,pan_gene_352,1,Dispensable Gene,N
Zm00020ab004870,pan_gene_353,1,Core Gene,N
Zm00020ab004880,pan_gene_354,1,Core Gene,N
Zm00020ab004890,pan_gene_355,1,Core Gene,N
Zm00020ab004900,pan_gene_356,1,Core Gene,N
Zm00020ab004910,pan_gene_357,1,Core Gene,N
Zm00020ab004930,pan_gene_358,1,Core Gene,N
Zm00020ab004940,pan_gene_361,2,Core Gene,Y
gmap_ID=chr1:13349935-13350432,pan_gene_363,1,Core Gene,N
Zm00020ab004970,pan_gene_364,1,Core Gene,N
Zm00020ab004980,pan_gene_365,1,Core Gene,N
gmap_ID=chr1:13430189-13431086,pan_gene_366,1,Dispensable Gene,N
Zm00020ab005000,pan_gene_367,1,Core Gene,N
Zm00020ab005030,pan_gene_368,2,Core Gene,Y
Zm00020ab005060,pan_gene_369,2,Core Gene,Y
Zm00020ab005080,pan_gene_370,1,Core Gene,N
Zm00020ab005090,pan_gene_371,1,Core Gene,N
Zm00020ab005110,pan_gene_372,1,Core Gene,N
Zm00020ab005120,pan_gene_373,1,Core Gene,N
Zm00020ab005440,pan_gene_374,18,Core Gene,Y
Zm00020ab005420,pan_gene_377,1,Dispensable Gene,N
Zm00020ab005430,pan_gene_378,1,Core Gene,N
Zm00020ab005450,pan_gene_381,1,Core Gene,N
Zm00020ab005460,pan_gene_382,1,Core Gene,N
Zm00020ab005470,pan_gene_383,1,Core Gene,N
Zm00020ab005480,pan_gene_384,1,Core Gene,N
Zm00020ab005490,pan_gene_385,1,Core Gene,N
gmap_ID=chr1:15081619-15082364,pan_gene_386,1,Core Gene,N
Zm00020ab005530,pan_gene_387,1,Core Gene,N
Zm00020ab005540,pan_gene_388,1,Core Gene,N
Zm00020ab005560,pan_gene_389,1,Core Gene,N
Zm00020ab005570,pan_gene_390,1,Core Gene,N
gmap_ID=chr1:15406696-15424730,pan_gene_391,1,Core Gene,N
Zm00020ab005630,pan_gene_392,2,Core Gene,Y
Zm00020ab005650,pan_gene_395,2,Core Gene,Y
Zm00020ab005670,pan_gene_396,1,Core Gene,N
Zm00020ab005680,pan_gene_397,3,Core Gene,Y
Zm00020ab005730,pan_gene_398,1,Core Gene,N
Zm00020ab005740,pan_gene_399,1,Core Gene,N
Zm00020ab005750,pan_gene_400,1,Core Gene,N
Zm00020ab005760,pan_gene_401,1,Dispensable Gene,N
Zm00020ab005770,pan_gene_402,1,Core Gene,N
gmap_ID=chr1:15793454-15798888,pan_gene_403,1,Dispensable Gene,N
Zm00020ab005810,pan_gene_404,1,Core Gene,N
Zm00020ab005820,pan_gene_405,1,Dispensable Gene,N
Zm00020ab005830,pan_gene_406,1,Core Gene,N
Zm00020ab005840,pan_gene_407,1,Core Gene,N
Zm00020ab005850,pan_gene_408,1,Core Gene,N
Zm00020ab005860,pan_gene_409,1,Core Gene,N
Zm00020ab005870,pan_gene_410,1,Core Gene,N
Zm00020ab005880,pan_gene_411,1,Core Gene,N
Zm00020ab005890,pan_gene_412,2,Core Gene,Y
Zm00020ab005930,pan_gene_413,1,Core Gene,N
Zm00020ab005940,pan_gene_414,1,Core Gene,N
Zm00020ab005950,pan_gene_415,1,Core Gene,N
gmap_ID=chr1:16277303-16277611,pan_gene_416,1,Dispensable Gene,N
Zm00020ab005960,pan_gene_417,1,Core Gene,N
Zm00020ab005970,pan_gene_418,1,Core Gene,N
Zm00020ab005980,pan_gene_419,1,Core Gene,N
Zm00020ab005990,pan_gene_420,1,Core Gene,N
Zm00020ab006000,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:16464845-16465364,pan_gene_422,1,Core Gene,N
Zm00020ab006020,pan_gene_423,1,Core Gene,N
Zm00020ab006030,pan_gene_424,2,Core Gene,Y
Zm00020ab006040,pan_gene_425,1,Core Gene,N
Zm00020ab006070,pan_gene_426,1,Core Gene,N
Zm00020ab006090,pan_gene_427,1,Core Gene,N
Zm00020ab006100,pan_gene_428,1,Core Gene,N
Zm00020ab006110,pan_gene_429,1,Core Gene,N
Zm00020ab006120,pan_gene_430,1,Core Gene,N
Zm00020ab006130,pan_gene_431,1,Core Gene,N
gmap_ID=chr1:16892805-16893146,pan_gene_432,1,Dispensable Gene,N
Zm00020ab006150,pan_gene_433,1,Core Gene,N
Zm00020ab006160,pan_gene_434,1,Core Gene,N
Zm00020ab006180,pan_gene_435,1,Core Gene,N
Zm00020ab006190,pan_gene_436,1,Core Gene,N
Zm00020ab006220,pan_gene_437,1,Core Gene,N
Zm00020ab006230,pan_gene_438,1,Near-Core Gene,N
Zm00020ab006240,pan_gene_439,1,Core Gene,N
Zm00020ab006250,pan_gene_440,1,Core Gene,N
Zm00020ab006260,pan_gene_441,2,Core Gene,Y
Zm00020ab006310,pan_gene_442,1,Core Gene,N
Zm00020ab006330,pan_gene_443,1,Core Gene,N
Zm00020ab006340,pan_gene_444,1,Core Gene,N
Zm00020ab006350,pan_gene_445,1,Core Gene,N
Zm00020ab006380,pan_gene_447,1,Core Gene,N
Zm00020ab006390,pan_gene_448,1,Core Gene,N
Zm00020ab006400,pan_gene_449,1,Core Gene,N
Zm00020ab006410,pan_gene_450,1,Core Gene,N
Zm00020ab006420,pan_gene_451,2,Core Gene,Y
Zm00020ab006440,pan_gene_453,1,Core Gene,N
Zm00020ab006450,pan_gene_454,1,Core Gene,N
Zm00020ab006470,pan_gene_455,1,Core Gene,N
Zm00020ab006480,pan_gene_456,1,Core Gene,N
Zm00020ab006490,pan_gene_457,1,Core Gene,N
Zm00020ab006500,pan_gene_458,1,Core Gene,N
Zm00020ab006510,pan_gene_459,1,Core Gene,N
Zm00020ab006530,pan_gene_460,3,Core Gene,Y
Zm00020ab006550,pan_gene_461,1,Core Gene,N
Zm00020ab006570,pan_gene_462,1,Core Gene,N
gmap_ID=chr1:18107435-18109431,pan_gene_463,1,Dispensable Gene,N
Zm00020ab006600,pan_gene_464,1,Core Gene,N
Zm00020ab006610,pan_gene_465,1,Core Gene,N
gmap_ID=chr1:18324325-18325971,pan_gene_466,1,Dispensable Gene,N
Zm00020ab006630,pan_gene_467,1,Core Gene,N
Zm00020ab006640,pan_gene_468,1,Near-Core Gene,N
Zm00020ab006650,pan_gene_469,1,Core Gene,N
Zm00020ab006660,pan_gene_471,1,Core Gene,N
Zm00020ab006670,pan_gene_472,1,Core Gene,N
Zm00020ab006680,pan_gene_473,1,Core Gene,N
Zm00020ab006690,pan_gene_474,4,Core Gene,Y
Zm00020ab006740,pan_gene_478,1,Core Gene,N
Zm00020ab006750,pan_gene_479,1,Core Gene,N
gmap_ID=chr1:18744321-18832237,pan_gene_481,1,Dispensable Gene,N
Zm00020ab006780,pan_gene_482,1,Core Gene,N
Zm00020ab006800,pan_gene_483,1,Core Gene,N
Zm00020ab006810,pan_gene_484,1,Core Gene,N
Zm00020ab006820,pan_gene_485,1,Core Gene,N
Zm00020ab006830,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:18904793-18905214,pan_gene_487,1,Dispensable Gene,N
Zm00020ab006840,pan_gene_488,1,Core Gene,N
Zm00020ab006850,pan_gene_489,1,Core Gene,N
Zm00020ab006860,pan_gene_490,1,Core Gene,N
Zm00020ab006870,pan_gene_491,2,Core Gene,Y
Zm00020ab006880,pan_gene_492,3,Core Gene,Y
Zm00020ab006920,pan_gene_493,1,Core Gene,N
Zm00020ab006950,pan_gene_495,1,Core Gene,N
Zm00020ab006970,pan_gene_496,1,Core Gene,N
Zm00020ab006980,pan_gene_497,1,Dispensable Gene,N
Zm00020ab007000,pan_gene_498,1,Core Gene,N
Zm00020ab007010,pan_gene_499,1,Core Gene,N
Zm00020ab007040,pan_gene_500,1,Core Gene,N
Zm00020ab007050,pan_gene_501,1,Core Gene,N
Zm00020ab007060,pan_gene_502,1,Core Gene,N
Zm00020ab007070,pan_gene_503,1,Core Gene,N
Zm00020ab007080,pan_gene_504,1,Core Gene,N
Zm00020ab007090,pan_gene_505,1,Core Gene,N
Zm00020ab007100,pan_gene_506,1,Dispensable Gene,N
Zm00020ab007110,pan_gene_507,1,Core Gene,N
Zm00020ab007120,pan_gene_508,1,Core Gene,N
Zm00020ab007130,pan_gene_509,3,Core Gene,Y
Zm00020ab007160,pan_gene_511,1,Core Gene,N
Zm00020ab007170,pan_gene_512,1,Core Gene,N
Zm00020ab007210,pan_gene_513,1,Core Gene,N
Zm00020ab007230,pan_gene_514,2,Core Gene,Y
Zm00020ab007270,pan_gene_515,1,Core Gene,N
Zm00020ab007280,pan_gene_516,1,Core Gene,N
Zm00020ab007290,pan_gene_517,1,Dispensable Gene,N
Zm00020ab007310,pan_gene_518,1,Core Gene,N
Zm00020ab007320,pan_gene_519,2,Core Gene,Y
Zm00020ab007340,pan_gene_520,1,Dispensable Gene,N
Zm00020ab007360,pan_gene_521,1,Core Gene,N
gmap_ID=chr1:20810050-20818809,pan_gene_522,1,Dispensable Gene,N
Zm00020ab007380,pan_gene_523,1,Core Gene,N
Zm00020ab007390,pan_gene_524,1,Core Gene,N
Zm00020ab007400,pan_gene_525,1,Core Gene,N
Zm00020ab007410,pan_gene_526,1,Core Gene,N
Zm00020ab007420,pan_gene_527,1,Core Gene,N
Zm00020ab007440,pan_gene_528,2,Core Gene,Y
Zm00020ab007460,pan_gene_529,1,Core Gene,N
Zm00020ab007470,pan_gene_530,1,Core Gene,N
Zm00020ab007480,pan_gene_531,1,Core Gene,N
Zm00020ab007490,pan_gene_532,1,Near-Core Gene,N
Zm00020ab007500,pan_gene_534,1,Core Gene,N
