gene,pan,copy,class,duplicate
gmap_ID=chr1:8552141-8556925,pan_gene_229,1,Dispensable Gene,N
Zm00031ab003270,pan_gene_230,1,Core Gene,N
Zm00031ab003280,pan_gene_231,1,Core Gene,N
Zm00031ab003290,pan_gene_232,1,Core Gene,N
Zm00031ab003300,pan_gene_233,1,Core Gene,N
Zm00031ab003310,pan_gene_234,1,Core Gene,N
Zm00031ab003330,pan_gene_235,1,Dispensable Gene,N
Zm00031ab003340,pan_gene_236,1,Dispensable Gene,N
gmap_ID=chr1:8738509-8739450,pan_gene_237,1,Dispensable Gene,N
Zm00031ab003360,pan_gene_238,3,Core Gene,Y
Zm00031ab003390,pan_gene_239,1,Core Gene,N
Zm00031ab003410,pan_gene_240,2,Core Gene,Y
Zm00031ab003430,pan_gene_241,1,Core Gene,N
Zm00031ab003440,pan_gene_242,1,Core Gene,N
Zm00031ab003450,pan_gene_243,1,Dispensable Gene,N
Zm00031ab003460,pan_gene_244,1,Core Gene,N
Zm00031ab003520,pan_gene_245,1,Core Gene,N
Zm00031ab003530,pan_gene_246,1,Core Gene,N
Zm00031ab003540,pan_gene_247,1,Core Gene,N
Zm00031ab003550,pan_gene_248,1,Core Gene,N
Zm00031ab003560,pan_gene_250,1,Core Gene,N
Zm00031ab003570,pan_gene_251,1,Core Gene,N
Zm00031ab003580,pan_gene_252,1,Core Gene,N
Zm00031ab003590,pan_gene_253,2,Core Gene,Y
Zm00031ab003630,pan_gene_254,1,Near-Core Gene,N
Zm00031ab003690,pan_gene_256,1,Core Gene,N
Zm00031ab003700,pan_gene_257,1,Core Gene,N
Zm00031ab003710,pan_gene_258,1,Core Gene,N
Zm00031ab003720,pan_gene_259,1,Core Gene,N
Zm00031ab003730,pan_gene_260,2,Dispensable Gene,Y
Zm00031ab003750,pan_gene_261,1,Dispensable Gene,N
Zm00031ab003760,pan_gene_262,1,Core Gene,N
Zm00031ab003780,pan_gene_263,1,Near-Core Gene,N
Zm00031ab003790,pan_gene_264,1,Core Gene,N
Zm00031ab003800,pan_gene_265,1,Core Gene,N
Zm00031ab003810,pan_gene_266,1,Core Gene,N
Zm00031ab003820,pan_gene_267,1,Core Gene,N
Zm00031ab003830,pan_gene_268,1,Core Gene,N
Zm00031ab003840,pan_gene_269,1,Core Gene,N
Zm00031ab003860,pan_gene_270,1,Core Gene,N
Zm00031ab003870,pan_gene_271,1,Core Gene,N
Zm00031ab003890,pan_gene_273,1,Core Gene,N
Zm00031ab003930,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10335240-10335606,pan_gene_275,1,Dispensable Gene,N
Zm00031ab003970,pan_gene_277,1,Core Gene,N
Zm00031ab003950,pan_gene_278,2,Core Gene,Y
Zm00031ab003980,pan_gene_279,5,Core Gene,Y
Zm00031ab004040,pan_gene_280,1,Core Gene,N
Zm00031ab004050,pan_gene_281,1,Core Gene,N
Zm00031ab004060,pan_gene_282,1,Core Gene,N
Zm00031ab004070,pan_gene_283,1,Core Gene,N
Zm00031ab004090,pan_gene_284,1,Core Gene,N
Zm00031ab004100,pan_gene_287,1,Core Gene,N
Zm00031ab004120,pan_gene_288,1,Dispensable Gene,N
Zm00031ab004150,pan_gene_289,1,Core Gene,N
Zm00031ab004160,pan_gene_290,1,Core Gene,N
Zm00031ab004180,pan_gene_292,1,Core Gene,N
gmap_ID=chr1:11061282-11064672,pan_gene_293,1,Dispensable Gene,N
Zm00031ab004220,pan_gene_294,1,Core Gene,N
Zm00031ab004250,pan_gene_296,1,Core Gene,N
Zm00031ab004260,pan_gene_297,1,Core Gene,N
Zm00031ab004270,pan_gene_298,1,Core Gene,N
Zm00031ab004280,pan_gene_299,1,Core Gene,N
Zm00031ab004290,pan_gene_300,1,Core Gene,N
Zm00031ab004300,pan_gene_301,1,Core Gene,N
Zm00031ab004310,pan_gene_302,1,Core Gene,N
Zm00031ab004320,pan_gene_303,1,Core Gene,N
Zm00031ab004330,pan_gene_304,2,Core Gene,Y
Zm00031ab004350,pan_gene_305,1,Core Gene,N
Zm00031ab004360,pan_gene_307,1,Core Gene,N
Zm00031ab004380,pan_gene_308,1,Core Gene,N
Zm00031ab004390,pan_gene_309,2,Core Gene,Y
Zm00031ab004430,pan_gene_310,1,Core Gene,N
Zm00031ab004440,pan_gene_311,1,Core Gene,N
Zm00031ab004470,pan_gene_313,1,Core Gene,N
Zm00031ab004480,pan_gene_314,1,Near-Core Gene,N
Zm00031ab004500,pan_gene_317,1,Core Gene,N
Zm00031ab004520,pan_gene_318,2,Core Gene,Y
Zm00031ab004540,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:12080267-12080452,pan_gene_320,1,Dispensable Gene,N
Zm00031ab004560,pan_gene_321,2,Core Gene,Y
Zm00031ab004570,pan_gene_322,1,Core Gene,N
Zm00031ab004580,pan_gene_323,1,Core Gene,N
Zm00031ab004590,pan_gene_324,1,Core Gene,N
Zm00031ab004600,pan_gene_325,1,Core Gene,N
Zm00031ab004610,pan_gene_326,1,Core Gene,N
Zm00031ab004620,pan_gene_327,1,Core Gene,N
Zm00031ab004630,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:12410201-12424954,pan_gene_329,1,Dispensable Gene,N
Zm00031ab004640,pan_gene_330,1,Core Gene,N
Zm00031ab004650,pan_gene_331,1,Core Gene,N
Zm00031ab004670,pan_gene_332,2,Core Gene,Y
Zm00031ab004710,pan_gene_333,1,Core Gene,N
Zm00031ab004720,pan_gene_334,1,Core Gene,N
Zm00031ab004730,pan_gene_335,1,Core Gene,N
Zm00031ab004740,pan_gene_336,1,Core Gene,N
Zm00031ab004750,pan_gene_338,2,Core Gene,Y
Zm00031ab004800,pan_gene_340,2,Core Gene,Y
Zm00031ab004830,pan_gene_341,1,Core Gene,N
Zm00031ab004860,pan_gene_342,1,Core Gene,N
Zm00031ab004850,pan_gene_343,1,Core Gene,N
Zm00031ab004870,pan_gene_344,1,Core Gene,N
Zm00031ab004880,pan_gene_345,1,Core Gene,N
Zm00031ab004890,pan_gene_346,1,Core Gene,N
Zm00031ab004920,pan_gene_347,1,Core Gene,N
Zm00031ab004930,pan_gene_348,1,Core Gene,N
Zm00031ab004940,pan_gene_349,1,Core Gene,N
Zm00031ab004950,pan_gene_350,1,Core Gene,N
Zm00031ab004960,pan_gene_351,1,Core Gene,N
Zm00031ab004970,pan_gene_352,1,Dispensable Gene,N
Zm00031ab004980,pan_gene_353,1,Core Gene,N
Zm00031ab004990,pan_gene_354,1,Core Gene,N
Zm00031ab005000,pan_gene_355,1,Core Gene,N
Zm00031ab005010,pan_gene_356,1,Core Gene,N
Zm00031ab005020,pan_gene_357,1,Core Gene,N
Zm00031ab005030,pan_gene_358,1,Core Gene,N
Zm00031ab005040,pan_gene_361,1,Core Gene,N
Zm00031ab005060,pan_gene_363,1,Core Gene,N
Zm00031ab005070,pan_gene_364,1,Core Gene,N
Zm00031ab005080,pan_gene_365,1,Core Gene,N
Zm00031ab005100,pan_gene_367,1,Core Gene,N
Zm00031ab005120,pan_gene_368,2,Core Gene,Y
Zm00031ab005150,pan_gene_369,1,Core Gene,N
Zm00031ab005170,pan_gene_370,1,Core Gene,N
Zm00031ab005180,pan_gene_371,1,Core Gene,N
Zm00031ab005190,pan_gene_372,1,Core Gene,N
Zm00031ab005200,pan_gene_373,1,Core Gene,N
Zm00031ab005350,pan_gene_374,13,Core Gene,Y
Zm00031ab005330,pan_gene_378,1,Core Gene,N
Zm00031ab005420,pan_gene_381,1,Core Gene,N
Zm00031ab005440,pan_gene_382,1,Core Gene,N
Zm00031ab005450,pan_gene_383,1,Core Gene,N
Zm00031ab005460,pan_gene_384,1,Core Gene,N
Zm00031ab005470,pan_gene_385,1,Core Gene,N
Zm00031ab005490,pan_gene_386,1,Core Gene,N
Zm00031ab005500,pan_gene_387,1,Core Gene,N
Zm00031ab005510,pan_gene_388,1,Core Gene,N
Zm00031ab005540,pan_gene_389,1,Core Gene,N
Zm00031ab005550,pan_gene_390,1,Core Gene,N
Zm00031ab005560,pan_gene_391,1,Core Gene,N
Zm00031ab005570,pan_gene_392,2,Core Gene,Y
Zm00031ab005590,pan_gene_395,2,Core Gene,Y
Zm00031ab005610,pan_gene_396,1,Core Gene,N
Zm00031ab005620,pan_gene_397,2,Core Gene,Y
gmap_ID=chr1:15413517-15432512,pan_gene_398,1,Core Gene,N
Zm00031ab005660,pan_gene_399,1,Core Gene,N
Zm00031ab005670,pan_gene_400,1,Core Gene,N
Zm00031ab005680,pan_gene_401,1,Dispensable Gene,N
Zm00031ab005690,pan_gene_402,1,Core Gene,N
Zm00031ab005710,pan_gene_403,1,Dispensable Gene,N
Zm00031ab005720,pan_gene_404,1,Core Gene,N
Zm00031ab005730,pan_gene_405,1,Dispensable Gene,N
Zm00031ab005740,pan_gene_406,1,Core Gene,N
Zm00031ab005750,pan_gene_407,1,Core Gene,N
Zm00031ab005760,pan_gene_408,1,Core Gene,N
Zm00031ab005770,pan_gene_409,1,Core Gene,N
Zm00031ab005780,pan_gene_410,1,Core Gene,N
Zm00031ab005790,pan_gene_411,1,Core Gene,N
Zm00031ab005810,pan_gene_412,2,Core Gene,Y
Zm00031ab005820,pan_gene_413,1,Core Gene,N
Zm00031ab005830,pan_gene_414,1,Core Gene,N
Zm00031ab005840,pan_gene_415,1,Core Gene,N
Zm00031ab005850,pan_gene_417,1,Core Gene,N
Zm00031ab005860,pan_gene_418,1,Core Gene,N
Zm00031ab005870,pan_gene_419,1,Core Gene,N
Zm00031ab005890,pan_gene_420,1,Core Gene,N
Zm00031ab005900,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:16306693-16307212,pan_gene_422,1,Core Gene,N
gmap_ID=chr1:16317918-16318492,pan_gene_423,1,Core Gene,N
Zm00031ab005920,pan_gene_424,2,Core Gene,Y
Zm00031ab005970,pan_gene_425,1,Core Gene,N
Zm00031ab006010,pan_gene_426,1,Core Gene,N
Zm00031ab006040,pan_gene_427,1,Core Gene,N
Zm00031ab006050,pan_gene_428,1,Core Gene,N
Zm00031ab006060,pan_gene_429,1,Core Gene,N
Zm00031ab006070,pan_gene_430,1,Core Gene,N
Zm00031ab006080,pan_gene_431,1,Core Gene,N
Zm00031ab006090,pan_gene_433,1,Core Gene,N
Zm00031ab006100,pan_gene_434,1,Core Gene,N
Zm00031ab006110,pan_gene_435,1,Core Gene,N
Zm00031ab006120,pan_gene_436,1,Core Gene,N
Zm00031ab006130,pan_gene_437,1,Core Gene,N
Zm00031ab006140,pan_gene_438,1,Near-Core Gene,N
Zm00031ab006150,pan_gene_439,1,Core Gene,N
Zm00031ab006170,pan_gene_440,1,Core Gene,N
Zm00031ab006180,pan_gene_441,1,Core Gene,N
Zm00031ab006200,pan_gene_442,1,Core Gene,N
Zm00031ab006210,pan_gene_443,1,Core Gene,N
Zm00031ab006220,pan_gene_444,1,Core Gene,N
Zm00031ab006230,pan_gene_445,1,Core Gene,N
Zm00031ab006260,pan_gene_447,1,Core Gene,N
Zm00031ab006270,pan_gene_448,1,Core Gene,N
Zm00031ab006280,pan_gene_449,1,Core Gene,N
Zm00031ab006290,pan_gene_450,1,Core Gene,N
Zm00031ab006300,pan_gene_451,2,Core Gene,Y
Zm00031ab006320,pan_gene_453,1,Core Gene,N
Zm00031ab006330,pan_gene_454,1,Core Gene,N
Zm00031ab006340,pan_gene_455,1,Core Gene,N
Zm00031ab006360,pan_gene_456,1,Core Gene,N
Zm00031ab006370,pan_gene_457,1,Core Gene,N
Zm00031ab006380,pan_gene_458,1,Core Gene,N
Zm00031ab006390,pan_gene_459,1,Core Gene,N
Zm00031ab006410,pan_gene_460,3,Core Gene,Y
Zm00031ab006430,pan_gene_461,1,Core Gene,N
Zm00031ab006440,pan_gene_462,1,Core Gene,N
Zm00031ab006450,pan_gene_464,1,Core Gene,N
Zm00031ab006460,pan_gene_465,1,Core Gene,N
Zm00031ab006480,pan_gene_466,1,Dispensable Gene,N
Zm00031ab006510,pan_gene_467,1,Core Gene,N
Zm00031ab006520,pan_gene_468,1,Near-Core Gene,N
Zm00031ab006530,pan_gene_469,1,Core Gene,N
Zm00031ab006590,pan_gene_471,2,Core Gene,Y
Zm00031ab006600,pan_gene_472,1,Core Gene,N
Zm00031ab006610,pan_gene_473,1,Core Gene,N
Zm00031ab006620,pan_gene_474,4,Core Gene,Y
Zm00031ab006670,pan_gene_478,1,Core Gene,N
Zm00031ab006680,pan_gene_479,1,Core Gene,N
Zm00031ab006690,pan_gene_480,1,Dispensable Gene,N
Zm00031ab006700,pan_gene_481,1,Dispensable Gene,N
Zm00031ab006710,pan_gene_482,1,Core Gene,N
Zm00031ab006720,pan_gene_483,1,Core Gene,N
Zm00031ab006730,pan_gene_484,1,Core Gene,N
Zm00031ab006740,pan_gene_485,1,Core Gene,N
Zm00031ab006750,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:22244300-22244721,pan_gene_487,1,Dispensable Gene,N
Zm00031ab006760,pan_gene_488,1,Core Gene,N
Zm00031ab006770,pan_gene_489,1,Core Gene,N
Zm00031ab006780,pan_gene_490,1,Core Gene,N
Zm00031ab006790,pan_gene_491,2,Core Gene,Y
Zm00031ab006800,pan_gene_492,2,Core Gene,Y
Zm00031ab006830,pan_gene_493,1,Core Gene,N
Zm00031ab006840,pan_gene_494,1,Dispensable Gene,N
Zm00031ab006850,pan_gene_495,1,Core Gene,N
Zm00031ab006860,pan_gene_496,1,Core Gene,N
Zm00031ab006870,pan_gene_497,1,Dispensable Gene,N
Zm00031ab006880,pan_gene_498,1,Core Gene,N
Zm00031ab006890,pan_gene_499,1,Core Gene,N
Zm00031ab006900,pan_gene_500,1,Core Gene,N
Zm00031ab006910,pan_gene_501,1,Core Gene,N
Zm00031ab006920,pan_gene_502,1,Core Gene,N
Zm00031ab006930,pan_gene_503,1,Core Gene,N
Zm00031ab006950,pan_gene_504,1,Core Gene,N
Zm00031ab006980,pan_gene_505,1,Core Gene,N
Zm00031ab006990,pan_gene_506,2,Dispensable Gene,Y
Zm00031ab007000,pan_gene_507,1,Core Gene,N
Zm00031ab007010,pan_gene_508,1,Core Gene,N
Zm00031ab007020,pan_gene_509,2,Core Gene,Y
Zm00031ab007080,pan_gene_511,1,Core Gene,N
Zm00031ab007090,pan_gene_512,1,Core Gene,N
Zm00031ab007110,pan_gene_513,1,Core Gene,N
Zm00031ab007130,pan_gene_514,1,Core Gene,N
Zm00031ab007140,pan_gene_515,1,Core Gene,N
Zm00031ab007150,pan_gene_516,1,Core Gene,N
Zm00031ab007170,pan_gene_518,1,Core Gene,N
Zm00031ab007180,pan_gene_519,2,Core Gene,Y
Zm00031ab007230,pan_gene_520,4,Dispensable Gene,Y
Zm00031ab007250,pan_gene_521,1,Core Gene,N
gmap_ID=chr1:23847661-23856391,pan_gene_522,1,Dispensable Gene,N
Zm00031ab007260,pan_gene_523,1,Core Gene,N
Zm00031ab007270,pan_gene_524,1,Core Gene,N
Zm00031ab007290,pan_gene_525,1,Core Gene,N
Zm00031ab007300,pan_gene_526,1,Core Gene,N
Zm00031ab007310,pan_gene_527,1,Core Gene,N
Zm00031ab007320,pan_gene_528,1,Core Gene,N
Zm00031ab007330,pan_gene_529,1,Core Gene,N
Zm00031ab007340,pan_gene_530,1,Core Gene,N
Zm00031ab007350,pan_gene_531,1,Core Gene,N
Zm00031ab007360,pan_gene_532,1,Near-Core Gene,N
Zm00031ab007370,pan_gene_534,1,Core Gene,N
Zm00031ab007380,pan_gene_536,1,Core Gene,N
Zm00031ab007400,pan_gene_537,1,Core Gene,N
Zm00031ab007410,pan_gene_538,1,Core Gene,N
Zm00031ab007430,pan_gene_539,2,Core Gene,Y
Zm00031ab007450,pan_gene_541,1,Core Gene,N
Zm00031ab007480,pan_gene_542,1,Core Gene,N
