gene,pan,copy,class,duplicate
Zm00035ab002470,pan_gene_187,1,Core Gene,N
Zm00035ab002480,pan_gene_188,1,Core Gene,N
Zm00035ab002520,pan_gene_189,1,Core Gene,N
Zm00035ab002530,pan_gene_190,1,Dispensable Gene,N
Zm00035ab002570,pan_gene_191,1,Core Gene,N
Zm00035ab002580,pan_gene_192,1,Near-Core Gene,N
Zm00035ab002600,pan_gene_193,1,Near-Core Gene,N
Zm00035ab002620,pan_gene_194,1,Core Gene,N
Zm00035ab002630,pan_gene_195,1,Core Gene,N
Zm00035ab002650,pan_gene_196,1,Core Gene,N
Zm00035ab002660,pan_gene_197,1,Core Gene,N
Zm00035ab002670,pan_gene_198,1,Core Gene,N
Zm00035ab002690,pan_gene_199,2,Core Gene,Y
Zm00035ab002710,pan_gene_200,1,Core Gene,N
Zm00035ab002730,pan_gene_201,1,Core Gene,N
Zm00035ab002740,pan_gene_202,1,Core Gene,N
Zm00035ab002750,pan_gene_203,1,Core Gene,N
Zm00035ab002780,pan_gene_204,1,Core Gene,N
Zm00035ab002790,pan_gene_205,1,Core Gene,N
Zm00035ab002800,pan_gene_206,1,Core Gene,N
Zm00035ab002830,pan_gene_207,1,Core Gene,N
Zm00035ab002840,pan_gene_208,1,Core Gene,N
Zm00035ab002870,pan_gene_209,1,Core Gene,N
Zm00035ab002890,pan_gene_210,1,Core Gene,N
Zm00035ab002900,pan_gene_211,1,Core Gene,N
Zm00035ab002910,pan_gene_212,1,Core Gene,N
Zm00035ab002940,pan_gene_214,1,Core Gene,N
Zm00035ab002980,pan_gene_215,1,Core Gene,N
Zm00035ab002990,pan_gene_216,1,Core Gene,N
Zm00035ab003000,pan_gene_217,4,Core Gene,Y
Zm00035ab003040,pan_gene_218,1,Core Gene,N
Zm00035ab003050,pan_gene_219,1,Dispensable Gene,N
Zm00035ab003060,pan_gene_220,1,Core Gene,N
Zm00035ab003080,pan_gene_222,3,Core Gene,Y
Zm00035ab003100,pan_gene_223,1,Core Gene,N
Zm00035ab003130,pan_gene_224,1,Core Gene,N
Zm00035ab003140,pan_gene_225,1,Near-Core Gene,N
Zm00035ab003160,pan_gene_226,1,Core Gene,N
Zm00035ab003170,pan_gene_227,1,Core Gene,N
Zm00035ab003180,pan_gene_228,1,Core Gene,N
Zm00035ab003250,pan_gene_230,1,Core Gene,N
Zm00035ab003260,pan_gene_231,1,Core Gene,N
Zm00035ab003270,pan_gene_232,1,Core Gene,N
Zm00035ab003290,pan_gene_233,1,Core Gene,N
Zm00035ab003310,pan_gene_234,1,Core Gene,N
Zm00035ab003320,pan_gene_238,3,Core Gene,Y
Zm00035ab003360,pan_gene_239,1,Core Gene,N
Zm00035ab003410,pan_gene_240,1,Core Gene,N
Zm00035ab003420,pan_gene_241,1,Core Gene,N
Zm00035ab003430,pan_gene_242,1,Core Gene,N
Zm00035ab003440,pan_gene_243,1,Dispensable Gene,N
Zm00035ab003460,pan_gene_244,1,Core Gene,N
Zm00035ab003500,pan_gene_245,1,Core Gene,N
Zm00035ab003520,pan_gene_246,1,Core Gene,N
Zm00035ab003530,pan_gene_247,1,Core Gene,N
Zm00035ab003540,pan_gene_248,1,Core Gene,N
Zm00035ab003550,pan_gene_250,1,Core Gene,N
Zm00035ab003560,pan_gene_251,1,Core Gene,N
Zm00035ab003570,pan_gene_252,1,Core Gene,N
Zm00035ab003580,pan_gene_253,2,Core Gene,Y
Zm00035ab003630,pan_gene_254,1,Near-Core Gene,N
Zm00035ab003670,pan_gene_256,1,Core Gene,N
Zm00035ab003680,pan_gene_257,1,Core Gene,N
Zm00035ab003690,pan_gene_258,1,Core Gene,N
Zm00035ab003700,pan_gene_259,1,Core Gene,N
Zm00035ab003720,pan_gene_260,1,Dispensable Gene,N
Zm00035ab003730,pan_gene_261,1,Dispensable Gene,N
Zm00035ab003740,pan_gene_262,1,Core Gene,N
Zm00035ab003760,pan_gene_263,1,Near-Core Gene,N
Zm00035ab003770,pan_gene_264,1,Core Gene,N
Zm00035ab003780,pan_gene_265,1,Core Gene,N
Zm00035ab003790,pan_gene_266,1,Core Gene,N
Zm00035ab003800,pan_gene_267,1,Core Gene,N
Zm00035ab003820,pan_gene_268,1,Core Gene,N
Zm00035ab003830,pan_gene_269,1,Core Gene,N
Zm00035ab003840,pan_gene_270,1,Core Gene,N
Zm00035ab003860,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:9908358-9914046,pan_gene_272,1,Dispensable Gene,N
Zm00035ab003870,pan_gene_273,1,Core Gene,N
Zm00035ab003920,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10047981-10048347,pan_gene_275,1,Dispensable Gene,N
Zm00035ab003940,pan_gene_277,1,Core Gene,N
Zm00035ab003930,pan_gene_278,1,Core Gene,N
Zm00035ab003950,pan_gene_279,6,Core Gene,Y
Zm00035ab004030,pan_gene_280,1,Core Gene,N
Zm00035ab004040,pan_gene_281,1,Core Gene,N
Zm00035ab004050,pan_gene_282,1,Core Gene,N
Zm00035ab004060,pan_gene_283,1,Core Gene,N
Zm00035ab004080,pan_gene_284,1,Core Gene,N
Zm00035ab004100,pan_gene_287,1,Core Gene,N
Zm00035ab004120,pan_gene_289,1,Core Gene,N
Zm00035ab004130,pan_gene_290,1,Core Gene,N
Zm00035ab004140,pan_gene_292,1,Core Gene,N
Zm00035ab004160,pan_gene_293,2,Dispensable Gene,Y
Zm00035ab004200,pan_gene_294,1,Core Gene,N
Zm00035ab004210,pan_gene_296,2,Core Gene,Y
Zm00035ab004230,pan_gene_297,1,Core Gene,N
Zm00035ab004240,pan_gene_298,1,Core Gene,N
Zm00035ab004250,pan_gene_299,1,Core Gene,N
Zm00035ab004260,pan_gene_300,1,Core Gene,N
Zm00035ab004270,pan_gene_301,1,Core Gene,N
Zm00035ab004290,pan_gene_302,1,Core Gene,N
Zm00035ab004300,pan_gene_303,1,Core Gene,N
Zm00035ab004310,pan_gene_304,3,Core Gene,Y
Zm00035ab004340,pan_gene_305,1,Core Gene,N
Zm00035ab004350,pan_gene_307,1,Core Gene,N
Zm00035ab004360,pan_gene_308,1,Core Gene,N
Zm00035ab004370,pan_gene_309,4,Core Gene,Y
Zm00035ab004410,pan_gene_310,1,Core Gene,N
Zm00035ab004420,pan_gene_311,1,Core Gene,N
gmap_ID=chr1:11222043-11222615,pan_gene_312,1,Dispensable Gene,N
Zm00035ab004440,pan_gene_313,1,Core Gene,N
Zm00035ab004450,pan_gene_314,1,Near-Core Gene,N
Zm00035ab004460,pan_gene_315,1,Dispensable Gene,N
gmap_ID=chr1:11383028-11384101,pan_gene_316,1,Dispensable Gene,N
Zm00035ab004470,pan_gene_317,1,Core Gene,N
Zm00035ab004480,pan_gene_318,2,Core Gene,Y
Zm00035ab004500,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:11521120-11521305,pan_gene_320,1,Dispensable Gene,N
Zm00035ab004520,pan_gene_321,2,Core Gene,Y
Zm00035ab004530,pan_gene_322,1,Core Gene,N
Zm00035ab004540,pan_gene_323,1,Core Gene,N
Zm00035ab004550,pan_gene_324,1,Core Gene,N
Zm00035ab004560,pan_gene_325,1,Core Gene,N
Zm00035ab004570,pan_gene_326,1,Core Gene,N
Zm00035ab004580,pan_gene_327,1,Core Gene,N
Zm00035ab004590,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:11797203-11811955,pan_gene_329,1,Dispensable Gene,N
Zm00035ab004600,pan_gene_330,1,Core Gene,N
Zm00035ab004610,pan_gene_331,1,Core Gene,N
Zm00035ab004630,pan_gene_332,4,Core Gene,Y
Zm00035ab004670,pan_gene_333,1,Core Gene,N
Zm00035ab004690,pan_gene_334,1,Core Gene,N
Zm00035ab004680,pan_gene_335,1,Core Gene,N
Zm00035ab004700,pan_gene_336,1,Core Gene,N
Zm00035ab004710,pan_gene_338,2,Core Gene,Y
Zm00035ab004730,pan_gene_340,1,Core Gene,N
Zm00035ab004740,pan_gene_341,1,Core Gene,N
Zm00035ab004750,pan_gene_342,1,Core Gene,N
Zm00035ab004760,pan_gene_343,1,Core Gene,N
Zm00035ab004770,pan_gene_344,1,Core Gene,N
Zm00035ab004780,pan_gene_345,1,Core Gene,N
Zm00035ab004790,pan_gene_346,1,Core Gene,N
Zm00035ab004810,pan_gene_347,1,Core Gene,N
Zm00035ab004820,pan_gene_348,1,Core Gene,N
Zm00035ab004830,pan_gene_349,1,Core Gene,N
Zm00035ab004840,pan_gene_350,1,Core Gene,N
Zm00035ab004860,pan_gene_351,1,Core Gene,N
gmap_ID=chr1:12687118-12687525,pan_gene_352,1,Dispensable Gene,N
Zm00035ab004870,pan_gene_353,1,Core Gene,N
Zm00035ab004880,pan_gene_354,2,Core Gene,Y
Zm00035ab004900,pan_gene_355,1,Core Gene,N
Zm00035ab004910,pan_gene_356,1,Core Gene,N
Zm00035ab004920,pan_gene_357,1,Core Gene,N
Zm00035ab004930,pan_gene_358,1,Core Gene,N
Zm00035ab004960,pan_gene_359,1,Dispensable Gene,N
Zm00035ab004970,pan_gene_360,1,Dispensable Gene,N
Zm00035ab004980,pan_gene_361,1,Core Gene,N
Zm00035ab004990,pan_gene_363,1,Core Gene,N
Zm00035ab005040,pan_gene_364,1,Core Gene,N
Zm00035ab005050,pan_gene_365,1,Core Gene,N
Zm00035ab005070,pan_gene_366,1,Dispensable Gene,N
Zm00035ab005080,pan_gene_367,1,Core Gene,N
Zm00035ab005110,pan_gene_368,2,Core Gene,Y
Zm00035ab005130,pan_gene_369,1,Core Gene,N
Zm00035ab005150,pan_gene_370,2,Core Gene,Y
Zm00035ab005170,pan_gene_371,1,Core Gene,N
Zm00035ab005180,pan_gene_372,1,Core Gene,N
Zm00035ab005210,pan_gene_373,1,Core Gene,N
Zm00035ab005240,pan_gene_374,17,Core Gene,Y
Zm00035ab005330,pan_gene_377,1,Dispensable Gene,N
Zm00035ab005340,pan_gene_378,1,Core Gene,N
Zm00035ab005440,pan_gene_381,1,Core Gene,N
Zm00035ab005450,pan_gene_382,1,Core Gene,N
Zm00035ab005460,pan_gene_383,1,Core Gene,N
Zm00035ab005470,pan_gene_384,1,Core Gene,N
Zm00035ab005480,pan_gene_385,1,Core Gene,N
Zm00035ab005490,pan_gene_386,1,Core Gene,N
Zm00035ab005510,pan_gene_387,1,Core Gene,N
Zm00035ab005520,pan_gene_388,1,Core Gene,N
Zm00035ab005540,pan_gene_389,1,Core Gene,N
Zm00035ab005550,pan_gene_390,1,Core Gene,N
Zm00035ab005560,pan_gene_391,2,Core Gene,Y
Zm00035ab005580,pan_gene_392,1,Core Gene,N
Zm00035ab005590,pan_gene_393,1,Dispensable Gene,N
Zm00035ab005600,pan_gene_394,1,Dispensable Gene,N
Zm00035ab005610,pan_gene_395,2,Core Gene,Y
Zm00035ab005630,pan_gene_396,1,Core Gene,N
Zm00035ab005650,pan_gene_397,2,Core Gene,Y
Zm00035ab005670,pan_gene_398,1,Core Gene,N
Zm00035ab005680,pan_gene_399,1,Core Gene,N
Zm00035ab005690,pan_gene_400,1,Core Gene,N
Zm00035ab005700,pan_gene_401,1,Dispensable Gene,N
Zm00035ab005710,pan_gene_402,1,Core Gene,N
Zm00035ab005730,pan_gene_404,1,Core Gene,N
Zm00035ab005740,pan_gene_406,1,Core Gene,N
Zm00035ab005750,pan_gene_407,1,Core Gene,N
Zm00035ab005760,pan_gene_408,1,Core Gene,N
Zm00035ab005770,pan_gene_409,1,Core Gene,N
Zm00035ab005780,pan_gene_410,1,Core Gene,N
Zm00035ab005790,pan_gene_411,1,Core Gene,N
Zm00035ab005810,pan_gene_412,2,Core Gene,Y
Zm00035ab005830,pan_gene_413,1,Core Gene,N
Zm00035ab005840,pan_gene_414,1,Core Gene,N
Zm00035ab005850,pan_gene_415,1,Core Gene,N
Zm00035ab005860,pan_gene_417,1,Core Gene,N
Zm00035ab005870,pan_gene_418,1,Core Gene,N
Zm00035ab005890,pan_gene_419,1,Core Gene,N
Zm00035ab005900,pan_gene_420,1,Core Gene,N
Zm00035ab005910,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:15636680-15637199,pan_gene_422,1,Core Gene,N
Zm00035ab005930,pan_gene_423,1,Core Gene,N
Zm00035ab005940,pan_gene_424,2,Core Gene,Y
Zm00035ab005960,pan_gene_425,1,Core Gene,N
Zm00035ab006010,pan_gene_426,1,Core Gene,N
Zm00035ab006040,pan_gene_427,1,Core Gene,N
Zm00035ab006050,pan_gene_428,1,Core Gene,N
Zm00035ab006090,pan_gene_429,1,Core Gene,N
Zm00035ab006100,pan_gene_430,1,Core Gene,N
Zm00035ab006110,pan_gene_431,1,Core Gene,N
Zm00035ab006120,pan_gene_433,1,Core Gene,N
Zm00035ab006130,pan_gene_434,1,Core Gene,N
Zm00035ab006140,pan_gene_435,1,Core Gene,N
Zm00035ab006150,pan_gene_436,1,Core Gene,N
Zm00035ab006160,pan_gene_437,1,Core Gene,N
Zm00035ab006170,pan_gene_438,1,Near-Core Gene,N
Zm00035ab006180,pan_gene_439,1,Core Gene,N
Zm00035ab006190,pan_gene_440,1,Core Gene,N
Zm00035ab006200,pan_gene_441,1,Core Gene,N
Zm00035ab006250,pan_gene_442,1,Core Gene,N
Zm00035ab006260,pan_gene_443,1,Core Gene,N
Zm00035ab006270,pan_gene_444,1,Core Gene,N
Zm00035ab006280,pan_gene_445,1,Core Gene,N
Zm00035ab006300,pan_gene_447,1,Core Gene,N
Zm00035ab006310,pan_gene_448,1,Core Gene,N
Zm00035ab006320,pan_gene_449,1,Core Gene,N
Zm00035ab006330,pan_gene_450,1,Core Gene,N
Zm00035ab006340,pan_gene_451,1,Core Gene,N
Zm00035ab006350,pan_gene_453,1,Core Gene,N
Zm00035ab006360,pan_gene_454,1,Core Gene,N
Zm00035ab006380,pan_gene_455,1,Core Gene,N
Zm00035ab006390,pan_gene_456,1,Core Gene,N
Zm00035ab006400,pan_gene_457,1,Core Gene,N
Zm00035ab006410,pan_gene_458,1,Core Gene,N
Zm00035ab006430,pan_gene_459,2,Core Gene,Y
Zm00035ab006450,pan_gene_460,3,Core Gene,Y
Zm00035ab006470,pan_gene_461,1,Core Gene,N
Zm00035ab006480,pan_gene_462,1,Core Gene,N
Zm00035ab006490,pan_gene_464,1,Core Gene,N
Zm00035ab006500,pan_gene_465,2,Core Gene,Y
Zm00035ab006540,pan_gene_466,1,Dispensable Gene,N
Zm00035ab006550,pan_gene_467,1,Core Gene,N
Zm00035ab006560,pan_gene_468,1,Near-Core Gene,N
Zm00035ab006570,pan_gene_469,1,Core Gene,N
Zm00035ab006580,pan_gene_471,1,Core Gene,N
Zm00035ab006590,pan_gene_472,1,Core Gene,N
Zm00035ab006600,pan_gene_473,1,Core Gene,N
Zm00035ab006620,pan_gene_474,4,Core Gene,Y
Zm00035ab006630,pan_gene_475,1,Dispensable Gene,N
Zm00035ab006670,pan_gene_478,1,Core Gene,N
Zm00035ab006700,pan_gene_479,1,Core Gene,N
Zm00035ab006720,pan_gene_481,1,Dispensable Gene,N
Zm00035ab006730,pan_gene_482,1,Core Gene,N
Zm00035ab006740,pan_gene_483,1,Core Gene,N
Zm00035ab006750,pan_gene_484,2,Core Gene,Y
Zm00035ab006770,pan_gene_485,1,Core Gene,N
Zm00035ab006780,pan_gene_486,1,Core Gene,N
Zm00035ab006790,pan_gene_488,1,Core Gene,N
Zm00035ab006810,pan_gene_489,1,Core Gene,N
Zm00035ab006820,pan_gene_490,1,Core Gene,N
Zm00035ab006830,pan_gene_491,2,Core Gene,Y
Zm00035ab006840,pan_gene_492,3,Core Gene,Y
Zm00035ab006900,pan_gene_493,1,Core Gene,N
Zm00035ab006910,pan_gene_494,1,Dispensable Gene,N
Zm00035ab006930,pan_gene_495,1,Core Gene,N
Zm00035ab006940,pan_gene_496,1,Core Gene,N
gmap_ID=chr1:18478783-18479190,pan_gene_497,1,Dispensable Gene,N
Zm00035ab006950,pan_gene_498,1,Core Gene,N
Zm00035ab006960,pan_gene_499,1,Core Gene,N
Zm00035ab006980,pan_gene_500,1,Core Gene,N
Zm00035ab006990,pan_gene_501,1,Core Gene,N
Zm00035ab007000,pan_gene_502,1,Core Gene,N
Zm00035ab007010,pan_gene_503,1,Core Gene,N
Zm00035ab007030,pan_gene_504,1,Core Gene,N
Zm00035ab007040,pan_gene_505,1,Core Gene,N
Zm00035ab007050,pan_gene_506,1,Dispensable Gene,N
Zm00035ab007060,pan_gene_507,1,Core Gene,N
Zm00035ab007070,pan_gene_508,1,Core Gene,N
Zm00035ab007080,pan_gene_509,3,Core Gene,Y
Zm00035ab007110,pan_gene_510,1,Dispensable Gene,N
Zm00035ab007120,pan_gene_511,1,Core Gene,N
Zm00035ab007130,pan_gene_512,1,Core Gene,N
Zm00035ab007150,pan_gene_513,1,Core Gene,N
Zm00035ab007160,pan_gene_514,1,Core Gene,N
Zm00035ab007170,pan_gene_515,1,Core Gene,N
Zm00035ab007180,pan_gene_516,1,Core Gene,N
Zm00035ab007220,pan_gene_518,1,Core Gene,N
Zm00035ab007230,pan_gene_519,2,Core Gene,Y
Zm00035ab007260,pan_gene_520,2,Dispensable Gene,Y
Zm00035ab007280,pan_gene_521,1,Core Gene,N
Zm00035ab007290,pan_gene_522,1,Dispensable Gene,N
Zm00035ab007310,pan_gene_523,1,Core Gene,N
Zm00035ab007320,pan_gene_524,1,Core Gene,N
Zm00035ab007330,pan_gene_525,1,Core Gene,N
Zm00035ab007340,pan_gene_526,1,Core Gene,N
Zm00035ab007350,pan_gene_527,1,Core Gene,N
Zm00035ab007370,pan_gene_528,2,Core Gene,Y
Zm00035ab007400,pan_gene_529,1,Core Gene,N
Zm00035ab007410,pan_gene_530,1,Core Gene,N
Zm00035ab007420,pan_gene_531,1,Core Gene,N
Zm00035ab007430,pan_gene_532,1,Near-Core Gene,N
