gene,pan,class
Zm00032ab001040,pan_gene_66,Core Gene
Zm00032ab001060,pan_gene_67,Core Gene
Zm00032ab001070,pan_gene_68,Core Gene
Zm00032ab001080,pan_gene_69,Core Gene
Zm00032ab001090,pan_gene_70,Core Gene
Zm00032ab001110,pan_gene_71,Core Gene
Zm00032ab001140,pan_gene_72,Core Gene
Zm00032ab001150,pan_gene_73,Core Gene
Zm00032ab001160,pan_gene_74,Core Gene
Zm00032ab001170,pan_gene_75,Core Gene
Zm00032ab001180,pan_gene_76,Core Gene
Zm00032ab001200,pan_gene_77,Core Gene
Zm00032ab001210,pan_gene_78,Core Gene
gmap_ID=chr1:3594500-3595773,pan_gene_79,Dispensable Gene
Zm00032ab001220,pan_gene_80,Core Gene
Zm00032ab001240,pan_gene_81,Core Gene
Zm00032ab001250,pan_gene_82,Core Gene
Zm00032ab001280,pan_gene_83,Core Gene
Zm00032ab001300,pan_gene_86,Core Gene
Zm00032ab001310,pan_gene_87,Core Gene
Zm00032ab001330,pan_gene_88,Core Gene
Zm00032ab001340,pan_gene_89,Core Gene
Zm00032ab001350,pan_gene_90,Core Gene
Zm00032ab001360,pan_gene_91,Core Gene
Zm00032ab001370,pan_gene_92,Core Gene
Zm00032ab001380,pan_gene_93,Core Gene
Zm00032ab001390,pan_gene_94,Core Gene
Zm00032ab001400,pan_gene_95,Core Gene
Zm00032ab001410,pan_gene_96,Core Gene
gmap_ID=chr1:3922754-3923089,pan_gene_97,Near-Core Gene
Zm00032ab001430,pan_gene_98,Core Gene
Zm00032ab001440,pan_gene_99,Dispensable Gene
Zm00032ab001450,pan_gene_100,Core Gene
Zm00032ab001460,pan_gene_101,Core Gene
Zm00032ab001470,pan_gene_102,Core Gene
Zm00032ab001480,pan_gene_103,Core Gene
Zm00032ab001490,pan_gene_108,Core Gene
Zm00032ab001530,pan_gene_109,Core Gene
Zm00032ab001560,pan_gene_110,Core Gene
Zm00032ab001570,pan_gene_113,Core Gene
Zm00032ab001580,pan_gene_114,Core Gene
Zm00032ab001590,pan_gene_115,Core Gene
Zm00032ab001600,pan_gene_116,Core Gene
Zm00032ab001620,pan_gene_117,Core Gene
Zm00032ab001630,pan_gene_118,Core Gene
Zm00032ab001640,pan_gene_119,Core Gene
Zm00032ab001660,pan_gene_120,Core Gene
gmap_ID=chr1:4661552-4663679,pan_gene_121,Near-Core Gene
Zm00032ab001690,pan_gene_122,Core Gene
Zm00032ab001700,pan_gene_123,Core Gene
Zm00032ab001710,pan_gene_124,Core Gene
Zm00032ab001720,pan_gene_125,Core Gene
Zm00032ab001730,pan_gene_126,Dispensable Gene
Zm00032ab001740,pan_gene_127,Core Gene
Zm00032ab001750,pan_gene_128,Core Gene
Zm00032ab001760,pan_gene_130,Core Gene
Zm00032ab001770,pan_gene_131,Core Gene
Zm00032ab001780,pan_gene_132,Core Gene
Zm00032ab001800,pan_gene_133,Core Gene
Zm00032ab001820,pan_gene_134,Core Gene
Zm00032ab001840,pan_gene_135,Core Gene
Zm00032ab001850,pan_gene_136,Core Gene
Zm00032ab001860,pan_gene_137,Core Gene
Zm00032ab001870,pan_gene_138,Core Gene
Zm00032ab001890,pan_gene_139,Core Gene
Zm00032ab001900,pan_gene_140,Near-Core Gene
Zm00032ab001910,pan_gene_141,Core Gene
Zm00032ab001930,pan_gene_142,Core Gene
Zm00032ab001950,pan_gene_143,Core Gene
Zm00032ab001960,pan_gene_146,Core Gene
Zm00032ab001970,pan_gene_147,Core Gene
Zm00032ab001990,pan_gene_148,Core Gene
Zm00032ab002000,pan_gene_149,Core Gene
Zm00032ab002030,pan_gene_150,Core Gene
Zm00032ab002040,pan_gene_151,Core Gene
Zm00032ab002050,pan_gene_152,Core Gene
Zm00032ab002070,pan_gene_153,Core Gene
Zm00032ab002090,pan_gene_154,Core Gene
Zm00032ab002110,pan_gene_155,Core Gene
Zm00032ab002140,pan_gene_156,Core Gene
Zm00032ab002190,pan_gene_157,Core Gene
Zm00032ab002200,pan_gene_158,Core Gene
Zm00032ab002210,pan_gene_159,Core Gene
Zm00032ab002220,pan_gene_160,Core Gene
Zm00032ab002230,pan_gene_161,Core Gene
Zm00032ab002240,pan_gene_162,Core Gene
Zm00032ab002250,pan_gene_163,Core Gene
Zm00032ab002260,pan_gene_164,Core Gene
Zm00032ab002280,pan_gene_165,Core Gene
Zm00032ab002290,pan_gene_166,Core Gene
Zm00032ab002330,pan_gene_168,Core Gene
Zm00032ab002340,pan_gene_169,Core Gene
gmap_ID=chr1:6250405-6250830,pan_gene_170,Core Gene
Zm00032ab002350,pan_gene_171,Core Gene
Zm00032ab002360,pan_gene_172,Core Gene
Zm00032ab002430,pan_gene_174,Core Gene
Zm00032ab002450,pan_gene_175,Core Gene
Zm00032ab002460,pan_gene_176,Core Gene
Zm00032ab002500,pan_gene_177,Core Gene
Zm00032ab002510,pan_gene_179,Core Gene
Zm00032ab002520,pan_gene_180,Core Gene
Zm00032ab002530,pan_gene_181,Core Gene
Zm00032ab002550,pan_gene_182,Core Gene
Zm00032ab002560,pan_gene_183,Core Gene
gmap_ID=chr1:6813759-6814106,pan_gene_184,Near-Core Gene
Zm00032ab002580,pan_gene_185,Core Gene
Zm00032ab002590,pan_gene_186,Core Gene
Zm00032ab002610,pan_gene_187,Core Gene
Zm00032ab002620,pan_gene_188,Core Gene
Zm00032ab002640,pan_gene_189,Core Gene
Zm00032ab002650,pan_gene_191,Core Gene
Zm00032ab002660,pan_gene_192,Near-Core Gene
Zm00032ab002680,pan_gene_193,Near-Core Gene
Zm00032ab002690,pan_gene_194,Core Gene
Zm00032ab002700,pan_gene_195,Core Gene
Zm00032ab002710,pan_gene_196,Core Gene
Zm00032ab002720,pan_gene_197,Core Gene
Zm00032ab002730,pan_gene_198,Core Gene
Zm00032ab002740,pan_gene_199,Core Gene
Zm00032ab002760,pan_gene_200,Core Gene
Zm00032ab002770,pan_gene_201,Core Gene
Zm00032ab002780,pan_gene_202,Core Gene
Zm00032ab002790,pan_gene_203,Core Gene
Zm00032ab002800,pan_gene_204,Core Gene
Zm00032ab002810,pan_gene_205,Core Gene
Zm00032ab002830,pan_gene_206,Core Gene
Zm00032ab002840,pan_gene_207,Core Gene
Zm00032ab002850,pan_gene_208,Core Gene
Zm00032ab002860,pan_gene_209,Core Gene
Zm00032ab002870,pan_gene_210,Core Gene
Zm00032ab002880,pan_gene_211,Core Gene
Zm00032ab002890,pan_gene_212,Core Gene
Zm00032ab002900,pan_gene_214,Core Gene
Zm00032ab002920,pan_gene_215,Core Gene
Zm00032ab002930,pan_gene_216,Core Gene
Zm00032ab002940,pan_gene_217,Core Gene
Zm00032ab002970,pan_gene_218,Core Gene
gmap_ID=chr1:8065001-8065564,pan_gene_219,Dispensable Gene
Zm00032ab002980,pan_gene_220,Core Gene
Zm00032ab003020,pan_gene_222,Core Gene
Zm00032ab003040,pan_gene_223,Core Gene
Zm00032ab003050,pan_gene_224,Core Gene
Zm00032ab003060,pan_gene_225,Near-Core Gene
Zm00032ab003090,pan_gene_226,Core Gene
Zm00032ab003100,pan_gene_227,Core Gene
Zm00032ab003130,pan_gene_228,Core Gene
Zm00032ab003140,pan_gene_229,Dispensable Gene
Zm00032ab003200,pan_gene_230,Core Gene
Zm00032ab003190,pan_gene_231,Core Gene
Zm00032ab003210,pan_gene_232,Core Gene
Zm00032ab003250,pan_gene_233,Core Gene
Zm00032ab003260,pan_gene_234,Core Gene
Zm00032ab003270,pan_gene_238,Core Gene
Zm00032ab003280,pan_gene_239,Core Gene
Zm00032ab003460,pan_gene_240,Core Gene
Zm00032ab003480,pan_gene_241,Core Gene
Zm00032ab003490,pan_gene_242,Core Gene
Zm00032ab003510,pan_gene_244,Core Gene
Zm00032ab003550,pan_gene_245,Core Gene
Zm00032ab003560,pan_gene_246,Core Gene
Zm00032ab003570,pan_gene_247,Core Gene
Zm00032ab003580,pan_gene_248,Core Gene
Zm00032ab003590,pan_gene_250,Core Gene
Zm00032ab003600,pan_gene_251,Core Gene
Zm00032ab003620,pan_gene_252,Core Gene
Zm00032ab003640,pan_gene_253,Core Gene
Zm00032ab003680,pan_gene_254,Near-Core Gene
Zm00032ab003740,pan_gene_256,Core Gene
Zm00032ab003750,pan_gene_257,Core Gene
Zm00032ab003760,pan_gene_258,Core Gene
Zm00032ab003770,pan_gene_259,Core Gene
Zm00032ab003780,pan_gene_262,Core Gene
Zm00032ab003800,pan_gene_263,Near-Core Gene
Zm00032ab003810,pan_gene_264,Core Gene
Zm00032ab003830,pan_gene_265,Core Gene
Zm00032ab003840,pan_gene_266,Core Gene
Zm00032ab003850,pan_gene_267,Core Gene
Zm00032ab003860,pan_gene_268,Core Gene
Zm00032ab003870,pan_gene_269,Core Gene
Zm00032ab003880,pan_gene_270,Core Gene
Zm00032ab003890,pan_gene_271,Core Gene
gmap_ID=chr1:10403313-10411798,pan_gene_272,Dispensable Gene
Zm00032ab003900,pan_gene_273,Core Gene
Zm00032ab003980,pan_gene_274,Core Gene
gmap_ID=chr1:10556845-10557211,pan_gene_275,Dispensable Gene
Zm00032ab004000,pan_gene_277,Core Gene
Zm00032ab004010,pan_gene_278,Core Gene
Zm00032ab004020,pan_gene_279,Core Gene
Zm00032ab004130,pan_gene_280,Core Gene
Zm00032ab004140,pan_gene_281,Core Gene
Zm00032ab004150,pan_gene_282,Core Gene
Zm00032ab004160,pan_gene_283,Core Gene
Zm00032ab004170,pan_gene_284,Core Gene
Zm00032ab004190,pan_gene_287,Core Gene
Zm00032ab004200,pan_gene_289,Core Gene
Zm00032ab004210,pan_gene_290,Core Gene
Zm00032ab004230,pan_gene_292,Core Gene
Zm00032ab004250,pan_gene_293,Dispensable Gene
Zm00032ab004270,pan_gene_294,Core Gene
Zm00032ab004290,pan_gene_295,Dispensable Gene
Zm00032ab004300,pan_gene_296,Core Gene
Zm00032ab004310,pan_gene_297,Core Gene
Zm00032ab004320,pan_gene_298,Core Gene
Zm00032ab004330,pan_gene_299,Core Gene
Zm00032ab004340,pan_gene_300,Core Gene
Zm00032ab004350,pan_gene_301,Core Gene
Zm00032ab004360,pan_gene_302,Core Gene
Zm00032ab004380,pan_gene_303,Core Gene
Zm00032ab004390,pan_gene_304,Core Gene
Zm00032ab004410,pan_gene_305,Core Gene
Zm00032ab004420,pan_gene_307,Core Gene
Zm00032ab004430,pan_gene_308,Core Gene
Zm00032ab004440,pan_gene_309,Core Gene
Zm00032ab004470,pan_gene_310,Core Gene
Zm00032ab004480,pan_gene_311,Core Gene
Zm00032ab004510,pan_gene_313,Core Gene
Zm00032ab004520,pan_gene_314,Near-Core Gene
Zm00032ab004530,pan_gene_317,Core Gene
Zm00032ab004540,pan_gene_318,Core Gene
Zm00032ab004560,pan_gene_319,Core Gene
gmap_ID=chr1:12110751-12110936,pan_gene_320,Dispensable Gene
Zm00032ab004580,pan_gene_321,Core Gene
Zm00032ab004590,pan_gene_322,Core Gene
Zm00032ab004600,pan_gene_323,Core Gene
Zm00032ab004610,pan_gene_324,Core Gene
Zm00032ab004620,pan_gene_325,Core Gene
Zm00032ab004630,pan_gene_326,Core Gene
Zm00032ab004640,pan_gene_327,Core Gene
Zm00032ab004650,pan_gene_330,Core Gene
Zm00032ab004660,pan_gene_331,Core Gene
Zm00032ab004710,pan_gene_332,Core Gene
Zm00032ab004760,pan_gene_333,Core Gene
Zm00032ab004750,pan_gene_334,Core Gene
Zm00032ab004740,pan_gene_335,Core Gene
Zm00032ab004770,pan_gene_336,Core Gene
Zm00032ab004780,pan_gene_338,Core Gene
Zm00032ab004800,pan_gene_340,Core Gene
Zm00032ab004830,pan_gene_341,Core Gene
Zm00032ab004840,pan_gene_342,Core Gene
Zm00032ab004850,pan_gene_343,Core Gene
Zm00032ab004860,pan_gene_344,Core Gene
Zm00032ab004870,pan_gene_345,Core Gene
Zm00032ab004880,pan_gene_346,Core Gene
Zm00032ab004900,pan_gene_347,Core Gene
Zm00032ab004920,pan_gene_348,Core Gene
Zm00032ab004930,pan_gene_349,Core Gene
Zm00032ab004940,pan_gene_350,Core Gene
Zm00032ab004950,pan_gene_351,Core Gene
Zm00032ab004960,pan_gene_352,Dispensable Gene
Zm00032ab004970,pan_gene_353,Core Gene
Zm00032ab004990,pan_gene_354,Core Gene
Zm00032ab005000,pan_gene_355,Core Gene
Zm00032ab005010,pan_gene_356,Core Gene
Zm00032ab005030,pan_gene_357,Core Gene
Zm00032ab005050,pan_gene_358,Core Gene
Zm00032ab005060,pan_gene_359,Dispensable Gene
gmap_ID=chr1:13403162-13403440,pan_gene_360,Dispensable Gene
Zm00032ab005070,pan_gene_361,Core Gene
Zm00032ab005100,pan_gene_362,Dispensable Gene
Zm00032ab005110,pan_gene_363,Core Gene
Zm00032ab005120,pan_gene_364,Core Gene
Zm00032ab005130,pan_gene_365,Core Gene
Zm00032ab005150,pan_gene_366,Dispensable Gene
Zm00032ab005170,pan_gene_367,Core Gene
Zm00032ab005200,pan_gene_368,Core Gene
Zm00032ab005230,pan_gene_369,Core Gene
Zm00032ab005250,pan_gene_370,Core Gene
Zm00032ab005270,pan_gene_371,Core Gene
Zm00032ab005280,pan_gene_372,Core Gene
Zm00032ab005290,pan_gene_373,Core Gene
Zm00032ab005320,pan_gene_374,Core Gene
Zm00032ab005490,pan_gene_375,Dispensable Gene
gmap_ID=chr1:14353476-14355331,pan_gene_376,Dispensable Gene
Zm00032ab005520,pan_gene_377,Dispensable Gene
Zm00032ab005540,pan_gene_378,Core Gene
gmap_ID=chr1:14465355-14473007,pan_gene_379,Dispensable Gene
Zm00032ab005560,pan_gene_381,Core Gene
Zm00032ab005570,pan_gene_382,Core Gene
Zm00032ab005580,pan_gene_383,Core Gene
Zm00032ab005590,pan_gene_384,Core Gene
Zm00032ab005600,pan_gene_385,Core Gene
Zm00032ab005630,pan_gene_386,Core Gene
Zm00032ab005640,pan_gene_387,Core Gene
Zm00032ab005660,pan_gene_388,Core Gene
Zm00032ab005690,pan_gene_389,Core Gene
Zm00032ab005700,pan_gene_390,Core Gene
Zm00032ab005710,pan_gene_391,Core Gene
Zm00032ab005730,pan_gene_392,Core Gene
gmap_ID=chr1:15103776-15104125,pan_gene_393,Dispensable Gene
gmap_ID=chr1:15104172-15104513,pan_gene_394,Dispensable Gene
Zm00032ab005750,pan_gene_395,Core Gene
Zm00032ab005780,pan_gene_396,Core Gene
Zm00032ab005790,pan_gene_397,Core Gene
gmap_ID=chr1:15361150-15380317,pan_gene_398,Core Gene
Zm00032ab005830,pan_gene_399,Core Gene
Zm00032ab005840,pan_gene_400,Core Gene
Zm00032ab005850,pan_gene_401,Dispensable Gene
Zm00032ab005860,pan_gene_402,Core Gene
Zm00032ab005880,pan_gene_404,Core Gene
Zm00032ab005890,pan_gene_406,Core Gene
Zm00032ab005900,pan_gene_407,Core Gene
Zm00032ab005910,pan_gene_408,Core Gene
Zm00032ab005920,pan_gene_409,Core Gene
Zm00032ab005930,pan_gene_410,Core Gene
Zm00032ab005940,pan_gene_411,Core Gene
Zm00032ab005950,pan_gene_412,Core Gene
Zm00032ab005990,pan_gene_413,Core Gene
Zm00032ab006010,pan_gene_414,Core Gene
Zm00032ab006020,pan_gene_415,Core Gene
Zm00032ab006030,pan_gene_416,Dispensable Gene
Zm00032ab006040,pan_gene_417,Core Gene
Zm00032ab006050,pan_gene_418,Core Gene
Zm00032ab006060,pan_gene_419,Core Gene
Zm00032ab006090,pan_gene_420,Core Gene
Zm00032ab006100,pan_gene_421,Core Gene
gmap_ID=chr1:15999489-16000007,pan_gene_422,Core Gene
Zm00032ab006120,pan_gene_423,Core Gene
Zm00032ab006130,pan_gene_424,Core Gene
Zm00032ab006150,pan_gene_425,Core Gene
Zm00032ab006200,pan_gene_426,Core Gene
Zm00032ab006220,pan_gene_427,Core Gene
Zm00032ab006230,pan_gene_428,Core Gene
Zm00032ab006240,pan_gene_429,Core Gene
Zm00032ab006250,pan_gene_430,Core Gene
Zm00032ab006260,pan_gene_431,Core Gene
Zm00032ab006270,pan_gene_433,Core Gene
Zm00032ab006280,pan_gene_434,Core Gene
Zm00032ab006290,pan_gene_435,Core Gene
Zm00032ab006300,pan_gene_436,Core Gene
Zm00032ab006310,pan_gene_437,Core Gene
Zm00032ab006320,pan_gene_438,Near-Core Gene
Zm00032ab006330,pan_gene_439,Core Gene
Zm00032ab006340,pan_gene_440,Core Gene
Zm00032ab006360,pan_gene_441,Core Gene
Zm00032ab006390,pan_gene_442,Core Gene
Zm00032ab006400,pan_gene_443,Core Gene
Zm00032ab006410,pan_gene_444,Core Gene
Zm00032ab006420,pan_gene_445,Core Gene
Zm00032ab006430,pan_gene_446,Dispensable Gene
Zm00032ab006440,pan_gene_447,Core Gene
Zm00032ab006450,pan_gene_448,Core Gene
Zm00032ab006460,pan_gene_449,Core Gene
Zm00032ab006470,pan_gene_450,Core Gene
Zm00032ab006480,pan_gene_451,Core Gene
Zm00032ab006500,pan_gene_453,Core Gene
Zm00032ab006510,pan_gene_454,Core Gene
Zm00032ab006540,pan_gene_455,Core Gene
Zm00032ab006560,pan_gene_456,Core Gene
Zm00032ab006570,pan_gene_457,Core Gene
Zm00032ab006580,pan_gene_458,Core Gene
Zm00032ab006590,pan_gene_459,Core Gene
Zm00032ab006610,pan_gene_460,Core Gene
Zm00032ab006630,pan_gene_461,Core Gene
Zm00032ab006640,pan_gene_462,Core Gene
Zm00032ab006650,pan_gene_463,Dispensable Gene
Zm00032ab006660,pan_gene_464,Core Gene
Zm00032ab006670,pan_gene_465,Core Gene
Zm00032ab006700,pan_gene_467,Core Gene
gmap_ID=chr1:17896492-17896815,pan_gene_468,Near-Core Gene
Zm00032ab006710,pan_gene_469,Core Gene
Zm00032ab006720,pan_gene_471,Core Gene
Zm00032ab006730,pan_gene_472,Core Gene
Zm00032ab006750,pan_gene_473,Core Gene
Zm00032ab006760,pan_gene_474,Core Gene
gmap_ID=chr1:18145976-18147789,pan_gene_475,Dispensable Gene
Zm00032ab006800,pan_gene_478,Core Gene
Zm00032ab006810,pan_gene_479,Core Gene
Zm00032ab006830,pan_gene_482,Core Gene
Zm00032ab006840,pan_gene_483,Core Gene
Zm00032ab006860,pan_gene_484,Core Gene
Zm00032ab006870,pan_gene_485,Core Gene
Zm00032ab006880,pan_gene_486,Core Gene
Zm00032ab006890,pan_gene_488,Core Gene
Zm00032ab006920,pan_gene_489,Core Gene
Zm00032ab006930,pan_gene_490,Core Gene
Zm00032ab006940,pan_gene_491,Core Gene
Zm00032ab006950,pan_gene_492,Core Gene
Zm00032ab006980,pan_gene_493,Core Gene
Zm00032ab006990,pan_gene_495,Core Gene
Zm00032ab007000,pan_gene_496,Core Gene
Zm00032ab007010,pan_gene_497,Dispensable Gene
Zm00032ab007020,pan_gene_498,Core Gene
Zm00032ab007030,pan_gene_499,Core Gene
Zm00032ab007040,pan_gene_500,Core Gene
Zm00032ab007050,pan_gene_501,Core Gene
Zm00032ab007060,pan_gene_502,Core Gene
Zm00032ab007070,pan_gene_503,Core Gene
Zm00032ab007080,pan_gene_504,Core Gene
Zm00032ab007090,pan_gene_505,Core Gene
Zm00032ab007100,pan_gene_506,Dispensable Gene
Zm00032ab007110,pan_gene_507,Core Gene
Zm00032ab007120,pan_gene_508,Core Gene
Zm00032ab007130,pan_gene_509,Core Gene
Zm00032ab007180,pan_gene_511,Core Gene
Zm00032ab007190,pan_gene_512,Core Gene
Zm00032ab007200,pan_gene_513,Core Gene
Zm00032ab007230,pan_gene_514,Core Gene
Zm00032ab007250,pan_gene_515,Core Gene
Zm00032ab007270,pan_gene_516,Core Gene
Zm00032ab007280,pan_gene_517,Dispensable Gene
Zm00032ab007300,pan_gene_518,Core Gene
Zm00032ab007310,pan_gene_519,Core Gene
Zm00032ab007330,pan_gene_520,Dispensable Gene
Zm00032ab007360,pan_gene_521,Core Gene
Zm00032ab007370,pan_gene_522,Dispensable Gene
Zm00032ab007390,pan_gene_523,Core Gene
Zm00032ab007400,pan_gene_524,Core Gene
Zm00032ab007410,pan_gene_525,Core Gene
Zm00032ab007420,pan_gene_526,Core Gene
Zm00032ab007430,pan_gene_527,Core Gene
Zm00032ab007440,pan_gene_528,Core Gene
Zm00032ab007450,pan_gene_529,Core Gene
Zm00032ab007460,pan_gene_530,Core Gene
Zm00032ab007470,pan_gene_531,Core Gene
Zm00032ab007480,pan_gene_532,Near-Core Gene
Zm00032ab007490,pan_gene_533,Dispensable Gene
Zm00032ab007500,pan_gene_534,Core Gene
Zm00032ab007510,pan_gene_535,Dispensable Gene
Zm00032ab007520,pan_gene_536,Core Gene
Zm00032ab007540,pan_gene_537,Core Gene
Zm00032ab007550,pan_gene_538,Core Gene
Zm00032ab007570,pan_gene_539,Core Gene
Zm00032ab007580,pan_gene_541,Core Gene
Zm00032ab007600,pan_gene_542,Core Gene
Zm00032ab007610,pan_gene_543,Core Gene
Zm00032ab007640,pan_gene_545,Core Gene
gmap_ID=chr1:21072388-21073851,pan_gene_546,Core Gene
gmap_ID=chr1:21075163-21075723,pan_gene_547,Core Gene
Zm00032ab007660,pan_gene_548,Core Gene
Zm00032ab007670,pan_gene_549,Core Gene
Zm00032ab007680,pan_gene_550,Core Gene
Zm00032ab007690,pan_gene_551,Core Gene
Zm00032ab007700,pan_gene_552,Dispensable Gene
Zm00032ab007710,pan_gene_553,Core Gene
Zm00032ab007730,pan_gene_554,Core Gene
Zm00032ab007750,pan_gene_555,Core Gene
Zm00032ab007760,pan_gene_556,Core Gene
Zm00032ab007780,pan_gene_557,Core Gene
Zm00032ab007790,pan_gene_558,Core Gene
Zm00032ab007810,pan_gene_559,Core Gene
Zm00032ab007820,pan_gene_560,Core Gene
Zm00032ab007830,pan_gene_561,Core Gene
Zm00032ab007840,pan_gene_562,Core Gene
Zm00032ab007850,pan_gene_565,Core Gene
Zm00032ab007870,pan_gene_566,Core Gene
Zm00032ab007880,pan_gene_567,Core Gene
Zm00032ab007940,pan_gene_568,Core Gene
Zm00032ab007950,pan_gene_569,Core Gene
Zm00032ab007960,pan_gene_570,Core Gene
Zm00032ab007980,pan_gene_571,Core Gene
gmap_ID=chr1:22223187-22226636,pan_gene_572,Core Gene
Zm00032ab008030,pan_gene_575,Core Gene
Zm00032ab008040,pan_gene_576,Core Gene
gmap_ID=chr1:22471200-22471516,pan_gene_577,Core Gene
Zm00032ab008060,pan_gene_578,Core Gene
Zm00032ab008070,pan_gene_579,Core Gene
Zm00032ab008090,pan_gene_580,Dispensable Gene
Zm00032ab008100,pan_gene_581,Core Gene
Zm00032ab008110,pan_gene_582,Core Gene
Zm00032ab008120,pan_gene_583,Core Gene
Zm00032ab008140,pan_gene_584,Core Gene
Zm00032ab008150,pan_gene_585,Core Gene
Zm00032ab008160,pan_gene_586,Core Gene
Zm00032ab008180,pan_gene_588,Core Gene
Zm00032ab008200,pan_gene_589,Core Gene
Zm00032ab008210,pan_gene_590,Core Gene
Zm00032ab008220,pan_gene_591,Core Gene
Zm00032ab008230,pan_gene_592,Core Gene
Zm00032ab008250,pan_gene_593,Core Gene
Zm00032ab008260,pan_gene_594,Core Gene
Zm00032ab008270,pan_gene_595,Core Gene
Zm00032ab008280,pan_gene_596,Core Gene
Zm00032ab008290,pan_gene_597,Core Gene
Zm00032ab008300,pan_gene_598,Core Gene
Zm00032ab008310,pan_gene_599,Core Gene
Zm00032ab008330,pan_gene_600,Core Gene
Zm00032ab008340,pan_gene_601,Core Gene
Zm00032ab008350,pan_gene_602,Core Gene
Zm00032ab008360,pan_gene_604,Core Gene
Zm00032ab008370,pan_gene_605,Dispensable Gene
Zm00032ab008380,pan_gene_606,Core Gene
Zm00032ab008400,pan_gene_607,Core Gene
Zm00032ab008410,pan_gene_608,Core Gene
Zm00032ab008420,pan_gene_609,Core Gene
Zm00032ab008430,pan_gene_610,Core Gene
gmap_ID=chr1:23686201-23686584,pan_gene_611,Core Gene
Zm00032ab008440,pan_gene_612,Core Gene
Zm00032ab008470,pan_gene_614,Core Gene
Zm00032ab008480,pan_gene_617,Dispensable Gene
Zm00032ab008490,pan_gene_618,Core Gene
Zm00032ab008500,pan_gene_619,Core Gene
Zm00032ab008570,pan_gene_620,Core Gene
Zm00032ab008580,pan_gene_621,Core Gene
Zm00032ab008600,pan_gene_622,Core Gene
Zm00032ab008610,pan_gene_623,Core Gene
Zm00032ab008630,pan_gene_624,Core Gene
Zm00032ab008640,pan_gene_625,Core Gene
Zm00032ab008660,pan_gene_626,Core Gene
gmap_ID=chr1:24764909-24765532,pan_gene_627,Core Gene
Zm00032ab008760,pan_gene_630,Core Gene
Zm00032ab008770,pan_gene_631,Core Gene
Zm00032ab008780,pan_gene_632,Core Gene
Zm00032ab008790,pan_gene_633,Core Gene
Zm00032ab008800,pan_gene_634,Core Gene
Zm00032ab008810,pan_gene_635,Core Gene
gmap_ID=chr1:25430698-25491375,pan_gene_636,Dispensable Gene
