gene,pan,class
Zm00029ab002650,pan_gene_179,Core Gene
Zm00029ab002660,pan_gene_180,Core Gene
Zm00029ab002670,pan_gene_181,Core Gene
Zm00029ab002680,pan_gene_182,Core Gene
Zm00029ab002690,pan_gene_183,Core Gene
gmap_ID=chr1:8567265-8567618,pan_gene_184,Near-Core Gene
Zm00029ab002710,pan_gene_185,Core Gene
Zm00029ab002730,pan_gene_186,Core Gene
Zm00029ab002740,pan_gene_187,Core Gene
Zm00029ab002750,pan_gene_188,Core Gene
Zm00029ab002760,pan_gene_189,Core Gene
Zm00029ab002780,pan_gene_191,Core Gene
Zm00029ab002790,pan_gene_192,Near-Core Gene
Zm00029ab002810,pan_gene_193,Near-Core Gene
Zm00029ab002820,pan_gene_194,Core Gene
Zm00029ab002830,pan_gene_195,Core Gene
Zm00029ab002840,pan_gene_196,Core Gene
Zm00029ab002850,pan_gene_197,Core Gene
Zm00029ab002860,pan_gene_198,Core Gene
Zm00029ab002870,pan_gene_199,Core Gene
Zm00029ab002900,pan_gene_200,Core Gene
Zm00029ab002920,pan_gene_201,Core Gene
Zm00029ab002930,pan_gene_202,Core Gene
Zm00029ab002940,pan_gene_203,Core Gene
Zm00029ab002970,pan_gene_204,Core Gene
Zm00029ab002980,pan_gene_205,Core Gene
Zm00029ab003010,pan_gene_206,Core Gene
Zm00029ab003020,pan_gene_207,Core Gene
Zm00029ab003030,pan_gene_208,Core Gene
Zm00029ab003050,pan_gene_209,Core Gene
Zm00029ab003040,pan_gene_210,Core Gene
Zm00029ab003070,pan_gene_211,Core Gene
Zm00029ab003080,pan_gene_212,Core Gene
Zm00029ab003130,pan_gene_214,Core Gene
Zm00029ab003150,pan_gene_215,Core Gene
Zm00029ab003160,pan_gene_216,Core Gene
Zm00029ab003170,pan_gene_217,Core Gene
Zm00029ab003200,pan_gene_218,Core Gene
Zm00029ab003210,pan_gene_219,Dispensable Gene
Zm00029ab003220,pan_gene_220,Core Gene
Zm00029ab003240,pan_gene_222,Core Gene
gmap_ID=chr1:10163118-10164454,pan_gene_223,Core Gene
Zm00029ab003260,pan_gene_224,Core Gene
Zm00029ab003270,pan_gene_225,Near-Core Gene
Zm00029ab003290,pan_gene_226,Core Gene
Zm00029ab003300,pan_gene_227,Core Gene
Zm00029ab003310,pan_gene_228,Core Gene
gmap_ID=chr1:10342388-10347165,pan_gene_229,Dispensable Gene
Zm00029ab003350,pan_gene_230,Core Gene
Zm00029ab003360,pan_gene_231,Core Gene
Zm00029ab003370,pan_gene_232,Core Gene
Zm00029ab003390,pan_gene_233,Core Gene
Zm00029ab003410,pan_gene_234,Core Gene
Zm00029ab003420,pan_gene_238,Core Gene
Zm00029ab003450,pan_gene_239,Core Gene
Zm00029ab003480,pan_gene_240,Core Gene
Zm00029ab003490,pan_gene_241,Core Gene
Zm00029ab003500,pan_gene_242,Core Gene
Zm00029ab003540,pan_gene_244,Core Gene
Zm00029ab003590,pan_gene_245,Core Gene
Zm00029ab003610,pan_gene_246,Core Gene
Zm00029ab003620,pan_gene_247,Core Gene
Zm00029ab003630,pan_gene_248,Core Gene
Zm00029ab003640,pan_gene_250,Core Gene
Zm00029ab003660,pan_gene_251,Core Gene
Zm00029ab003670,pan_gene_252,Core Gene
Zm00029ab003680,pan_gene_253,Core Gene
Zm00029ab003730,pan_gene_254,Near-Core Gene
Zm00029ab003770,pan_gene_256,Core Gene
Zm00029ab003780,pan_gene_257,Core Gene
Zm00029ab003790,pan_gene_258,Core Gene
Zm00029ab003800,pan_gene_259,Core Gene
Zm00029ab003810,pan_gene_260,Dispensable Gene
Zm00029ab003820,pan_gene_261,Dispensable Gene
Zm00029ab003830,pan_gene_262,Core Gene
Zm00029ab003850,pan_gene_263,Near-Core Gene
Zm00029ab003860,pan_gene_264,Core Gene
Zm00029ab003870,pan_gene_265,Core Gene
Zm00029ab003880,pan_gene_266,Core Gene
Zm00029ab003890,pan_gene_267,Core Gene
Zm00029ab003910,pan_gene_268,Core Gene
Zm00029ab003920,pan_gene_269,Core Gene
Zm00029ab003930,pan_gene_270,Core Gene
Zm00029ab003960,pan_gene_271,Core Gene
gmap_ID=chr1:11830770-11845537,pan_gene_272,Dispensable Gene
Zm00029ab003970,pan_gene_273,Core Gene
Zm00029ab003980,pan_gene_274,Core Gene
gmap_ID=chr1:11941386-11941748,pan_gene_275,Dispensable Gene
Zm00029ab004000,pan_gene_277,Core Gene
Zm00029ab003990,pan_gene_278,Core Gene
Zm00029ab004010,pan_gene_279,Core Gene
Zm00029ab004060,pan_gene_280,Core Gene
Zm00029ab004070,pan_gene_281,Core Gene
Zm00029ab004080,pan_gene_282,Core Gene
Zm00029ab004090,pan_gene_283,Core Gene
Zm00029ab004110,pan_gene_284,Core Gene
Zm00029ab004130,pan_gene_287,Core Gene
Zm00029ab004160,pan_gene_289,Core Gene
Zm00029ab004170,pan_gene_290,Core Gene
Zm00029ab004200,pan_gene_292,Core Gene
Zm00029ab004220,pan_gene_293,Dispensable Gene
Zm00029ab004240,pan_gene_294,Core Gene
Zm00029ab004260,pan_gene_296,Core Gene
Zm00029ab004270,pan_gene_297,Core Gene
Zm00029ab004280,pan_gene_298,Core Gene
Zm00029ab004290,pan_gene_299,Core Gene
Zm00029ab004300,pan_gene_300,Core Gene
Zm00029ab004310,pan_gene_301,Core Gene
Zm00029ab004320,pan_gene_302,Core Gene
Zm00029ab004340,pan_gene_303,Core Gene
Zm00029ab004350,pan_gene_304,Core Gene
Zm00029ab004390,pan_gene_305,Core Gene
Zm00029ab004400,pan_gene_307,Core Gene
Zm00029ab004410,pan_gene_308,Core Gene
Zm00029ab004420,pan_gene_309,Core Gene
Zm00029ab004450,pan_gene_310,Core Gene
Zm00029ab004460,pan_gene_311,Core Gene
Zm00029ab004490,pan_gene_313,Core Gene
Zm00029ab004500,pan_gene_314,Near-Core Gene
Zm00029ab004510,pan_gene_317,Core Gene
Zm00029ab004530,pan_gene_318,Core Gene
Zm00029ab004560,pan_gene_319,Core Gene
Zm00029ab004580,pan_gene_320,Dispensable Gene
Zm00029ab004570,pan_gene_321,Core Gene
Zm00029ab004600,pan_gene_322,Core Gene
Zm00029ab004610,pan_gene_323,Core Gene
Zm00029ab004620,pan_gene_324,Core Gene
Zm00029ab004630,pan_gene_325,Core Gene
Zm00029ab004640,pan_gene_326,Core Gene
Zm00029ab004650,pan_gene_327,Core Gene
Zm00029ab004660,pan_gene_328,Dispensable Gene
gmap_ID=chr1:13666427-13681180,pan_gene_329,Dispensable Gene
Zm00029ab004670,pan_gene_330,Core Gene
Zm00029ab004680,pan_gene_331,Core Gene
Zm00029ab004690,pan_gene_332,Core Gene
Zm00029ab004710,pan_gene_333,Core Gene
Zm00029ab004720,pan_gene_334,Core Gene
Zm00029ab004730,pan_gene_335,Core Gene
Zm00029ab004740,pan_gene_336,Core Gene
Zm00029ab004750,pan_gene_338,Core Gene
Zm00029ab004770,pan_gene_340,Core Gene
Zm00029ab004790,pan_gene_341,Core Gene
Zm00029ab004810,pan_gene_342,Core Gene
Zm00029ab004820,pan_gene_343,Core Gene
Zm00029ab004830,pan_gene_344,Core Gene
Zm00029ab004840,pan_gene_345,Core Gene
Zm00029ab004860,pan_gene_346,Core Gene
Zm00029ab004900,pan_gene_347,Core Gene
Zm00029ab004940,pan_gene_348,Core Gene
Zm00029ab004950,pan_gene_349,Core Gene
Zm00029ab004960,pan_gene_350,Core Gene
Zm00029ab004970,pan_gene_351,Core Gene
Zm00029ab004980,pan_gene_352,Dispensable Gene
Zm00029ab004990,pan_gene_353,Core Gene
Zm00029ab005000,pan_gene_354,Core Gene
Zm00029ab005010,pan_gene_355,Core Gene
Zm00029ab005030,pan_gene_356,Core Gene
Zm00029ab005040,pan_gene_357,Core Gene
Zm00029ab005050,pan_gene_358,Core Gene
Zm00029ab005060,pan_gene_361,Core Gene
Zm00029ab005080,pan_gene_363,Core Gene
Zm00029ab005090,pan_gene_364,Core Gene
Zm00029ab005100,pan_gene_365,Core Gene
Zm00029ab005110,pan_gene_366,Dispensable Gene
Zm00029ab005120,pan_gene_367,Core Gene
Zm00029ab005150,pan_gene_368,Core Gene
Zm00029ab005190,pan_gene_369,Core Gene
Zm00029ab005210,pan_gene_370,Core Gene
Zm00029ab005220,pan_gene_371,Core Gene
Zm00029ab005240,pan_gene_372,Core Gene
Zm00029ab005250,pan_gene_373,Core Gene
Zm00029ab005260,pan_gene_374,Core Gene
Zm00029ab005400,pan_gene_377,Dispensable Gene
Zm00029ab005410,pan_gene_378,Core Gene
Zm00029ab005510,pan_gene_381,Core Gene
Zm00029ab005530,pan_gene_382,Core Gene
Zm00029ab005540,pan_gene_383,Core Gene
Zm00029ab005550,pan_gene_384,Core Gene
Zm00029ab005560,pan_gene_385,Core Gene
Zm00029ab005570,pan_gene_386,Core Gene
Zm00029ab005590,pan_gene_387,Core Gene
Zm00029ab005600,pan_gene_388,Core Gene
Zm00029ab005610,pan_gene_389,Core Gene
Zm00029ab005620,pan_gene_390,Core Gene
Zm00029ab005630,pan_gene_391,Core Gene
Zm00029ab005640,pan_gene_392,Core Gene
Zm00029ab005660,pan_gene_395,Core Gene
Zm00029ab005680,pan_gene_396,Core Gene
Zm00029ab005710,pan_gene_397,Core Gene
Zm00029ab005740,pan_gene_398,Core Gene
Zm00029ab005750,pan_gene_399,Core Gene
Zm00029ab005760,pan_gene_400,Core Gene
Zm00029ab005780,pan_gene_401,Dispensable Gene
Zm00029ab005770,pan_gene_402,Core Gene
Zm00029ab005800,pan_gene_404,Core Gene
gmap_ID=chr1:16678702-16680036,pan_gene_405,Dispensable Gene
Zm00029ab005810,pan_gene_406,Core Gene
Zm00029ab005820,pan_gene_407,Core Gene
Zm00029ab005830,pan_gene_408,Core Gene
Zm00029ab005840,pan_gene_409,Core Gene
Zm00029ab005860,pan_gene_410,Core Gene
Zm00029ab005870,pan_gene_411,Core Gene
Zm00029ab005880,pan_gene_412,Core Gene
Zm00029ab005900,pan_gene_413,Core Gene
Zm00029ab005940,pan_gene_414,Core Gene
Zm00029ab005960,pan_gene_415,Core Gene
Zm00029ab005970,pan_gene_417,Core Gene
Zm00029ab005980,pan_gene_418,Core Gene
Zm00029ab005990,pan_gene_419,Core Gene
Zm00029ab006000,pan_gene_420,Core Gene
Zm00029ab006010,pan_gene_421,Core Gene
gmap_ID=chr1:17424370-17424889,pan_gene_422,Core Gene
Zm00029ab006020,pan_gene_423,Core Gene
Zm00029ab006030,pan_gene_424,Core Gene
Zm00029ab006050,pan_gene_425,Core Gene
Zm00029ab006080,pan_gene_426,Core Gene
Zm00029ab006100,pan_gene_427,Core Gene
Zm00029ab006110,pan_gene_428,Core Gene
Zm00029ab006120,pan_gene_429,Core Gene
Zm00029ab006140,pan_gene_430,Core Gene
Zm00029ab006150,pan_gene_431,Core Gene
gmap_ID=chr1:17932610-17940971,pan_gene_432,Dispensable Gene
Zm00029ab006160,pan_gene_433,Core Gene
Zm00029ab006180,pan_gene_434,Core Gene
Zm00029ab006200,pan_gene_435,Core Gene
Zm00029ab006210,pan_gene_436,Core Gene
Zm00029ab006240,pan_gene_437,Core Gene
Zm00029ab006260,pan_gene_438,Near-Core Gene
Zm00029ab006270,pan_gene_439,Core Gene
Zm00029ab006280,pan_gene_440,Core Gene
Zm00029ab006290,pan_gene_441,Core Gene
Zm00029ab006310,pan_gene_442,Core Gene
Zm00029ab006320,pan_gene_443,Core Gene
Zm00029ab006330,pan_gene_444,Core Gene
gmap_ID=chr1:18596494-18596829,pan_gene_445,Core Gene
Zm00029ab006350,pan_gene_446,Dispensable Gene
Zm00029ab006360,pan_gene_447,Core Gene
Zm00029ab006370,pan_gene_448,Core Gene
Zm00029ab006380,pan_gene_449,Core Gene
Zm00029ab006390,pan_gene_450,Core Gene
Zm00029ab006400,pan_gene_451,Core Gene
Zm00029ab006420,pan_gene_453,Core Gene
Zm00029ab006430,pan_gene_454,Core Gene
Zm00029ab006450,pan_gene_455,Core Gene
Zm00029ab006470,pan_gene_456,Core Gene
Zm00029ab006490,pan_gene_457,Core Gene
Zm00029ab006500,pan_gene_458,Core Gene
Zm00029ab006520,pan_gene_459,Core Gene
Zm00029ab006550,pan_gene_460,Core Gene
Zm00029ab006570,pan_gene_461,Core Gene
Zm00029ab006580,pan_gene_462,Core Gene
Zm00029ab006600,pan_gene_464,Core Gene
Zm00029ab006610,pan_gene_465,Core Gene
Zm00029ab006640,pan_gene_466,Dispensable Gene
Zm00029ab006650,pan_gene_467,Core Gene
Zm00029ab006660,pan_gene_468,Near-Core Gene
Zm00029ab006670,pan_gene_469,Core Gene
Zm00029ab006690,pan_gene_471,Core Gene
Zm00029ab006700,pan_gene_472,Core Gene
Zm00029ab006720,pan_gene_473,Core Gene
Zm00029ab006730,pan_gene_474,Core Gene
Zm00029ab006790,pan_gene_478,Core Gene
Zm00029ab006800,pan_gene_479,Core Gene
Zm00029ab006830,pan_gene_482,Core Gene
Zm00029ab006850,pan_gene_483,Core Gene
Zm00029ab006870,pan_gene_484,Core Gene
Zm00029ab006890,pan_gene_485,Core Gene
Zm00029ab006900,pan_gene_486,Core Gene
Zm00029ab006910,pan_gene_488,Core Gene
Zm00029ab006940,pan_gene_489,Core Gene
Zm00029ab006950,pan_gene_490,Core Gene
Zm00029ab006960,pan_gene_491,Core Gene
Zm00029ab006970,pan_gene_492,Core Gene
Zm00029ab007010,pan_gene_493,Core Gene
Zm00029ab007020,pan_gene_495,Core Gene
Zm00029ab007030,pan_gene_496,Core Gene
Zm00029ab007040,pan_gene_497,Dispensable Gene
Zm00029ab007050,pan_gene_498,Core Gene
Zm00029ab007060,pan_gene_499,Core Gene
Zm00029ab007070,pan_gene_500,Core Gene
Zm00029ab007080,pan_gene_501,Core Gene
Zm00029ab007090,pan_gene_502,Core Gene
Zm00029ab007100,pan_gene_503,Core Gene
Zm00029ab007120,pan_gene_504,Core Gene
Zm00029ab007130,pan_gene_505,Core Gene
Zm00029ab007140,pan_gene_506,Dispensable Gene
Zm00029ab007150,pan_gene_507,Core Gene
Zm00029ab007160,pan_gene_508,Core Gene
Zm00029ab007170,pan_gene_509,Core Gene
Zm00029ab007230,pan_gene_511,Core Gene
Zm00029ab007240,pan_gene_512,Core Gene
Zm00029ab007250,pan_gene_513,Core Gene
Zm00029ab007270,pan_gene_514,Core Gene
Zm00029ab007280,pan_gene_515,Core Gene
Zm00029ab007300,pan_gene_516,Core Gene
gmap_ID=chr1:21491516-21496724,pan_gene_517,Dispensable Gene
Zm00029ab007310,pan_gene_518,Core Gene
Zm00029ab007320,pan_gene_519,Core Gene
Zm00029ab007350,pan_gene_520,Dispensable Gene
Zm00029ab007370,pan_gene_521,Core Gene
Zm00029ab007390,pan_gene_523,Core Gene
Zm00029ab007400,pan_gene_524,Core Gene
Zm00029ab007420,pan_gene_525,Core Gene
Zm00029ab007430,pan_gene_526,Core Gene
Zm00029ab007440,pan_gene_527,Core Gene
Zm00029ab007450,pan_gene_528,Core Gene
Zm00029ab007470,pan_gene_529,Core Gene
Zm00029ab007480,pan_gene_530,Core Gene
Zm00029ab007490,pan_gene_531,Core Gene
gmap_ID=chr1:22272405-22273065,pan_gene_533,Dispensable Gene
Zm00029ab007500,pan_gene_534,Core Gene
Zm00029ab007510,pan_gene_535,Dispensable Gene
Zm00029ab007520,pan_gene_536,Core Gene
Zm00029ab007540,pan_gene_537,Core Gene
Zm00029ab007550,pan_gene_538,Core Gene
Zm00029ab007560,pan_gene_539,Core Gene
Zm00029ab007570,pan_gene_540,Dispensable Gene
Zm00029ab007580,pan_gene_541,Core Gene
Zm00029ab007590,pan_gene_542,Core Gene
Zm00029ab007600,pan_gene_543,Core Gene
Zm00029ab007620,pan_gene_545,Core Gene
Zm00029ab007630,pan_gene_546,Core Gene
gmap_ID=chr1:22827873-22828433,pan_gene_547,Core Gene
Zm00029ab007640,pan_gene_548,Core Gene
Zm00029ab007650,pan_gene_549,Core Gene
Zm00029ab007660,pan_gene_550,Core Gene
Zm00029ab007670,pan_gene_551,Core Gene
Zm00029ab007680,pan_gene_552,Dispensable Gene
Zm00029ab007690,pan_gene_553,Core Gene
Zm00029ab007700,pan_gene_554,Core Gene
Zm00029ab007710,pan_gene_555,Core Gene
Zm00029ab007720,pan_gene_556,Core Gene
Zm00029ab007730,pan_gene_557,Core Gene
Zm00029ab007740,pan_gene_558,Core Gene
Zm00029ab007750,pan_gene_559,Core Gene
Zm00029ab007760,pan_gene_560,Core Gene
Zm00029ab007770,pan_gene_561,Core Gene
Zm00029ab007780,pan_gene_562,Core Gene
Zm00029ab007790,pan_gene_565,Core Gene
Zm00029ab007800,pan_gene_566,Core Gene
Zm00029ab007810,pan_gene_567,Core Gene
Zm00029ab007940,pan_gene_568,Core Gene
Zm00029ab007950,pan_gene_569,Core Gene
Zm00029ab007960,pan_gene_570,Core Gene
Zm00029ab007990,pan_gene_571,Core Gene
Zm00029ab008000,pan_gene_572,Core Gene
Zm00029ab008040,pan_gene_575,Core Gene
Zm00029ab008050,pan_gene_576,Core Gene
gmap_ID=chr1:24091122-24091438,pan_gene_577,Core Gene
Zm00029ab008070,pan_gene_578,Core Gene
Zm00029ab008080,pan_gene_579,Core Gene
Zm00029ab008110,pan_gene_581,Core Gene
Zm00029ab008120,pan_gene_582,Core Gene
Zm00029ab008130,pan_gene_583,Core Gene
Zm00029ab008140,pan_gene_584,Core Gene
Zm00029ab008150,pan_gene_585,Core Gene
Zm00029ab008160,pan_gene_586,Core Gene
Zm00029ab008170,pan_gene_588,Core Gene
Zm00029ab008180,pan_gene_589,Core Gene
Zm00029ab008190,pan_gene_590,Core Gene
Zm00029ab008200,pan_gene_591,Core Gene
Zm00029ab008210,pan_gene_592,Core Gene
Zm00029ab008220,pan_gene_593,Core Gene
Zm00029ab008230,pan_gene_594,Core Gene
Zm00029ab008240,pan_gene_595,Core Gene
Zm00029ab008250,pan_gene_596,Core Gene
Zm00029ab008260,pan_gene_597,Core Gene
Zm00029ab008270,pan_gene_598,Core Gene
Zm00029ab008280,pan_gene_599,Core Gene
Zm00029ab008290,pan_gene_600,Core Gene
Zm00029ab008310,pan_gene_601,Core Gene
Zm00029ab008320,pan_gene_602,Core Gene
Zm00029ab008330,pan_gene_604,Core Gene
gmap_ID=chr1:25149069-25149895,pan_gene_605,Dispensable Gene
Zm00029ab008340,pan_gene_606,Core Gene
Zm00029ab008360,pan_gene_607,Core Gene
Zm00029ab008370,pan_gene_608,Core Gene
Zm00029ab008380,pan_gene_609,Core Gene
Zm00029ab008390,pan_gene_610,Core Gene
Zm00029ab008400,pan_gene_611,Core Gene
Zm00029ab008420,pan_gene_612,Core Gene
Zm00029ab008440,pan_gene_614,Core Gene
Zm00029ab008450,pan_gene_618,Core Gene
Zm00029ab008460,pan_gene_619,Core Gene
Zm00029ab008480,pan_gene_620,Core Gene
Zm00029ab008490,pan_gene_621,Core Gene
Zm00029ab008510,pan_gene_622,Core Gene
Zm00029ab008540,pan_gene_623,Core Gene
Zm00029ab008560,pan_gene_624,Core Gene
Zm00029ab008570,pan_gene_625,Core Gene
Zm00029ab008590,pan_gene_626,Core Gene
Zm00029ab008600,pan_gene_627,Core Gene
Zm00029ab008630,pan_gene_628,Dispensable Gene
Zm00029ab008650,pan_gene_629,Dispensable Gene
Zm00029ab008670,pan_gene_630,Core Gene
Zm00029ab008680,pan_gene_631,Core Gene
Zm00029ab008690,pan_gene_632,Core Gene
Zm00029ab008700,pan_gene_633,Core Gene
Zm00029ab008720,pan_gene_634,Core Gene
Zm00029ab008740,pan_gene_635,Core Gene
Zm00029ab008750,pan_gene_637,Core Gene
Zm00029ab008760,pan_gene_639,Core Gene
Zm00029ab008770,pan_gene_640,Core Gene
