gene,pan,class
Zm00034ab001280,pan_gene_82,Core Gene
Zm00034ab001290,pan_gene_83,Core Gene
Zm00034ab001320,pan_gene_86,Core Gene
Zm00034ab001330,pan_gene_87,Core Gene
Zm00034ab001340,pan_gene_88,Core Gene
Zm00034ab001350,pan_gene_89,Core Gene
Zm00034ab001360,pan_gene_90,Core Gene
Zm00034ab001370,pan_gene_91,Core Gene
Zm00034ab001380,pan_gene_92,Core Gene
Zm00034ab001400,pan_gene_93,Core Gene
Zm00034ab001390,pan_gene_94,Core Gene
Zm00034ab001410,pan_gene_95,Core Gene
Zm00034ab001420,pan_gene_96,Core Gene
Zm00034ab001430,pan_gene_98,Core Gene
Zm00034ab001440,pan_gene_99,Dispensable Gene
Zm00034ab001450,pan_gene_100,Core Gene
Zm00034ab001460,pan_gene_101,Core Gene
Zm00034ab001470,pan_gene_102,Core Gene
Zm00034ab001480,pan_gene_103,Core Gene
Zm00034ab001490,pan_gene_108,Core Gene
Zm00034ab001530,pan_gene_109,Core Gene
Zm00034ab001550,pan_gene_110,Core Gene
Zm00034ab001570,pan_gene_113,Core Gene
Zm00034ab001610,pan_gene_114,Core Gene
Zm00034ab001630,pan_gene_115,Core Gene
Zm00034ab001640,pan_gene_116,Core Gene
Zm00034ab001650,pan_gene_117,Core Gene
Zm00034ab001660,pan_gene_118,Core Gene
Zm00034ab001670,pan_gene_119,Core Gene
Zm00034ab001690,pan_gene_120,Core Gene
Zm00034ab001700,pan_gene_121,Near-Core Gene
Zm00034ab001710,pan_gene_122,Core Gene
Zm00034ab001720,pan_gene_123,Core Gene
Zm00034ab001730,pan_gene_124,Core Gene
Zm00034ab001740,pan_gene_125,Core Gene
Zm00034ab001750,pan_gene_126,Dispensable Gene
Zm00034ab001760,pan_gene_127,Core Gene
Zm00034ab001770,pan_gene_128,Core Gene
Zm00034ab001780,pan_gene_129,Dispensable Gene
Zm00034ab001790,pan_gene_130,Core Gene
Zm00034ab001800,pan_gene_131,Core Gene
Zm00034ab001820,pan_gene_132,Core Gene
Zm00034ab001840,pan_gene_133,Core Gene
Zm00034ab001850,pan_gene_134,Core Gene
Zm00034ab001860,pan_gene_135,Core Gene
Zm00034ab001870,pan_gene_136,Core Gene
Zm00034ab001880,pan_gene_137,Core Gene
Zm00034ab001890,pan_gene_138,Core Gene
Zm00034ab001900,pan_gene_139,Core Gene
Zm00034ab001910,pan_gene_140,Near-Core Gene
Zm00034ab001930,pan_gene_141,Core Gene
Zm00034ab001940,pan_gene_142,Core Gene
Zm00034ab001950,pan_gene_143,Core Gene
Zm00034ab001970,pan_gene_146,Core Gene
Zm00034ab001980,pan_gene_147,Core Gene
Zm00034ab002000,pan_gene_148,Core Gene
Zm00034ab002010,pan_gene_149,Core Gene
Zm00034ab002040,pan_gene_150,Core Gene
Zm00034ab002050,pan_gene_151,Core Gene
Zm00034ab002060,pan_gene_152,Core Gene
Zm00034ab002070,pan_gene_153,Core Gene
Zm00034ab002080,pan_gene_154,Core Gene
Zm00034ab002110,pan_gene_155,Core Gene
Zm00034ab002130,pan_gene_156,Core Gene
Zm00034ab002150,pan_gene_157,Core Gene
Zm00034ab002160,pan_gene_158,Core Gene
Zm00034ab002170,pan_gene_159,Core Gene
Zm00034ab002190,pan_gene_160,Core Gene
Zm00034ab002200,pan_gene_161,Core Gene
Zm00034ab002210,pan_gene_162,Core Gene
Zm00034ab002220,pan_gene_163,Core Gene
Zm00034ab002230,pan_gene_164,Core Gene
Zm00034ab002240,pan_gene_165,Core Gene
Zm00034ab002250,pan_gene_166,Core Gene
Zm00034ab002260,pan_gene_168,Core Gene
Zm00034ab002290,pan_gene_169,Core Gene
Zm00034ab002300,pan_gene_170,Core Gene
Zm00034ab002310,pan_gene_171,Core Gene
Zm00034ab002340,pan_gene_172,Core Gene
Zm00034ab002370,pan_gene_174,Core Gene
Zm00034ab002390,pan_gene_175,Core Gene
Zm00034ab002380,pan_gene_176,Core Gene
Zm00034ab002400,pan_gene_177,Core Gene
Zm00034ab002410,pan_gene_179,Core Gene
Zm00034ab002430,pan_gene_180,Core Gene
Zm00034ab002440,pan_gene_181,Core Gene
Zm00034ab002460,pan_gene_182,Core Gene
Zm00034ab002500,pan_gene_183,Core Gene
Zm00034ab002510,pan_gene_185,Core Gene
Zm00034ab002520,pan_gene_186,Core Gene
Zm00034ab002540,pan_gene_187,Core Gene
Zm00034ab002550,pan_gene_188,Core Gene
Zm00034ab002560,pan_gene_189,Core Gene
Zm00034ab002570,pan_gene_191,Core Gene
Zm00034ab002590,pan_gene_193,Near-Core Gene
Zm00034ab002600,pan_gene_194,Core Gene
Zm00034ab002610,pan_gene_195,Core Gene
Zm00034ab002620,pan_gene_196,Core Gene
Zm00034ab002630,pan_gene_197,Core Gene
Zm00034ab002640,pan_gene_198,Core Gene
Zm00034ab002660,pan_gene_199,Core Gene
Zm00034ab002690,pan_gene_200,Core Gene
Zm00034ab002700,pan_gene_201,Core Gene
Zm00034ab002710,pan_gene_202,Core Gene
Zm00034ab002720,pan_gene_203,Core Gene
Zm00034ab002730,pan_gene_204,Core Gene
Zm00034ab002740,pan_gene_205,Core Gene
Zm00034ab002750,pan_gene_206,Core Gene
Zm00034ab002760,pan_gene_207,Core Gene
Zm00034ab002770,pan_gene_208,Core Gene
Zm00034ab002780,pan_gene_209,Core Gene
Zm00034ab002800,pan_gene_210,Core Gene
Zm00034ab002810,pan_gene_211,Core Gene
Zm00034ab002830,pan_gene_212,Core Gene
Zm00034ab002860,pan_gene_214,Core Gene
Zm00034ab002870,pan_gene_215,Core Gene
Zm00034ab002880,pan_gene_216,Core Gene
Zm00034ab002890,pan_gene_217,Core Gene
Zm00034ab002930,pan_gene_218,Core Gene
Zm00034ab002940,pan_gene_219,Dispensable Gene
Zm00034ab002960,pan_gene_220,Core Gene
Zm00034ab002980,pan_gene_222,Core Gene
Zm00034ab003000,pan_gene_223,Core Gene
Zm00034ab003030,pan_gene_224,Core Gene
Zm00034ab003040,pan_gene_225,Near-Core Gene
Zm00034ab003070,pan_gene_226,Core Gene
Zm00034ab003080,pan_gene_227,Core Gene
Zm00034ab003090,pan_gene_228,Core Gene
Zm00034ab003160,pan_gene_230,Core Gene
Zm00034ab003170,pan_gene_231,Core Gene
Zm00034ab003180,pan_gene_232,Core Gene
Zm00034ab003190,pan_gene_233,Core Gene
Zm00034ab003260,pan_gene_234,Core Gene
Zm00034ab003270,pan_gene_238,Core Gene
Zm00034ab003320,pan_gene_239,Core Gene
Zm00034ab003520,pan_gene_240,Core Gene
Zm00034ab003530,pan_gene_241,Core Gene
Zm00034ab003540,pan_gene_242,Core Gene
Zm00034ab003560,pan_gene_244,Core Gene
Zm00034ab003580,pan_gene_245,Core Gene
Zm00034ab003590,pan_gene_246,Core Gene
Zm00034ab003600,pan_gene_247,Core Gene
Zm00034ab003610,pan_gene_248,Core Gene
Zm00034ab003620,pan_gene_250,Core Gene
Zm00034ab003630,pan_gene_251,Core Gene
Zm00034ab003640,pan_gene_252,Core Gene
Zm00034ab003650,pan_gene_253,Core Gene
Zm00034ab003700,pan_gene_254,Near-Core Gene
Zm00034ab003750,pan_gene_256,Core Gene
Zm00034ab003760,pan_gene_257,Core Gene
Zm00034ab003770,pan_gene_258,Core Gene
Zm00034ab003780,pan_gene_259,Core Gene
Zm00034ab003790,pan_gene_260,Dispensable Gene
Zm00034ab003800,pan_gene_261,Dispensable Gene
Zm00034ab003810,pan_gene_262,Core Gene
Zm00034ab003830,pan_gene_263,Near-Core Gene
Zm00034ab003840,pan_gene_264,Core Gene
Zm00034ab003850,pan_gene_265,Core Gene
Zm00034ab003860,pan_gene_266,Core Gene
Zm00034ab003870,pan_gene_267,Core Gene
Zm00034ab003890,pan_gene_268,Core Gene
Zm00034ab003900,pan_gene_269,Core Gene
Zm00034ab003910,pan_gene_270,Core Gene
Zm00034ab003940,pan_gene_271,Core Gene
Zm00034ab003950,pan_gene_273,Core Gene
Zm00034ab004000,pan_gene_274,Core Gene
Zm00034ab004010,pan_gene_277,Core Gene
Zm00034ab004020,pan_gene_278,Core Gene
Zm00034ab004030,pan_gene_279,Core Gene
Zm00034ab004100,pan_gene_280,Core Gene
Zm00034ab004110,pan_gene_281,Core Gene
Zm00034ab004130,pan_gene_282,Core Gene
Zm00034ab004140,pan_gene_283,Core Gene
Zm00034ab004170,pan_gene_287,Core Gene
Zm00034ab004180,pan_gene_288,Dispensable Gene
Zm00034ab004200,pan_gene_289,Core Gene
Zm00034ab004210,pan_gene_290,Core Gene
Zm00034ab004240,pan_gene_292,Core Gene
Zm00034ab004260,pan_gene_293,Dispensable Gene
Zm00034ab004290,pan_gene_294,Core Gene
Zm00034ab004310,pan_gene_296,Core Gene
Zm00034ab004330,pan_gene_297,Core Gene
Zm00034ab004340,pan_gene_298,Core Gene
Zm00034ab004350,pan_gene_299,Core Gene
Zm00034ab004360,pan_gene_300,Core Gene
Zm00034ab004370,pan_gene_301,Core Gene
Zm00034ab004380,pan_gene_302,Core Gene
Zm00034ab004400,pan_gene_303,Core Gene
Zm00034ab004410,pan_gene_304,Core Gene
Zm00034ab004470,pan_gene_305,Core Gene
Zm00034ab004480,pan_gene_307,Core Gene
Zm00034ab004490,pan_gene_308,Core Gene
Zm00034ab004500,pan_gene_309,Core Gene
Zm00034ab004530,pan_gene_310,Core Gene
Zm00034ab004540,pan_gene_311,Core Gene
Zm00034ab004560,pan_gene_313,Core Gene
Zm00034ab004570,pan_gene_314,Near-Core Gene
Zm00034ab004580,pan_gene_317,Core Gene
Zm00034ab004590,pan_gene_318,Core Gene
Zm00034ab004610,pan_gene_319,Core Gene
Zm00034ab004630,pan_gene_321,Core Gene
Zm00034ab004640,pan_gene_322,Core Gene
Zm00034ab004650,pan_gene_323,Core Gene
Zm00034ab004660,pan_gene_324,Core Gene
Zm00034ab004670,pan_gene_325,Core Gene
Zm00034ab004690,pan_gene_326,Core Gene
Zm00034ab004700,pan_gene_327,Core Gene
Zm00034ab004710,pan_gene_328,Dispensable Gene
Zm00034ab004720,pan_gene_330,Core Gene
Zm00034ab004730,pan_gene_331,Core Gene
Zm00034ab004740,pan_gene_332,Core Gene
Zm00034ab004760,pan_gene_333,Core Gene
Zm00034ab004770,pan_gene_334,Core Gene
Zm00034ab004780,pan_gene_335,Core Gene
Zm00034ab004790,pan_gene_336,Core Gene
Zm00034ab004800,pan_gene_338,Core Gene
Zm00034ab004830,pan_gene_340,Core Gene
Zm00034ab004840,pan_gene_341,Core Gene
Zm00034ab004860,pan_gene_342,Core Gene
Zm00034ab004870,pan_gene_343,Core Gene
Zm00034ab004880,pan_gene_344,Core Gene
Zm00034ab004890,pan_gene_345,Core Gene
Zm00034ab004900,pan_gene_346,Core Gene
Zm00034ab004920,pan_gene_347,Core Gene
Zm00034ab004930,pan_gene_348,Core Gene
Zm00034ab004940,pan_gene_349,Core Gene
Zm00034ab004950,pan_gene_350,Core Gene
Zm00034ab004960,pan_gene_351,Core Gene
Zm00034ab004970,pan_gene_352,Dispensable Gene
Zm00034ab004980,pan_gene_353,Core Gene
Zm00034ab004990,pan_gene_354,Core Gene
Zm00034ab005000,pan_gene_355,Core Gene
Zm00034ab005010,pan_gene_356,Core Gene
Zm00034ab005020,pan_gene_357,Core Gene
Zm00034ab005030,pan_gene_358,Core Gene
Zm00034ab005080,pan_gene_361,Core Gene
Zm00034ab005100,pan_gene_363,Core Gene
Zm00034ab005120,pan_gene_364,Core Gene
Zm00034ab005130,pan_gene_365,Core Gene
Zm00034ab005150,pan_gene_366,Dispensable Gene
Zm00034ab005170,pan_gene_367,Core Gene
Zm00034ab005200,pan_gene_368,Core Gene
Zm00034ab005210,pan_gene_369,Core Gene
Zm00034ab005250,pan_gene_370,Core Gene
Zm00034ab005270,pan_gene_371,Core Gene
Zm00034ab005280,pan_gene_372,Core Gene
Zm00034ab005300,pan_gene_373,Core Gene
Zm00034ab005380,pan_gene_374,Core Gene
Zm00034ab005520,pan_gene_375,Dispensable Gene
Zm00034ab005530,pan_gene_376,Dispensable Gene
Zm00034ab005540,pan_gene_377,Dispensable Gene
Zm00034ab005550,pan_gene_378,Core Gene
Zm00034ab005700,pan_gene_381,Core Gene
Zm00034ab005710,pan_gene_382,Core Gene
Zm00034ab005720,pan_gene_383,Core Gene
Zm00034ab005730,pan_gene_384,Core Gene
Zm00034ab005740,pan_gene_385,Core Gene
Zm00034ab005750,pan_gene_386,Core Gene
Zm00034ab005770,pan_gene_387,Core Gene
Zm00034ab005780,pan_gene_388,Core Gene
Zm00034ab005800,pan_gene_389,Core Gene
Zm00034ab005810,pan_gene_390,Core Gene
Zm00034ab005860,pan_gene_391,Core Gene
Zm00034ab005870,pan_gene_392,Core Gene
Zm00034ab005880,pan_gene_395,Core Gene
Zm00034ab005900,pan_gene_396,Core Gene
Zm00034ab005910,pan_gene_397,Core Gene
Zm00034ab005950,pan_gene_398,Core Gene
Zm00034ab005960,pan_gene_399,Core Gene
Zm00034ab005970,pan_gene_400,Core Gene
Zm00034ab005980,pan_gene_401,Dispensable Gene
Zm00034ab005990,pan_gene_402,Core Gene
Zm00034ab006010,pan_gene_404,Core Gene
Zm00034ab006020,pan_gene_405,Dispensable Gene
Zm00034ab006030,pan_gene_406,Core Gene
Zm00034ab006040,pan_gene_407,Core Gene
Zm00034ab006050,pan_gene_408,Core Gene
Zm00034ab006060,pan_gene_409,Core Gene
Zm00034ab006070,pan_gene_410,Core Gene
Zm00034ab006080,pan_gene_411,Core Gene
Zm00034ab006090,pan_gene_412,Core Gene
Zm00034ab006110,pan_gene_413,Core Gene
Zm00034ab006120,pan_gene_414,Core Gene
Zm00034ab006130,pan_gene_415,Core Gene
Zm00034ab006150,pan_gene_417,Core Gene
Zm00034ab006160,pan_gene_418,Core Gene
Zm00034ab006170,pan_gene_419,Core Gene
Zm00034ab006190,pan_gene_420,Core Gene
Zm00034ab006200,pan_gene_421,Core Gene
Zm00034ab006210,pan_gene_423,Core Gene
Zm00034ab006220,pan_gene_424,Core Gene
Zm00034ab006240,pan_gene_425,Core Gene
Zm00034ab006270,pan_gene_426,Core Gene
Zm00034ab006290,pan_gene_427,Core Gene
Zm00034ab006300,pan_gene_428,Core Gene
Zm00034ab006310,pan_gene_429,Core Gene
Zm00034ab006320,pan_gene_430,Core Gene
Zm00034ab006330,pan_gene_431,Core Gene
Zm00034ab006340,pan_gene_433,Core Gene
Zm00034ab006350,pan_gene_434,Core Gene
Zm00034ab006360,pan_gene_435,Core Gene
Zm00034ab006370,pan_gene_436,Core Gene
Zm00034ab006380,pan_gene_437,Core Gene
Zm00034ab006390,pan_gene_438,Near-Core Gene
Zm00034ab006400,pan_gene_439,Core Gene
Zm00034ab006410,pan_gene_440,Core Gene
Zm00034ab006430,pan_gene_441,Core Gene
Zm00034ab006450,pan_gene_442,Core Gene
Zm00034ab006460,pan_gene_443,Core Gene
Zm00034ab006470,pan_gene_444,Core Gene
Zm00034ab006480,pan_gene_445,Core Gene
Zm00034ab006490,pan_gene_446,Dispensable Gene
Zm00034ab006510,pan_gene_447,Core Gene
Zm00034ab006500,pan_gene_448,Core Gene
Zm00034ab006520,pan_gene_449,Core Gene
Zm00034ab006530,pan_gene_450,Core Gene
Zm00034ab006540,pan_gene_451,Core Gene
Zm00034ab006560,pan_gene_453,Core Gene
Zm00034ab006570,pan_gene_454,Core Gene
Zm00034ab006590,pan_gene_455,Core Gene
Zm00034ab006600,pan_gene_456,Core Gene
Zm00034ab006610,pan_gene_457,Core Gene
Zm00034ab006620,pan_gene_458,Core Gene
Zm00034ab006630,pan_gene_459,Core Gene
Zm00034ab006650,pan_gene_460,Core Gene
Zm00034ab006680,pan_gene_461,Core Gene
Zm00034ab006690,pan_gene_462,Core Gene
Zm00034ab006700,pan_gene_464,Core Gene
Zm00034ab006720,pan_gene_465,Core Gene
Zm00034ab006750,pan_gene_466,Dispensable Gene
Zm00034ab006770,pan_gene_467,Core Gene
Zm00034ab006780,pan_gene_468,Near-Core Gene
Zm00034ab006790,pan_gene_469,Core Gene
Zm00034ab006800,pan_gene_471,Core Gene
Zm00034ab006820,pan_gene_472,Core Gene
Zm00034ab006840,pan_gene_473,Core Gene
Zm00034ab006850,pan_gene_474,Core Gene
Zm00034ab006900,pan_gene_478,Core Gene
Zm00034ab006910,pan_gene_479,Core Gene
Zm00034ab006930,pan_gene_482,Core Gene
Zm00034ab006950,pan_gene_483,Core Gene
Zm00034ab006970,pan_gene_484,Core Gene
Zm00034ab006990,pan_gene_485,Core Gene
Zm00034ab007000,pan_gene_486,Core Gene
Zm00034ab007010,pan_gene_488,Core Gene
Zm00034ab007020,pan_gene_489,Core Gene
Zm00034ab007030,pan_gene_490,Core Gene
Zm00034ab007040,pan_gene_491,Core Gene
Zm00034ab007050,pan_gene_492,Core Gene
Zm00034ab007090,pan_gene_493,Core Gene
Zm00034ab007100,pan_gene_494,Dispensable Gene
Zm00034ab007120,pan_gene_495,Core Gene
Zm00034ab007130,pan_gene_496,Core Gene
Zm00034ab007140,pan_gene_497,Dispensable Gene
Zm00034ab007150,pan_gene_498,Core Gene
Zm00034ab007160,pan_gene_499,Core Gene
Zm00034ab007180,pan_gene_500,Core Gene
Zm00034ab007190,pan_gene_501,Core Gene
Zm00034ab007200,pan_gene_502,Core Gene
Zm00034ab007220,pan_gene_503,Core Gene
Zm00034ab007230,pan_gene_504,Core Gene
Zm00034ab007250,pan_gene_505,Core Gene
Zm00034ab007260,pan_gene_507,Core Gene
Zm00034ab007290,pan_gene_508,Core Gene
Zm00034ab007300,pan_gene_509,Core Gene
Zm00034ab007350,pan_gene_511,Core Gene
Zm00034ab007360,pan_gene_512,Core Gene
Zm00034ab007390,pan_gene_513,Core Gene
Zm00034ab007400,pan_gene_514,Core Gene
Zm00034ab007410,pan_gene_515,Core Gene
Zm00034ab007420,pan_gene_516,Core Gene
Zm00034ab007430,pan_gene_517,Dispensable Gene
Zm00034ab007450,pan_gene_518,Core Gene
Zm00034ab007460,pan_gene_519,Core Gene
Zm00034ab007490,pan_gene_521,Core Gene
Zm00034ab007520,pan_gene_523,Core Gene
Zm00034ab007540,pan_gene_524,Core Gene
Zm00034ab007550,pan_gene_525,Core Gene
Zm00034ab007560,pan_gene_526,Core Gene
Zm00034ab007570,pan_gene_527,Core Gene
Zm00034ab007580,pan_gene_528,Core Gene
Zm00034ab007600,pan_gene_529,Core Gene
Zm00034ab007610,pan_gene_530,Core Gene
Zm00034ab007620,pan_gene_531,Core Gene
Zm00034ab007630,pan_gene_532,Near-Core Gene
Zm00034ab007650,pan_gene_533,Dispensable Gene
Zm00034ab007660,pan_gene_534,Core Gene
Zm00034ab007670,pan_gene_535,Dispensable Gene
Zm00034ab007680,pan_gene_536,Core Gene
Zm00034ab007690,pan_gene_537,Core Gene
Zm00034ab007700,pan_gene_538,Core Gene
Zm00034ab007710,pan_gene_539,Core Gene
Zm00034ab007720,pan_gene_541,Core Gene
Zm00034ab007760_T013,pan_gene_542,Core Gene
Zm00034ab007770,pan_gene_543,Core Gene
Zm00034ab007780,pan_gene_545,Core Gene
Zm00034ab007800,pan_gene_548,Core Gene
Zm00034ab007810,pan_gene_549,Core Gene
Zm00034ab007830,pan_gene_550,Core Gene
Zm00034ab007840,pan_gene_551,Core Gene
Zm00034ab007850,pan_gene_552,Dispensable Gene
Zm00034ab007860,pan_gene_553,Core Gene
Zm00034ab007870,pan_gene_554,Core Gene
Zm00034ab007880,pan_gene_555,Core Gene
Zm00034ab007890,pan_gene_556,Core Gene
Zm00034ab007900,pan_gene_557,Core Gene
Zm00034ab007910,pan_gene_558,Core Gene
Zm00034ab007920,pan_gene_559,Core Gene
Zm00034ab007940,pan_gene_560,Core Gene
Zm00034ab007950,pan_gene_561,Core Gene
Zm00034ab007960,pan_gene_562,Core Gene
Zm00034ab007980,pan_gene_565,Core Gene
Zm00034ab007990,pan_gene_566,Core Gene
Zm00034ab008000,pan_gene_567,Core Gene
Zm00034ab008090,pan_gene_568,Core Gene
Zm00034ab008100,pan_gene_569,Core Gene
Zm00034ab008120,pan_gene_570,Core Gene
Zm00034ab008130,pan_gene_571,Core Gene
Zm00034ab008150,pan_gene_572,Core Gene
Zm00034ab008170,pan_gene_575,Core Gene
Zm00034ab008180,pan_gene_576,Core Gene
Zm00034ab008220,pan_gene_578,Core Gene
Zm00034ab008230,pan_gene_579,Core Gene
Zm00034ab008240,pan_gene_581,Core Gene
Zm00034ab008250,pan_gene_582,Core Gene
Zm00034ab008260,pan_gene_583,Core Gene
Zm00034ab008270,pan_gene_584,Core Gene
Zm00034ab008280,pan_gene_585,Core Gene
Zm00034ab008290,pan_gene_586,Core Gene
Zm00034ab008310,pan_gene_588,Core Gene
Zm00034ab008330,pan_gene_589,Core Gene
Zm00034ab008340,pan_gene_590,Core Gene
Zm00034ab008350,pan_gene_591,Core Gene
Zm00034ab008360,pan_gene_592,Core Gene
Zm00034ab008370,pan_gene_593,Core Gene
Zm00034ab008380,pan_gene_594,Core Gene
Zm00034ab008400,pan_gene_595,Core Gene
Zm00034ab008420,pan_gene_596,Core Gene
Zm00034ab008430,pan_gene_597,Core Gene
Zm00034ab008440,pan_gene_598,Core Gene
Zm00034ab008450,pan_gene_599,Core Gene
Zm00034ab008460,pan_gene_600,Core Gene
Zm00034ab008480,pan_gene_601,Core Gene
Zm00034ab008490,pan_gene_602,Core Gene
Zm00034ab008500,pan_gene_604,Core Gene
Zm00034ab008520,pan_gene_606,Core Gene
Zm00034ab008530,pan_gene_607,Core Gene
Zm00034ab008540,pan_gene_608,Core Gene
Zm00034ab008570,pan_gene_609,Core Gene
Zm00034ab008580,pan_gene_610,Core Gene
Zm00034ab008590,pan_gene_611,Core Gene
Zm00034ab008610,pan_gene_612,Core Gene
Zm00034ab008630,pan_gene_614,Core Gene
Zm00034ab008640,pan_gene_618,Core Gene
Zm00034ab008650,pan_gene_619,Core Gene
Zm00034ab008670,pan_gene_620,Core Gene
Zm00034ab008690,pan_gene_621,Core Gene
Zm00034ab008720,pan_gene_622,Core Gene
Zm00034ab008730,pan_gene_623,Core Gene
Zm00034ab008740,pan_gene_624,Core Gene
Zm00034ab008760,pan_gene_625,Core Gene
Zm00034ab008780,pan_gene_626,Core Gene
Zm00034ab008830,pan_gene_630,Core Gene
Zm00034ab008840,pan_gene_631,Core Gene
Zm00034ab008850,pan_gene_632,Core Gene
Zm00034ab008860,pan_gene_633,Core Gene
Zm00034ab008870,pan_gene_634,Core Gene
Zm00034ab008890,pan_gene_635,Core Gene
Zm00034ab008900,pan_gene_636,Dispensable Gene
Zm00034ab008910,pan_gene_637,Core Gene
Zm00034ab008930,pan_gene_639,Core Gene
Zm00034ab008960,pan_gene_640,Core Gene
Zm00034ab008970,pan_gene_641,Core Gene
Zm00034ab008990,pan_gene_642,Core Gene
Zm00034ab009000,pan_gene_644,Core Gene
Zm00034ab009010,pan_gene_645,Core Gene
Zm00034ab009020,pan_gene_646,Core Gene
Zm00034ab009030,pan_gene_647,Core Gene
Zm00034ab009050,pan_gene_648,Core Gene
Zm00034ab009060,pan_gene_649,Core Gene
Zm00034ab009080,pan_gene_650,Core Gene
Zm00034ab009090,pan_gene_651,Core Gene
Zm00034ab009100,pan_gene_652,Core Gene
Zm00034ab009110,pan_gene_653,Core Gene
Zm00034ab009120,pan_gene_654,Core Gene
Zm00034ab009140,pan_gene_655,Core Gene
Zm00034ab009150,pan_gene_657,Core Gene
Zm00034ab009160,pan_gene_658,Dispensable Gene
Zm00034ab009170,pan_gene_659,Core Gene
Zm00034ab009190,pan_gene_660,Core Gene
Zm00034ab009200,pan_gene_661,Core Gene
Zm00034ab009210,pan_gene_662,Dispensable Gene
Zm00034ab009220,pan_gene_663,Core Gene
Zm00034ab009240,pan_gene_664,Core Gene
Zm00034ab009250,pan_gene_665,Core Gene
Zm00034ab009270,pan_gene_666,Core Gene
Zm00034ab009280,pan_gene_667,Core Gene
Zm00034ab009290,pan_gene_668,Core Gene
Zm00034ab009310,pan_gene_670,Core Gene
Zm00034ab009320,pan_gene_671,Core Gene
Zm00034ab009330,pan_gene_672,Core Gene
Zm00034ab009350,pan_gene_673,Core Gene
Zm00034ab009360,pan_gene_674,Core Gene
Zm00034ab009390,pan_gene_675,Core Gene
