gene,pan,class
Zm00019ab002390,pan_gene_157,Core Gene
Zm00019ab002400,pan_gene_158,Core Gene
Zm00019ab002410,pan_gene_159,Core Gene
Zm00019ab002420,pan_gene_160,Core Gene
Zm00019ab002430,pan_gene_161,Core Gene
Zm00019ab002440,pan_gene_162,Core Gene
Zm00019ab002450,pan_gene_163,Core Gene
Zm00019ab002460,pan_gene_164,Core Gene
Zm00019ab002470,pan_gene_165,Core Gene
Zm00019ab002490,pan_gene_166,Core Gene
Zm00019ab002500,pan_gene_168,Core Gene
Zm00019ab002530,pan_gene_169,Core Gene
gmap_ID=chr1:8271228-8271639,pan_gene_170,Core Gene
Zm00019ab002540,pan_gene_171,Core Gene
Zm00019ab002550,pan_gene_172,Core Gene
Zm00019ab002610,pan_gene_174,Core Gene
Zm00019ab002620,pan_gene_175,Core Gene
Zm00019ab002640,pan_gene_176,Core Gene
Zm00019ab002670,pan_gene_177,Core Gene
Zm00019ab002690,pan_gene_179,Core Gene
Zm00019ab002700,pan_gene_180,Core Gene
Zm00019ab002710,pan_gene_181,Core Gene
Zm00019ab002720,pan_gene_182,Core Gene
Zm00019ab002740,pan_gene_183,Core Gene
gmap_ID=chr1:8775729-8776089,pan_gene_184,Near-Core Gene
Zm00019ab002750,pan_gene_185,Core Gene
Zm00019ab002760,pan_gene_186,Core Gene
Zm00019ab002770,pan_gene_187,Core Gene
Zm00019ab002780,pan_gene_188,Core Gene
Zm00019ab002800,pan_gene_189,Core Gene
Zm00019ab002810,pan_gene_191,Core Gene
Zm00019ab002820,pan_gene_192,Near-Core Gene
Zm00019ab002840,pan_gene_193,Near-Core Gene
Zm00019ab002850,pan_gene_194,Core Gene
Zm00019ab002860,pan_gene_195,Core Gene
Zm00019ab002870,pan_gene_196,Core Gene
Zm00019ab002880,pan_gene_197,Core Gene
Zm00019ab002890,pan_gene_198,Core Gene
Zm00019ab002920,pan_gene_199,Core Gene
Zm00019ab002940,pan_gene_200,Core Gene
Zm00019ab002950,pan_gene_201,Core Gene
Zm00019ab002960,pan_gene_202,Core Gene
Zm00019ab002970,pan_gene_203,Core Gene
Zm00019ab003010,pan_gene_204,Core Gene
Zm00019ab003020,pan_gene_205,Core Gene
Zm00019ab003030,pan_gene_206,Core Gene
Zm00019ab003050,pan_gene_207,Core Gene
Zm00019ab003060,pan_gene_208,Core Gene
Zm00019ab003070,pan_gene_209,Core Gene
Zm00019ab003080,pan_gene_210,Core Gene
Zm00019ab003090,pan_gene_211,Core Gene
Zm00019ab003110,pan_gene_212,Core Gene
Zm00019ab003130,pan_gene_214,Core Gene
Zm00019ab003150,pan_gene_215,Core Gene
Zm00019ab003160,pan_gene_216,Core Gene
Zm00019ab003170,pan_gene_217,Core Gene
Zm00019ab003210,pan_gene_218,Core Gene
Zm00019ab003220,pan_gene_220,Core Gene
Zm00019ab003240,pan_gene_222,Core Gene
Zm00019ab003260,pan_gene_223,Core Gene
Zm00019ab003280,pan_gene_224,Core Gene
Zm00019ab003290,pan_gene_225,Near-Core Gene
Zm00019ab003330,pan_gene_226,Core Gene
Zm00019ab003340,pan_gene_227,Core Gene
Zm00019ab003350,pan_gene_228,Core Gene
Zm00019ab003400,pan_gene_230,Core Gene
Zm00019ab003420,pan_gene_231,Core Gene
Zm00019ab003430,pan_gene_232,Core Gene
Zm00019ab003450,pan_gene_233,Core Gene
Zm00019ab003470,pan_gene_234,Core Gene
Zm00019ab003490,pan_gene_238,Core Gene
Zm00019ab003530,pan_gene_239,Core Gene
Zm00019ab003660,pan_gene_240,Core Gene
Zm00019ab003680,pan_gene_241,Core Gene
Zm00019ab003690,pan_gene_242,Core Gene
Zm00019ab003730,pan_gene_244,Core Gene
Zm00019ab003740,pan_gene_245,Core Gene
Zm00019ab003760,pan_gene_246,Core Gene
Zm00019ab003770,pan_gene_247,Core Gene
Zm00019ab003780,pan_gene_248,Core Gene
Zm00019ab003790,pan_gene_250,Core Gene
Zm00019ab003800,pan_gene_251,Core Gene
Zm00019ab003810,pan_gene_252,Core Gene
Zm00019ab003830,pan_gene_253,Core Gene
Zm00019ab003870,pan_gene_254,Near-Core Gene
Zm00019ab003920,pan_gene_256,Core Gene
Zm00019ab003930,pan_gene_257,Core Gene
Zm00019ab003940,pan_gene_258,Core Gene
Zm00019ab003950,pan_gene_259,Core Gene
Zm00019ab003960,pan_gene_262,Core Gene
Zm00019ab003980,pan_gene_263,Near-Core Gene
Zm00019ab003990,pan_gene_264,Core Gene
Zm00019ab004010,pan_gene_265,Core Gene
Zm00019ab004020,pan_gene_266,Core Gene
Zm00019ab004030,pan_gene_267,Core Gene
Zm00019ab004050,pan_gene_268,Core Gene
Zm00019ab004060,pan_gene_269,Core Gene
Zm00019ab004070,pan_gene_270,Core Gene
Zm00019ab004090,pan_gene_271,Core Gene
Zm00019ab004100,pan_gene_273,Core Gene
Zm00019ab004140,pan_gene_274,Core Gene
gmap_ID=chr1:12544782-12545148,pan_gene_275,Dispensable Gene
Zm00019ab004150,pan_gene_277,Core Gene
Zm00019ab004160,pan_gene_278,Core Gene
Zm00019ab004170,pan_gene_279,Core Gene
Zm00019ab004230,pan_gene_280,Core Gene
Zm00019ab004240,pan_gene_281,Core Gene
Zm00019ab004250,pan_gene_282,Core Gene
Zm00019ab004260,pan_gene_283,Core Gene
Zm00019ab004270,pan_gene_284,Core Gene
Zm00019ab004290,pan_gene_287,Core Gene
Zm00019ab004330,pan_gene_289,Core Gene
Zm00019ab004340,pan_gene_290,Core Gene
Zm00019ab004350,pan_gene_292,Core Gene
Zm00019ab004380,pan_gene_293,Dispensable Gene
Zm00019ab004390,pan_gene_294,Core Gene
Zm00019ab004400,pan_gene_295,Dispensable Gene
Zm00019ab004420,pan_gene_296,Core Gene
Zm00019ab004430,pan_gene_297,Core Gene
Zm00019ab004440,pan_gene_298,Core Gene
Zm00019ab004450,pan_gene_299,Core Gene
Zm00019ab004460,pan_gene_300,Core Gene
Zm00019ab004470,pan_gene_301,Core Gene
Zm00019ab004490,pan_gene_302,Core Gene
Zm00019ab004510,pan_gene_303,Core Gene
Zm00019ab004520,pan_gene_304,Core Gene
Zm00019ab004540,pan_gene_305,Core Gene
Zm00019ab004550,pan_gene_307,Core Gene
Zm00019ab004560,pan_gene_308,Core Gene
Zm00019ab004570,pan_gene_309,Core Gene
Zm00019ab004590,pan_gene_310,Core Gene
Zm00019ab004600,pan_gene_311,Core Gene
Zm00019ab004610,pan_gene_313,Core Gene
Zm00019ab004620,pan_gene_314,Near-Core Gene
Zm00019ab004630,pan_gene_317,Core Gene
Zm00019ab004650,pan_gene_318,Core Gene
Zm00019ab004670,pan_gene_319,Core Gene
Zm00019ab004690,pan_gene_321,Core Gene
Zm00019ab004710,pan_gene_322,Core Gene
Zm00019ab004720,pan_gene_323,Core Gene
Zm00019ab004760,pan_gene_324,Core Gene
Zm00019ab004770,pan_gene_325,Core Gene
Zm00019ab004820,pan_gene_326,Core Gene
Zm00019ab004830,pan_gene_327,Core Gene
Zm00019ab004840,pan_gene_328,Dispensable Gene
gmap_ID=chr1:14840308-14855061,pan_gene_329,Dispensable Gene
Zm00019ab004850,pan_gene_330,Core Gene
Zm00019ab004860,pan_gene_331,Core Gene
Zm00019ab004870,pan_gene_332,Core Gene
Zm00019ab004900,pan_gene_333,Core Gene
Zm00019ab004910,pan_gene_334,Core Gene
Zm00019ab004920,pan_gene_335,Core Gene
Zm00019ab004930,pan_gene_336,Core Gene
Zm00019ab004950,pan_gene_338,Core Gene
Zm00019ab004970,pan_gene_340,Core Gene
Zm00019ab004990,pan_gene_341,Core Gene
Zm00019ab005000,pan_gene_342,Core Gene
Zm00019ab005010,pan_gene_343,Core Gene
Zm00019ab005020,pan_gene_344,Core Gene
Zm00019ab005030,pan_gene_345,Core Gene
Zm00019ab005040,pan_gene_346,Core Gene
Zm00019ab005060,pan_gene_347,Core Gene
Zm00019ab005070,pan_gene_348,Core Gene
Zm00019ab005080,pan_gene_349,Core Gene
Zm00019ab005090,pan_gene_350,Core Gene
Zm00019ab005100,pan_gene_351,Core Gene
Zm00019ab005130,pan_gene_352,Dispensable Gene
Zm00019ab005140,pan_gene_353,Core Gene
Zm00019ab005150,pan_gene_354,Core Gene
Zm00019ab005160,pan_gene_355,Core Gene
Zm00019ab005170,pan_gene_356,Core Gene
Zm00019ab005190,pan_gene_357,Core Gene
Zm00019ab005210,pan_gene_358,Core Gene
Zm00019ab005220,pan_gene_361,Core Gene
Zm00019ab005230,pan_gene_363,Core Gene
Zm00019ab005240,pan_gene_364,Core Gene
Zm00019ab005250,pan_gene_365,Core Gene
Zm00019ab005260,pan_gene_366,Dispensable Gene
Zm00019ab005270,pan_gene_367,Core Gene
Zm00019ab005280,pan_gene_368,Core Gene
Zm00019ab005310,pan_gene_369,Core Gene
Zm00019ab005330,pan_gene_370,Core Gene
Zm00019ab005340,pan_gene_371,Core Gene
Zm00019ab005350,pan_gene_372,Core Gene
Zm00019ab005360,pan_gene_373,Core Gene
Zm00019ab005520,pan_gene_374,Core Gene
Zm00019ab005580,pan_gene_375,Dispensable Gene
Zm00019ab005590,pan_gene_376,Dispensable Gene
Zm00019ab005600,pan_gene_377,Dispensable Gene
Zm00019ab005610,pan_gene_378,Core Gene
Zm00019ab005660,pan_gene_381,Core Gene
Zm00019ab005670,pan_gene_382,Core Gene
Zm00019ab005680,pan_gene_383,Core Gene
Zm00019ab005690,pan_gene_384,Core Gene
Zm00019ab005700,pan_gene_385,Core Gene
gmap_ID=chr1:17303451-17304193,pan_gene_386,Core Gene
Zm00019ab005730,pan_gene_387,Core Gene
Zm00019ab005740,pan_gene_388,Core Gene
Zm00019ab005760,pan_gene_389,Core Gene
Zm00019ab005770,pan_gene_390,Core Gene
gmap_ID=chr1:17641194-17657393,pan_gene_391,Core Gene
Zm00019ab005790,pan_gene_392,Core Gene
Zm00019ab005810,pan_gene_393,Dispensable Gene
Zm00019ab005820,pan_gene_394,Dispensable Gene
Zm00019ab005830,pan_gene_395,Core Gene
Zm00019ab005850,pan_gene_396,Core Gene
Zm00019ab005860,pan_gene_397,Core Gene
Zm00019ab005880,pan_gene_398,Core Gene
Zm00019ab005890,pan_gene_399,Core Gene
Zm00019ab005900,pan_gene_400,Core Gene
Zm00019ab005910,pan_gene_401,Dispensable Gene
Zm00019ab005920,pan_gene_402,Core Gene
Zm00019ab005940,pan_gene_404,Core Gene
Zm00019ab005950,pan_gene_406,Core Gene
Zm00019ab005960,pan_gene_407,Core Gene
Zm00019ab005970,pan_gene_408,Core Gene
Zm00019ab005980,pan_gene_409,Core Gene
Zm00019ab005990,pan_gene_410,Core Gene
Zm00019ab006000,pan_gene_411,Core Gene
Zm00019ab006010,pan_gene_412,Core Gene
Zm00019ab006030,pan_gene_413,Core Gene
Zm00019ab006040,pan_gene_414,Core Gene
Zm00019ab006050,pan_gene_415,Core Gene
Zm00019ab006060,pan_gene_417,Core Gene
Zm00019ab006070,pan_gene_418,Core Gene
Zm00019ab006080,pan_gene_419,Core Gene
Zm00019ab006100,pan_gene_420,Core Gene
Zm00019ab006110,pan_gene_421,Core Gene
gmap_ID=chr1:18742732-18743251,pan_gene_422,Core Gene
Zm00019ab006120,pan_gene_423,Core Gene
Zm00019ab006130,pan_gene_424,Core Gene
Zm00019ab006150,pan_gene_425,Core Gene
Zm00019ab006180,pan_gene_426,Core Gene
Zm00019ab006200,pan_gene_427,Core Gene
Zm00019ab006210,pan_gene_428,Core Gene
Zm00019ab006220,pan_gene_429,Core Gene
Zm00019ab006260,pan_gene_430,Core Gene
Zm00019ab006270,pan_gene_431,Core Gene
Zm00019ab006280,pan_gene_433,Core Gene
Zm00019ab006290,pan_gene_434,Core Gene
Zm00019ab006300,pan_gene_435,Core Gene
Zm00019ab006310,pan_gene_436,Core Gene
Zm00019ab006320,pan_gene_437,Core Gene
Zm00019ab006330,pan_gene_438,Near-Core Gene
Zm00019ab006340,pan_gene_439,Core Gene
Zm00019ab006350,pan_gene_440,Core Gene
Zm00019ab006360,pan_gene_441,Core Gene
Zm00019ab006390,pan_gene_442,Core Gene
Zm00019ab006400,pan_gene_443,Core Gene
Zm00019ab006410,pan_gene_444,Core Gene
Zm00019ab006420,pan_gene_445,Core Gene
Zm00019ab006440,pan_gene_446,Dispensable Gene
Zm00019ab006450,pan_gene_447,Core Gene
Zm00019ab006460,pan_gene_448,Core Gene
Zm00019ab006470,pan_gene_449,Core Gene
Zm00019ab006480,pan_gene_450,Core Gene
Zm00019ab006490,pan_gene_451,Core Gene
Zm00019ab006510,pan_gene_453,Core Gene
Zm00019ab006520,pan_gene_454,Core Gene
Zm00019ab006530,pan_gene_455,Core Gene
Zm00019ab006540,pan_gene_456,Core Gene
Zm00019ab006550,pan_gene_457,Core Gene
Zm00019ab006560,pan_gene_458,Core Gene
Zm00019ab006570,pan_gene_459,Core Gene
Zm00019ab006590,pan_gene_460,Core Gene
Zm00019ab006610,pan_gene_461,Core Gene
Zm00019ab006620,pan_gene_462,Core Gene
Zm00019ab006630,pan_gene_464,Core Gene
Zm00019ab006640,pan_gene_465,Core Gene
Zm00019ab006650,pan_gene_466,Dispensable Gene
Zm00019ab006710,pan_gene_467,Core Gene
Zm00019ab006720,pan_gene_468,Near-Core Gene
gmap_ID=chr1:20736908-20737262,pan_gene_469,Core Gene
Zm00019ab006750,pan_gene_471,Core Gene
Zm00019ab006790,pan_gene_472,Core Gene
Zm00019ab006810,pan_gene_473,Core Gene
Zm00019ab006820,pan_gene_474,Core Gene
Zm00019ab006830,pan_gene_475,Dispensable Gene
Zm00019ab006890,pan_gene_478,Core Gene
Zm00019ab006900,pan_gene_479,Core Gene
Zm00019ab006920,pan_gene_482,Core Gene
Zm00019ab006930,pan_gene_483,Core Gene
Zm00019ab006940,pan_gene_484,Core Gene
Zm00019ab006950,pan_gene_485,Core Gene
Zm00019ab006960,pan_gene_486,Core Gene
gmap_ID=chr1:21549390-21549810,pan_gene_487,Dispensable Gene
Zm00019ab006970,pan_gene_488,Core Gene
Zm00019ab006980,pan_gene_489,Core Gene
Zm00019ab006990,pan_gene_490,Core Gene
Zm00019ab007000,pan_gene_491,Core Gene
Zm00019ab007010,pan_gene_492,Core Gene
Zm00019ab007060,pan_gene_493,Core Gene
Zm00019ab007070,pan_gene_494,Dispensable Gene
Zm00019ab007090,pan_gene_495,Core Gene
Zm00019ab007120,pan_gene_496,Core Gene
Zm00019ab007150,pan_gene_498,Core Gene
Zm00019ab007160,pan_gene_499,Core Gene
Zm00019ab007170,pan_gene_500,Core Gene
Zm00019ab007180,pan_gene_501,Core Gene
Zm00019ab007190,pan_gene_502,Core Gene
Zm00019ab007250,pan_gene_503,Core Gene
Zm00019ab007260,pan_gene_504,Core Gene
Zm00019ab007270,pan_gene_505,Core Gene
Zm00019ab007280,pan_gene_506,Dispensable Gene
Zm00019ab007290,pan_gene_507,Core Gene
Zm00019ab007300,pan_gene_508,Core Gene
Zm00019ab007310,pan_gene_509,Core Gene
Zm00019ab007330,pan_gene_511,Core Gene
Zm00019ab007340,pan_gene_512,Core Gene
Zm00019ab007360,pan_gene_513,Core Gene
Zm00019ab007380,pan_gene_514,Core Gene
Zm00019ab007390,pan_gene_515,Core Gene
Zm00019ab007400,pan_gene_516,Core Gene
Zm00019ab007410,pan_gene_518,Core Gene
Zm00019ab007430,pan_gene_519,Core Gene
Zm00019ab007460,pan_gene_521,Core Gene
Zm00019ab007470,pan_gene_522,Dispensable Gene
Zm00019ab007500,pan_gene_523,Core Gene
Zm00019ab007510,pan_gene_524,Core Gene
Zm00019ab007520,pan_gene_525,Core Gene
Zm00019ab007530,pan_gene_526,Core Gene
Zm00019ab007540,pan_gene_527,Core Gene
Zm00019ab007560,pan_gene_528,Core Gene
Zm00019ab007570,pan_gene_529,Core Gene
Zm00019ab007580,pan_gene_530,Core Gene
Zm00019ab007600,pan_gene_531,Core Gene
Zm00019ab007610,pan_gene_532,Near-Core Gene
Zm00019ab007620,pan_gene_534,Core Gene
Zm00019ab007630,pan_gene_535,Dispensable Gene
Zm00019ab007660,pan_gene_536,Core Gene
Zm00019ab007670,pan_gene_537,Core Gene
Zm00019ab007680,pan_gene_538,Core Gene
Zm00019ab007690,pan_gene_539,Core Gene
Zm00019ab007700,pan_gene_541,Core Gene
Zm00019ab007730_T011,pan_gene_542,Core Gene
Zm00019ab007740,pan_gene_543,Core Gene
Zm00019ab007750,pan_gene_545,Core Gene
Zm00019ab007770,pan_gene_546,Core Gene
gmap_ID=chr1:23936908-23959075,pan_gene_547,Core Gene
Zm00019ab007790,pan_gene_548,Core Gene
Zm00019ab007800,pan_gene_549,Core Gene
Zm00019ab007810,pan_gene_550,Core Gene
Zm00019ab007820,pan_gene_551,Core Gene
Zm00019ab007830,pan_gene_553,Core Gene
Zm00019ab007860,pan_gene_554,Core Gene
Zm00019ab007880,pan_gene_555,Core Gene
Zm00019ab007890,pan_gene_556,Core Gene
Zm00019ab007910,pan_gene_557,Core Gene
Zm00019ab007920,pan_gene_558,Core Gene
Zm00019ab007930,pan_gene_559,Core Gene
Zm00019ab007940,pan_gene_560,Core Gene
Zm00019ab007950,pan_gene_561,Core Gene
Zm00019ab007960,pan_gene_562,Core Gene
Zm00019ab007970,pan_gene_565,Core Gene
Zm00019ab007980,pan_gene_566,Core Gene
Zm00019ab007990,pan_gene_567,Core Gene
Zm00019ab008070,pan_gene_568,Core Gene
Zm00019ab008080,pan_gene_569,Core Gene
Zm00019ab008090,pan_gene_570,Core Gene
Zm00019ab008110,pan_gene_571,Core Gene
Zm00019ab008130,pan_gene_572,Core Gene
Zm00019ab008160,pan_gene_575,Core Gene
Zm00019ab008170,pan_gene_576,Core Gene
gmap_ID=chr1:25271137-25271457,pan_gene_577,Core Gene
Zm00019ab008200,pan_gene_578,Core Gene
Zm00019ab008210,pan_gene_579,Core Gene
Zm00019ab008220,pan_gene_581,Core Gene
Zm00019ab008230,pan_gene_582,Core Gene
Zm00019ab008240,pan_gene_583,Core Gene
Zm00019ab008250,pan_gene_584,Core Gene
Zm00019ab008260,pan_gene_585,Core Gene
Zm00019ab008270,pan_gene_586,Core Gene
Zm00019ab008280,pan_gene_588,Core Gene
Zm00019ab008300,pan_gene_589,Core Gene
Zm00019ab008310,pan_gene_590,Core Gene
Zm00019ab008320,pan_gene_591,Core Gene
Zm00019ab008330,pan_gene_592,Core Gene
Zm00019ab008350,pan_gene_593,Core Gene
gmap_ID=chr1:26056989-26057763,pan_gene_594,Core Gene
Zm00019ab008360,pan_gene_595,Core Gene
Zm00019ab008380,pan_gene_596,Core Gene
Zm00019ab008390,pan_gene_597,Core Gene
Zm00019ab008400,pan_gene_598,Core Gene
Zm00019ab008410,pan_gene_599,Core Gene
Zm00019ab008430,pan_gene_600,Core Gene
Zm00019ab008440,pan_gene_601,Core Gene
Zm00019ab008460,pan_gene_602,Core Gene
Zm00019ab008480,pan_gene_604,Core Gene
gmap_ID=chr1:26582241-26583067,pan_gene_605,Dispensable Gene
Zm00019ab008490,pan_gene_606,Core Gene
Zm00019ab008520,pan_gene_607,Core Gene
Zm00019ab008530,pan_gene_608,Core Gene
Zm00019ab008540,pan_gene_609,Core Gene
Zm00019ab008550,pan_gene_610,Core Gene
Zm00019ab008560,pan_gene_611,Core Gene
Zm00019ab008580,pan_gene_612,Core Gene
Zm00019ab008600,pan_gene_614,Core Gene
Zm00019ab008610,pan_gene_618,Core Gene
Zm00019ab008620,pan_gene_619,Core Gene
Zm00019ab008640,pan_gene_620,Core Gene
Zm00019ab008650,pan_gene_621,Core Gene
Zm00019ab008680,pan_gene_622,Core Gene
Zm00019ab008710,pan_gene_623,Core Gene
Zm00019ab008730,pan_gene_624,Core Gene
Zm00019ab008740,pan_gene_625,Core Gene
Zm00019ab008770,pan_gene_626,Core Gene
gmap_ID=chr1:28091709-28092332,pan_gene_627,Core Gene
Zm00019ab008800,pan_gene_630,Core Gene
Zm00019ab008810,pan_gene_631,Core Gene
Zm00019ab008820,pan_gene_632,Core Gene
Zm00019ab008830,pan_gene_633,Core Gene
Zm00019ab008840,pan_gene_634,Core Gene
Zm00019ab008850,pan_gene_635,Core Gene
Zm00019ab008860,pan_gene_636,Dispensable Gene
Zm00019ab008870,pan_gene_637,Core Gene
Zm00019ab008880,pan_gene_639,Core Gene
Zm00019ab008890,pan_gene_640,Core Gene
Zm00019ab008900,pan_gene_641,Core Gene
Zm00019ab008910,pan_gene_642,Core Gene
Zm00019ab008920,pan_gene_644,Core Gene
Zm00019ab008930,pan_gene_645,Core Gene
Zm00019ab008940,pan_gene_646,Core Gene
Zm00019ab008950,pan_gene_647,Core Gene
Zm00019ab008960,pan_gene_648,Core Gene
Zm00019ab008970,pan_gene_649,Core Gene
Zm00019ab008990,pan_gene_650,Core Gene
Zm00019ab009010,pan_gene_651,Core Gene
Zm00019ab009020,pan_gene_652,Core Gene
