gene,pan,class
Zm00041ab001300,pan_gene_87,Core Gene
Zm00041ab001320,pan_gene_88,Core Gene
Zm00041ab001330,pan_gene_89,Core Gene
Zm00041ab001340,pan_gene_90,Core Gene
Zm00041ab001350,pan_gene_91,Core Gene
Zm00041ab001360,pan_gene_92,Core Gene
Zm00041ab001370,pan_gene_93,Core Gene
Zm00041ab001380,pan_gene_94,Core Gene
Zm00041ab001390,pan_gene_95,Core Gene
Zm00041ab001400,pan_gene_96,Core Gene
gmap_ID=chr1:3953844-3954179,pan_gene_97,Near-Core Gene
Zm00041ab001420,pan_gene_98,Core Gene
Zm00041ab001430,pan_gene_99,Dispensable Gene
Zm00041ab001440,pan_gene_100,Core Gene
Zm00041ab001450,pan_gene_101,Core Gene
Zm00041ab001460,pan_gene_102,Core Gene
Zm00041ab001470,pan_gene_103,Core Gene
Zm00041ab001480,pan_gene_108,Core Gene
Zm00041ab001510,pan_gene_109,Core Gene
Zm00041ab001530,pan_gene_110,Core Gene
gmap_ID=chr1:4347173-4347562,pan_gene_111,Dispensable Gene
Zm00041ab001550,pan_gene_113,Core Gene
Zm00041ab001630,pan_gene_114,Core Gene
Zm00041ab001660,pan_gene_115,Core Gene
Zm00041ab001670,pan_gene_116,Core Gene
Zm00041ab001680,pan_gene_117,Core Gene
Zm00041ab001700,pan_gene_118,Core Gene
Zm00041ab001690,pan_gene_119,Core Gene
Zm00041ab001720,pan_gene_120,Core Gene
Zm00041ab001730,pan_gene_121,Near-Core Gene
Zm00041ab001750,pan_gene_122,Core Gene
Zm00041ab001770,pan_gene_123,Core Gene
Zm00041ab001780,pan_gene_124,Core Gene
Zm00041ab001790,pan_gene_125,Core Gene
Zm00041ab001800,pan_gene_126,Dispensable Gene
Zm00041ab001810,pan_gene_127,Core Gene
Zm00041ab001820,pan_gene_128,Core Gene
Zm00041ab001830,pan_gene_129,Dispensable Gene
Zm00041ab001840,pan_gene_130,Core Gene
Zm00041ab001850,pan_gene_131,Core Gene
Zm00041ab001860,pan_gene_132,Core Gene
Zm00041ab001870,pan_gene_133,Core Gene
Zm00041ab001890,pan_gene_134,Core Gene
Zm00041ab001910,pan_gene_135,Core Gene
Zm00041ab001920,pan_gene_136,Core Gene
Zm00041ab001930,pan_gene_137,Core Gene
Zm00041ab001940,pan_gene_138,Core Gene
Zm00041ab001950,pan_gene_139,Core Gene
Zm00041ab001970,pan_gene_140,Near-Core Gene
Zm00041ab001990,pan_gene_141,Core Gene
Zm00041ab002000,pan_gene_142,Core Gene
Zm00041ab002010,pan_gene_143,Core Gene
Zm00041ab002020,pan_gene_146,Core Gene
Zm00041ab002030,pan_gene_147,Core Gene
Zm00041ab002060,pan_gene_148,Core Gene
Zm00041ab002070,pan_gene_149,Core Gene
Zm00041ab002090,pan_gene_150,Core Gene
Zm00041ab002100,pan_gene_151,Core Gene
Zm00041ab002110,pan_gene_152,Core Gene
Zm00041ab002120,pan_gene_153,Core Gene
Zm00041ab002130,pan_gene_154,Core Gene
Zm00041ab002150,pan_gene_155,Core Gene
Zm00041ab002170,pan_gene_156,Core Gene
Zm00041ab002210,pan_gene_157,Core Gene
Zm00041ab002220,pan_gene_158,Core Gene
Zm00041ab002230,pan_gene_159,Core Gene
Zm00041ab002240,pan_gene_160,Core Gene
Zm00041ab002250,pan_gene_161,Core Gene
Zm00041ab002280,pan_gene_162,Core Gene
Zm00041ab002290,pan_gene_163,Core Gene
Zm00041ab002300,pan_gene_164,Core Gene
Zm00041ab002320,pan_gene_165,Core Gene
Zm00041ab002330,pan_gene_166,Core Gene
Zm00041ab002340,pan_gene_168,Core Gene
Zm00041ab002350,pan_gene_169,Core Gene
gmap_ID=chr1:6288000-6288411,pan_gene_170,Core Gene
Zm00041ab002360,pan_gene_171,Core Gene
Zm00041ab002370,pan_gene_172,Core Gene
Zm00041ab002430,pan_gene_174,Core Gene
Zm00041ab002440,pan_gene_175,Core Gene
Zm00041ab002450,pan_gene_176,Core Gene
Zm00041ab002460,pan_gene_177,Core Gene
gmap_ID=chr1:6650220-6650609,pan_gene_178,Dispensable Gene
Zm00041ab002470,pan_gene_179,Core Gene
Zm00041ab002490,pan_gene_180,Core Gene
Zm00041ab002500,pan_gene_181,Core Gene
Zm00041ab002510,pan_gene_182,Core Gene
Zm00041ab002520,pan_gene_183,Core Gene
Zm00041ab002530,pan_gene_184,Near-Core Gene
Zm00041ab002540,pan_gene_185,Core Gene
Zm00041ab002550,pan_gene_186,Core Gene
Zm00041ab002560,pan_gene_187,Core Gene
Zm00041ab002570,pan_gene_188,Core Gene
Zm00041ab002610,pan_gene_189,Core Gene
Zm00041ab002620,pan_gene_191,Core Gene
Zm00041ab002640,pan_gene_192,Near-Core Gene
Zm00041ab002650,pan_gene_193,Near-Core Gene
Zm00041ab002660,pan_gene_194,Core Gene
Zm00041ab002670,pan_gene_195,Core Gene
Zm00041ab002680,pan_gene_196,Core Gene
Zm00041ab002700,pan_gene_197,Core Gene
Zm00041ab002720,pan_gene_198,Core Gene
Zm00041ab002740,pan_gene_199,Core Gene
Zm00041ab002760,pan_gene_200,Core Gene
Zm00041ab002780,pan_gene_201,Core Gene
Zm00041ab002790,pan_gene_202,Core Gene
Zm00041ab002800,pan_gene_203,Core Gene
Zm00041ab002830,pan_gene_204,Core Gene
Zm00041ab002840,pan_gene_205,Core Gene
Zm00041ab002850,pan_gene_206,Core Gene
Zm00041ab002860,pan_gene_207,Core Gene
Zm00041ab002870,pan_gene_208,Core Gene
Zm00041ab002890,pan_gene_209,Core Gene
Zm00041ab002900,pan_gene_210,Core Gene
Zm00041ab002910,pan_gene_211,Core Gene
Zm00041ab002920,pan_gene_212,Core Gene
Zm00041ab002940,pan_gene_214,Core Gene
Zm00041ab002960,pan_gene_215,Core Gene
Zm00041ab002970,pan_gene_216,Core Gene
Zm00041ab002980,pan_gene_217,Core Gene
Zm00041ab003010,pan_gene_218,Core Gene
Zm00041ab003020,pan_gene_219,Dispensable Gene
Zm00041ab003030,pan_gene_220,Core Gene
Zm00041ab003050,pan_gene_222,Core Gene
Zm00041ab003070,pan_gene_223,Core Gene
Zm00041ab003080,pan_gene_224,Core Gene
Zm00041ab003090,pan_gene_225,Near-Core Gene
Zm00041ab003110,pan_gene_226,Core Gene
Zm00041ab003120,pan_gene_227,Core Gene
Zm00041ab003140,pan_gene_228,Core Gene
Zm00041ab003160,pan_gene_229,Dispensable Gene
Zm00041ab003210,pan_gene_230,Core Gene
Zm00041ab003200,pan_gene_231,Core Gene
Zm00041ab003220,pan_gene_232,Core Gene
Zm00041ab003240,pan_gene_233,Core Gene
Zm00041ab003250,pan_gene_234,Core Gene
Zm00041ab003270,pan_gene_238,Core Gene
Zm00041ab003310,pan_gene_239,Core Gene
Zm00041ab003710,pan_gene_240,Core Gene
Zm00041ab003730,pan_gene_241,Core Gene
Zm00041ab003750,pan_gene_242,Core Gene
Zm00041ab003760,pan_gene_243,Dispensable Gene
Zm00041ab003770,pan_gene_244,Core Gene
Zm00041ab003790,pan_gene_245,Core Gene
Zm00041ab003810,pan_gene_246,Core Gene
Zm00041ab003820,pan_gene_247,Core Gene
Zm00041ab003830,pan_gene_248,Core Gene
Zm00041ab003840,pan_gene_250,Core Gene
Zm00041ab003860,pan_gene_251,Core Gene
Zm00041ab003870,pan_gene_252,Core Gene
Zm00041ab003880,pan_gene_253,Core Gene
Zm00041ab003920,pan_gene_254,Near-Core Gene
Zm00041ab003960,pan_gene_256,Core Gene
Zm00041ab003970,pan_gene_257,Core Gene
Zm00041ab003980,pan_gene_258,Core Gene
Zm00041ab003990,pan_gene_259,Core Gene
Zm00041ab004000,pan_gene_260,Dispensable Gene
Zm00041ab004020,pan_gene_261,Dispensable Gene
Zm00041ab004030,pan_gene_262,Core Gene
Zm00041ab004050,pan_gene_263,Near-Core Gene
Zm00041ab004060,pan_gene_264,Core Gene
Zm00041ab004070,pan_gene_265,Core Gene
Zm00041ab004090,pan_gene_266,Core Gene
Zm00041ab004100,pan_gene_267,Core Gene
Zm00041ab004120,pan_gene_268,Core Gene
Zm00041ab004130,pan_gene_269,Core Gene
Zm00041ab004150,pan_gene_270,Core Gene
Zm00041ab004170,pan_gene_271,Core Gene
gmap_ID=chr1:10398884-10415212,pan_gene_272,Dispensable Gene
Zm00041ab004180,pan_gene_273,Core Gene
Zm00041ab004200,pan_gene_274,Core Gene
gmap_ID=chr1:10483080-10483442,pan_gene_275,Dispensable Gene
Zm00041ab004240,pan_gene_277,Core Gene
Zm00041ab004250,pan_gene_278,Core Gene
Zm00041ab004260,pan_gene_279,Core Gene
Zm00041ab004310,pan_gene_280,Core Gene
Zm00041ab004330,pan_gene_281,Core Gene
Zm00041ab004340,pan_gene_282,Core Gene
Zm00041ab004350,pan_gene_283,Core Gene
Zm00041ab004360,pan_gene_284,Core Gene
Zm00041ab004370,pan_gene_287,Core Gene
Zm00041ab004400,pan_gene_289,Core Gene
Zm00041ab004410,pan_gene_290,Core Gene
gmap_ID=chr1:11059687-11062354,pan_gene_291,Dispensable Gene
Zm00041ab004440,pan_gene_292,Core Gene
Zm00041ab004460,pan_gene_293,Dispensable Gene
Zm00041ab004480,pan_gene_294,Core Gene
Zm00041ab004490,pan_gene_295,Dispensable Gene
Zm00041ab004500,pan_gene_296,Core Gene
Zm00041ab004520,pan_gene_297,Core Gene
Zm00041ab004530,pan_gene_298,Core Gene
Zm00041ab004540,pan_gene_299,Core Gene
Zm00041ab004550,pan_gene_300,Core Gene
Zm00041ab004560,pan_gene_301,Core Gene
Zm00041ab004570,pan_gene_302,Core Gene
Zm00041ab004580,pan_gene_303,Core Gene
Zm00041ab004590,pan_gene_304,Core Gene
Zm00041ab004610,pan_gene_305,Core Gene
Zm00041ab004620,pan_gene_307,Core Gene
Zm00041ab004630,pan_gene_308,Core Gene
Zm00041ab004640,pan_gene_309,Core Gene
Zm00041ab004670,pan_gene_310,Core Gene
Zm00041ab004680,pan_gene_311,Core Gene
Zm00041ab004690,pan_gene_313,Core Gene
Zm00041ab004700,pan_gene_314,Near-Core Gene
Zm00041ab004710,pan_gene_317,Core Gene
Zm00041ab004720,pan_gene_318,Core Gene
Zm00041ab004740,pan_gene_319,Core Gene
gmap_ID=chr1:12085631-12085816,pan_gene_320,Dispensable Gene
Zm00041ab004750,pan_gene_321,Core Gene
Zm00041ab004770,pan_gene_322,Core Gene
Zm00041ab004780,pan_gene_323,Core Gene
Zm00041ab004790,pan_gene_324,Core Gene
Zm00041ab004800,pan_gene_325,Core Gene
Zm00041ab004810,pan_gene_326,Core Gene
Zm00041ab004820,pan_gene_327,Core Gene
Zm00041ab004830,pan_gene_328,Dispensable Gene
gmap_ID=chr1:12264632-12279385,pan_gene_329,Dispensable Gene
Zm00041ab004840,pan_gene_330,Core Gene
Zm00041ab004850,pan_gene_331,Core Gene
Zm00041ab004870,pan_gene_332,Core Gene
Zm00041ab004890,pan_gene_333,Core Gene
Zm00041ab004900,pan_gene_334,Core Gene
Zm00041ab004910,pan_gene_335,Core Gene
Zm00041ab004920,pan_gene_336,Core Gene
Zm00041ab004930,pan_gene_338,Core Gene
Zm00041ab005000,pan_gene_340,Core Gene
Zm00041ab005010,pan_gene_341,Core Gene
Zm00041ab005020,pan_gene_342,Core Gene
Zm00041ab005030,pan_gene_343,Core Gene
Zm00041ab005040,pan_gene_344,Core Gene
Zm00041ab005050,pan_gene_345,Core Gene
Zm00041ab005070,pan_gene_346,Core Gene
Zm00041ab005110,pan_gene_347,Core Gene
Zm00041ab005120,pan_gene_348,Core Gene
Zm00041ab005140,pan_gene_349,Core Gene
Zm00041ab005150,pan_gene_350,Core Gene
Zm00041ab005160,pan_gene_351,Core Gene
Zm00041ab005170,pan_gene_352,Dispensable Gene
Zm00041ab005180,pan_gene_353,Core Gene
Zm00041ab005190,pan_gene_354,Core Gene
Zm00041ab005200,pan_gene_355,Core Gene
Zm00041ab005210,pan_gene_356,Core Gene
Zm00041ab005220,pan_gene_357,Core Gene
Zm00041ab005230,pan_gene_358,Core Gene
Zm00041ab005270,pan_gene_361,Core Gene
Zm00041ab005280,pan_gene_363,Core Gene
Zm00041ab005300,pan_gene_364,Core Gene
Zm00041ab005310,pan_gene_365,Core Gene
Zm00041ab005320,pan_gene_367,Core Gene
Zm00041ab005330,pan_gene_368,Core Gene
Zm00041ab005360,pan_gene_369,Core Gene
Zm00041ab005420,pan_gene_370,Core Gene
Zm00041ab005430,pan_gene_371,Core Gene
Zm00041ab005470,pan_gene_372,Core Gene
Zm00041ab005480,pan_gene_373,Core Gene
Zm00041ab005490,pan_gene_374,Core Gene
Zm00041ab005630,pan_gene_377,Dispensable Gene
Zm00041ab005640,pan_gene_378,Core Gene
Zm00041ab005700,pan_gene_381,Core Gene
Zm00041ab005710,pan_gene_382,Core Gene
Zm00041ab005720,pan_gene_383,Core Gene
Zm00041ab005730,pan_gene_384,Core Gene
Zm00041ab005740,pan_gene_385,Core Gene
Zm00041ab005770,pan_gene_386,Core Gene
Zm00041ab005790,pan_gene_387,Core Gene
Zm00041ab005800,pan_gene_388,Core Gene
Zm00041ab005820,pan_gene_389,Core Gene
Zm00041ab005830,pan_gene_390,Core Gene
Zm00041ab005840,pan_gene_391,Core Gene
Zm00041ab005860,pan_gene_392,Core Gene
gmap_ID=chr1:15101536-15101885,pan_gene_393,Dispensable Gene
Zm00041ab005880,pan_gene_394,Dispensable Gene
Zm00041ab005890,pan_gene_395,Core Gene
Zm00041ab005910,pan_gene_396,Core Gene
Zm00041ab005920,pan_gene_397,Core Gene
Zm00041ab005950,pan_gene_398,Core Gene
Zm00041ab005960,pan_gene_399,Core Gene
Zm00041ab005970,pan_gene_400,Core Gene
Zm00041ab005980,pan_gene_401,Dispensable Gene
Zm00041ab005990,pan_gene_402,Core Gene
Zm00041ab006010,pan_gene_403,Dispensable Gene
Zm00041ab006020,pan_gene_404,Core Gene
Zm00041ab006030,pan_gene_405,Dispensable Gene
Zm00041ab006040,pan_gene_406,Core Gene
Zm00041ab006050,pan_gene_407,Core Gene
Zm00041ab006060,pan_gene_408,Core Gene
Zm00041ab006070,pan_gene_409,Core Gene
Zm00041ab006080,pan_gene_410,Core Gene
Zm00041ab006090,pan_gene_411,Core Gene
Zm00041ab006100,pan_gene_412,Core Gene
Zm00041ab006120,pan_gene_413,Core Gene
Zm00041ab006130,pan_gene_414,Core Gene
Zm00041ab006140,pan_gene_415,Core Gene
Zm00041ab006200,pan_gene_417,Core Gene
Zm00041ab006210,pan_gene_418,Core Gene
Zm00041ab006220,pan_gene_419,Core Gene
Zm00041ab006230,pan_gene_420,Core Gene
Zm00041ab006240,pan_gene_421,Core Gene
gmap_ID=chr1:16094508-16095026,pan_gene_422,Core Gene
Zm00041ab006250,pan_gene_423,Core Gene
Zm00041ab006260,pan_gene_424,Core Gene
Zm00041ab006310,pan_gene_425,Core Gene
Zm00041ab006350,pan_gene_426,Core Gene
Zm00041ab006370,pan_gene_427,Core Gene
Zm00041ab006380,pan_gene_428,Core Gene
Zm00041ab006390,pan_gene_429,Core Gene
Zm00041ab006400,pan_gene_430,Core Gene
Zm00041ab006410,pan_gene_431,Core Gene
Zm00041ab006420,pan_gene_433,Core Gene
Zm00041ab006430,pan_gene_434,Core Gene
Zm00041ab006440,pan_gene_435,Core Gene
Zm00041ab006450,pan_gene_436,Core Gene
Zm00041ab006460,pan_gene_437,Core Gene
Zm00041ab006480,pan_gene_438,Near-Core Gene
Zm00041ab006490,pan_gene_439,Core Gene
Zm00041ab006500,pan_gene_440,Core Gene
Zm00041ab006520,pan_gene_441,Core Gene
Zm00041ab006560,pan_gene_442,Core Gene
Zm00041ab006570,pan_gene_443,Core Gene
Zm00041ab006580,pan_gene_444,Core Gene
Zm00041ab006590,pan_gene_445,Core Gene
Zm00041ab006610,pan_gene_447,Core Gene
Zm00041ab006620,pan_gene_448,Core Gene
Zm00041ab006630,pan_gene_449,Core Gene
Zm00041ab006640,pan_gene_450,Core Gene
Zm00041ab006650,pan_gene_451,Core Gene
Zm00041ab006670,pan_gene_453,Core Gene
Zm00041ab006680,pan_gene_454,Core Gene
Zm00041ab006700,pan_gene_455,Core Gene
Zm00041ab006710,pan_gene_456,Core Gene
Zm00041ab006730,pan_gene_457,Core Gene
Zm00041ab006740,pan_gene_458,Core Gene
Zm00041ab006750,pan_gene_459,Core Gene
Zm00041ab006790,pan_gene_460,Core Gene
Zm00041ab006820,pan_gene_461,Core Gene
Zm00041ab006830,pan_gene_462,Core Gene
Zm00041ab006840,pan_gene_463,Dispensable Gene
Zm00041ab006850,pan_gene_464,Core Gene
Zm00041ab006870,pan_gene_465,Core Gene
Zm00041ab006900,pan_gene_466,Dispensable Gene
Zm00041ab006920,pan_gene_467,Core Gene
Zm00041ab006930,pan_gene_468,Near-Core Gene
Zm00041ab006940,pan_gene_469,Core Gene
Zm00041ab006960,pan_gene_471,Core Gene
Zm00041ab006970,pan_gene_472,Core Gene
Zm00041ab006980,pan_gene_473,Core Gene
Zm00041ab006990,pan_gene_474,Core Gene
Zm00041ab007040,pan_gene_478,Core Gene
Zm00041ab007060,pan_gene_479,Core Gene
Zm00041ab007070,pan_gene_482,Core Gene
Zm00041ab007090,pan_gene_483,Core Gene
Zm00041ab007100,pan_gene_484,Core Gene
Zm00041ab007120,pan_gene_485,Core Gene
Zm00041ab007130,pan_gene_486,Core Gene
gmap_ID=chr1:20113751-20114171,pan_gene_487,Dispensable Gene
Zm00041ab007140,pan_gene_488,Core Gene
Zm00041ab007150,pan_gene_489,Core Gene
Zm00041ab007160,pan_gene_490,Core Gene
Zm00041ab007170,pan_gene_491,Core Gene
Zm00041ab007180,pan_gene_492,Core Gene
Zm00041ab007260,pan_gene_493,Core Gene
Zm00041ab007270,pan_gene_495,Core Gene
Zm00041ab007290,pan_gene_496,Core Gene
Zm00041ab007300,pan_gene_497,Dispensable Gene
Zm00041ab007310,pan_gene_498,Core Gene
Zm00041ab007320,pan_gene_499,Core Gene
Zm00041ab007340,pan_gene_500,Core Gene
Zm00041ab007350,pan_gene_501,Core Gene
Zm00041ab007360,pan_gene_502,Core Gene
Zm00041ab007370,pan_gene_503,Core Gene
Zm00041ab007380,pan_gene_504,Core Gene
Zm00041ab007410,pan_gene_505,Core Gene
Zm00041ab007420,pan_gene_507,Core Gene
Zm00041ab007430,pan_gene_508,Core Gene
Zm00041ab007440,pan_gene_509,Core Gene
Zm00041ab007470,pan_gene_511,Core Gene
Zm00041ab007480,pan_gene_512,Core Gene
Zm00041ab007510,pan_gene_513,Core Gene
Zm00041ab007530,pan_gene_514,Core Gene
Zm00041ab007550,pan_gene_515,Core Gene
Zm00041ab007560,pan_gene_516,Core Gene
Zm00041ab007570,pan_gene_518,Core Gene
Zm00041ab007590,pan_gene_519,Core Gene
Zm00041ab007610,pan_gene_520,Dispensable Gene
Zm00041ab007650,pan_gene_521,Core Gene
Zm00041ab007680,pan_gene_523,Core Gene
Zm00041ab007690,pan_gene_524,Core Gene
Zm00041ab007700,pan_gene_525,Core Gene
Zm00041ab007710,pan_gene_526,Core Gene
Zm00041ab007720,pan_gene_527,Core Gene
Zm00041ab007740,pan_gene_528,Core Gene
Zm00041ab007770,pan_gene_529,Core Gene
Zm00041ab007780,pan_gene_530,Core Gene
Zm00041ab007790,pan_gene_531,Core Gene
Zm00041ab007800,pan_gene_532,Near-Core Gene
Zm00041ab007810,pan_gene_533,Dispensable Gene
Zm00041ab007830,pan_gene_534,Core Gene
Zm00041ab007840,pan_gene_535,Dispensable Gene
Zm00041ab007850,pan_gene_536,Core Gene
Zm00041ab007860,pan_gene_537,Core Gene
Zm00041ab007870,pan_gene_538,Core Gene
Zm00041ab007880,pan_gene_539,Core Gene
Zm00041ab007890,pan_gene_541,Core Gene
Zm00041ab007930,pan_gene_542,Core Gene
Zm00041ab007940,pan_gene_543,Core Gene
Zm00041ab007950,pan_gene_545,Core Gene
Zm00041ab007960,pan_gene_546,Core Gene
gmap_ID=chr1:23086518-23087078,pan_gene_547,Core Gene
Zm00041ab007970,pan_gene_548,Core Gene
Zm00041ab007980,pan_gene_549,Core Gene
Zm00041ab008000,pan_gene_550,Core Gene
Zm00041ab008010,pan_gene_551,Core Gene
Zm00041ab008020,pan_gene_553,Core Gene
Zm00041ab008040,pan_gene_554,Core Gene
Zm00041ab008050,pan_gene_555,Core Gene
Zm00041ab008060,pan_gene_556,Core Gene
Zm00041ab008080,pan_gene_557,Core Gene
Zm00041ab008090,pan_gene_558,Core Gene
Zm00041ab008100,pan_gene_559,Core Gene
Zm00041ab008110,pan_gene_560,Core Gene
Zm00041ab008120,pan_gene_561,Core Gene
Zm00041ab008130,pan_gene_562,Core Gene
gmap_ID=chr1:24094417-24123759,pan_gene_565,Core Gene
Zm00041ab008140,pan_gene_566,Core Gene
Zm00041ab008150,pan_gene_567,Core Gene
Zm00041ab008240,pan_gene_568,Core Gene
Zm00041ab008250,pan_gene_569,Core Gene
Zm00041ab008270,pan_gene_570,Core Gene
Zm00041ab008290,pan_gene_571,Core Gene
Zm00041ab008350,pan_gene_572,Core Gene
Zm00041ab008390,pan_gene_575,Core Gene
Zm00041ab008400,pan_gene_576,Core Gene
gmap_ID=chr1:24637882-24638198,pan_gene_577,Core Gene
Zm00041ab008420,pan_gene_578,Core Gene
Zm00041ab008430,pan_gene_579,Core Gene
Zm00041ab008450,pan_gene_581,Core Gene
Zm00041ab008460,pan_gene_582,Core Gene
Zm00041ab008480,pan_gene_583,Core Gene
Zm00041ab008490,pan_gene_584,Core Gene
Zm00041ab008500,pan_gene_585,Core Gene
Zm00041ab008540,pan_gene_586,Core Gene
Zm00041ab008550,pan_gene_588,Core Gene
Zm00041ab008560,pan_gene_589,Core Gene
Zm00041ab008570,pan_gene_590,Core Gene
Zm00041ab008580,pan_gene_591,Core Gene
Zm00041ab008590,pan_gene_592,Core Gene
Zm00041ab008610,pan_gene_593,Core Gene
Zm00041ab008620,pan_gene_594,Core Gene
Zm00041ab008630,pan_gene_595,Core Gene
Zm00041ab008640,pan_gene_596,Core Gene
Zm00041ab008650,pan_gene_597,Core Gene
Zm00041ab008660,pan_gene_598,Core Gene
Zm00041ab008670,pan_gene_599,Core Gene
Zm00041ab008680,pan_gene_600,Core Gene
Zm00041ab008700,pan_gene_601,Core Gene
Zm00041ab008710,pan_gene_602,Core Gene
Zm00041ab008720,pan_gene_604,Core Gene
Zm00041ab008730,pan_gene_605,Dispensable Gene
Zm00041ab008740,pan_gene_606,Core Gene
Zm00041ab008760,pan_gene_607,Core Gene
Zm00041ab008770,pan_gene_608,Core Gene
Zm00041ab008780,pan_gene_609,Core Gene
Zm00041ab008790,pan_gene_610,Core Gene
Zm00041ab008800,pan_gene_611,Core Gene
Zm00041ab008820,pan_gene_612,Core Gene
Zm00041ab008870,pan_gene_614,Core Gene
Zm00041ab008880,pan_gene_618,Core Gene
Zm00041ab008890,pan_gene_619,Core Gene
Zm00041ab008910,pan_gene_620,Core Gene
Zm00041ab008920,pan_gene_621,Core Gene
Zm00041ab008960,pan_gene_622,Core Gene
Zm00041ab008970,pan_gene_623,Core Gene
Zm00041ab008980,pan_gene_624,Core Gene
Zm00041ab009020,pan_gene_625,Core Gene
Zm00041ab009050,pan_gene_626,Core Gene
Zm00041ab009170,pan_gene_627,Core Gene
Zm00041ab009090,pan_gene_628,Dispensable Gene
Zm00041ab009110,pan_gene_629,Dispensable Gene
Zm00041ab009130,pan_gene_630,Core Gene
Zm00041ab009140,pan_gene_631,Core Gene
Zm00041ab009150,pan_gene_632,Core Gene
Zm00041ab009160,pan_gene_633,Core Gene
Zm00041ab009180,pan_gene_634,Core Gene
Zm00041ab009200,pan_gene_635,Core Gene
Zm00041ab009210,pan_gene_636,Dispensable Gene
Zm00041ab009220,pan_gene_637,Core Gene
Zm00041ab009250,pan_gene_639,Core Gene
Zm00041ab009260,pan_gene_640,Core Gene
Zm00041ab009270,pan_gene_641,Core Gene
