gene,pan,class
Zm00040ab001110,pan_gene_69,Core Gene
Zm00040ab001120,pan_gene_70,Core Gene
Zm00040ab001140,pan_gene_71,Core Gene
Zm00040ab001170,pan_gene_72,Core Gene
Zm00040ab001180,pan_gene_73,Core Gene
Zm00040ab001190,pan_gene_74,Core Gene
Zm00040ab001200,pan_gene_75,Core Gene
Zm00040ab001210,pan_gene_76,Core Gene
Zm00040ab001220,pan_gene_77,Core Gene
Zm00040ab001230,pan_gene_78,Core Gene
Zm00040ab001250,pan_gene_80,Core Gene
Zm00040ab001260,pan_gene_81,Core Gene
Zm00040ab001280,pan_gene_82,Core Gene
Zm00040ab001320,pan_gene_83,Core Gene
gmap_ID=chr1:3517586-3517879,pan_gene_84,Near-Core Gene
gmap_ID=chr1:3586493-3587032,pan_gene_85,Dispensable Gene
Zm00040ab001380,pan_gene_86,Core Gene
Zm00040ab001390,pan_gene_87,Core Gene
Zm00040ab001400,pan_gene_88,Core Gene
Zm00040ab001410,pan_gene_89,Core Gene
Zm00040ab001420,pan_gene_90,Core Gene
Zm00040ab001430,pan_gene_91,Core Gene
Zm00040ab001440,pan_gene_92,Core Gene
Zm00040ab001450,pan_gene_93,Core Gene
Zm00040ab001460,pan_gene_94,Core Gene
Zm00040ab001470,pan_gene_95,Core Gene
Zm00040ab001480,pan_gene_96,Core Gene
Zm00040ab001490,pan_gene_97,Near-Core Gene
Zm00040ab001500,pan_gene_98,Core Gene
Zm00040ab001510,pan_gene_99,Dispensable Gene
Zm00040ab001520,pan_gene_100,Core Gene
Zm00040ab001530,pan_gene_101,Core Gene
Zm00040ab001540,pan_gene_102,Core Gene
Zm00040ab001550,pan_gene_103,Core Gene
Zm00040ab001560,pan_gene_104,Dispensable Gene
Zm00040ab001570,pan_gene_105,Dispensable Gene
gmap_ID=chr1:3910782-3911084,pan_gene_106,Dispensable Gene
gmap_ID=chr1:3911944-3912486,pan_gene_107,Dispensable Gene
Zm00040ab001580,pan_gene_108,Core Gene
Zm00040ab001610,pan_gene_109,Core Gene
Zm00040ab001630,pan_gene_110,Core Gene
Zm00040ab001640,pan_gene_111,Dispensable Gene
Zm00040ab001650,pan_gene_112,Dispensable Gene
Zm00040ab001660,pan_gene_113,Core Gene
Zm00040ab001670,pan_gene_114,Core Gene
Zm00040ab001690,pan_gene_115,Core Gene
Zm00040ab001700,pan_gene_116,Core Gene
gmap_ID=chr1:4293753-4295413,pan_gene_117,Core Gene
Zm00040ab001760,pan_gene_118,Core Gene
Zm00040ab001750,pan_gene_119,Core Gene
Zm00040ab001770,pan_gene_120,Core Gene
gmap_ID=chr1:4433684-4435776,pan_gene_121,Near-Core Gene
Zm00040ab001780,pan_gene_122,Core Gene
Zm00040ab001810,pan_gene_123,Core Gene
Zm00040ab001820,pan_gene_124,Core Gene
Zm00040ab001830,pan_gene_125,Core Gene
Zm00040ab001860,pan_gene_127,Core Gene
Zm00040ab001880,pan_gene_128,Core Gene
Zm00040ab001890,pan_gene_130,Core Gene
Zm00040ab001900,pan_gene_131,Core Gene
Zm00040ab001910,pan_gene_132,Core Gene
Zm00040ab001920,pan_gene_133,Core Gene
Zm00040ab001940,pan_gene_134,Core Gene
Zm00040ab001950,pan_gene_135,Core Gene
Zm00040ab001960,pan_gene_136,Core Gene
Zm00040ab001970,pan_gene_137,Core Gene
Zm00040ab001980,pan_gene_138,Core Gene
Zm00040ab001990,pan_gene_139,Core Gene
Zm00040ab002000,pan_gene_141,Core Gene
Zm00040ab002010,pan_gene_142,Core Gene
Zm00040ab002020,pan_gene_143,Core Gene
gmap_ID=chr1:5298259-5298564,pan_gene_144,Dispensable Gene
Zm00040ab002030,pan_gene_145,Dispensable Gene
Zm00040ab002050,pan_gene_146,Core Gene
Zm00040ab002060,pan_gene_147,Core Gene
Zm00040ab002080,pan_gene_148,Core Gene
Zm00040ab002090,pan_gene_149,Core Gene
Zm00040ab002120,pan_gene_150,Core Gene
Zm00040ab002140,pan_gene_151,Core Gene
Zm00040ab002160,pan_gene_152,Core Gene
Zm00040ab002170,pan_gene_153,Core Gene
Zm00040ab002180,pan_gene_154,Core Gene
Zm00040ab002200,pan_gene_155,Core Gene
Zm00040ab002220,pan_gene_156,Core Gene
Zm00040ab002260,pan_gene_157,Core Gene
Zm00040ab002310,pan_gene_158,Core Gene
Zm00040ab002350,pan_gene_159,Core Gene
Zm00040ab002370,pan_gene_160,Core Gene
Zm00040ab002380,pan_gene_161,Core Gene
Zm00040ab002400,pan_gene_162,Core Gene
Zm00040ab002420,pan_gene_163,Core Gene
Zm00040ab002430,pan_gene_164,Core Gene
Zm00040ab002440,pan_gene_165,Core Gene
Zm00040ab002460,pan_gene_166,Core Gene
Zm00040ab002470,pan_gene_167,Dispensable Gene
Zm00040ab002490,pan_gene_168,Core Gene
Zm00040ab002500,pan_gene_169,Core Gene
gmap_ID=chr1:6116672-6117097,pan_gene_170,Core Gene
Zm00040ab002510,pan_gene_171,Core Gene
Zm00040ab002520,pan_gene_172,Core Gene
Zm00040ab002580,pan_gene_174,Core Gene
Zm00040ab002590,pan_gene_175,Core Gene
Zm00040ab002600,pan_gene_176,Core Gene
Zm00040ab002610,pan_gene_177,Core Gene
gmap_ID=chr1:6332979-6333365,pan_gene_178,Dispensable Gene
Zm00040ab002620,pan_gene_179,Core Gene
Zm00040ab002640,pan_gene_180,Core Gene
Zm00040ab002650,pan_gene_181,Core Gene
Zm00040ab002660,pan_gene_182,Core Gene
Zm00040ab002670,pan_gene_183,Core Gene
Zm00040ab002680,pan_gene_184,Near-Core Gene
Zm00040ab002690,pan_gene_185,Core Gene
Zm00040ab002700,pan_gene_186,Core Gene
Zm00040ab002710,pan_gene_187,Core Gene
Zm00040ab002720,pan_gene_188,Core Gene
Zm00040ab002750,pan_gene_189,Core Gene
Zm00040ab002760,pan_gene_191,Core Gene
Zm00040ab002770,pan_gene_192,Near-Core Gene
Zm00040ab002780,pan_gene_193,Near-Core Gene
Zm00040ab002800,pan_gene_194,Core Gene
Zm00040ab002820,pan_gene_195,Core Gene
Zm00040ab002840,pan_gene_196,Core Gene
Zm00040ab002850,pan_gene_197,Core Gene
Zm00040ab002860,pan_gene_198,Core Gene
Zm00040ab002870,pan_gene_199,Core Gene
Zm00040ab002890,pan_gene_200,Core Gene
Zm00040ab002900,pan_gene_201,Core Gene
Zm00040ab002910,pan_gene_202,Core Gene
Zm00040ab002920,pan_gene_203,Core Gene
Zm00040ab002940,pan_gene_204,Core Gene
Zm00040ab002950,pan_gene_205,Core Gene
Zm00040ab002960,pan_gene_206,Core Gene
Zm00040ab003030,pan_gene_207,Core Gene
Zm00040ab003040,pan_gene_208,Core Gene
Zm00040ab003050,pan_gene_209,Core Gene
Zm00040ab003060,pan_gene_210,Core Gene
Zm00040ab003080,pan_gene_211,Core Gene
Zm00040ab003090,pan_gene_212,Core Gene
Zm00040ab003110,pan_gene_214,Core Gene
Zm00040ab003180,pan_gene_215,Core Gene
Zm00040ab003190,pan_gene_216,Core Gene
Zm00040ab003200,pan_gene_217,Core Gene
Zm00040ab003230,pan_gene_218,Core Gene
Zm00040ab003240,pan_gene_219,Dispensable Gene
Zm00040ab003250,pan_gene_220,Core Gene
Zm00040ab003280,pan_gene_222,Core Gene
Zm00040ab003300,pan_gene_223,Core Gene
Zm00040ab003310,pan_gene_224,Core Gene
Zm00040ab003320,pan_gene_225,Near-Core Gene
Zm00040ab003340,pan_gene_226,Core Gene
Zm00040ab003350,pan_gene_227,Core Gene
Zm00040ab003360,pan_gene_228,Core Gene
Zm00040ab003370,pan_gene_229,Dispensable Gene
Zm00040ab003410,pan_gene_230,Core Gene
Zm00040ab003420,pan_gene_231,Core Gene
Zm00040ab003430,pan_gene_232,Core Gene
Zm00040ab003450,pan_gene_233,Core Gene
Zm00040ab003460,pan_gene_234,Core Gene
Zm00040ab003470,pan_gene_235,Dispensable Gene
Zm00040ab003480,pan_gene_236,Dispensable Gene
gmap_ID=chr1:8534079-8535020,pan_gene_237,Dispensable Gene
Zm00040ab003490,pan_gene_238,Core Gene
Zm00040ab003530,pan_gene_239,Core Gene
Zm00040ab003560,pan_gene_240,Core Gene
Zm00040ab003580,pan_gene_241,Core Gene
Zm00040ab003590,pan_gene_242,Core Gene
Zm00040ab003610,pan_gene_244,Core Gene
Zm00040ab003650,pan_gene_245,Core Gene
Zm00040ab003660,pan_gene_246,Core Gene
Zm00040ab003670,pan_gene_247,Core Gene
Zm00040ab003680,pan_gene_248,Core Gene
Zm00040ab003690,pan_gene_250,Core Gene
Zm00040ab003700,pan_gene_251,Core Gene
Zm00040ab003710,pan_gene_252,Core Gene
Zm00040ab003720,pan_gene_253,Core Gene
Zm00040ab003770,pan_gene_254,Near-Core Gene
Zm00040ab003790,pan_gene_256,Core Gene
Zm00040ab003800,pan_gene_257,Core Gene
Zm00040ab003810,pan_gene_258,Core Gene
Zm00040ab003820,pan_gene_259,Core Gene
Zm00040ab003830,pan_gene_262,Core Gene
Zm00040ab003850,pan_gene_263,Near-Core Gene
Zm00040ab003860,pan_gene_264,Core Gene
Zm00040ab003870,pan_gene_265,Core Gene
Zm00040ab003890,pan_gene_266,Core Gene
Zm00040ab003900,pan_gene_267,Core Gene
Zm00040ab003910,pan_gene_268,Core Gene
Zm00040ab003920,pan_gene_269,Core Gene
Zm00040ab003930,pan_gene_270,Core Gene
Zm00040ab003940,pan_gene_271,Core Gene
Zm00040ab003950,pan_gene_272,Dispensable Gene
Zm00040ab003960,pan_gene_273,Core Gene
Zm00040ab004000,pan_gene_274,Core Gene
gmap_ID=chr1:10093953-10094319,pan_gene_275,Dispensable Gene
Zm00040ab004040,pan_gene_277,Core Gene
Zm00040ab004030,pan_gene_278,Core Gene
Zm00040ab004050,pan_gene_279,Core Gene
Zm00040ab004110,pan_gene_280,Core Gene
Zm00040ab004120,pan_gene_281,Core Gene
Zm00040ab004130,pan_gene_282,Core Gene
Zm00040ab004140,pan_gene_283,Core Gene
Zm00040ab004160,pan_gene_284,Core Gene
Zm00040ab004170,pan_gene_285,Dispensable Gene
Zm00040ab004180,pan_gene_286,Dispensable Gene
Zm00040ab004210,pan_gene_287,Core Gene
Zm00040ab004230,pan_gene_289,Core Gene
Zm00040ab004240,pan_gene_290,Core Gene
Zm00040ab004260,pan_gene_292,Core Gene
Zm00040ab004290,pan_gene_293,Dispensable Gene
Zm00040ab004300,pan_gene_294,Core Gene
Zm00040ab004310,pan_gene_295,Dispensable Gene
Zm00040ab004320,pan_gene_296,Core Gene
Zm00040ab004340,pan_gene_297,Core Gene
Zm00040ab004350,pan_gene_298,Core Gene
Zm00040ab004370,pan_gene_299,Core Gene
Zm00040ab004380,pan_gene_300,Core Gene
Zm00040ab004390,pan_gene_301,Core Gene
Zm00040ab004400,pan_gene_302,Core Gene
Zm00040ab004410,pan_gene_303,Core Gene
Zm00040ab004420,pan_gene_304,Core Gene
Zm00040ab004440,pan_gene_305,Core Gene
Zm00040ab004450,pan_gene_307,Core Gene
Zm00040ab004460,pan_gene_308,Core Gene
Zm00040ab004470,pan_gene_309,Core Gene
Zm00040ab004520,pan_gene_310,Core Gene
Zm00040ab004530,pan_gene_311,Core Gene
Zm00040ab004540,pan_gene_313,Core Gene
Zm00040ab004560,pan_gene_314,Near-Core Gene
Zm00040ab004570,pan_gene_317,Core Gene
Zm00040ab004580,pan_gene_318,Core Gene
Zm00040ab004600,pan_gene_319,Core Gene
gmap_ID=chr1:11968033-11968392,pan_gene_320,Dispensable Gene
Zm00040ab004620,pan_gene_321,Core Gene
Zm00040ab004630,pan_gene_322,Core Gene
Zm00040ab004640,pan_gene_323,Core Gene
Zm00040ab004650,pan_gene_324,Core Gene
Zm00040ab004680,pan_gene_325,Core Gene
Zm00040ab004690,pan_gene_326,Core Gene
Zm00040ab004700,pan_gene_327,Core Gene
Zm00040ab004710,pan_gene_328,Dispensable Gene
Zm00040ab004720,pan_gene_329,Dispensable Gene
Zm00040ab004730,pan_gene_330,Core Gene
Zm00040ab004740,pan_gene_331,Core Gene
Zm00040ab004750,pan_gene_332,Core Gene
Zm00040ab004780,pan_gene_333,Core Gene
Zm00040ab004790,pan_gene_334,Core Gene
Zm00040ab004800,pan_gene_335,Core Gene
Zm00040ab004810,pan_gene_336,Core Gene
Zm00040ab004820,pan_gene_337,Dispensable Gene
Zm00040ab004830,pan_gene_338,Core Gene
Zm00040ab004850,pan_gene_340,Core Gene
Zm00040ab004860,pan_gene_341,Core Gene
Zm00040ab004870,pan_gene_342,Core Gene
Zm00040ab004880,pan_gene_343,Core Gene
Zm00040ab004890,pan_gene_344,Core Gene
Zm00040ab004900,pan_gene_345,Core Gene
Zm00040ab004910,pan_gene_346,Core Gene
Zm00040ab004950,pan_gene_347,Core Gene
Zm00040ab004960,pan_gene_348,Core Gene
Zm00040ab004970,pan_gene_349,Core Gene
Zm00040ab004980,pan_gene_350,Core Gene
Zm00040ab004990,pan_gene_351,Core Gene
Zm00040ab005000,pan_gene_352,Dispensable Gene
Zm00040ab005010,pan_gene_353,Core Gene
Zm00040ab005020,pan_gene_354,Core Gene
Zm00040ab005030,pan_gene_355,Core Gene
Zm00040ab005050,pan_gene_356,Core Gene
Zm00040ab005060,pan_gene_357,Core Gene
Zm00040ab005080,pan_gene_358,Core Gene
Zm00040ab005100,pan_gene_361,Core Gene
gmap_ID=chr1:13512287-13512782,pan_gene_363,Core Gene
Zm00040ab005120,pan_gene_364,Core Gene
Zm00040ab005130,pan_gene_365,Core Gene
Zm00040ab005160,pan_gene_367,Core Gene
Zm00040ab005190,pan_gene_368,Core Gene
Zm00040ab005210,pan_gene_369,Core Gene
Zm00040ab005220,pan_gene_370,Core Gene
Zm00040ab005230,pan_gene_371,Core Gene
Zm00040ab005250,pan_gene_372,Core Gene
Zm00040ab005260,pan_gene_373,Core Gene
Zm00040ab005430,pan_gene_374,Core Gene
Zm00040ab005370,pan_gene_375,Dispensable Gene
Zm00040ab005380,pan_gene_376,Dispensable Gene
Zm00040ab005400,pan_gene_377,Dispensable Gene
Zm00040ab005410,pan_gene_378,Core Gene
gmap_ID=chr1:14373755-14381407,pan_gene_379,Dispensable Gene
Zm00040ab005470,pan_gene_381,Core Gene
Zm00040ab005480,pan_gene_382,Core Gene
Zm00040ab005490,pan_gene_383,Core Gene
Zm00040ab005500,pan_gene_384,Core Gene
Zm00040ab005510,pan_gene_385,Core Gene
Zm00040ab005520,pan_gene_386,Core Gene
Zm00040ab005540,pan_gene_387,Core Gene
Zm00040ab005550,pan_gene_388,Core Gene
Zm00040ab005570,pan_gene_389,Core Gene
Zm00040ab005580,pan_gene_390,Core Gene
Zm00040ab005640,pan_gene_391,Core Gene
Zm00040ab005650,pan_gene_392,Core Gene
Zm00040ab005670,pan_gene_395,Core Gene
Zm00040ab005700,pan_gene_396,Core Gene
Zm00040ab005720,pan_gene_397,Core Gene
Zm00040ab005730,pan_gene_398,Core Gene
Zm00040ab005740,pan_gene_399,Core Gene
Zm00040ab005750,pan_gene_400,Core Gene
Zm00040ab005760,pan_gene_401,Dispensable Gene
Zm00040ab005770,pan_gene_402,Core Gene
Zm00040ab005790,pan_gene_404,Core Gene
Zm00040ab005800,pan_gene_405,Dispensable Gene
Zm00040ab005810,pan_gene_406,Core Gene
Zm00040ab005820,pan_gene_407,Core Gene
Zm00040ab005830,pan_gene_408,Core Gene
Zm00040ab005840,pan_gene_409,Core Gene
Zm00040ab005850,pan_gene_410,Core Gene
Zm00040ab005860,pan_gene_411,Core Gene
Zm00040ab005870,pan_gene_412,Core Gene
Zm00040ab005900,pan_gene_413,Core Gene
Zm00040ab005910,pan_gene_414,Core Gene
Zm00040ab005940,pan_gene_415,Core Gene
Zm00040ab005950,pan_gene_416,Dispensable Gene
Zm00040ab005960,pan_gene_417,Core Gene
Zm00040ab005970,pan_gene_418,Core Gene
Zm00040ab005980,pan_gene_419,Core Gene
Zm00040ab005990,pan_gene_420,Core Gene
Zm00040ab006000,pan_gene_421,Core Gene
gmap_ID=chr1:15998458-15998977,pan_gene_422,Core Gene
gmap_ID=chr1:16009683-16010257,pan_gene_423,Core Gene
Zm00040ab006030,pan_gene_424,Core Gene
Zm00040ab006050,pan_gene_425,Core Gene
Zm00040ab006090,pan_gene_426,Core Gene
Zm00040ab006120,pan_gene_427,Core Gene
Zm00040ab006130,pan_gene_428,Core Gene
Zm00040ab006160,pan_gene_429,Core Gene
Zm00040ab006190,pan_gene_430,Core Gene
Zm00040ab006200,pan_gene_431,Core Gene
Zm00040ab006210,pan_gene_433,Core Gene
Zm00040ab006220,pan_gene_434,Core Gene
Zm00040ab006230,pan_gene_435,Core Gene
Zm00040ab006240,pan_gene_436,Core Gene
Zm00040ab006250,pan_gene_437,Core Gene
Zm00040ab006260,pan_gene_438,Near-Core Gene
Zm00040ab006270,pan_gene_439,Core Gene
Zm00040ab006290,pan_gene_440,Core Gene
Zm00040ab006300,pan_gene_441,Core Gene
Zm00040ab006360,pan_gene_442,Core Gene
Zm00040ab006370,pan_gene_443,Core Gene
Zm00040ab006390,pan_gene_444,Core Gene
Zm00040ab006400,pan_gene_445,Core Gene
Zm00040ab006420,pan_gene_446,Dispensable Gene
Zm00040ab006440,pan_gene_447,Core Gene
Zm00040ab006430,pan_gene_448,Core Gene
Zm00040ab006450,pan_gene_449,Core Gene
Zm00040ab006460,pan_gene_450,Core Gene
Zm00040ab006470,pan_gene_451,Core Gene
Zm00040ab006490,pan_gene_453,Core Gene
Zm00040ab006500,pan_gene_454,Core Gene
Zm00040ab006510,pan_gene_455,Core Gene
Zm00040ab006520,pan_gene_456,Core Gene
Zm00040ab006530,pan_gene_457,Core Gene
Zm00040ab006540,pan_gene_458,Core Gene
Zm00040ab006580,pan_gene_459,Core Gene
Zm00040ab006610,pan_gene_460,Core Gene
Zm00040ab006640,pan_gene_461,Core Gene
Zm00040ab006670,pan_gene_462,Core Gene
Zm00040ab006680,pan_gene_464,Core Gene
Zm00040ab006690,pan_gene_465,Core Gene
Zm00040ab006700,pan_gene_467,Core Gene
Zm00040ab006710,pan_gene_468,Near-Core Gene
Zm00040ab006720,pan_gene_469,Core Gene
Zm00040ab006740,pan_gene_470,Dispensable Gene
Zm00040ab006730,pan_gene_471,Core Gene
Zm00040ab006750,pan_gene_472,Core Gene
Zm00040ab006770,pan_gene_473,Core Gene
Zm00040ab006790,pan_gene_474,Core Gene
Zm00040ab006810,pan_gene_475,Dispensable Gene
Zm00040ab006870,pan_gene_478,Core Gene
Zm00040ab006890,pan_gene_479,Core Gene
Zm00040ab006910,pan_gene_480,Dispensable Gene
Zm00040ab006920,pan_gene_481,Dispensable Gene
Zm00040ab006940,pan_gene_482,Core Gene
Zm00040ab006950,pan_gene_483,Core Gene
Zm00040ab006960,pan_gene_484,Core Gene
Zm00040ab006970,pan_gene_485,Core Gene
Zm00040ab006980,pan_gene_486,Core Gene
gmap_ID=chr1:18580098-18580519,pan_gene_487,Dispensable Gene
Zm00040ab006990,pan_gene_488,Core Gene
Zm00040ab007000,pan_gene_489,Core Gene
Zm00040ab007010,pan_gene_490,Core Gene
Zm00040ab007020,pan_gene_491,Core Gene
Zm00040ab007030,pan_gene_492,Core Gene
Zm00040ab007060,pan_gene_493,Core Gene
Zm00040ab007070,pan_gene_495,Core Gene
Zm00040ab007080,pan_gene_496,Core Gene
Zm00040ab007110,pan_gene_498,Core Gene
Zm00040ab007120,pan_gene_499,Core Gene
Zm00040ab007130,pan_gene_500,Core Gene
Zm00040ab007140,pan_gene_501,Core Gene
Zm00040ab007150,pan_gene_502,Core Gene
Zm00040ab007160,pan_gene_503,Core Gene
Zm00040ab007180,pan_gene_504,Core Gene
Zm00040ab007210,pan_gene_505,Core Gene
Zm00040ab007230,pan_gene_507,Core Gene
Zm00040ab007250,pan_gene_508,Core Gene
Zm00040ab007260,pan_gene_509,Core Gene
Zm00040ab007280,pan_gene_511,Core Gene
Zm00040ab007290,pan_gene_512,Core Gene
Zm00040ab007300,pan_gene_513,Core Gene
Zm00040ab007310,pan_gene_514,Core Gene
Zm00040ab007340,pan_gene_515,Core Gene
Zm00040ab007350,pan_gene_516,Core Gene
Zm00040ab007360,pan_gene_517,Dispensable Gene
Zm00040ab007380,pan_gene_518,Core Gene
Zm00040ab007390,pan_gene_519,Core Gene
Zm00040ab007410,pan_gene_521,Core Gene
gmap_ID=chr1:20079340-20088058,pan_gene_522,Dispensable Gene
Zm00040ab007430,pan_gene_523,Core Gene
Zm00040ab007440,pan_gene_524,Core Gene
Zm00040ab007450,pan_gene_525,Core Gene
Zm00040ab007460,pan_gene_526,Core Gene
Zm00040ab007470,pan_gene_527,Core Gene
Zm00040ab007480,pan_gene_528,Core Gene
Zm00040ab007490,pan_gene_529,Core Gene
Zm00040ab007500,pan_gene_530,Core Gene
Zm00040ab007510,pan_gene_531,Core Gene
Zm00040ab007520,pan_gene_532,Near-Core Gene
Zm00040ab007530,pan_gene_533,Dispensable Gene
Zm00040ab007540,pan_gene_534,Core Gene
Zm00040ab007550,pan_gene_535,Dispensable Gene
Zm00040ab007560,pan_gene_536,Core Gene
Zm00040ab007570,pan_gene_537,Core Gene
Zm00040ab007580,pan_gene_538,Core Gene
Zm00040ab007590,pan_gene_539,Core Gene
Zm00040ab007610,pan_gene_541,Core Gene
Zm00040ab007650,pan_gene_542,Core Gene
Zm00040ab007660,pan_gene_543,Core Gene
Zm00040ab007670,pan_gene_545,Core Gene
gmap_ID=chr1:20944437-20945900,pan_gene_546,Core Gene
gmap_ID=chr1:20947212-20947772,pan_gene_547,Core Gene
Zm00040ab007690,pan_gene_548,Core Gene
Zm00040ab007700,pan_gene_549,Core Gene
Zm00040ab007730,pan_gene_550,Core Gene
Zm00040ab007740,pan_gene_551,Core Gene
Zm00040ab007770,pan_gene_553,Core Gene
Zm00040ab007780,pan_gene_554,Core Gene
Zm00040ab007800,pan_gene_555,Core Gene
Zm00040ab007810,pan_gene_556,Core Gene
Zm00040ab007820,pan_gene_557,Core Gene
Zm00040ab007830,pan_gene_558,Core Gene
Zm00040ab007840,pan_gene_559,Core Gene
Zm00040ab007850,pan_gene_560,Core Gene
Zm00040ab007860,pan_gene_561,Core Gene
Zm00040ab007870,pan_gene_562,Core Gene
Zm00040ab007880,pan_gene_565,Core Gene
Zm00040ab007890,pan_gene_566,Core Gene
Zm00040ab007900,pan_gene_567,Core Gene
Zm00040ab007990,pan_gene_568,Core Gene
Zm00040ab008000,pan_gene_569,Core Gene
Zm00040ab008010,pan_gene_570,Core Gene
Zm00040ab008030,pan_gene_571,Core Gene
Zm00040ab008050,pan_gene_572,Core Gene
Zm00040ab008080,pan_gene_575,Core Gene
Zm00040ab008090,pan_gene_576,Core Gene
gmap_ID=chr1:22351335-22351651,pan_gene_577,Core Gene
Zm00040ab008120,pan_gene_578,Core Gene
Zm00040ab008130,pan_gene_579,Core Gene
Zm00040ab008150,pan_gene_580,Dispensable Gene
Zm00040ab008160,pan_gene_581,Core Gene
Zm00040ab008180,pan_gene_582,Core Gene
Zm00040ab008200,pan_gene_583,Core Gene
Zm00040ab008210,pan_gene_584,Core Gene
Zm00040ab008220,pan_gene_585,Core Gene
Zm00040ab008270,pan_gene_586,Core Gene
Zm00040ab008280,pan_gene_588,Core Gene
Zm00040ab008290,pan_gene_589,Core Gene
Zm00040ab008300,pan_gene_590,Core Gene
Zm00040ab008320,pan_gene_591,Core Gene
Zm00040ab008330,pan_gene_592,Core Gene
Zm00040ab008350,pan_gene_593,Core Gene
Zm00040ab008360,pan_gene_594,Core Gene
Zm00040ab008370,pan_gene_595,Core Gene
Zm00040ab008380,pan_gene_596,Core Gene
Zm00040ab008390,pan_gene_597,Core Gene
Zm00040ab008400,pan_gene_598,Core Gene
Zm00040ab008410,pan_gene_599,Core Gene
Zm00040ab008420,pan_gene_600,Core Gene
Zm00040ab008430,pan_gene_601,Core Gene
Zm00040ab008440,pan_gene_602,Core Gene
Zm00040ab008450,pan_gene_604,Core Gene
gmap_ID=chr1:23324743-23325567,pan_gene_605,Dispensable Gene
Zm00040ab008470,pan_gene_606,Core Gene
Zm00040ab008490,pan_gene_607,Core Gene
gmap_ID=chr1:23476563-23497870,pan_gene_608,Core Gene
Zm00040ab008500,pan_gene_609,Core Gene
Zm00040ab008510,pan_gene_610,Core Gene
Zm00040ab008520,pan_gene_611,Core Gene
Zm00040ab008540,pan_gene_612,Core Gene
Zm00040ab008560,pan_gene_613,Dispensable Gene
Zm00040ab008570,pan_gene_614,Core Gene
Zm00040ab008580,pan_gene_617,Dispensable Gene
Zm00040ab008590,pan_gene_618,Core Gene
Zm00040ab008600,pan_gene_619,Core Gene
Zm00040ab008670,pan_gene_620,Core Gene
Zm00040ab008680,pan_gene_621,Core Gene
Zm00040ab008710,pan_gene_622,Core Gene
Zm00040ab008720,pan_gene_623,Core Gene
Zm00040ab008730,pan_gene_624,Core Gene
Zm00040ab008750,pan_gene_625,Core Gene
