gene,pan,class
Zm00024ab001340,pan_gene_94,Core Gene
Zm00024ab001350,pan_gene_95,Core Gene
Zm00024ab001360,pan_gene_96,Core Gene
gmap_ID=chr1:3914524-3914859,pan_gene_97,Near-Core Gene
Zm00024ab001380,pan_gene_98,Core Gene
gmap_ID=chr1:3965432-3966117,pan_gene_99,Dispensable Gene
Zm00024ab001390,pan_gene_100,Core Gene
Zm00024ab001410,pan_gene_101,Core Gene
Zm00024ab001420,pan_gene_102,Core Gene
Zm00024ab001430,pan_gene_103,Core Gene
Zm00024ab001440,pan_gene_108,Core Gene
Zm00024ab001470,pan_gene_109,Core Gene
Zm00024ab001500,pan_gene_110,Core Gene
Zm00024ab001510,pan_gene_113,Core Gene
Zm00024ab001520,pan_gene_114,Core Gene
Zm00024ab001540,pan_gene_115,Core Gene
Zm00024ab001550,pan_gene_116,Core Gene
gmap_ID=chr1:4396191-4397779,pan_gene_117,Core Gene
Zm00024ab001560,pan_gene_118,Core Gene
Zm00024ab001570,pan_gene_119,Core Gene
Zm00024ab001590,pan_gene_120,Core Gene
Zm00024ab001600,pan_gene_121,Near-Core Gene
Zm00024ab001610,pan_gene_122,Core Gene
Zm00024ab001620,pan_gene_123,Core Gene
Zm00024ab001630,pan_gene_124,Core Gene
Zm00024ab001640,pan_gene_125,Core Gene
Zm00024ab001660,pan_gene_126,Dispensable Gene
Zm00024ab001670,pan_gene_127,Core Gene
Zm00024ab001680,pan_gene_128,Core Gene
Zm00024ab001690,pan_gene_130,Core Gene
Zm00024ab001700,pan_gene_131,Core Gene
Zm00024ab001710,pan_gene_132,Core Gene
Zm00024ab001750,pan_gene_133,Core Gene
Zm00024ab001760,pan_gene_134,Core Gene
Zm00024ab001770,pan_gene_135,Core Gene
Zm00024ab001780,pan_gene_136,Core Gene
Zm00024ab001790,pan_gene_137,Core Gene
Zm00024ab001800,pan_gene_138,Core Gene
Zm00024ab001810,pan_gene_139,Core Gene
Zm00024ab001820,pan_gene_140,Near-Core Gene
Zm00024ab001840,pan_gene_141,Core Gene
Zm00024ab001850,pan_gene_142,Core Gene
Zm00024ab001860,pan_gene_143,Core Gene
Zm00024ab001880,pan_gene_146,Core Gene
Zm00024ab001890,pan_gene_147,Core Gene
Zm00024ab001910,pan_gene_148,Core Gene
Zm00024ab001920,pan_gene_149,Core Gene
Zm00024ab001940,pan_gene_150,Core Gene
Zm00024ab001950,pan_gene_151,Core Gene
Zm00024ab001960,pan_gene_152,Core Gene
Zm00024ab001970,pan_gene_153,Core Gene
Zm00024ab001980,pan_gene_154,Core Gene
Zm00024ab002000,pan_gene_155,Core Gene
Zm00024ab002040,pan_gene_156,Core Gene
Zm00024ab002090,pan_gene_157,Core Gene
Zm00024ab002100,pan_gene_158,Core Gene
Zm00024ab002110,pan_gene_159,Core Gene
Zm00024ab002130,pan_gene_160,Core Gene
Zm00024ab002140,pan_gene_161,Core Gene
Zm00024ab002180,pan_gene_162,Core Gene
Zm00024ab002190,pan_gene_163,Core Gene
Zm00024ab002200,pan_gene_164,Core Gene
Zm00024ab002210,pan_gene_165,Core Gene
Zm00024ab002230,pan_gene_166,Core Gene
Zm00024ab002240,pan_gene_168,Core Gene
Zm00024ab002260,pan_gene_169,Core Gene
gmap_ID=chr1:6069997-6070422,pan_gene_170,Core Gene
Zm00024ab002270,pan_gene_171,Core Gene
Zm00024ab002280,pan_gene_172,Core Gene
Zm00024ab002330,pan_gene_174,Core Gene
Zm00024ab002340,pan_gene_175,Core Gene
Zm00024ab002350,pan_gene_176,Core Gene
Zm00024ab002380,pan_gene_177,Core Gene
gmap_ID=chr1:6340319-6340708,pan_gene_178,Dispensable Gene
Zm00024ab002390,pan_gene_179,Core Gene
Zm00024ab002400,pan_gene_180,Core Gene
Zm00024ab002410,pan_gene_181,Core Gene
Zm00024ab002430,pan_gene_182,Core Gene
Zm00024ab002440,pan_gene_183,Core Gene
gmap_ID=chr1:6439556-6439916,pan_gene_184,Near-Core Gene
Zm00024ab002450,pan_gene_185,Core Gene
Zm00024ab002460,pan_gene_186,Core Gene
Zm00024ab002470,pan_gene_187,Core Gene
Zm00024ab002480,pan_gene_188,Core Gene
Zm00024ab002490,pan_gene_189,Core Gene
Zm00024ab002510,pan_gene_191,Core Gene
Zm00024ab002520,pan_gene_192,Near-Core Gene
Zm00024ab002540,pan_gene_193,Near-Core Gene
Zm00024ab002560,pan_gene_194,Core Gene
Zm00024ab002570,pan_gene_195,Core Gene
Zm00024ab002580,pan_gene_196,Core Gene
Zm00024ab002590,pan_gene_197,Core Gene
Zm00024ab002600,pan_gene_198,Core Gene
Zm00024ab002620,pan_gene_199,Core Gene
Zm00024ab002650,pan_gene_200,Core Gene
Zm00024ab002660,pan_gene_201,Core Gene
Zm00024ab002670,pan_gene_202,Core Gene
Zm00024ab002680,pan_gene_203,Core Gene
Zm00024ab002710,pan_gene_204,Core Gene
Zm00024ab002730,pan_gene_205,Core Gene
Zm00024ab002740,pan_gene_206,Core Gene
Zm00024ab002750,pan_gene_207,Core Gene
Zm00024ab002760,pan_gene_208,Core Gene
Zm00024ab002780,pan_gene_209,Core Gene
Zm00024ab002790,pan_gene_210,Core Gene
Zm00024ab002800,pan_gene_211,Core Gene
Zm00024ab002820,pan_gene_212,Core Gene
Zm00024ab002880,pan_gene_214,Core Gene
Zm00024ab002910,pan_gene_215,Core Gene
Zm00024ab002920,pan_gene_216,Core Gene
Zm00024ab002930,pan_gene_217,Core Gene
Zm00024ab002970,pan_gene_218,Core Gene
Zm00024ab002980,pan_gene_219,Dispensable Gene
Zm00024ab002990,pan_gene_220,Core Gene
Zm00024ab003010,pan_gene_222,Core Gene
Zm00024ab003030,pan_gene_223,Core Gene
Zm00024ab003050,pan_gene_224,Core Gene
Zm00024ab003070,pan_gene_226,Core Gene
Zm00024ab003090,pan_gene_227,Core Gene
Zm00024ab003100,pan_gene_228,Core Gene
Zm00024ab003130,pan_gene_230,Core Gene
Zm00024ab003140,pan_gene_231,Core Gene
Zm00024ab003150,pan_gene_232,Core Gene
Zm00024ab003170,pan_gene_233,Core Gene
Zm00024ab003180,pan_gene_234,Core Gene
Zm00024ab003190,pan_gene_238,Core Gene
Zm00024ab003210,pan_gene_239,Core Gene
Zm00024ab003350,pan_gene_240,Core Gene
Zm00024ab003370,pan_gene_241,Core Gene
Zm00024ab003380,pan_gene_242,Core Gene
Zm00024ab003420,pan_gene_244,Core Gene
Zm00024ab003450,pan_gene_245,Core Gene
Zm00024ab003460,pan_gene_246,Core Gene
Zm00024ab003470,pan_gene_247,Core Gene
Zm00024ab003480,pan_gene_248,Core Gene
Zm00024ab003490,pan_gene_250,Core Gene
Zm00024ab003510,pan_gene_251,Core Gene
Zm00024ab003520,pan_gene_252,Core Gene
Zm00024ab003530,pan_gene_253,Core Gene
Zm00024ab003590,pan_gene_254,Near-Core Gene
Zm00024ab003640,pan_gene_256,Core Gene
Zm00024ab003650,pan_gene_257,Core Gene
Zm00024ab003660,pan_gene_258,Core Gene
Zm00024ab003670,pan_gene_259,Core Gene
Zm00024ab003680,pan_gene_260,Dispensable Gene
Zm00024ab003690,pan_gene_261,Dispensable Gene
Zm00024ab003700,pan_gene_262,Core Gene
Zm00024ab003720,pan_gene_263,Near-Core Gene
Zm00024ab003730,pan_gene_264,Core Gene
Zm00024ab003740,pan_gene_265,Core Gene
Zm00024ab003750,pan_gene_266,Core Gene
Zm00024ab003760,pan_gene_267,Core Gene
Zm00024ab003770,pan_gene_268,Core Gene
Zm00024ab003780,pan_gene_269,Core Gene
Zm00024ab003790,pan_gene_270,Core Gene
Zm00024ab003800,pan_gene_271,Core Gene
Zm00024ab003820,pan_gene_273,Core Gene
Zm00024ab003830,pan_gene_274,Core Gene
gmap_ID=chr1:10434763-10441630,pan_gene_275,Dispensable Gene
Zm00024ab003850,pan_gene_277,Core Gene
Zm00024ab003840,pan_gene_278,Core Gene
Zm00024ab003860,pan_gene_279,Core Gene
Zm00024ab003920,pan_gene_280,Core Gene
Zm00024ab003930,pan_gene_281,Core Gene
Zm00024ab003940,pan_gene_282,Core Gene
Zm00024ab003960,pan_gene_283,Core Gene
Zm00024ab003980,pan_gene_284,Core Gene
Zm00024ab004000,pan_gene_287,Core Gene
Zm00024ab004030,pan_gene_289,Core Gene
Zm00024ab004040,pan_gene_290,Core Gene
Zm00024ab004070,pan_gene_292,Core Gene
gmap_ID=chr1:11040210-11129564,pan_gene_294,Core Gene
Zm00024ab004120,pan_gene_295,Dispensable Gene
Zm00024ab004130,pan_gene_296,Core Gene
Zm00024ab004140,pan_gene_297,Core Gene
Zm00024ab004150,pan_gene_298,Core Gene
Zm00024ab004160,pan_gene_299,Core Gene
Zm00024ab004170,pan_gene_300,Core Gene
Zm00024ab004180,pan_gene_301,Core Gene
Zm00024ab004190,pan_gene_302,Core Gene
Zm00024ab004200,pan_gene_303,Core Gene
Zm00024ab004210,pan_gene_304,Core Gene
Zm00024ab004230,pan_gene_305,Core Gene
Zm00024ab004240,pan_gene_307,Core Gene
Zm00024ab004250,pan_gene_308,Core Gene
Zm00024ab004260,pan_gene_309,Core Gene
Zm00024ab004290,pan_gene_310,Core Gene
Zm00024ab004300,pan_gene_311,Core Gene
Zm00024ab004330,pan_gene_313,Core Gene
Zm00024ab004340,pan_gene_314,Near-Core Gene
Zm00024ab004350,pan_gene_317,Core Gene
Zm00024ab004360,pan_gene_318,Core Gene
Zm00024ab004380,pan_gene_319,Core Gene
Zm00024ab004400,pan_gene_321,Core Gene
Zm00024ab004420,pan_gene_322,Core Gene
Zm00024ab004430,pan_gene_323,Core Gene
Zm00024ab004440,pan_gene_324,Core Gene
Zm00024ab004450,pan_gene_325,Core Gene
Zm00024ab004460,pan_gene_326,Core Gene
Zm00024ab004470,pan_gene_327,Core Gene
Zm00024ab004480,pan_gene_328,Dispensable Gene
gmap_ID=chr1:12164376-12179129,pan_gene_329,Dispensable Gene
Zm00024ab004490,pan_gene_330,Core Gene
Zm00024ab004500,pan_gene_331,Core Gene
Zm00024ab004510,pan_gene_332,Core Gene
Zm00024ab004530,pan_gene_333,Core Gene
Zm00024ab004540,pan_gene_334,Core Gene
Zm00024ab004550,pan_gene_335,Core Gene
Zm00024ab004560,pan_gene_336,Core Gene
Zm00024ab004570,pan_gene_338,Core Gene
Zm00024ab004630,pan_gene_340,Core Gene
Zm00024ab004660,pan_gene_341,Core Gene
Zm00024ab004670,pan_gene_342,Core Gene
Zm00024ab004680,pan_gene_343,Core Gene
Zm00024ab004690,pan_gene_344,Core Gene
Zm00024ab004700,pan_gene_345,Core Gene
Zm00024ab004710,pan_gene_346,Core Gene
Zm00024ab004730,pan_gene_347,Core Gene
Zm00024ab004740,pan_gene_348,Core Gene
Zm00024ab004750,pan_gene_349,Core Gene
Zm00024ab004760,pan_gene_350,Core Gene
Zm00024ab004790,pan_gene_351,Core Gene
Zm00024ab004800,pan_gene_352,Dispensable Gene
Zm00024ab004820,pan_gene_353,Core Gene
Zm00024ab004830,pan_gene_354,Core Gene
Zm00024ab004840,pan_gene_355,Core Gene
Zm00024ab004860,pan_gene_356,Core Gene
Zm00024ab004870,pan_gene_357,Core Gene
Zm00024ab004890,pan_gene_358,Core Gene
Zm00024ab004900,pan_gene_361,Core Gene
Zm00024ab004920,pan_gene_363,Core Gene
Zm00024ab004930,pan_gene_364,Core Gene
Zm00024ab004940,pan_gene_365,Core Gene
Zm00024ab004950,pan_gene_366,Dispensable Gene
Zm00024ab004970,pan_gene_367,Core Gene
Zm00024ab005010,pan_gene_368,Core Gene
Zm00024ab005030,pan_gene_369,Core Gene
Zm00024ab005050,pan_gene_370,Core Gene
Zm00024ab005060,pan_gene_371,Core Gene
Zm00024ab005080,pan_gene_372,Core Gene
Zm00024ab005090,pan_gene_373,Core Gene
Zm00024ab005140,pan_gene_374,Core Gene
Zm00024ab005310,pan_gene_377,Dispensable Gene
Zm00024ab005320,pan_gene_378,Core Gene
Zm00024ab005400,pan_gene_381,Core Gene
Zm00024ab005420,pan_gene_382,Core Gene
Zm00024ab005430,pan_gene_383,Core Gene
Zm00024ab005440,pan_gene_384,Core Gene
Zm00024ab005450,pan_gene_385,Core Gene
Zm00024ab005480,pan_gene_386,Core Gene
Zm00024ab005490,pan_gene_387,Core Gene
Zm00024ab005500,pan_gene_388,Core Gene
Zm00024ab005510,pan_gene_389,Core Gene
Zm00024ab005520,pan_gene_390,Core Gene
gmap_ID=chr1:14827171-14843507,pan_gene_391,Core Gene
Zm00024ab005540,pan_gene_392,Core Gene
Zm00024ab005560,pan_gene_393,Dispensable Gene
Zm00024ab005570,pan_gene_394,Dispensable Gene
Zm00024ab005580,pan_gene_395,Core Gene
Zm00024ab005600,pan_gene_396,Core Gene
Zm00024ab005610,pan_gene_397,Core Gene
Zm00024ab005620,pan_gene_398,Core Gene
Zm00024ab005630,pan_gene_399,Core Gene
Zm00024ab005640,pan_gene_400,Core Gene
Zm00024ab005650,pan_gene_401,Dispensable Gene
Zm00024ab005660,pan_gene_402,Core Gene
Zm00024ab005680,pan_gene_404,Core Gene
Zm00024ab005690,pan_gene_405,Dispensable Gene
Zm00024ab005700,pan_gene_406,Core Gene
Zm00024ab005710,pan_gene_407,Core Gene
Zm00024ab005720,pan_gene_408,Core Gene
Zm00024ab005730,pan_gene_409,Core Gene
Zm00024ab005740,pan_gene_410,Core Gene
Zm00024ab005750,pan_gene_411,Core Gene
Zm00024ab005760,pan_gene_412,Core Gene
Zm00024ab005780,pan_gene_413,Core Gene
Zm00024ab005790,pan_gene_414,Core Gene
Zm00024ab005800,pan_gene_415,Core Gene
Zm00024ab005810,pan_gene_417,Core Gene
Zm00024ab005820,pan_gene_418,Core Gene
Zm00024ab005840,pan_gene_419,Core Gene
Zm00024ab005850,pan_gene_420,Core Gene
Zm00024ab005860,pan_gene_421,Core Gene
gmap_ID=chr1:15955413-15955932,pan_gene_422,Core Gene
Zm00024ab005880,pan_gene_423,Core Gene
Zm00024ab005890,pan_gene_424,Core Gene
Zm00024ab005940,pan_gene_425,Core Gene
Zm00024ab005980,pan_gene_426,Core Gene
Zm00024ab006000,pan_gene_427,Core Gene
Zm00024ab006010,pan_gene_428,Core Gene
Zm00024ab006020,pan_gene_429,Core Gene
Zm00024ab006030,pan_gene_430,Core Gene
Zm00024ab006040,pan_gene_431,Core Gene
Zm00024ab006070,pan_gene_433,Core Gene
Zm00024ab006080,pan_gene_434,Core Gene
Zm00024ab006090,pan_gene_435,Core Gene
Zm00024ab006100,pan_gene_436,Core Gene
Zm00024ab006110,pan_gene_437,Core Gene
Zm00024ab006120,pan_gene_439,Core Gene
Zm00024ab006130,pan_gene_440,Core Gene
Zm00024ab006160,pan_gene_441,Core Gene
Zm00024ab006190,pan_gene_442,Core Gene
Zm00024ab006210,pan_gene_443,Core Gene
Zm00024ab006220,pan_gene_444,Core Gene
Zm00024ab006230,pan_gene_445,Core Gene
Zm00024ab006240,pan_gene_446,Dispensable Gene
Zm00024ab006260,pan_gene_447,Core Gene
Zm00024ab006270,pan_gene_448,Core Gene
Zm00024ab006280,pan_gene_449,Core Gene
Zm00024ab006290,pan_gene_450,Core Gene
Zm00024ab006300,pan_gene_451,Core Gene
Zm00024ab006330,pan_gene_453,Core Gene
Zm00024ab006350,pan_gene_454,Core Gene
Zm00024ab006370,pan_gene_455,Core Gene
Zm00024ab006390,pan_gene_456,Core Gene
Zm00024ab006400,pan_gene_457,Core Gene
Zm00024ab006410,pan_gene_458,Core Gene
Zm00024ab006440,pan_gene_459,Core Gene
Zm00024ab006470,pan_gene_460,Core Gene
Zm00024ab006490,pan_gene_461,Core Gene
Zm00024ab006500,pan_gene_462,Core Gene
Zm00024ab006510,pan_gene_464,Core Gene
Zm00024ab006520,pan_gene_465,Core Gene
Zm00024ab006540,pan_gene_466,Dispensable Gene
Zm00024ab006550,pan_gene_467,Core Gene
Zm00024ab006560,pan_gene_468,Near-Core Gene
Zm00024ab006570,pan_gene_469,Core Gene
Zm00024ab006580,pan_gene_471,Core Gene
Zm00024ab006600,pan_gene_472,Core Gene
Zm00024ab006620,pan_gene_473,Core Gene
Zm00024ab006630,pan_gene_474,Core Gene
Zm00024ab006680,pan_gene_478,Core Gene
Zm00024ab006690,pan_gene_479,Core Gene
Zm00024ab006700,pan_gene_482,Core Gene
Zm00024ab006720,pan_gene_483,Core Gene
Zm00024ab006730,pan_gene_484,Core Gene
Zm00024ab006740,pan_gene_485,Core Gene
Zm00024ab006750,pan_gene_486,Core Gene
Zm00024ab006770,pan_gene_488,Core Gene
Zm00024ab006800,pan_gene_489,Core Gene
Zm00024ab006810,pan_gene_490,Core Gene
Zm00024ab006820,pan_gene_491,Core Gene
Zm00024ab006830,pan_gene_492,Core Gene
Zm00024ab006860,pan_gene_493,Core Gene
Zm00024ab006870,pan_gene_495,Core Gene
Zm00024ab006890,pan_gene_496,Core Gene
gmap_ID=chr1:19219280-19219687,pan_gene_497,Dispensable Gene
Zm00024ab006900,pan_gene_498,Core Gene
Zm00024ab006910,pan_gene_499,Core Gene
Zm00024ab006920,pan_gene_500,Core Gene
Zm00024ab006930,pan_gene_501,Core Gene
Zm00024ab006940,pan_gene_502,Core Gene
Zm00024ab006960,pan_gene_503,Core Gene
Zm00024ab006970,pan_gene_504,Core Gene
Zm00024ab006990,pan_gene_505,Core Gene
Zm00024ab007000,pan_gene_507,Core Gene
Zm00024ab007010,pan_gene_508,Core Gene
Zm00024ab007040,pan_gene_509,Core Gene
Zm00024ab007070,pan_gene_511,Core Gene
Zm00024ab007080,pan_gene_512,Core Gene
Zm00024ab007100,pan_gene_513,Core Gene
Zm00024ab007110,pan_gene_514,Core Gene
Zm00024ab007120,pan_gene_515,Core Gene
Zm00024ab007130,pan_gene_516,Core Gene
Zm00024ab007140,pan_gene_518,Core Gene
Zm00024ab007160,pan_gene_519,Core Gene
Zm00024ab007200,pan_gene_521,Core Gene
gmap_ID=chr1:20845455-20854212,pan_gene_522,Dispensable Gene
Zm00024ab007220,pan_gene_523,Core Gene
Zm00024ab007230,pan_gene_524,Core Gene
Zm00024ab007240,pan_gene_525,Core Gene
Zm00024ab007250,pan_gene_526,Core Gene
Zm00024ab007260,pan_gene_527,Core Gene
Zm00024ab007270,pan_gene_528,Core Gene
Zm00024ab007290,pan_gene_529,Core Gene
Zm00024ab007300,pan_gene_530,Core Gene
Zm00024ab007310,pan_gene_531,Core Gene
Zm00024ab007320,pan_gene_532,Near-Core Gene
gmap_ID=chr1:21219770-21220433,pan_gene_533,Dispensable Gene
Zm00024ab007330,pan_gene_534,Core Gene
Zm00024ab007340,pan_gene_535,Dispensable Gene
Zm00024ab007350,pan_gene_536,Core Gene
Zm00024ab007370,pan_gene_537,Core Gene
Zm00024ab007380,pan_gene_538,Core Gene
Zm00024ab007390,pan_gene_539,Core Gene
Zm00024ab007400,pan_gene_541,Core Gene
Zm00024ab007440,pan_gene_542,Core Gene
Zm00024ab007450,pan_gene_543,Core Gene
Zm00024ab007470,pan_gene_545,Core Gene
Zm00024ab007480,pan_gene_546,Core Gene
gmap_ID=chr1:21784292-21806461,pan_gene_547,Core Gene
Zm00024ab007490,pan_gene_548,Core Gene
Zm00024ab007500,pan_gene_549,Core Gene
Zm00024ab007510,pan_gene_550,Core Gene
Zm00024ab007520,pan_gene_551,Core Gene
Zm00024ab007530,pan_gene_553,Core Gene
Zm00024ab007550,pan_gene_554,Core Gene
Zm00024ab007570,pan_gene_555,Core Gene
Zm00024ab007580,pan_gene_556,Core Gene
Zm00024ab007600,pan_gene_557,Core Gene
Zm00024ab007610,pan_gene_558,Core Gene
Zm00024ab007620,pan_gene_559,Core Gene
Zm00024ab007630,pan_gene_560,Core Gene
Zm00024ab007640,pan_gene_561,Core Gene
Zm00024ab007650,pan_gene_562,Core Gene
Zm00024ab007660,pan_gene_565,Core Gene
Zm00024ab007670,pan_gene_566,Core Gene
Zm00024ab007680,pan_gene_567,Core Gene
Zm00024ab007860,pan_gene_568,Core Gene
Zm00024ab007870,pan_gene_569,Core Gene
Zm00024ab007880,pan_gene_570,Core Gene
Zm00024ab007890,pan_gene_571,Core Gene
Zm00024ab007900,pan_gene_572,Core Gene
Zm00024ab007940,pan_gene_575,Core Gene
Zm00024ab007950,pan_gene_576,Core Gene
gmap_ID=chr1:23233020-23233340,pan_gene_577,Core Gene
Zm00024ab007980,pan_gene_578,Core Gene
Zm00024ab007990,pan_gene_579,Core Gene
Zm00024ab008000,pan_gene_580,Dispensable Gene
Zm00024ab008010,pan_gene_581,Core Gene
Zm00024ab008030,pan_gene_582,Core Gene
Zm00024ab008040,pan_gene_583,Core Gene
Zm00024ab008050,pan_gene_584,Core Gene
Zm00024ab008060,pan_gene_585,Core Gene
Zm00024ab008070,pan_gene_586,Core Gene
Zm00024ab008090,pan_gene_587,Dispensable Gene
Zm00024ab008110,pan_gene_588,Core Gene
Zm00024ab008120,pan_gene_589,Core Gene
Zm00024ab008130,pan_gene_590,Core Gene
Zm00024ab008140,pan_gene_591,Core Gene
Zm00024ab008150,pan_gene_592,Core Gene
Zm00024ab008160,pan_gene_593,Core Gene
Zm00024ab008170,pan_gene_594,Core Gene
Zm00024ab008180,pan_gene_595,Core Gene
Zm00024ab008190,pan_gene_596,Core Gene
Zm00024ab008200,pan_gene_597,Core Gene
Zm00024ab008210,pan_gene_598,Core Gene
Zm00024ab008220,pan_gene_599,Core Gene
Zm00024ab008250,pan_gene_600,Core Gene
Zm00024ab008260,pan_gene_601,Core Gene
Zm00024ab008290,pan_gene_602,Core Gene
Zm00024ab008300,pan_gene_604,Core Gene
gmap_ID=chr1:24429227-24430029,pan_gene_605,Dispensable Gene
Zm00024ab008320,pan_gene_606,Core Gene
Zm00024ab008340,pan_gene_607,Core Gene
Zm00024ab008350,pan_gene_608,Core Gene
Zm00024ab008360,pan_gene_609,Core Gene
Zm00024ab008370,pan_gene_610,Core Gene
Zm00024ab008380,pan_gene_611,Core Gene
Zm00024ab008440,pan_gene_612,Core Gene
Zm00024ab008470,pan_gene_614,Core Gene
Zm00024ab008480,pan_gene_618,Core Gene
Zm00024ab008490,pan_gene_619,Core Gene
Zm00024ab008520,pan_gene_620,Core Gene
Zm00024ab008530,pan_gene_621,Core Gene
Zm00024ab008550,pan_gene_622,Core Gene
Zm00024ab008560,pan_gene_623,Core Gene
Zm00024ab008580,pan_gene_624,Core Gene
Zm00024ab008590,pan_gene_625,Core Gene
Zm00024ab008610,pan_gene_626,Core Gene
gmap_ID=chr1:25831400-25832023,pan_gene_627,Core Gene
Zm00024ab008630,pan_gene_628,Dispensable Gene
Zm00024ab008640,pan_gene_629,Dispensable Gene
Zm00024ab008660,pan_gene_630,Core Gene
Zm00024ab008670,pan_gene_631,Core Gene
Zm00024ab008680,pan_gene_632,Core Gene
Zm00024ab008690,pan_gene_633,Core Gene
Zm00024ab008720,pan_gene_634,Core Gene
Zm00024ab008730,pan_gene_635,Core Gene
gmap_ID=chr1:26263962-26333774,pan_gene_636,Dispensable Gene
Zm00024ab008740,pan_gene_637,Core Gene
Zm00024ab008750,pan_gene_639,Core Gene
Zm00024ab008760,pan_gene_640,Core Gene
Zm00024ab008770,pan_gene_641,Core Gene
Zm00024ab008780,pan_gene_642,Core Gene
Zm00024ab008790,pan_gene_643,Dispensable Gene
Zm00024ab008800,pan_gene_644,Core Gene
Zm00024ab008840,pan_gene_645,Core Gene
Zm00024ab008850,pan_gene_646,Core Gene
Zm00024ab008860,pan_gene_647,Core Gene
