gene,pan,class
Zm00026ab002380,pan_gene_190,Dispensable Gene
Zm00026ab002390,pan_gene_191,Core Gene
gmap_ID=chr1:7297386-7297721,pan_gene_192,Near-Core Gene
Zm00026ab002430,pan_gene_193,Near-Core Gene
Zm00026ab002440,pan_gene_194,Core Gene
Zm00026ab002450,pan_gene_195,Core Gene
Zm00026ab002460,pan_gene_196,Core Gene
Zm00026ab002480,pan_gene_197,Core Gene
Zm00026ab002490,pan_gene_198,Core Gene
Zm00026ab002500,pan_gene_199,Core Gene
Zm00026ab002520,pan_gene_200,Core Gene
Zm00026ab002530,pan_gene_201,Core Gene
Zm00026ab002540,pan_gene_202,Core Gene
Zm00026ab002550,pan_gene_203,Core Gene
Zm00026ab002560,pan_gene_204,Core Gene
Zm00026ab002570,pan_gene_205,Core Gene
Zm00026ab002600,pan_gene_206,Core Gene
Zm00026ab002610,pan_gene_207,Core Gene
Zm00026ab002620,pan_gene_208,Core Gene
Zm00026ab002640,pan_gene_209,Core Gene
Zm00026ab002660,pan_gene_210,Core Gene
Zm00026ab002670,pan_gene_211,Core Gene
Zm00026ab002680,pan_gene_212,Core Gene
Zm00026ab002700,pan_gene_214,Core Gene
Zm00026ab002720,pan_gene_215,Core Gene
Zm00026ab002730,pan_gene_216,Core Gene
Zm00026ab002740,pan_gene_217,Core Gene
Zm00026ab002810,pan_gene_218,Core Gene
Zm00026ab002820,pan_gene_219,Dispensable Gene
Zm00026ab002830,pan_gene_220,Core Gene
Zm00026ab002840,pan_gene_221,Dispensable Gene
Zm00026ab002860,pan_gene_222,Core Gene
Zm00026ab002880,pan_gene_223,Core Gene
Zm00026ab002900,pan_gene_224,Core Gene
Zm00026ab002910,pan_gene_225,Near-Core Gene
Zm00026ab002930,pan_gene_226,Core Gene
Zm00026ab002940,pan_gene_227,Core Gene
Zm00026ab002950,pan_gene_228,Core Gene
gmap_ID=chr1:8654426-8659210,pan_gene_229,Dispensable Gene
Zm00026ab002980,pan_gene_230,Core Gene
Zm00026ab002990,pan_gene_231,Core Gene
Zm00026ab003000,pan_gene_232,Core Gene
Zm00026ab003010,pan_gene_233,Core Gene
Zm00026ab003020,pan_gene_234,Core Gene
gmap_ID=chr1:8794150-8795091,pan_gene_237,Dispensable Gene
Zm00026ab003050,pan_gene_238,Core Gene
Zm00026ab003090,pan_gene_239,Core Gene
Zm00026ab003230,pan_gene_240,Core Gene
Zm00026ab003250,pan_gene_241,Core Gene
Zm00026ab003260,pan_gene_242,Core Gene
Zm00026ab003280,pan_gene_244,Core Gene
Zm00026ab003320,pan_gene_245,Core Gene
Zm00026ab003340,pan_gene_246,Core Gene
Zm00026ab003350,pan_gene_247,Core Gene
Zm00026ab003360,pan_gene_248,Core Gene
Zm00026ab003370,pan_gene_250,Core Gene
Zm00026ab003380,pan_gene_251,Core Gene
Zm00026ab003390,pan_gene_252,Core Gene
Zm00026ab003400,pan_gene_253,Core Gene
Zm00026ab003440,pan_gene_254,Near-Core Gene
Zm00026ab003510,pan_gene_256,Core Gene
Zm00026ab003520,pan_gene_257,Core Gene
Zm00026ab003530,pan_gene_258,Core Gene
Zm00026ab003540,pan_gene_259,Core Gene
Zm00026ab003550,pan_gene_260,Dispensable Gene
Zm00026ab003560,pan_gene_261,Dispensable Gene
Zm00026ab003570,pan_gene_262,Core Gene
Zm00026ab003590,pan_gene_263,Near-Core Gene
Zm00026ab003600,pan_gene_264,Core Gene
Zm00026ab003610,pan_gene_265,Core Gene
Zm00026ab003620,pan_gene_266,Core Gene
Zm00026ab003630,pan_gene_267,Core Gene
Zm00026ab003650,pan_gene_268,Core Gene
Zm00026ab003660,pan_gene_269,Core Gene
Zm00026ab003670,pan_gene_270,Core Gene
Zm00026ab003690,pan_gene_271,Core Gene
gmap_ID=chr1:10406215-10411903,pan_gene_272,Dispensable Gene
Zm00026ab003700,pan_gene_273,Core Gene
Zm00026ab003730,pan_gene_274,Core Gene
gmap_ID=chr1:10545740-10546106,pan_gene_275,Dispensable Gene
Zm00026ab003770,pan_gene_277,Core Gene
Zm00026ab003750,pan_gene_278,Core Gene
Zm00026ab003780,pan_gene_279,Core Gene
Zm00026ab003830,pan_gene_280,Core Gene
Zm00026ab003840,pan_gene_281,Core Gene
Zm00026ab003850,pan_gene_282,Core Gene
Zm00026ab003860,pan_gene_283,Core Gene
Zm00026ab003880,pan_gene_284,Core Gene
Zm00026ab003890,pan_gene_287,Core Gene
Zm00026ab003900,pan_gene_289,Core Gene
Zm00026ab003910,pan_gene_290,Core Gene
Zm00026ab003930,pan_gene_292,Core Gene
Zm00026ab003960,pan_gene_293,Dispensable Gene
Zm00026ab003970,pan_gene_294,Core Gene
Zm00026ab004000,pan_gene_295,Dispensable Gene
Zm00026ab004010,pan_gene_296,Core Gene
Zm00026ab004020,pan_gene_297,Core Gene
Zm00026ab004030,pan_gene_298,Core Gene
Zm00026ab004040,pan_gene_299,Core Gene
Zm00026ab004050,pan_gene_300,Core Gene
Zm00026ab004060,pan_gene_301,Core Gene
Zm00026ab004080,pan_gene_302,Core Gene
Zm00026ab004090,pan_gene_303,Core Gene
Zm00026ab004110,pan_gene_304,Core Gene
Zm00026ab004130,pan_gene_305,Core Gene
Zm00026ab004140,pan_gene_307,Core Gene
Zm00026ab004160,pan_gene_308,Core Gene
Zm00026ab004170,pan_gene_309,Core Gene
Zm00026ab004200,pan_gene_310,Core Gene
Zm00026ab004210,pan_gene_311,Core Gene
Zm00026ab004250,pan_gene_313,Core Gene
Zm00026ab004260,pan_gene_314,Near-Core Gene
Zm00026ab004270,pan_gene_315,Dispensable Gene
gmap_ID=chr1:12007003-12008076,pan_gene_316,Dispensable Gene
Zm00026ab004280,pan_gene_317,Core Gene
Zm00026ab004290,pan_gene_318,Core Gene
Zm00026ab004310,pan_gene_319,Core Gene
gmap_ID=chr1:12190023-12190382,pan_gene_320,Dispensable Gene
Zm00026ab004330,pan_gene_321,Core Gene
Zm00026ab004340,pan_gene_322,Core Gene
Zm00026ab004350,pan_gene_323,Core Gene
Zm00026ab004360,pan_gene_324,Core Gene
Zm00026ab004370,pan_gene_325,Core Gene
Zm00026ab004380,pan_gene_326,Core Gene
Zm00026ab004390,pan_gene_327,Core Gene
Zm00026ab004400,pan_gene_330,Core Gene
Zm00026ab004410,pan_gene_331,Core Gene
Zm00026ab004430,pan_gene_332,Core Gene
Zm00026ab004460,pan_gene_333,Core Gene
Zm00026ab004470,pan_gene_334,Core Gene
Zm00026ab004480,pan_gene_335,Core Gene
Zm00026ab004490,pan_gene_336,Core Gene
Zm00026ab004500,pan_gene_338,Core Gene
Zm00026ab004520,pan_gene_340,Core Gene
Zm00026ab004540,pan_gene_341,Core Gene
Zm00026ab004550,pan_gene_342,Core Gene
Zm00026ab004560,pan_gene_343,Core Gene
Zm00026ab004570,pan_gene_344,Core Gene
Zm00026ab004580,pan_gene_345,Core Gene
Zm00026ab004590,pan_gene_346,Core Gene
Zm00026ab004600,pan_gene_347,Core Gene
Zm00026ab004610,pan_gene_348,Core Gene
Zm00026ab004620,pan_gene_349,Core Gene
Zm00026ab004630,pan_gene_350,Core Gene
Zm00026ab004640,pan_gene_351,Core Gene
Zm00026ab004650,pan_gene_352,Dispensable Gene
Zm00026ab004670,pan_gene_353,Core Gene
Zm00026ab004680,pan_gene_354,Core Gene
Zm00026ab004690,pan_gene_355,Core Gene
Zm00026ab004710,pan_gene_356,Core Gene
Zm00026ab004720,pan_gene_357,Core Gene
Zm00026ab004740,pan_gene_358,Core Gene
Zm00026ab004750,pan_gene_361,Core Gene
gmap_ID=chr1:13392129-13392626,pan_gene_363,Core Gene
Zm00026ab004790,pan_gene_364,Core Gene
Zm00026ab004800,pan_gene_365,Core Gene
Zm00026ab004810,pan_gene_366,Dispensable Gene
Zm00026ab004820,pan_gene_367,Core Gene
Zm00026ab004830,pan_gene_368,Core Gene
Zm00026ab004860,pan_gene_369,Core Gene
Zm00026ab004870,pan_gene_370,Core Gene
Zm00026ab004880,pan_gene_371,Core Gene
Zm00026ab004900,pan_gene_372,Core Gene
Zm00026ab004920,pan_gene_373,Core Gene
Zm00026ab005130,pan_gene_374,Core Gene
Zm00026ab005040,pan_gene_375,Dispensable Gene
Zm00026ab005050,pan_gene_376,Dispensable Gene
Zm00026ab005110,pan_gene_377,Dispensable Gene
Zm00026ab005120,pan_gene_378,Core Gene
Zm00026ab005150,pan_gene_381,Core Gene
Zm00026ab005160,pan_gene_382,Core Gene
Zm00026ab005170,pan_gene_383,Core Gene
Zm00026ab005180,pan_gene_384,Core Gene
Zm00026ab005190,pan_gene_385,Core Gene
Zm00026ab005200,pan_gene_386,Core Gene
Zm00026ab005220,pan_gene_387,Core Gene
Zm00026ab005230,pan_gene_388,Core Gene
Zm00026ab005250,pan_gene_389,Core Gene
Zm00026ab005260,pan_gene_390,Core Gene
Zm00026ab005290,pan_gene_391,Core Gene
Zm00026ab005300,pan_gene_392,Core Gene
Zm00026ab005320,pan_gene_395,Core Gene
Zm00026ab005340,pan_gene_396,Core Gene
Zm00026ab005370,pan_gene_397,Core Gene
Zm00026ab005430,pan_gene_398,Core Gene
Zm00026ab005450,pan_gene_399,Core Gene
Zm00026ab005460,pan_gene_400,Core Gene
Zm00026ab005470,pan_gene_402,Core Gene
Zm00026ab005500,pan_gene_404,Core Gene
gmap_ID=chr1:15504273-15505598,pan_gene_405,Dispensable Gene
Zm00026ab005510,pan_gene_406,Core Gene
Zm00026ab005520,pan_gene_407,Core Gene
Zm00026ab005530,pan_gene_408,Core Gene
Zm00026ab005540,pan_gene_409,Core Gene
Zm00026ab005550,pan_gene_410,Core Gene
Zm00026ab005560,pan_gene_411,Core Gene
Zm00026ab005570,pan_gene_412,Core Gene
Zm00026ab005590,pan_gene_413,Core Gene
Zm00026ab005600,pan_gene_414,Core Gene
Zm00026ab005610,pan_gene_415,Core Gene
Zm00026ab005630,pan_gene_417,Core Gene
Zm00026ab005640,pan_gene_418,Core Gene
Zm00026ab005650,pan_gene_419,Core Gene
Zm00026ab005670,pan_gene_420,Core Gene
Zm00026ab005680,pan_gene_421,Core Gene
gmap_ID=chr1:16134356-16134874,pan_gene_422,Core Gene
Zm00026ab005690,pan_gene_423,Core Gene
Zm00026ab005700,pan_gene_424,Core Gene
Zm00026ab005720,pan_gene_425,Core Gene
Zm00026ab005770,pan_gene_426,Core Gene
Zm00026ab005780,pan_gene_427,Core Gene
Zm00026ab005790,pan_gene_428,Core Gene
Zm00026ab005800,pan_gene_429,Core Gene
Zm00026ab005830,pan_gene_430,Core Gene
Zm00026ab005840,pan_gene_431,Core Gene
gmap_ID=chr1:16713098-16713441,pan_gene_432,Dispensable Gene
Zm00026ab005850,pan_gene_433,Core Gene
Zm00026ab005860,pan_gene_434,Core Gene
Zm00026ab005870,pan_gene_435,Core Gene
Zm00026ab005880,pan_gene_436,Core Gene
Zm00026ab005890,pan_gene_437,Core Gene
Zm00026ab005900,pan_gene_438,Near-Core Gene
Zm00026ab005910,pan_gene_439,Core Gene
Zm00026ab005920,pan_gene_440,Core Gene
Zm00026ab005930,pan_gene_441,Core Gene
Zm00026ab005970,pan_gene_442,Core Gene
Zm00026ab005980,pan_gene_443,Core Gene
Zm00026ab006000,pan_gene_444,Core Gene
Zm00026ab006010,pan_gene_445,Core Gene
Zm00026ab006030,pan_gene_447,Core Gene
Zm00026ab006040,pan_gene_448,Core Gene
Zm00026ab006050,pan_gene_449,Core Gene
Zm00026ab006060,pan_gene_450,Core Gene
Zm00026ab006070,pan_gene_451,Core Gene
Zm00026ab006100,pan_gene_453,Core Gene
Zm00026ab006120,pan_gene_454,Core Gene
Zm00026ab006140,pan_gene_455,Core Gene
Zm00026ab006150,pan_gene_456,Core Gene
Zm00026ab006160,pan_gene_457,Core Gene
Zm00026ab006170,pan_gene_458,Core Gene
Zm00026ab006180,pan_gene_459,Core Gene
Zm00026ab006200,pan_gene_460,Core Gene
Zm00026ab006220,pan_gene_461,Core Gene
Zm00026ab006230,pan_gene_462,Core Gene
Zm00026ab006240,pan_gene_463,Dispensable Gene
Zm00026ab006250,pan_gene_464,Core Gene
Zm00026ab006280,pan_gene_465,Core Gene
Zm00026ab006300,pan_gene_466,Dispensable Gene
Zm00026ab006310,pan_gene_467,Core Gene
Zm00026ab006320,pan_gene_468,Near-Core Gene
Zm00026ab006330,pan_gene_469,Core Gene
Zm00026ab006340,pan_gene_471,Core Gene
Zm00026ab006350,pan_gene_472,Core Gene
Zm00026ab006370,pan_gene_473,Core Gene
Zm00026ab006380,pan_gene_474,Core Gene
gmap_ID=chr1:18597455-18601541,pan_gene_475,Dispensable Gene
Zm00026ab006440,pan_gene_477,Dispensable Gene
Zm00026ab006460,pan_gene_478,Core Gene
Zm00026ab006480,pan_gene_479,Core Gene
Zm00026ab006490,pan_gene_482,Core Gene
Zm00026ab006510,pan_gene_483,Core Gene
Zm00026ab006520,pan_gene_484,Core Gene
Zm00026ab006540,pan_gene_485,Core Gene
Zm00026ab006550,pan_gene_486,Core Gene
Zm00026ab006580,pan_gene_488,Core Gene
Zm00026ab006590,pan_gene_489,Core Gene
Zm00026ab006600,pan_gene_490,Core Gene
Zm00026ab006610,pan_gene_491,Core Gene
Zm00026ab006620,pan_gene_492,Core Gene
Zm00026ab006680,pan_gene_493,Core Gene
Zm00026ab006690,pan_gene_494,Dispensable Gene
Zm00026ab006700,pan_gene_495,Core Gene
Zm00026ab006710,pan_gene_496,Core Gene
Zm00026ab006720,pan_gene_498,Core Gene
Zm00026ab006730,pan_gene_499,Core Gene
Zm00026ab006740,pan_gene_500,Core Gene
Zm00026ab006750,pan_gene_501,Core Gene
Zm00026ab006760,pan_gene_502,Core Gene
Zm00026ab006780,pan_gene_503,Core Gene
Zm00026ab006800,pan_gene_504,Core Gene
Zm00026ab006810,pan_gene_505,Core Gene
Zm00026ab006820,pan_gene_506,Dispensable Gene
Zm00026ab006830,pan_gene_507,Core Gene
Zm00026ab006840,pan_gene_508,Core Gene
Zm00026ab006850,pan_gene_509,Core Gene
Zm00026ab006890,pan_gene_511,Core Gene
Zm00026ab006900,pan_gene_512,Core Gene
Zm00026ab006910,pan_gene_513,Core Gene
Zm00026ab006920,pan_gene_514,Core Gene
Zm00026ab006950,pan_gene_515,Core Gene
Zm00026ab006970,pan_gene_516,Core Gene
Zm00026ab006980,pan_gene_517,Dispensable Gene
Zm00026ab006990,pan_gene_518,Core Gene
Zm00026ab007010,pan_gene_519,Core Gene
Zm00026ab007030,pan_gene_520,Dispensable Gene
Zm00026ab007070,pan_gene_521,Core Gene
Zm00026ab007080,pan_gene_522,Dispensable Gene
Zm00026ab007090,pan_gene_523,Core Gene
Zm00026ab007100,pan_gene_524,Core Gene
Zm00026ab007110,pan_gene_525,Core Gene
Zm00026ab007120,pan_gene_526,Core Gene
Zm00026ab007130,pan_gene_527,Core Gene
Zm00026ab007140,pan_gene_528,Core Gene
Zm00026ab007150,pan_gene_529,Core Gene
Zm00026ab007160,pan_gene_530,Core Gene
Zm00026ab007180,pan_gene_531,Core Gene
Zm00026ab007190,pan_gene_532,Near-Core Gene
gmap_ID=chr1:21187165-21187825,pan_gene_533,Dispensable Gene
Zm00026ab007200,pan_gene_534,Core Gene
Zm00026ab007210,pan_gene_535,Dispensable Gene
Zm00026ab007220,pan_gene_536,Core Gene
Zm00026ab007230,pan_gene_537,Core Gene
Zm00026ab007240,pan_gene_538,Core Gene
Zm00026ab007250,pan_gene_539,Core Gene
Zm00026ab007260,pan_gene_541,Core Gene
Zm00026ab007290_T010,pan_gene_542,Core Gene
Zm00026ab007300,pan_gene_543,Core Gene
Zm00026ab007310,pan_gene_545,Core Gene
gmap_ID=chr1:21663944-21665407,pan_gene_546,Core Gene
gmap_ID=chr1:21666719-21667279,pan_gene_547,Core Gene
Zm00026ab007320,pan_gene_548,Core Gene
Zm00026ab007330,pan_gene_549,Core Gene
Zm00026ab007340,pan_gene_550,Core Gene
Zm00026ab007350,pan_gene_551,Core Gene
Zm00026ab007360,pan_gene_552,Dispensable Gene
Zm00026ab007370,pan_gene_553,Core Gene
Zm00026ab007390,pan_gene_554,Core Gene
Zm00026ab007400,pan_gene_555,Core Gene
Zm00026ab007410,pan_gene_556,Core Gene
Zm00026ab007430,pan_gene_557,Core Gene
Zm00026ab007440,pan_gene_558,Core Gene
Zm00026ab007450,pan_gene_559,Core Gene
Zm00026ab007460,pan_gene_560,Core Gene
Zm00026ab007470,pan_gene_561,Core Gene
Zm00026ab007480,pan_gene_562,Core Gene
Zm00026ab007490,pan_gene_565,Core Gene
Zm00026ab007500,pan_gene_566,Core Gene
Zm00026ab007510,pan_gene_567,Core Gene
Zm00026ab007610,pan_gene_568,Core Gene
gmap_ID=chr1:22727252-22727914,pan_gene_569,Core Gene
Zm00026ab007620,pan_gene_570,Core Gene
Zm00026ab007630,pan_gene_571,Core Gene
Zm00026ab007650,pan_gene_572,Core Gene
Zm00026ab007670,pan_gene_573,Dispensable Gene
Zm00026ab007710,pan_gene_575,Core Gene
Zm00026ab007720,pan_gene_576,Core Gene
gmap_ID=chr1:23204395-23204718,pan_gene_577,Core Gene
Zm00026ab007750,pan_gene_578,Core Gene
Zm00026ab007760,pan_gene_579,Core Gene
Zm00026ab007770,pan_gene_581,Core Gene
Zm00026ab007780,pan_gene_582,Core Gene
Zm00026ab007790,pan_gene_583,Core Gene
Zm00026ab007800,pan_gene_584,Core Gene
Zm00026ab007810,pan_gene_585,Core Gene
Zm00026ab007820,pan_gene_586,Core Gene
Zm00026ab007830,pan_gene_588,Core Gene
Zm00026ab007850,pan_gene_589,Core Gene
Zm00026ab007860,pan_gene_590,Core Gene
Zm00026ab007870,pan_gene_591,Core Gene
Zm00026ab007880,pan_gene_592,Core Gene
Zm00026ab007900,pan_gene_593,Core Gene
gmap_ID=chr1:23951388-23952162,pan_gene_594,Core Gene
Zm00026ab007920,pan_gene_595,Core Gene
Zm00026ab007940,pan_gene_596,Core Gene
Zm00026ab007950,pan_gene_597,Core Gene
Zm00026ab007960,pan_gene_598,Core Gene
Zm00026ab007970,pan_gene_599,Core Gene
Zm00026ab007990,pan_gene_600,Core Gene
Zm00026ab008000,pan_gene_601,Core Gene
Zm00026ab008010,pan_gene_602,Core Gene
Zm00026ab008040,pan_gene_604,Core Gene
gmap_ID=chr1:24469941-24470767,pan_gene_605,Dispensable Gene
Zm00026ab008050,pan_gene_606,Core Gene
Zm00026ab008080,pan_gene_607,Core Gene
Zm00026ab008090,pan_gene_608,Core Gene
Zm00026ab008110,pan_gene_609,Core Gene
Zm00026ab008120,pan_gene_610,Core Gene
Zm00026ab008130,pan_gene_611,Core Gene
Zm00026ab008150,pan_gene_612,Core Gene
Zm00026ab008170,pan_gene_614,Core Gene
Zm00026ab008180,pan_gene_618,Core Gene
Zm00026ab008190,pan_gene_619,Core Gene
Zm00026ab008210,pan_gene_620,Core Gene
Zm00026ab008220,pan_gene_621,Core Gene
Zm00026ab008250,pan_gene_622,Core Gene
Zm00026ab008280,pan_gene_623,Core Gene
Zm00026ab008300,pan_gene_624,Core Gene
Zm00026ab008310,pan_gene_625,Core Gene
Zm00026ab008340,pan_gene_626,Core Gene
Zm00026ab008350,pan_gene_627,Core Gene
Zm00026ab008370,pan_gene_630,Core Gene
Zm00026ab008380,pan_gene_631,Core Gene
Zm00026ab008390,pan_gene_632,Core Gene
Zm00026ab008400,pan_gene_633,Core Gene
Zm00026ab008420,pan_gene_634,Core Gene
Zm00026ab008430,pan_gene_635,Core Gene
Zm00026ab008440,pan_gene_636,Dispensable Gene
