gene,pan,copy,class,duplicate
Zm00025ab001560,pan_gene_92,1,Core Gene,N
Zm00025ab001570,pan_gene_93,1,Core Gene,N
Zm00025ab001590,pan_gene_94,1,Core Gene,N
Zm00025ab001600,pan_gene_95,1,Core Gene,N
Zm00025ab001610,pan_gene_96,1,Core Gene,N
Zm00025ab001620,pan_gene_97,1,Near-Core Gene,N
Zm00025ab001640,pan_gene_98,1,Core Gene,N
Zm00025ab001650,pan_gene_99,1,Dispensable Gene,N
Zm00025ab001660,pan_gene_100,1,Core Gene,N
Zm00025ab001670,pan_gene_101,1,Core Gene,N
Zm00025ab001680,pan_gene_102,1,Core Gene,N
Zm00025ab001690,pan_gene_103,1,Core Gene,N
Zm00025ab001700,pan_gene_108,2,Core Gene,Y
Zm00025ab001740,pan_gene_109,3,Core Gene,Y
Zm00025ab001760,pan_gene_110,1,Core Gene,N
Zm00025ab001780,pan_gene_113,1,Core Gene,N
Zm00025ab001810,pan_gene_114,1,Core Gene,N
Zm00025ab001830,pan_gene_115,1,Core Gene,N
Zm00025ab001840,pan_gene_116,1,Core Gene,N
gmap_ID=chr1:5190487-5192075,pan_gene_117,1,Core Gene,N
Zm00025ab001860,pan_gene_118,1,Core Gene,N
Zm00025ab001850,pan_gene_119,1,Core Gene,N
Zm00025ab001870,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:5271272-5273055,pan_gene_121,1,Near-Core Gene,N
Zm00025ab001880,pan_gene_122,1,Core Gene,N
Zm00025ab001900,pan_gene_123,4,Core Gene,Y
Zm00025ab001940,pan_gene_124,1,Core Gene,N
Zm00025ab001950,pan_gene_125,1,Core Gene,N
Zm00025ab001960,pan_gene_126,1,Dispensable Gene,N
Zm00025ab001970,pan_gene_127,1,Core Gene,N
Zm00025ab001980,pan_gene_128,1,Core Gene,N
Zm00025ab001990,pan_gene_129,1,Dispensable Gene,N
Zm00025ab002000,pan_gene_130,1,Core Gene,N
Zm00025ab002020,pan_gene_131,1,Core Gene,N
Zm00025ab002030,pan_gene_132,1,Core Gene,N
Zm00025ab002050,pan_gene_133,1,Core Gene,N
Zm00025ab002060,pan_gene_134,1,Core Gene,N
Zm00025ab002080,pan_gene_135,1,Core Gene,N
Zm00025ab002090,pan_gene_136,1,Core Gene,N
Zm00025ab002100,pan_gene_137,1,Core Gene,N
Zm00025ab002110,pan_gene_138,1,Core Gene,N
Zm00025ab002120,pan_gene_139,1,Core Gene,N
Zm00025ab002130,pan_gene_140,1,Near-Core Gene,N
Zm00025ab002150,pan_gene_141,1,Core Gene,N
Zm00025ab002160,pan_gene_142,1,Core Gene,N
Zm00025ab002170,pan_gene_143,1,Core Gene,N
Zm00025ab002180,pan_gene_146,1,Core Gene,N
Zm00025ab002190,pan_gene_147,1,Core Gene,N
Zm00025ab002210,pan_gene_148,1,Core Gene,N
Zm00025ab002220,pan_gene_149,1,Core Gene,N
Zm00025ab002250,pan_gene_150,1,Core Gene,N
Zm00025ab002260,pan_gene_151,1,Core Gene,N
Zm00025ab002270,pan_gene_152,1,Core Gene,N
Zm00025ab002280,pan_gene_153,1,Core Gene,N
Zm00025ab002290,pan_gene_154,1,Core Gene,N
Zm00025ab002300,pan_gene_155,2,Core Gene,Y
Zm00025ab002350,pan_gene_156,1,Core Gene,N
Zm00025ab002390,pan_gene_157,1,Core Gene,N
Zm00025ab002400,pan_gene_158,1,Core Gene,N
Zm00025ab002410,pan_gene_159,1,Core Gene,N
Zm00025ab002420,pan_gene_160,1,Core Gene,N
Zm00025ab002430,pan_gene_161,1,Core Gene,N
Zm00025ab002440,pan_gene_162,1,Core Gene,N
Zm00025ab002450,pan_gene_163,1,Core Gene,N
Zm00025ab002460,pan_gene_164,1,Core Gene,N
Zm00025ab002470,pan_gene_165,1,Core Gene,N
Zm00025ab002480,pan_gene_166,1,Core Gene,N
Zm00025ab002490,pan_gene_168,1,Core Gene,N
Zm00025ab002510,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6918333-6918751,pan_gene_170,1,Core Gene,N
Zm00025ab002520,pan_gene_171,1,Core Gene,N
Zm00025ab002530,pan_gene_172,1,Core Gene,N
Zm00025ab002570,pan_gene_174,1,Core Gene,N
Zm00025ab002590,pan_gene_175,1,Core Gene,N
Zm00025ab002600,pan_gene_176,1,Core Gene,N
Zm00025ab002620,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:7354164-7354548,pan_gene_178,1,Dispensable Gene,N
Zm00025ab002630,pan_gene_179,1,Core Gene,N
Zm00025ab002640,pan_gene_180,1,Core Gene,N
Zm00025ab002650,pan_gene_181,2,Core Gene,Y
Zm00025ab002670,pan_gene_182,1,Core Gene,N
Zm00025ab002720,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:7424543-7425059,pan_gene_184,1,Near-Core Gene,N
Zm00025ab002740,pan_gene_185,1,Core Gene,N
Zm00025ab002750,pan_gene_186,1,Core Gene,N
Zm00025ab002760,pan_gene_187,1,Core Gene,N
Zm00025ab002770,pan_gene_188,1,Core Gene,N
Zm00025ab002780,pan_gene_189,1,Core Gene,N
Zm00025ab002800,pan_gene_191,2,Core Gene,Y
Zm00025ab002820,pan_gene_192,1,Near-Core Gene,N
Zm00025ab002830,pan_gene_193,1,Near-Core Gene,N
Zm00025ab002840,pan_gene_194,1,Core Gene,N
Zm00025ab002850,pan_gene_195,1,Core Gene,N
Zm00025ab002870,pan_gene_196,1,Core Gene,N
Zm00025ab002880,pan_gene_197,1,Core Gene,N
Zm00025ab002890,pan_gene_198,1,Core Gene,N
Zm00025ab002900,pan_gene_199,2,Core Gene,Y
Zm00025ab002920,pan_gene_200,1,Core Gene,N
Zm00025ab002930,pan_gene_201,1,Core Gene,N
Zm00025ab002940,pan_gene_202,1,Core Gene,N
Zm00025ab002950,pan_gene_203,1,Core Gene,N
Zm00025ab002980,pan_gene_204,1,Core Gene,N
Zm00025ab002990,pan_gene_205,1,Core Gene,N
Zm00025ab003000,pan_gene_206,1,Core Gene,N
Zm00025ab003010,pan_gene_207,1,Core Gene,N
Zm00025ab003030,pan_gene_208,1,Core Gene,N
Zm00025ab003040,pan_gene_209,1,Core Gene,N
Zm00025ab003050,pan_gene_210,1,Core Gene,N
Zm00025ab003060,pan_gene_211,2,Core Gene,Y
Zm00025ab003080,pan_gene_212,1,Core Gene,N
Zm00025ab003090,pan_gene_214,1,Core Gene,N
Zm00025ab003100,pan_gene_215,1,Core Gene,N
Zm00025ab003110,pan_gene_216,1,Core Gene,N
Zm00025ab003120,pan_gene_217,4,Core Gene,Y
Zm00025ab003160,pan_gene_218,1,Core Gene,N
Zm00025ab003170,pan_gene_219,1,Dispensable Gene,N
Zm00025ab003180,pan_gene_220,1,Core Gene,N
Zm00025ab003200,pan_gene_222,3,Core Gene,Y
Zm00025ab003220,pan_gene_223,1,Core Gene,N
Zm00025ab003240,pan_gene_224,1,Core Gene,N
Zm00025ab003250,pan_gene_225,1,Near-Core Gene,N
Zm00025ab003300,pan_gene_226,1,Core Gene,N
Zm00025ab003310,pan_gene_227,1,Core Gene,N
Zm00025ab003320,pan_gene_228,1,Core Gene,N
gmap_ID=chr1:9159964-9174197,pan_gene_229,1,Dispensable Gene,N
Zm00025ab003360,pan_gene_230,1,Core Gene,N
Zm00025ab003370,pan_gene_231,1,Core Gene,N
Zm00025ab003380,pan_gene_232,1,Core Gene,N
Zm00025ab003410,pan_gene_233,1,Core Gene,N
Zm00025ab003420,pan_gene_234,1,Core Gene,N
Zm00025ab003440,pan_gene_238,3,Core Gene,Y
Zm00025ab003470,pan_gene_239,1,Core Gene,N
Zm00025ab003690,pan_gene_240,1,Core Gene,N
Zm00025ab003700,pan_gene_241,1,Core Gene,N
Zm00025ab003710,pan_gene_242,1,Core Gene,N
Zm00025ab003740,pan_gene_244,1,Core Gene,N
Zm00025ab003760,pan_gene_245,1,Core Gene,N
Zm00025ab003770,pan_gene_246,1,Core Gene,N
Zm00025ab003800,pan_gene_247,1,Core Gene,N
Zm00025ab003810,pan_gene_248,1,Core Gene,N
Zm00025ab003820,pan_gene_250,1,Core Gene,N
Zm00025ab003830,pan_gene_251,1,Core Gene,N
Zm00025ab003840,pan_gene_252,1,Core Gene,N
Zm00025ab003850,pan_gene_253,2,Core Gene,Y
Zm00025ab003890,pan_gene_254,1,Near-Core Gene,N
Zm00025ab003960,pan_gene_256,1,Core Gene,N
Zm00025ab003970,pan_gene_257,1,Core Gene,N
Zm00025ab003980,pan_gene_258,1,Core Gene,N
Zm00025ab003990,pan_gene_259,1,Core Gene,N
Zm00025ab004000,pan_gene_260,2,Dispensable Gene,Y
Zm00025ab004020,pan_gene_261,1,Dispensable Gene,N
Zm00025ab004030,pan_gene_262,1,Core Gene,N
Zm00025ab004050,pan_gene_264,1,Core Gene,N
Zm00025ab004060,pan_gene_265,1,Core Gene,N
Zm00025ab004070,pan_gene_266,1,Core Gene,N
Zm00025ab004090,pan_gene_267,1,Core Gene,N
Zm00025ab004110,pan_gene_268,1,Core Gene,N
Zm00025ab004120,pan_gene_269,1,Core Gene,N
Zm00025ab004140,pan_gene_270,1,Core Gene,N
Zm00025ab004150,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:11189103-11282518,pan_gene_272,1,Dispensable Gene,N
Zm00025ab004160,pan_gene_273,1,Core Gene,N
Zm00025ab004180,pan_gene_274,1,Core Gene,N
Zm00025ab004200,pan_gene_277,1,Core Gene,N
Zm00025ab004190,pan_gene_278,1,Core Gene,N
Zm00025ab004210,pan_gene_279,5,Core Gene,Y
Zm00025ab004270,pan_gene_280,1,Core Gene,N
Zm00025ab004280,pan_gene_281,1,Core Gene,N
Zm00025ab004290,pan_gene_282,1,Core Gene,N
Zm00025ab004300,pan_gene_283,1,Core Gene,N
Zm00025ab004330,pan_gene_284,1,Core Gene,N
Zm00025ab004340,pan_gene_287,2,Core Gene,Y
Zm00025ab004360,pan_gene_289,1,Core Gene,N
Zm00025ab004370,pan_gene_290,1,Core Gene,N
Zm00025ab004390,pan_gene_292,1,Core Gene,N
Zm00025ab004420,pan_gene_293,1,Dispensable Gene,N
Zm00025ab004440,pan_gene_294,1,Core Gene,N
Zm00025ab004450,pan_gene_296,1,Core Gene,N
Zm00025ab004470,pan_gene_297,1,Core Gene,N
Zm00025ab004490,pan_gene_298,1,Core Gene,N
Zm00025ab004540,pan_gene_299,1,Core Gene,N
Zm00025ab004550,pan_gene_300,1,Core Gene,N
Zm00025ab004560,pan_gene_301,1,Core Gene,N
Zm00025ab004600,pan_gene_302,1,Core Gene,N
Zm00025ab004610,pan_gene_303,1,Core Gene,N
Zm00025ab004620,pan_gene_304,2,Core Gene,Y
Zm00025ab004640,pan_gene_305,1,Core Gene,N
Zm00025ab004650,pan_gene_307,1,Core Gene,N
Zm00025ab004660,pan_gene_308,1,Core Gene,N
Zm00025ab004670,pan_gene_309,3,Core Gene,Y
Zm00025ab004700,pan_gene_310,1,Core Gene,N
Zm00025ab004710,pan_gene_311,1,Core Gene,N
Zm00025ab004720,pan_gene_312,1,Dispensable Gene,N
Zm00025ab004740,pan_gene_313,1,Core Gene,N
Zm00025ab004760,pan_gene_314,1,Near-Core Gene,N
Zm00025ab004770,pan_gene_317,1,Core Gene,N
Zm00025ab004780,pan_gene_318,2,Core Gene,Y
Zm00025ab004800,pan_gene_319,1,Core Gene,N
Zm00025ab004810,pan_gene_321,2,Core Gene,Y
Zm00025ab004840,pan_gene_322,1,Core Gene,N
Zm00025ab004850,pan_gene_323,1,Core Gene,N
Zm00025ab004860,pan_gene_324,1,Core Gene,N
Zm00025ab004870,pan_gene_325,1,Core Gene,N
Zm00025ab004880,pan_gene_326,1,Core Gene,N
Zm00025ab004890,pan_gene_327,1,Core Gene,N
Zm00025ab004910,pan_gene_328,1,Dispensable Gene,N
Zm00025ab004920,pan_gene_329,1,Dispensable Gene,N
Zm00025ab004930,pan_gene_330,1,Core Gene,N
Zm00025ab004940,pan_gene_331,1,Core Gene,N
Zm00025ab004950,pan_gene_332,1,Core Gene,N
Zm00025ab004970,pan_gene_333,1,Core Gene,N
Zm00025ab004980,pan_gene_334,1,Core Gene,N
Zm00025ab004990,pan_gene_335,1,Core Gene,N
Zm00025ab005000,pan_gene_336,1,Core Gene,N
Zm00025ab005010,pan_gene_337,1,Dispensable Gene,N
Zm00025ab005020,pan_gene_338,2,Core Gene,Y
Zm00025ab005040,pan_gene_339,1,Dispensable Gene,N
Zm00025ab005050,pan_gene_340,1,Core Gene,N
Zm00025ab005070,pan_gene_341,1,Core Gene,N
Zm00025ab005090,pan_gene_342,1,Core Gene,N
Zm00025ab005100,pan_gene_343,1,Core Gene,N
Zm00025ab005110,pan_gene_344,1,Core Gene,N
Zm00025ab005120,pan_gene_345,1,Core Gene,N
Zm00025ab005140,pan_gene_346,1,Core Gene,N
Zm00025ab005170,pan_gene_347,1,Core Gene,N
Zm00025ab005180,pan_gene_348,1,Core Gene,N
Zm00025ab005190,pan_gene_349,1,Core Gene,N
Zm00025ab005200,pan_gene_350,1,Core Gene,N
Zm00025ab005210,pan_gene_351,1,Core Gene,N
Zm00025ab005240,pan_gene_353,1,Core Gene,N
Zm00025ab005250,pan_gene_354,1,Core Gene,N
Zm00025ab005260,pan_gene_355,1,Core Gene,N
Zm00025ab005270,pan_gene_356,1,Core Gene,N
Zm00025ab005280,pan_gene_357,1,Core Gene,N
Zm00025ab005290,pan_gene_358,1,Core Gene,N
Zm00025ab005310,pan_gene_359,2,Dispensable Gene,Y
gmap_ID=chr1:14794246-14794524,pan_gene_360,1,Dispensable Gene,N
Zm00025ab005330,pan_gene_361,1,Core Gene,N
Zm00025ab005340,pan_gene_363,1,Core Gene,N
Zm00025ab005350,pan_gene_364,1,Core Gene,N
Zm00025ab005360,pan_gene_365,1,Core Gene,N
Zm00025ab005370,pan_gene_366,1,Dispensable Gene,N
Zm00025ab005390,pan_gene_367,1,Core Gene,N
Zm00025ab005400,pan_gene_368,2,Core Gene,Y
Zm00025ab005420,pan_gene_369,1,Core Gene,N
Zm00025ab005440,pan_gene_370,1,Core Gene,N
Zm00025ab005460,pan_gene_371,1,Core Gene,N
Zm00025ab005470,pan_gene_372,1,Core Gene,N
Zm00025ab005480,pan_gene_373,1,Core Gene,N
Zm00025ab005540,pan_gene_374,12,Core Gene,Y
Zm00025ab005590,pan_gene_377,1,Dispensable Gene,N
Zm00025ab005600,pan_gene_378,1,Core Gene,N
Zm00025ab005640,pan_gene_381,1,Core Gene,N
Zm00025ab005650,pan_gene_382,1,Core Gene,N
Zm00025ab005660,pan_gene_383,1,Core Gene,N
Zm00025ab005670,pan_gene_384,1,Core Gene,N
Zm00025ab005680,pan_gene_385,1,Core Gene,N
Zm00025ab005690,pan_gene_386,1,Core Gene,N
Zm00025ab005700,pan_gene_387,1,Core Gene,N
Zm00025ab005710,pan_gene_388,1,Core Gene,N
Zm00025ab005730,pan_gene_389,1,Core Gene,N
Zm00025ab005740,pan_gene_390,1,Core Gene,N
Zm00025ab005770,pan_gene_391,2,Core Gene,Y
Zm00025ab005790,pan_gene_392,2,Core Gene,Y
Zm00025ab005810,pan_gene_395,1,Core Gene,N
Zm00025ab005820,pan_gene_396,1,Core Gene,N
Zm00025ab005850,pan_gene_397,3,Core Gene,Y
Zm00025ab005890,pan_gene_398,1,Core Gene,N
Zm00025ab005900,pan_gene_399,1,Core Gene,N
Zm00025ab005910,pan_gene_400,1,Core Gene,N
Zm00025ab005920,pan_gene_401,1,Dispensable Gene,N
Zm00025ab005930,pan_gene_402,1,Core Gene,N
Zm00025ab005980,pan_gene_403,1,Dispensable Gene,N
Zm00025ab006000,pan_gene_404,1,Core Gene,N
Zm00025ab006010,pan_gene_405,1,Dispensable Gene,N
Zm00025ab006020,pan_gene_406,1,Core Gene,N
Zm00025ab006030,pan_gene_407,1,Core Gene,N
Zm00025ab006040,pan_gene_408,1,Core Gene,N
Zm00025ab006050,pan_gene_409,1,Core Gene,N
Zm00025ab006060,pan_gene_410,1,Core Gene,N
Zm00025ab006070,pan_gene_411,1,Core Gene,N
Zm00025ab006080,pan_gene_412,2,Core Gene,Y
Zm00025ab006110,pan_gene_413,1,Core Gene,N
Zm00025ab006120,pan_gene_414,1,Core Gene,N
Zm00025ab006130,pan_gene_415,1,Core Gene,N
Zm00025ab006140,pan_gene_417,1,Core Gene,N
Zm00025ab006150,pan_gene_418,1,Core Gene,N
Zm00025ab006170,pan_gene_419,1,Core Gene,N
Zm00025ab006180,pan_gene_420,1,Core Gene,N
Zm00025ab006190,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:17347532-17348051,pan_gene_422,1,Core Gene,N
Zm00025ab006200,pan_gene_423,1,Core Gene,N
Zm00025ab006210,pan_gene_424,2,Core Gene,Y
Zm00025ab006230,pan_gene_425,1,Core Gene,N
Zm00025ab006250,pan_gene_426,1,Core Gene,N
Zm00025ab006270,pan_gene_427,1,Core Gene,N
Zm00025ab006280,pan_gene_428,1,Core Gene,N
Zm00025ab006290,pan_gene_429,1,Core Gene,N
Zm00025ab006320,pan_gene_430,1,Core Gene,N
Zm00025ab006330,pan_gene_431,1,Core Gene,N
Zm00025ab006360,pan_gene_433,1,Core Gene,N
Zm00025ab006370,pan_gene_434,1,Core Gene,N
Zm00025ab006380,pan_gene_435,1,Core Gene,N
Zm00025ab006390,pan_gene_436,1,Core Gene,N
Zm00025ab006400,pan_gene_437,1,Core Gene,N
Zm00025ab006410,pan_gene_438,1,Near-Core Gene,N
Zm00025ab006420,pan_gene_439,1,Core Gene,N
Zm00025ab006440,pan_gene_440,1,Core Gene,N
Zm00025ab006450,pan_gene_441,1,Core Gene,N
Zm00025ab006470,pan_gene_442,1,Core Gene,N
Zm00025ab006480,pan_gene_443,1,Core Gene,N
Zm00025ab006490,pan_gene_444,1,Core Gene,N
Zm00025ab006510,pan_gene_445,1,Core Gene,N
Zm00025ab006520,pan_gene_446,1,Dispensable Gene,N
Zm00025ab006530,pan_gene_447,1,Core Gene,N
Zm00025ab006540,pan_gene_448,1,Core Gene,N
Zm00025ab006550,pan_gene_449,1,Core Gene,N
Zm00025ab006560,pan_gene_450,1,Core Gene,N
Zm00025ab006570,pan_gene_451,2,Core Gene,Y
Zm00025ab006590,pan_gene_453,1,Core Gene,N
Zm00025ab006610,pan_gene_454,1,Core Gene,N
Zm00025ab006630,pan_gene_455,1,Core Gene,N
Zm00025ab006650,pan_gene_456,1,Core Gene,N
Zm00025ab006660,pan_gene_457,1,Core Gene,N
Zm00025ab006670,pan_gene_458,1,Core Gene,N
Zm00025ab006680,pan_gene_459,1,Core Gene,N
Zm00025ab006700,pan_gene_460,3,Core Gene,Y
Zm00025ab006720,pan_gene_461,1,Core Gene,N
Zm00025ab006730,pan_gene_462,1,Core Gene,N
Zm00025ab006740,pan_gene_464,1,Core Gene,N
Zm00025ab006760,pan_gene_465,1,Core Gene,N
gmap_ID=chr1:19324866-19326514,pan_gene_466,1,Dispensable Gene,N
Zm00025ab006780,pan_gene_467,1,Core Gene,N
Zm00025ab006790,pan_gene_468,1,Near-Core Gene,N
Zm00025ab006800,pan_gene_469,1,Core Gene,N
Zm00025ab006810,pan_gene_471,1,Core Gene,N
Zm00025ab006820,pan_gene_472,1,Core Gene,N
Zm00025ab006830,pan_gene_473,1,Core Gene,N
Zm00025ab006840,pan_gene_474,4,Core Gene,Y
Zm00025ab006890,pan_gene_478,1,Core Gene,N
Zm00025ab006920,pan_gene_479,1,Core Gene,N
gmap_ID=chr1:19825761-19826165,pan_gene_480,1,Dispensable Gene,N
gmap_ID=chr1:19832802-19833864,pan_gene_481,1,Dispensable Gene,N
Zm00025ab006940,pan_gene_482,1,Core Gene,N
Zm00025ab006950,pan_gene_483,1,Core Gene,N
Zm00025ab006960,pan_gene_484,1,Core Gene,N
Zm00025ab006970,pan_gene_485,1,Core Gene,N
Zm00025ab006980,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:19879308-19879732,pan_gene_487,1,Dispensable Gene,N
Zm00025ab007000,pan_gene_488,1,Core Gene,N
Zm00025ab007010,pan_gene_489,1,Core Gene,N
Zm00025ab007020,pan_gene_490,1,Core Gene,N
Zm00025ab007030,pan_gene_491,2,Core Gene,Y
Zm00025ab007040,pan_gene_492,2,Core Gene,Y
Zm00025ab007100,pan_gene_493,1,Core Gene,N
Zm00025ab007110,pan_gene_494,1,Dispensable Gene,N
Zm00025ab007120,pan_gene_495,1,Core Gene,N
Zm00025ab007130,pan_gene_496,1,Core Gene,N
Zm00025ab007140,pan_gene_497,1,Dispensable Gene,N
Zm00025ab007150,pan_gene_498,1,Core Gene,N
Zm00025ab007160,pan_gene_499,1,Core Gene,N
Zm00025ab007180,pan_gene_500,1,Core Gene,N
Zm00025ab007190,pan_gene_501,1,Core Gene,N
Zm00025ab007200,pan_gene_502,1,Core Gene,N
Zm00025ab007210,pan_gene_503,1,Core Gene,N
Zm00025ab007230,pan_gene_504,1,Core Gene,N
Zm00025ab007250,pan_gene_505,1,Core Gene,N
Zm00025ab007260,pan_gene_506,1,Dispensable Gene,N
Zm00025ab007270,pan_gene_507,1,Core Gene,N
Zm00025ab007280,pan_gene_508,1,Core Gene,N
Zm00025ab007300,pan_gene_509,2,Core Gene,Y
Zm00025ab007320,pan_gene_510,1,Dispensable Gene,N
Zm00025ab007360,pan_gene_511,1,Core Gene,N
Zm00025ab007370,pan_gene_512,1,Core Gene,N
Zm00025ab007390,pan_gene_513,1,Core Gene,N
Zm00025ab007400,pan_gene_514,1,Core Gene,N
Zm00025ab007410,pan_gene_515,1,Core Gene,N
Zm00025ab007420,pan_gene_516,1,Core Gene,N
Zm00025ab007430,pan_gene_518,2,Core Gene,Y
Zm00025ab007450,pan_gene_519,2,Core Gene,Y
Zm00025ab007470,pan_gene_520,1,Dispensable Gene,N
Zm00025ab007500,pan_gene_521,1,Core Gene,N
Zm00025ab007510,pan_gene_522,1,Dispensable Gene,N
Zm00025ab007530,pan_gene_523,1,Core Gene,N
Zm00025ab007540,pan_gene_524,1,Core Gene,N
Zm00025ab007550,pan_gene_525,1,Core Gene,N
Zm00025ab007560,pan_gene_526,1,Core Gene,N
Zm00025ab007570,pan_gene_527,1,Core Gene,N
Zm00025ab007580,pan_gene_528,1,Core Gene,N
Zm00025ab007600,pan_gene_529,1,Core Gene,N
Zm00025ab007610,pan_gene_530,1,Core Gene,N
Zm00025ab007620,pan_gene_531,1,Core Gene,N
Zm00025ab007630,pan_gene_532,1,Near-Core Gene,N
Zm00025ab007640,pan_gene_533,1,Dispensable Gene,N
Zm00025ab007650,pan_gene_534,1,Core Gene,N
Zm00025ab007660,pan_gene_535,1,Dispensable Gene,N
Zm00025ab007670,pan_gene_536,1,Core Gene,N
Zm00025ab007680,pan_gene_537,1,Core Gene,N
Zm00025ab007690,pan_gene_538,1,Core Gene,N
Zm00025ab007700,pan_gene_539,1,Core Gene,N
Zm00025ab007710,pan_gene_541,1,Core Gene,N
