gene,pan,copy,class,duplicate
Zm00018ab000810,pan_gene_46,1,Core Gene,N
Zm00018ab000820,pan_gene_47,1,Core Gene,N
Zm00018ab000830,pan_gene_48,1,Core Gene,N
Zm00018ab000840,pan_gene_49,1,Core Gene,N
Zm00018ab000850,pan_gene_50,1,Core Gene,N
Zm00018ab000860,pan_gene_51,1,Core Gene,N
Zm00018ab000870,pan_gene_52,2,Core Gene,Y
Zm00018ab000890,pan_gene_53,1,Core Gene,N
Zm00018ab000900,pan_gene_54,1,Core Gene,N
Zm00018ab000910,pan_gene_55,1,Core Gene,N
Zm00018ab000920,pan_gene_56,1,Core Gene,N
Zm00018ab000930,pan_gene_57,1,Core Gene,N
Zm00018ab000940,pan_gene_58,1,Core Gene,N
Zm00018ab000950,pan_gene_59,1,Dispensable Gene,N
Zm00018ab000960,pan_gene_60,1,Core Gene,N
Zm00018ab000970,pan_gene_62,1,Core Gene,N
Zm00018ab001000,pan_gene_63,1,Core Gene,N
Zm00018ab001010,pan_gene_64,1,Core Gene,N
Zm00018ab001030,pan_gene_65,1,Core Gene,N
Zm00018ab001050,pan_gene_66,1,Core Gene,N
Zm00018ab001060,pan_gene_67,1,Core Gene,N
Zm00018ab001070,pan_gene_68,1,Core Gene,N
Zm00018ab001080,pan_gene_69,1,Core Gene,N
Zm00018ab001110,pan_gene_70,1,Core Gene,N
Zm00018ab001120,pan_gene_71,1,Core Gene,N
Zm00018ab001140,pan_gene_72,1,Core Gene,N
Zm00018ab001150,pan_gene_73,1,Core Gene,N
Zm00018ab001160,pan_gene_74,1,Core Gene,N
Zm00018ab001170,pan_gene_75,1,Core Gene,N
Zm00018ab001180,pan_gene_76,1,Core Gene,N
Zm00018ab001190,pan_gene_77,1,Core Gene,N
Zm00018ab001200,pan_gene_78,1,Core Gene,N
Zm00018ab001210,pan_gene_80,1,Core Gene,N
Zm00018ab001230,pan_gene_81,1,Core Gene,N
Zm00018ab001240,pan_gene_82,1,Core Gene,N
Zm00018ab001250,pan_gene_83,1,Core Gene,N
gmap_ID=chr1:3827138-3827431,pan_gene_84,1,Near-Core Gene,N
Zm00018ab001270,pan_gene_85,1,Dispensable Gene,N
Zm00018ab001280,pan_gene_86,1,Core Gene,N
Zm00018ab001290,pan_gene_87,1,Core Gene,N
Zm00018ab001310,pan_gene_88,1,Core Gene,N
Zm00018ab001320,pan_gene_89,1,Core Gene,N
Zm00018ab001330,pan_gene_90,1,Core Gene,N
Zm00018ab001340,pan_gene_91,1,Core Gene,N
Zm00018ab001360,pan_gene_92,1,Core Gene,N
Zm00018ab001370,pan_gene_93,1,Core Gene,N
Zm00018ab001380,pan_gene_94,1,Core Gene,N
Zm00018ab001390,pan_gene_95,1,Core Gene,N
Zm00018ab001400,pan_gene_96,1,Core Gene,N
Zm00018ab001410,pan_gene_97,1,Near-Core Gene,N
Zm00018ab001420,pan_gene_98,1,Core Gene,N
Zm00018ab001430,pan_gene_99,1,Dispensable Gene,N
Zm00018ab001440,pan_gene_100,1,Core Gene,N
Zm00018ab001450,pan_gene_101,1,Core Gene,N
Zm00018ab001460,pan_gene_102,1,Core Gene,N
Zm00018ab001470,pan_gene_103,1,Core Gene,N
Zm00018ab001480,pan_gene_108,2,Core Gene,Y
Zm00018ab001510,pan_gene_109,2,Core Gene,Y
Zm00018ab001540,pan_gene_110,1,Core Gene,N
gmap_ID=chr1:4364944-4365333,pan_gene_111,1,Dispensable Gene,N
Zm00018ab001560,pan_gene_112,1,Dispensable Gene,N
Zm00018ab001570,pan_gene_113,1,Core Gene,N
Zm00018ab001580,pan_gene_114,1,Core Gene,N
Zm00018ab001610,pan_gene_115,1,Core Gene,N
Zm00018ab001620,pan_gene_116,1,Core Gene,N
Zm00018ab001630,pan_gene_117,1,Core Gene,N
Zm00018ab001640,pan_gene_118,1,Core Gene,N
Zm00018ab001650,pan_gene_119,1,Core Gene,N
Zm00018ab001660,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:4642058-4644159,pan_gene_121,1,Near-Core Gene,N
Zm00018ab001670,pan_gene_122,1,Core Gene,N
Zm00018ab001700,pan_gene_123,1,Core Gene,N
Zm00018ab001710,pan_gene_124,1,Core Gene,N
Zm00018ab001720,pan_gene_125,2,Core Gene,Y
Zm00018ab001740,pan_gene_127,1,Core Gene,N
Zm00018ab001750,pan_gene_128,1,Core Gene,N
Zm00018ab001760,pan_gene_130,1,Core Gene,N
Zm00018ab001770,pan_gene_131,1,Core Gene,N
Zm00018ab001780,pan_gene_132,1,Core Gene,N
gmap_ID=chr1:5079408-5080975,pan_gene_133,1,Core Gene,N
Zm00018ab001810,pan_gene_134,1,Core Gene,N
Zm00018ab001820,pan_gene_135,1,Core Gene,N
Zm00018ab001830,pan_gene_136,1,Core Gene,N
Zm00018ab001840,pan_gene_137,1,Core Gene,N
Zm00018ab001850,pan_gene_138,1,Core Gene,N
Zm00018ab001880,pan_gene_139,1,Core Gene,N
Zm00018ab001890,pan_gene_140,1,Near-Core Gene,N
Zm00018ab001910,pan_gene_141,1,Core Gene,N
Zm00018ab001940,pan_gene_142,1,Core Gene,N
Zm00018ab001960,pan_gene_143,1,Core Gene,N
Zm00018ab001970,pan_gene_146,1,Core Gene,N
Zm00018ab001980,pan_gene_147,1,Core Gene,N
Zm00018ab002000,pan_gene_148,1,Core Gene,N
Zm00018ab002010,pan_gene_149,1,Core Gene,N
Zm00018ab002030,pan_gene_150,1,Core Gene,N
Zm00018ab002040,pan_gene_151,1,Core Gene,N
Zm00018ab002050,pan_gene_152,1,Core Gene,N
Zm00018ab002070,pan_gene_153,1,Core Gene,N
Zm00018ab002080,pan_gene_154,1,Core Gene,N
Zm00018ab002100,pan_gene_155,2,Core Gene,Y
Zm00018ab002120,pan_gene_156,1,Core Gene,N
Zm00018ab002150,pan_gene_157,1,Core Gene,N
Zm00018ab002170,pan_gene_158,1,Core Gene,N
Zm00018ab002190,pan_gene_159,1,Core Gene,N
Zm00018ab002200,pan_gene_160,1,Core Gene,N
Zm00018ab002210,pan_gene_161,1,Core Gene,N
Zm00018ab002220,pan_gene_162,1,Core Gene,N
Zm00018ab002230,pan_gene_163,1,Core Gene,N
Zm00018ab002240,pan_gene_164,1,Core Gene,N
Zm00018ab002250,pan_gene_165,1,Core Gene,N
Zm00018ab002260,pan_gene_166,1,Core Gene,N
Zm00018ab002270,pan_gene_168,1,Core Gene,N
Zm00018ab002280,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6178109-6178520,pan_gene_170,1,Core Gene,N
Zm00018ab002290,pan_gene_171,1,Core Gene,N
Zm00018ab002300,pan_gene_172,1,Core Gene,N
gmap_ID=chr1:6391884-6393260,pan_gene_173,1,Dispensable Gene,N
Zm00018ab002340,pan_gene_174,1,Core Gene,N
Zm00018ab002350,pan_gene_175,1,Core Gene,N
Zm00018ab002360,pan_gene_176,1,Core Gene,N
Zm00018ab002370,pan_gene_177,1,Core Gene,N
Zm00018ab002380,pan_gene_179,1,Core Gene,N
Zm00018ab002390,pan_gene_180,1,Core Gene,N
Zm00018ab002400,pan_gene_181,1,Core Gene,N
Zm00018ab002410,pan_gene_182,1,Core Gene,N
Zm00018ab002450,pan_gene_183,1,Core Gene,N
Zm00018ab002460,pan_gene_184,1,Near-Core Gene,N
Zm00018ab002470,pan_gene_185,1,Core Gene,N
Zm00018ab002480,pan_gene_186,1,Core Gene,N
Zm00018ab002490,pan_gene_187,1,Core Gene,N
Zm00018ab002500,pan_gene_188,1,Core Gene,N
Zm00018ab002520,pan_gene_189,1,Core Gene,N
Zm00018ab002530,pan_gene_191,1,Core Gene,N
gmap_ID=chr1:6850438-6850795,pan_gene_192,1,Near-Core Gene,N
Zm00018ab002560,pan_gene_193,1,Near-Core Gene,N
Zm00018ab002570,pan_gene_194,1,Core Gene,N
Zm00018ab002580,pan_gene_195,1,Core Gene,N
Zm00018ab002590,pan_gene_196,1,Core Gene,N
Zm00018ab002600,pan_gene_197,1,Core Gene,N
Zm00018ab002610,pan_gene_198,1,Core Gene,N
Zm00018ab002620,pan_gene_199,2,Core Gene,Y
Zm00018ab002640,pan_gene_200,1,Core Gene,N
Zm00018ab002660,pan_gene_201,1,Core Gene,N
Zm00018ab002670,pan_gene_202,1,Core Gene,N
Zm00018ab002680,pan_gene_203,1,Core Gene,N
Zm00018ab002690,pan_gene_204,1,Core Gene,N
Zm00018ab002700,pan_gene_205,1,Core Gene,N
Zm00018ab002720,pan_gene_206,1,Core Gene,N
Zm00018ab002730,pan_gene_207,1,Core Gene,N
Zm00018ab002740,pan_gene_208,1,Core Gene,N
Zm00018ab002750,pan_gene_209,1,Core Gene,N
Zm00018ab002760,pan_gene_210,1,Core Gene,N
Zm00018ab002770,pan_gene_211,2,Core Gene,Y
Zm00018ab002790,pan_gene_212,1,Core Gene,N
Zm00018ab002810,pan_gene_214,1,Core Gene,N
Zm00018ab002820,pan_gene_215,2,Core Gene,Y
Zm00018ab002840,pan_gene_216,1,Core Gene,N
Zm00018ab002850,pan_gene_217,4,Core Gene,Y
Zm00018ab002890,pan_gene_218,1,Core Gene,N
Zm00018ab002900,pan_gene_219,1,Dispensable Gene,N
Zm00018ab002910,pan_gene_220,1,Core Gene,N
Zm00018ab002930,pan_gene_222,3,Core Gene,Y
Zm00018ab002950,pan_gene_223,1,Core Gene,N
Zm00018ab002970,pan_gene_224,1,Core Gene,N
Zm00018ab002980,pan_gene_225,1,Near-Core Gene,N
Zm00018ab003000,pan_gene_226,1,Core Gene,N
Zm00018ab003010,pan_gene_227,1,Core Gene,N
Zm00018ab003020,pan_gene_228,1,Core Gene,N
Zm00018ab003030,pan_gene_229,1,Dispensable Gene,N
Zm00018ab003120,pan_gene_230,1,Core Gene,N
Zm00018ab003110,pan_gene_231,1,Core Gene,N
Zm00018ab003130,pan_gene_232,1,Core Gene,N
Zm00018ab003140,pan_gene_233,1,Core Gene,N
Zm00018ab003150,pan_gene_234,1,Core Gene,N
gmap_ID=chr1:8434522-8437383,pan_gene_235,1,Dispensable Gene,N
Zm00018ab003160,pan_gene_236,1,Dispensable Gene,N
Zm00018ab003170,pan_gene_237,1,Dispensable Gene,N
Zm00018ab003180,pan_gene_238,3,Core Gene,Y
Zm00018ab003220,pan_gene_239,1,Core Gene,N
Zm00018ab003380,pan_gene_240,2,Core Gene,Y
Zm00018ab003400,pan_gene_241,1,Core Gene,N
Zm00018ab003410,pan_gene_242,1,Core Gene,N
Zm00018ab003420,pan_gene_244,1,Core Gene,N
Zm00018ab003460,pan_gene_245,1,Core Gene,N
Zm00018ab003470,pan_gene_246,1,Core Gene,N
Zm00018ab003480,pan_gene_247,1,Core Gene,N
Zm00018ab003490,pan_gene_248,1,Core Gene,N
Zm00018ab003510,pan_gene_250,1,Core Gene,N
Zm00018ab003530,pan_gene_251,1,Core Gene,N
Zm00018ab003540,pan_gene_252,1,Core Gene,N
Zm00018ab003550,pan_gene_253,2,Core Gene,Y
Zm00018ab003590,pan_gene_254,1,Near-Core Gene,N
Zm00018ab003640,pan_gene_256,1,Core Gene,N
Zm00018ab003650,pan_gene_257,1,Core Gene,N
Zm00018ab003660,pan_gene_258,1,Core Gene,N
Zm00018ab003670,pan_gene_259,1,Core Gene,N
Zm00018ab003680,pan_gene_262,1,Core Gene,N
Zm00018ab003700,pan_gene_263,1,Near-Core Gene,N
Zm00018ab003710,pan_gene_264,2,Core Gene,Y
Zm00018ab003730,pan_gene_265,1,Core Gene,N
Zm00018ab003740,pan_gene_266,1,Core Gene,N
Zm00018ab003750,pan_gene_267,1,Core Gene,N
Zm00018ab003760,pan_gene_268,1,Core Gene,N
Zm00018ab003770,pan_gene_269,1,Core Gene,N
Zm00018ab003790,pan_gene_270,1,Core Gene,N
Zm00018ab003800,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:10006468-10128489,pan_gene_272,1,Dispensable Gene,N
Zm00018ab003820,pan_gene_273,1,Core Gene,N
Zm00018ab003870,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:10261530-10261896,pan_gene_275,1,Dispensable Gene,N
Zm00018ab003900,pan_gene_277,1,Core Gene,N
Zm00018ab003890,pan_gene_278,1,Core Gene,N
Zm00018ab003910,pan_gene_279,6,Core Gene,Y
Zm00018ab003970,pan_gene_280,1,Core Gene,N
Zm00018ab003980,pan_gene_281,1,Core Gene,N
Zm00018ab003990,pan_gene_282,1,Core Gene,N
Zm00018ab004000,pan_gene_283,1,Core Gene,N
Zm00018ab004020,pan_gene_284,1,Core Gene,N
Zm00018ab004030,pan_gene_287,3,Core Gene,Y
Zm00018ab004070,pan_gene_289,1,Core Gene,N
Zm00018ab004080,pan_gene_290,1,Core Gene,N
Zm00018ab004100,pan_gene_292,1,Core Gene,N
Zm00018ab004110,pan_gene_294,1,Core Gene,N
Zm00018ab004120,pan_gene_296,2,Core Gene,Y
Zm00018ab004140,pan_gene_297,1,Core Gene,N
Zm00018ab004150,pan_gene_298,1,Core Gene,N
Zm00018ab004160,pan_gene_299,1,Core Gene,N
Zm00018ab004170,pan_gene_300,1,Core Gene,N
Zm00018ab004180,pan_gene_301,1,Core Gene,N
Zm00018ab004210,pan_gene_302,1,Core Gene,N
Zm00018ab004220,pan_gene_303,1,Core Gene,N
Zm00018ab004240,pan_gene_304,2,Core Gene,Y
Zm00018ab004260,pan_gene_305,1,Core Gene,N
Zm00018ab004270,pan_gene_306,2,Dispensable Gene,Y
Zm00018ab004290,pan_gene_307,1,Core Gene,N
Zm00018ab004300,pan_gene_308,1,Core Gene,N
Zm00018ab004310,pan_gene_309,2,Core Gene,Y
Zm00018ab004340,pan_gene_310,1,Core Gene,N
Zm00018ab004350,pan_gene_311,1,Core Gene,N
Zm00018ab004360,pan_gene_313,1,Core Gene,N
Zm00018ab004380,pan_gene_314,1,Near-Core Gene,N
gmap_ID=chr1:11517622-11518051,pan_gene_315,1,Dispensable Gene,N
gmap_ID=chr1:11552828-11553901,pan_gene_316,1,Dispensable Gene,N
Zm00018ab004390,pan_gene_317,1,Core Gene,N
Zm00018ab004400,pan_gene_318,2,Core Gene,Y
Zm00018ab004420,pan_gene_319,1,Core Gene,N
gmap_ID=chr1:11691563-11691748,pan_gene_320,1,Dispensable Gene,N
Zm00018ab004440,pan_gene_321,2,Core Gene,Y
Zm00018ab004450,pan_gene_322,1,Core Gene,N
Zm00018ab004460,pan_gene_323,1,Core Gene,N
Zm00018ab004480,pan_gene_324,1,Core Gene,N
Zm00018ab004490,pan_gene_325,1,Core Gene,N
Zm00018ab004500,pan_gene_326,1,Core Gene,N
Zm00018ab004510,pan_gene_327,1,Core Gene,N
Zm00018ab004520,pan_gene_328,1,Dispensable Gene,N
Zm00018ab004530,pan_gene_329,1,Dispensable Gene,N
Zm00018ab004540,pan_gene_330,1,Core Gene,N
Zm00018ab004550,pan_gene_331,1,Core Gene,N
Zm00018ab004560,pan_gene_332,2,Core Gene,Y
Zm00018ab004580,pan_gene_333,1,Core Gene,N
gmap_ID=chr1:12325139-12325672,pan_gene_334,1,Core Gene,N
Zm00018ab004590,pan_gene_335,1,Core Gene,N
Zm00018ab004600,pan_gene_336,1,Core Gene,N
Zm00018ab004610,pan_gene_338,2,Core Gene,Y
Zm00018ab004650,pan_gene_340,3,Core Gene,Y
Zm00018ab004680,pan_gene_341,2,Core Gene,Y
Zm00018ab004700,pan_gene_342,1,Core Gene,N
Zm00018ab004710,pan_gene_343,1,Core Gene,N
Zm00018ab004720,pan_gene_344,1,Core Gene,N
Zm00018ab004730,pan_gene_345,1,Core Gene,N
Zm00018ab004740,pan_gene_346,1,Core Gene,N
Zm00018ab004770,pan_gene_347,1,Core Gene,N
Zm00018ab004780,pan_gene_348,1,Core Gene,N
Zm00018ab004790,pan_gene_349,1,Core Gene,N
Zm00018ab004800,pan_gene_350,1,Core Gene,N
Zm00018ab004820,pan_gene_351,1,Core Gene,N
Zm00018ab004830,pan_gene_352,1,Dispensable Gene,N
Zm00018ab004840,pan_gene_353,1,Core Gene,N
Zm00018ab004850,pan_gene_354,1,Core Gene,N
Zm00018ab004860,pan_gene_355,1,Core Gene,N
Zm00018ab004870,pan_gene_356,1,Core Gene,N
Zm00018ab004880,pan_gene_357,1,Core Gene,N
Zm00018ab004900,pan_gene_358,1,Core Gene,N
Zm00018ab004910,pan_gene_361,1,Core Gene,N
Zm00018ab004920,pan_gene_363,1,Core Gene,N
Zm00018ab004950,pan_gene_364,1,Core Gene,N
Zm00018ab004960,pan_gene_365,1,Core Gene,N
Zm00018ab004980,pan_gene_367,1,Core Gene,N
Zm00018ab005020,pan_gene_368,2,Core Gene,Y
Zm00018ab005050,pan_gene_369,1,Core Gene,N
Zm00018ab005070,pan_gene_370,1,Core Gene,N
Zm00018ab005080,pan_gene_371,1,Core Gene,N
Zm00018ab005090,pan_gene_372,1,Core Gene,N
Zm00018ab005100,pan_gene_373,1,Core Gene,N
Zm00018ab005290,pan_gene_374,19,Core Gene,Y
Zm00018ab005240,pan_gene_375,1,Dispensable Gene,N
Zm00018ab005250,pan_gene_376,1,Dispensable Gene,N
Zm00018ab005340,pan_gene_377,2,Dispensable Gene,Y
Zm00018ab005350,pan_gene_378,1,Core Gene,N
Zm00018ab005400,pan_gene_381,1,Core Gene,N
Zm00018ab005410,pan_gene_382,1,Core Gene,N
Zm00018ab005420,pan_gene_383,1,Core Gene,N
Zm00018ab005430,pan_gene_384,1,Core Gene,N
Zm00018ab005440,pan_gene_385,1,Core Gene,N
Zm00018ab005450,pan_gene_386,1,Core Gene,N
Zm00018ab005470,pan_gene_387,1,Core Gene,N
Zm00018ab005480,pan_gene_388,1,Core Gene,N
Zm00018ab005510,pan_gene_389,1,Core Gene,N
Zm00018ab005540,pan_gene_390,1,Core Gene,N
Zm00018ab005580,pan_gene_391,1,Core Gene,N
Zm00018ab005600,pan_gene_392,2,Core Gene,Y
Zm00018ab005620,pan_gene_395,2,Core Gene,Y
Zm00018ab005640,pan_gene_396,1,Core Gene,N
Zm00018ab005650,pan_gene_397,3,Core Gene,Y
gmap_ID=chr1:15000212-15019379,pan_gene_398,1,Core Gene,N
Zm00018ab005690,pan_gene_399,1,Core Gene,N
Zm00018ab005700,pan_gene_400,1,Core Gene,N
Zm00018ab005710,pan_gene_402,2,Core Gene,Y
Zm00018ab005740,pan_gene_404,1,Core Gene,N
Zm00018ab005750,pan_gene_405,1,Dispensable Gene,N
Zm00018ab005760,pan_gene_406,1,Core Gene,N
Zm00018ab005770,pan_gene_407,1,Core Gene,N
Zm00018ab005780,pan_gene_408,1,Core Gene,N
Zm00018ab005790,pan_gene_409,1,Core Gene,N
Zm00018ab005800,pan_gene_410,1,Core Gene,N
Zm00018ab005810,pan_gene_411,1,Core Gene,N
Zm00018ab005820,pan_gene_412,2,Core Gene,Y
Zm00018ab005850,pan_gene_413,1,Core Gene,N
Zm00018ab005860,pan_gene_414,1,Core Gene,N
Zm00018ab005870,pan_gene_415,1,Core Gene,N
Zm00018ab005880,pan_gene_417,1,Core Gene,N
Zm00018ab005890,pan_gene_418,1,Core Gene,N
Zm00018ab005900,pan_gene_419,1,Core Gene,N
Zm00018ab005910,pan_gene_420,1,Core Gene,N
Zm00018ab005920,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:15898270-15898789,pan_gene_422,1,Core Gene,N
gmap_ID=chr1:15909495-15910069,pan_gene_423,1,Core Gene,N
Zm00018ab005940,pan_gene_424,2,Core Gene,Y
Zm00018ab005980,pan_gene_425,1,Core Gene,N
Zm00018ab006020,pan_gene_426,1,Core Gene,N
Zm00018ab006040,pan_gene_427,1,Core Gene,N
Zm00018ab006050,pan_gene_428,1,Core Gene,N
Zm00018ab006060,pan_gene_429,1,Core Gene,N
Zm00018ab006070,pan_gene_430,2,Core Gene,Y
Zm00018ab006090,pan_gene_431,1,Core Gene,N
Zm00018ab006100,pan_gene_433,1,Core Gene,N
Zm00018ab006110,pan_gene_434,1,Core Gene,N
Zm00018ab006120,pan_gene_435,1,Core Gene,N
Zm00018ab006130,pan_gene_436,1,Core Gene,N
Zm00018ab006140,pan_gene_437,1,Core Gene,N
Zm00018ab006150,pan_gene_438,1,Near-Core Gene,N
Zm00018ab006160,pan_gene_439,1,Core Gene,N
Zm00018ab006170,pan_gene_440,1,Core Gene,N
Zm00018ab006180,pan_gene_441,1,Core Gene,N
Zm00018ab006220,pan_gene_442,1,Core Gene,N
Zm00018ab006230,pan_gene_443,1,Core Gene,N
Zm00018ab006240,pan_gene_444,1,Core Gene,N
Zm00018ab006250,pan_gene_445,1,Core Gene,N
Zm00018ab006260,pan_gene_446,1,Dispensable Gene,N
Zm00018ab006270,pan_gene_447,1,Core Gene,N
Zm00018ab006280,pan_gene_448,1,Core Gene,N
Zm00018ab006290,pan_gene_449,1,Core Gene,N
Zm00018ab006300,pan_gene_450,1,Core Gene,N
Zm00018ab006310,pan_gene_451,2,Core Gene,Y
Zm00018ab006330,pan_gene_453,1,Core Gene,N
Zm00018ab006340,pan_gene_454,1,Core Gene,N
Zm00018ab006350,pan_gene_455,1,Core Gene,N
Zm00018ab006360,pan_gene_456,1,Core Gene,N
Zm00018ab006370,pan_gene_457,1,Core Gene,N
Zm00018ab006380,pan_gene_458,1,Core Gene,N
Zm00018ab006400,pan_gene_459,1,Core Gene,N
Zm00018ab006430,pan_gene_460,3,Core Gene,Y
Zm00018ab006460,pan_gene_461,1,Core Gene,N
Zm00018ab006490,pan_gene_462,1,Core Gene,N
Zm00018ab006500,pan_gene_463,1,Dispensable Gene,N
Zm00018ab006510,pan_gene_464,1,Core Gene,N
Zm00018ab006520,pan_gene_465,1,Core Gene,N
Zm00018ab006550,pan_gene_467,2,Core Gene,Y
gmap_ID=chr1:18406623-18406977,pan_gene_469,1,Core Gene,N
Zm00018ab006570,pan_gene_471,4,Core Gene,Y
Zm00018ab006620,pan_gene_472,1,Core Gene,N
Zm00018ab006630,pan_gene_473,1,Core Gene,N
Zm00018ab006640,pan_gene_474,4,Core Gene,Y
gmap_ID=chr1:18921874-18924445,pan_gene_476,1,Dispensable Gene,N
Zm00018ab006690,pan_gene_478,1,Core Gene,N
Zm00018ab006700,pan_gene_479,1,Core Gene,N
Zm00018ab006710,pan_gene_482,1,Core Gene,N
Zm00018ab006730,pan_gene_483,1,Core Gene,N
Zm00018ab006750,pan_gene_484,2,Core Gene,Y
Zm00018ab006770,pan_gene_485,1,Core Gene,N
Zm00018ab006790,pan_gene_486,1,Core Gene,N
Zm00018ab006800,pan_gene_488,1,Core Gene,N
Zm00018ab006810,pan_gene_489,1,Core Gene,N
Zm00018ab006820,pan_gene_490,1,Core Gene,N
Zm00018ab006830,pan_gene_491,2,Core Gene,Y
Zm00018ab006840,pan_gene_492,3,Core Gene,Y
Zm00018ab006880,pan_gene_493,1,Core Gene,N
Zm00018ab006890,pan_gene_494,1,Dispensable Gene,N
Zm00018ab006900,pan_gene_495,1,Core Gene,N
Zm00018ab006910,pan_gene_496,1,Core Gene,N
gmap_ID=chr1:19528148-19528555,pan_gene_497,1,Dispensable Gene,N
Zm00018ab006920,pan_gene_498,1,Core Gene,N
Zm00018ab006930,pan_gene_499,1,Core Gene,N
Zm00018ab006940,pan_gene_500,1,Core Gene,N
Zm00018ab006950,pan_gene_501,1,Core Gene,N
Zm00018ab006960,pan_gene_502,1,Core Gene,N
Zm00018ab006970,pan_gene_503,1,Core Gene,N
Zm00018ab006980,pan_gene_504,1,Core Gene,N
Zm00018ab007000,pan_gene_505,1,Core Gene,N
Zm00018ab007010,pan_gene_506,1,Dispensable Gene,N
Zm00018ab007020,pan_gene_507,1,Core Gene,N
Zm00018ab007030,pan_gene_508,1,Core Gene,N
Zm00018ab007040,pan_gene_509,2,Core Gene,Y
Zm00018ab007060,pan_gene_511,1,Core Gene,N
Zm00018ab007070,pan_gene_512,1,Core Gene,N
Zm00018ab007080,pan_gene_513,1,Core Gene,N
Zm00018ab007090,pan_gene_514,2,Core Gene,Y
Zm00018ab007120,pan_gene_515,1,Core Gene,N
Zm00018ab007130,pan_gene_516,1,Core Gene,N
Zm00018ab007140,pan_gene_517,1,Dispensable Gene,N
Zm00018ab007160,pan_gene_518,1,Core Gene,N
Zm00018ab007170,pan_gene_519,2,Core Gene,Y
Zm00018ab007190,pan_gene_520,1,Dispensable Gene,N
Zm00018ab007210,pan_gene_521,1,Core Gene,N
Zm00018ab007220,pan_gene_523,1,Core Gene,N
Zm00018ab007230,pan_gene_524,1,Core Gene,N
Zm00018ab007240,pan_gene_525,1,Core Gene,N
Zm00018ab007250,pan_gene_526,1,Core Gene,N
Zm00018ab007260,pan_gene_527,1,Core Gene,N
Zm00018ab007270,pan_gene_528,2,Core Gene,Y
Zm00018ab007290,pan_gene_529,1,Core Gene,N
Zm00018ab007300,pan_gene_530,1,Core Gene,N
Zm00018ab007310,pan_gene_531,1,Core Gene,N
Zm00018ab007320,pan_gene_532,1,Near-Core Gene,N
Zm00018ab007330,pan_gene_534,1,Core Gene,N
Zm00018ab007340,pan_gene_536,1,Core Gene,N
Zm00018ab007350,pan_gene_537,1,Core Gene,N
Zm00018ab007360,pan_gene_538,1,Core Gene,N
Zm00018ab007370,pan_gene_539,1,Core Gene,N
Zm00018ab007380,pan_gene_541,1,Core Gene,N
Zm00018ab007420,pan_gene_542,1,Core Gene,N
