gene,pan,copy,class,duplicate
Zm00029ab001590,pan_gene_95,1,Core Gene,N
Zm00029ab001600,pan_gene_96,1,Core Gene,N
gmap_ID=chr1:6029816-6030151,pan_gene_97,1,Near-Core Gene,N
Zm00029ab001620,pan_gene_98,1,Core Gene,N
Zm00029ab001630,pan_gene_99,1,Dispensable Gene,N
Zm00029ab001640,pan_gene_100,1,Core Gene,N
Zm00029ab001650,pan_gene_101,1,Core Gene,N
Zm00029ab001670,pan_gene_102,1,Core Gene,N
Zm00029ab001680,pan_gene_103,1,Core Gene,N
Zm00029ab001690,pan_gene_108,2,Core Gene,Y
Zm00029ab001720,pan_gene_109,2,Core Gene,Y
Zm00029ab001760,pan_gene_110,1,Core Gene,N
Zm00029ab001770,pan_gene_113,1,Core Gene,N
Zm00029ab001780,pan_gene_114,1,Core Gene,N
Zm00029ab001800,pan_gene_115,1,Core Gene,N
Zm00029ab001820,pan_gene_116,1,Core Gene,N
Zm00029ab001830,pan_gene_117,1,Core Gene,N
Zm00029ab001840,pan_gene_118,1,Core Gene,N
Zm00029ab001850,pan_gene_119,1,Core Gene,N
Zm00029ab001860,pan_gene_120,1,Core Gene,N
gmap_ID=chr1:6579396-6581216,pan_gene_121,1,Near-Core Gene,N
Zm00029ab001880,pan_gene_122,1,Core Gene,N
Zm00029ab001900,pan_gene_123,1,Core Gene,N
Zm00029ab001910,pan_gene_124,1,Core Gene,N
Zm00029ab001920,pan_gene_125,1,Core Gene,N
Zm00029ab001930,pan_gene_126,1,Dispensable Gene,N
Zm00029ab001940,pan_gene_127,4,Core Gene,Y
Zm00029ab001980,pan_gene_128,1,Core Gene,N
Zm00029ab002000,pan_gene_129,1,Dispensable Gene,N
Zm00029ab002010,pan_gene_130,1,Core Gene,N
Zm00029ab002020,pan_gene_131,1,Core Gene,N
Zm00029ab002030,pan_gene_132,1,Core Gene,N
gmap_ID=chr1:7171138-7172705,pan_gene_133,1,Core Gene,N
Zm00029ab002050,pan_gene_134,1,Core Gene,N
Zm00029ab002060,pan_gene_135,1,Core Gene,N
Zm00029ab002070,pan_gene_136,1,Core Gene,N
Zm00029ab002080,pan_gene_137,1,Core Gene,N
Zm00029ab002090,pan_gene_138,1,Core Gene,N
Zm00029ab002130,pan_gene_139,1,Core Gene,N
Zm00029ab002150,pan_gene_140,2,Near-Core Gene,Y
Zm00029ab002170,pan_gene_141,1,Core Gene,N
Zm00029ab002180,pan_gene_142,1,Core Gene,N
Zm00029ab002200,pan_gene_143,1,Core Gene,N
Zm00029ab002210,pan_gene_146,1,Core Gene,N
Zm00029ab002220,pan_gene_147,1,Core Gene,N
Zm00029ab002240,pan_gene_148,1,Core Gene,N
Zm00029ab002250,pan_gene_149,1,Core Gene,N
Zm00029ab002290,pan_gene_150,1,Core Gene,N
Zm00029ab002300,pan_gene_151,1,Core Gene,N
Zm00029ab002310,pan_gene_152,1,Core Gene,N
Zm00029ab002320,pan_gene_153,1,Core Gene,N
Zm00029ab002330,pan_gene_154,1,Core Gene,N
Zm00029ab002350,pan_gene_155,2,Core Gene,Y
Zm00029ab002380,pan_gene_156,1,Core Gene,N
Zm00029ab002420,pan_gene_157,1,Core Gene,N
Zm00029ab002430,pan_gene_158,1,Core Gene,N
Zm00029ab002440,pan_gene_159,1,Core Gene,N
Zm00029ab002450,pan_gene_160,1,Core Gene,N
Zm00029ab002460,pan_gene_161,1,Core Gene,N
Zm00029ab002470,pan_gene_162,1,Core Gene,N
Zm00029ab002480,pan_gene_163,1,Core Gene,N
Zm00029ab002490,pan_gene_164,1,Core Gene,N
Zm00029ab002500,pan_gene_165,1,Core Gene,N
Zm00029ab002510,pan_gene_166,1,Core Gene,N
Zm00029ab002520,pan_gene_168,1,Core Gene,N
Zm00029ab002530,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:8166624-8167035,pan_gene_170,1,Core Gene,N
Zm00029ab002540,pan_gene_171,1,Core Gene,N
Zm00029ab002550,pan_gene_172,1,Core Gene,N
Zm00029ab002580,pan_gene_174,1,Core Gene,N
Zm00029ab002600,pan_gene_175,1,Core Gene,N
Zm00029ab002610,pan_gene_176,2,Core Gene,Y
Zm00029ab002640,pan_gene_177,1,Core Gene,N
gmap_ID=chr1:8447301-8447687,pan_gene_178,1,Dispensable Gene,N
Zm00029ab002650,pan_gene_179,1,Core Gene,N
Zm00029ab002660,pan_gene_180,1,Core Gene,N
Zm00029ab002670,pan_gene_181,1,Core Gene,N
Zm00029ab002680,pan_gene_182,1,Core Gene,N
Zm00029ab002690,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:8567265-8567618,pan_gene_184,1,Near-Core Gene,N
Zm00029ab002710,pan_gene_185,2,Core Gene,Y
Zm00029ab002730,pan_gene_186,1,Core Gene,N
Zm00029ab002740,pan_gene_187,1,Core Gene,N
Zm00029ab002750,pan_gene_188,1,Core Gene,N
Zm00029ab002760,pan_gene_189,1,Core Gene,N
Zm00029ab002780,pan_gene_191,1,Core Gene,N
Zm00029ab002790,pan_gene_192,2,Near-Core Gene,Y
Zm00029ab002810,pan_gene_193,1,Near-Core Gene,N
Zm00029ab002820,pan_gene_194,1,Core Gene,N
Zm00029ab002830,pan_gene_195,1,Core Gene,N
Zm00029ab002840,pan_gene_196,1,Core Gene,N
Zm00029ab002850,pan_gene_197,1,Core Gene,N
Zm00029ab002860,pan_gene_198,1,Core Gene,N
Zm00029ab002870,pan_gene_199,2,Core Gene,Y
Zm00029ab002900,pan_gene_200,1,Core Gene,N
Zm00029ab002920,pan_gene_201,1,Core Gene,N
Zm00029ab002930,pan_gene_202,1,Core Gene,N
Zm00029ab002940,pan_gene_203,1,Core Gene,N
Zm00029ab002970,pan_gene_204,1,Core Gene,N
Zm00029ab002980,pan_gene_205,1,Core Gene,N
Zm00029ab003010,pan_gene_206,1,Core Gene,N
Zm00029ab003020,pan_gene_207,1,Core Gene,N
Zm00029ab003030,pan_gene_208,1,Core Gene,N
Zm00029ab003050,pan_gene_209,1,Core Gene,N
Zm00029ab003040,pan_gene_210,1,Core Gene,N
Zm00029ab003070,pan_gene_211,1,Core Gene,N
Zm00029ab003080,pan_gene_212,2,Core Gene,Y
Zm00029ab003130,pan_gene_214,1,Core Gene,N
Zm00029ab003150,pan_gene_215,1,Core Gene,N
Zm00029ab003160,pan_gene_216,1,Core Gene,N
Zm00029ab003170,pan_gene_217,3,Core Gene,Y
Zm00029ab003200,pan_gene_218,1,Core Gene,N
Zm00029ab003210,pan_gene_219,1,Dispensable Gene,N
Zm00029ab003220,pan_gene_220,1,Core Gene,N
Zm00029ab003240,pan_gene_222,3,Core Gene,Y
gmap_ID=chr1:10163118-10164454,pan_gene_223,1,Core Gene,N
Zm00029ab003260,pan_gene_224,1,Core Gene,N
Zm00029ab003270,pan_gene_225,1,Near-Core Gene,N
Zm00029ab003290,pan_gene_226,1,Core Gene,N
Zm00029ab003300,pan_gene_227,1,Core Gene,N
Zm00029ab003310,pan_gene_228,1,Core Gene,N
gmap_ID=chr1:10342388-10347165,pan_gene_229,1,Dispensable Gene,N
Zm00029ab003350,pan_gene_230,1,Core Gene,N
Zm00029ab003360,pan_gene_231,1,Core Gene,N
Zm00029ab003370,pan_gene_232,1,Core Gene,N
Zm00029ab003390,pan_gene_233,1,Core Gene,N
Zm00029ab003410,pan_gene_234,1,Core Gene,N
Zm00029ab003420,pan_gene_238,3,Core Gene,Y
Zm00029ab003450,pan_gene_239,1,Core Gene,N
Zm00029ab003480,pan_gene_240,1,Core Gene,N
Zm00029ab003490,pan_gene_241,1,Core Gene,N
Zm00029ab003500,pan_gene_242,1,Core Gene,N
Zm00029ab003540,pan_gene_244,1,Core Gene,N
Zm00029ab003590,pan_gene_245,1,Core Gene,N
Zm00029ab003610,pan_gene_246,1,Core Gene,N
Zm00029ab003620,pan_gene_247,1,Core Gene,N
Zm00029ab003630,pan_gene_248,1,Core Gene,N
Zm00029ab003640,pan_gene_250,2,Core Gene,Y
Zm00029ab003660,pan_gene_251,1,Core Gene,N
Zm00029ab003670,pan_gene_252,1,Core Gene,N
Zm00029ab003680,pan_gene_253,2,Core Gene,Y
Zm00029ab003730,pan_gene_254,1,Near-Core Gene,N
Zm00029ab003770,pan_gene_256,1,Core Gene,N
Zm00029ab003780,pan_gene_257,1,Core Gene,N
Zm00029ab003790,pan_gene_258,1,Core Gene,N
Zm00029ab003800,pan_gene_259,1,Core Gene,N
Zm00029ab003810,pan_gene_260,1,Dispensable Gene,N
Zm00029ab003820,pan_gene_261,1,Dispensable Gene,N
Zm00029ab003830,pan_gene_262,1,Core Gene,N
Zm00029ab003850,pan_gene_263,1,Near-Core Gene,N
Zm00029ab003860,pan_gene_264,1,Core Gene,N
Zm00029ab003870,pan_gene_265,1,Core Gene,N
Zm00029ab003880,pan_gene_266,1,Core Gene,N
Zm00029ab003890,pan_gene_267,1,Core Gene,N
Zm00029ab003910,pan_gene_268,1,Core Gene,N
Zm00029ab003920,pan_gene_269,1,Core Gene,N
Zm00029ab003930,pan_gene_270,1,Core Gene,N
Zm00029ab003960,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:11830770-11845537,pan_gene_272,1,Dispensable Gene,N
Zm00029ab003970,pan_gene_273,1,Core Gene,N
Zm00029ab003980,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:11941386-11941748,pan_gene_275,1,Dispensable Gene,N
Zm00029ab004000,pan_gene_277,1,Core Gene,N
Zm00029ab003990,pan_gene_278,1,Core Gene,N
Zm00029ab004010,pan_gene_279,5,Core Gene,Y
Zm00029ab004060,pan_gene_280,1,Core Gene,N
Zm00029ab004070,pan_gene_281,1,Core Gene,N
Zm00029ab004080,pan_gene_282,1,Core Gene,N
Zm00029ab004090,pan_gene_283,1,Core Gene,N
Zm00029ab004110,pan_gene_284,2,Core Gene,Y
Zm00029ab004130,pan_gene_287,2,Core Gene,Y
Zm00029ab004160,pan_gene_289,1,Core Gene,N
Zm00029ab004170,pan_gene_290,1,Core Gene,N
Zm00029ab004200,pan_gene_292,1,Core Gene,N
Zm00029ab004220,pan_gene_293,2,Dispensable Gene,Y
Zm00029ab004240,pan_gene_294,1,Core Gene,N
Zm00029ab004260,pan_gene_296,1,Core Gene,N
Zm00029ab004270,pan_gene_297,1,Core Gene,N
Zm00029ab004280,pan_gene_298,1,Core Gene,N
Zm00029ab004290,pan_gene_299,1,Core Gene,N
Zm00029ab004300,pan_gene_300,1,Core Gene,N
Zm00029ab004310,pan_gene_301,1,Core Gene,N
Zm00029ab004320,pan_gene_302,1,Core Gene,N
Zm00029ab004340,pan_gene_303,1,Core Gene,N
Zm00029ab004350,pan_gene_304,2,Core Gene,Y
Zm00029ab004390,pan_gene_305,1,Core Gene,N
Zm00029ab004400,pan_gene_307,1,Core Gene,N
Zm00029ab004410,pan_gene_308,1,Core Gene,N
Zm00029ab004420,pan_gene_309,2,Core Gene,Y
Zm00029ab004450,pan_gene_310,1,Core Gene,N
Zm00029ab004460,pan_gene_311,1,Core Gene,N
Zm00029ab004490,pan_gene_313,1,Core Gene,N
Zm00029ab004500,pan_gene_314,1,Near-Core Gene,N
Zm00029ab004510,pan_gene_317,1,Core Gene,N
Zm00029ab004530,pan_gene_318,3,Core Gene,Y
Zm00029ab004560,pan_gene_319,1,Core Gene,N
Zm00029ab004580,pan_gene_320,1,Dispensable Gene,N
Zm00029ab004570,pan_gene_321,2,Core Gene,Y
Zm00029ab004600,pan_gene_322,1,Core Gene,N
Zm00029ab004610,pan_gene_323,1,Core Gene,N
Zm00029ab004620,pan_gene_324,1,Core Gene,N
Zm00029ab004630,pan_gene_325,1,Core Gene,N
Zm00029ab004640,pan_gene_326,1,Core Gene,N
Zm00029ab004650,pan_gene_327,1,Core Gene,N
Zm00029ab004660,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:13666427-13681180,pan_gene_329,1,Dispensable Gene,N
Zm00029ab004670,pan_gene_330,1,Core Gene,N
Zm00029ab004680,pan_gene_331,1,Core Gene,N
Zm00029ab004690,pan_gene_332,2,Core Gene,Y
Zm00029ab004710,pan_gene_333,1,Core Gene,N
Zm00029ab004720,pan_gene_334,1,Core Gene,N
Zm00029ab004730,pan_gene_335,1,Core Gene,N
Zm00029ab004740,pan_gene_336,1,Core Gene,N
Zm00029ab004750,pan_gene_338,2,Core Gene,Y
Zm00029ab004770,pan_gene_340,1,Core Gene,N
Zm00029ab004790,pan_gene_341,2,Core Gene,Y
Zm00029ab004810,pan_gene_342,1,Core Gene,N
Zm00029ab004820,pan_gene_343,1,Core Gene,N
Zm00029ab004830,pan_gene_344,1,Core Gene,N
Zm00029ab004840,pan_gene_345,2,Core Gene,Y
Zm00029ab004860,pan_gene_346,1,Core Gene,N
Zm00029ab004900,pan_gene_347,2,Core Gene,Y
Zm00029ab004940,pan_gene_348,1,Core Gene,N
Zm00029ab004950,pan_gene_349,1,Core Gene,N
Zm00029ab004960,pan_gene_350,1,Core Gene,N
Zm00029ab004970,pan_gene_351,1,Core Gene,N
Zm00029ab004980,pan_gene_352,1,Dispensable Gene,N
Zm00029ab004990,pan_gene_353,1,Core Gene,N
Zm00029ab005000,pan_gene_354,1,Core Gene,N
Zm00029ab005010,pan_gene_355,2,Core Gene,Y
Zm00029ab005030,pan_gene_356,1,Core Gene,N
Zm00029ab005040,pan_gene_357,1,Core Gene,N
Zm00029ab005050,pan_gene_358,1,Core Gene,N
Zm00029ab005060,pan_gene_361,1,Core Gene,N
Zm00029ab005080,pan_gene_363,1,Core Gene,N
Zm00029ab005090,pan_gene_364,1,Core Gene,N
Zm00029ab005100,pan_gene_365,1,Core Gene,N
Zm00029ab005110,pan_gene_366,1,Dispensable Gene,N
Zm00029ab005120,pan_gene_367,1,Core Gene,N
Zm00029ab005150,pan_gene_368,2,Core Gene,Y
Zm00029ab005190,pan_gene_369,1,Core Gene,N
Zm00029ab005210,pan_gene_370,1,Core Gene,N
Zm00029ab005220,pan_gene_371,1,Core Gene,N
Zm00029ab005240,pan_gene_372,1,Core Gene,N
Zm00029ab005250,pan_gene_373,1,Core Gene,N
Zm00029ab005260,pan_gene_374,19,Core Gene,Y
Zm00029ab005400,pan_gene_377,2,Dispensable Gene,Y
Zm00029ab005410,pan_gene_378,1,Core Gene,N
Zm00029ab005510,pan_gene_381,1,Core Gene,N
Zm00029ab005530,pan_gene_382,1,Core Gene,N
Zm00029ab005540,pan_gene_383,1,Core Gene,N
Zm00029ab005550,pan_gene_384,1,Core Gene,N
Zm00029ab005560,pan_gene_385,1,Core Gene,N
Zm00029ab005570,pan_gene_386,1,Core Gene,N
Zm00029ab005590,pan_gene_387,1,Core Gene,N
Zm00029ab005600,pan_gene_388,1,Core Gene,N
Zm00029ab005610,pan_gene_389,1,Core Gene,N
Zm00029ab005620,pan_gene_390,1,Core Gene,N
Zm00029ab005630,pan_gene_391,1,Core Gene,N
Zm00029ab005640,pan_gene_392,2,Core Gene,Y
Zm00029ab005660,pan_gene_395,2,Core Gene,Y
Zm00029ab005680,pan_gene_396,1,Core Gene,N
Zm00029ab005710,pan_gene_397,3,Core Gene,Y
Zm00029ab005740,pan_gene_398,1,Core Gene,N
Zm00029ab005750,pan_gene_399,1,Core Gene,N
Zm00029ab005760,pan_gene_400,1,Core Gene,N
Zm00029ab005780,pan_gene_401,1,Dispensable Gene,N
Zm00029ab005770,pan_gene_402,1,Core Gene,N
Zm00029ab005800,pan_gene_404,1,Core Gene,N
gmap_ID=chr1:16678702-16680036,pan_gene_405,1,Dispensable Gene,N
Zm00029ab005810,pan_gene_406,1,Core Gene,N
Zm00029ab005820,pan_gene_407,1,Core Gene,N
Zm00029ab005830,pan_gene_408,1,Core Gene,N
Zm00029ab005840,pan_gene_409,1,Core Gene,N
Zm00029ab005860,pan_gene_410,1,Core Gene,N
Zm00029ab005870,pan_gene_411,1,Core Gene,N
Zm00029ab005880,pan_gene_412,2,Core Gene,Y
Zm00029ab005900,pan_gene_413,1,Core Gene,N
Zm00029ab005940,pan_gene_414,1,Core Gene,N
Zm00029ab005960,pan_gene_415,1,Core Gene,N
Zm00029ab005970,pan_gene_417,1,Core Gene,N
Zm00029ab005980,pan_gene_418,1,Core Gene,N
Zm00029ab005990,pan_gene_419,1,Core Gene,N
Zm00029ab006000,pan_gene_420,1,Core Gene,N
Zm00029ab006010,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:17424370-17424889,pan_gene_422,1,Core Gene,N
Zm00029ab006020,pan_gene_423,1,Core Gene,N
Zm00029ab006030,pan_gene_424,2,Core Gene,Y
Zm00029ab006050,pan_gene_425,1,Core Gene,N
Zm00029ab006080,pan_gene_426,1,Core Gene,N
Zm00029ab006100,pan_gene_427,1,Core Gene,N
Zm00029ab006110,pan_gene_428,1,Core Gene,N
Zm00029ab006120,pan_gene_429,1,Core Gene,N
Zm00029ab006140,pan_gene_430,1,Core Gene,N
Zm00029ab006150,pan_gene_431,1,Core Gene,N
gmap_ID=chr1:17932610-17940971,pan_gene_432,1,Dispensable Gene,N
Zm00029ab006160,pan_gene_433,1,Core Gene,N
Zm00029ab006180,pan_gene_434,1,Core Gene,N
Zm00029ab006200,pan_gene_435,1,Core Gene,N
Zm00029ab006210,pan_gene_436,1,Core Gene,N
Zm00029ab006240,pan_gene_437,1,Core Gene,N
Zm00029ab006260,pan_gene_438,1,Near-Core Gene,N
Zm00029ab006270,pan_gene_439,1,Core Gene,N
Zm00029ab006280,pan_gene_440,1,Core Gene,N
Zm00029ab006290,pan_gene_441,1,Core Gene,N
Zm00029ab006310,pan_gene_442,1,Core Gene,N
Zm00029ab006320,pan_gene_443,1,Core Gene,N
Zm00029ab006330,pan_gene_444,1,Core Gene,N
gmap_ID=chr1:18596494-18596829,pan_gene_445,1,Core Gene,N
Zm00029ab006350,pan_gene_446,1,Dispensable Gene,N
Zm00029ab006360,pan_gene_447,1,Core Gene,N
Zm00029ab006370,pan_gene_448,1,Core Gene,N
Zm00029ab006380,pan_gene_449,1,Core Gene,N
Zm00029ab006390,pan_gene_450,1,Core Gene,N
Zm00029ab006400,pan_gene_451,2,Core Gene,Y
Zm00029ab006420,pan_gene_453,1,Core Gene,N
Zm00029ab006430,pan_gene_454,1,Core Gene,N
Zm00029ab006450,pan_gene_455,1,Core Gene,N
Zm00029ab006470,pan_gene_456,1,Core Gene,N
Zm00029ab006490,pan_gene_457,1,Core Gene,N
Zm00029ab006500,pan_gene_458,1,Core Gene,N
Zm00029ab006520,pan_gene_459,1,Core Gene,N
Zm00029ab006550,pan_gene_460,3,Core Gene,Y
Zm00029ab006570,pan_gene_461,1,Core Gene,N
Zm00029ab006580,pan_gene_462,1,Core Gene,N
Zm00029ab006600,pan_gene_464,1,Core Gene,N
Zm00029ab006610,pan_gene_465,1,Core Gene,N
Zm00029ab006640,pan_gene_466,1,Dispensable Gene,N
Zm00029ab006650,pan_gene_467,1,Core Gene,N
Zm00029ab006660,pan_gene_468,1,Near-Core Gene,N
Zm00029ab006670,pan_gene_469,1,Core Gene,N
Zm00029ab006690,pan_gene_471,2,Core Gene,Y
Zm00029ab006700,pan_gene_472,1,Core Gene,N
Zm00029ab006720,pan_gene_473,1,Core Gene,N
Zm00029ab006730,pan_gene_474,3,Core Gene,Y
Zm00029ab006790,pan_gene_478,1,Core Gene,N
Zm00029ab006800,pan_gene_479,2,Core Gene,Y
Zm00029ab006830,pan_gene_482,1,Core Gene,N
Zm00029ab006850,pan_gene_483,1,Core Gene,N
Zm00029ab006870,pan_gene_484,2,Core Gene,Y
Zm00029ab006890,pan_gene_485,1,Core Gene,N
Zm00029ab006900,pan_gene_486,1,Core Gene,N
Zm00029ab006910,pan_gene_488,1,Core Gene,N
Zm00029ab006940,pan_gene_489,1,Core Gene,N
Zm00029ab006950,pan_gene_490,1,Core Gene,N
Zm00029ab006960,pan_gene_491,2,Core Gene,Y
Zm00029ab006970,pan_gene_492,3,Core Gene,Y
Zm00029ab007010,pan_gene_493,1,Core Gene,N
Zm00029ab007020,pan_gene_495,1,Core Gene,N
Zm00029ab007030,pan_gene_496,1,Core Gene,N
Zm00029ab007040,pan_gene_497,1,Dispensable Gene,N
Zm00029ab007050,pan_gene_498,1,Core Gene,N
Zm00029ab007060,pan_gene_499,1,Core Gene,N
Zm00029ab007070,pan_gene_500,1,Core Gene,N
Zm00029ab007080,pan_gene_501,1,Core Gene,N
Zm00029ab007090,pan_gene_502,1,Core Gene,N
Zm00029ab007100,pan_gene_503,1,Core Gene,N
Zm00029ab007120,pan_gene_504,1,Core Gene,N
Zm00029ab007130,pan_gene_505,1,Core Gene,N
Zm00029ab007140,pan_gene_506,1,Dispensable Gene,N
Zm00029ab007150,pan_gene_507,1,Core Gene,N
Zm00029ab007160,pan_gene_508,1,Core Gene,N
Zm00029ab007170,pan_gene_509,2,Core Gene,Y
Zm00029ab007230,pan_gene_511,1,Core Gene,N
Zm00029ab007240,pan_gene_512,1,Core Gene,N
Zm00029ab007250,pan_gene_513,1,Core Gene,N
Zm00029ab007270,pan_gene_514,1,Core Gene,N
Zm00029ab007280,pan_gene_515,2,Core Gene,Y
Zm00029ab007300,pan_gene_516,1,Core Gene,N
gmap_ID=chr1:21491516-21496724,pan_gene_517,1,Dispensable Gene,N
Zm00029ab007310,pan_gene_518,1,Core Gene,N
Zm00029ab007320,pan_gene_519,2,Core Gene,Y
Zm00029ab007350,pan_gene_520,1,Dispensable Gene,N
Zm00029ab007370,pan_gene_521,1,Core Gene,N
Zm00029ab007390,pan_gene_523,1,Core Gene,N
Zm00029ab007400,pan_gene_524,1,Core Gene,N
Zm00029ab007420,pan_gene_525,1,Core Gene,N
Zm00029ab007430,pan_gene_526,1,Core Gene,N
Zm00029ab007440,pan_gene_527,1,Core Gene,N
Zm00029ab007450,pan_gene_528,2,Core Gene,Y
Zm00029ab007470,pan_gene_529,1,Core Gene,N
Zm00029ab007480,pan_gene_530,1,Core Gene,N
Zm00029ab007490,pan_gene_531,1,Core Gene,N
gmap_ID=chr1:22272405-22273065,pan_gene_533,1,Dispensable Gene,N
Zm00029ab007500,pan_gene_534,1,Core Gene,N
Zm00029ab007510,pan_gene_535,1,Dispensable Gene,N
Zm00029ab007520,pan_gene_536,1,Core Gene,N
Zm00029ab007540,pan_gene_537,1,Core Gene,N
Zm00029ab007550,pan_gene_538,1,Core Gene,N
Zm00029ab007560,pan_gene_539,1,Core Gene,N
Zm00029ab007570,pan_gene_540,1,Dispensable Gene,N
Zm00029ab007580,pan_gene_541,1,Core Gene,N
Zm00029ab007590,pan_gene_542,1,Core Gene,N
Zm00029ab007600,pan_gene_543,1,Core Gene,N
Zm00029ab007620,pan_gene_545,1,Core Gene,N
