gene,pan,copy,class,duplicate
Zm00033ab001360,pan_gene_89,1,Core Gene,N
Zm00033ab001370,pan_gene_90,1,Core Gene,N
Zm00033ab001380,pan_gene_91,2,Core Gene,Y
Zm00033ab001400,pan_gene_92,1,Core Gene,N
Zm00033ab001410,pan_gene_93,1,Core Gene,N
Zm00033ab001420,pan_gene_94,1,Core Gene,N
Zm00033ab001430,pan_gene_95,1,Core Gene,N
Zm00033ab001440,pan_gene_96,1,Core Gene,N
gmap_ID=chr1:4241168-4241503,pan_gene_97,1,Near-Core Gene,N
Zm00033ab001480,pan_gene_98,1,Core Gene,N
Zm00033ab001490,pan_gene_99,1,Dispensable Gene,N
Zm00033ab001510,pan_gene_100,1,Core Gene,N
Zm00033ab001520,pan_gene_101,1,Core Gene,N
Zm00033ab001530,pan_gene_102,1,Core Gene,N
Zm00033ab001540,pan_gene_103,1,Core Gene,N
Zm00033ab001550,pan_gene_108,2,Core Gene,Y
Zm00033ab001580,pan_gene_109,2,Core Gene,Y
Zm00033ab001620,pan_gene_110,1,Core Gene,N
Zm00033ab001640,pan_gene_113,1,Core Gene,N
Zm00033ab001650,pan_gene_114,1,Core Gene,N
Zm00033ab001670,pan_gene_115,1,Core Gene,N
Zm00033ab001680,pan_gene_116,1,Core Gene,N
Zm00033ab001720,pan_gene_117,1,Core Gene,N
Zm00033ab001740,pan_gene_118,1,Core Gene,N
Zm00033ab001730,pan_gene_119,1,Core Gene,N
Zm00033ab001750,pan_gene_120,1,Core Gene,N
Zm00033ab001760,pan_gene_121,1,Near-Core Gene,N
Zm00033ab001770,pan_gene_122,2,Core Gene,Y
Zm00033ab001800,pan_gene_123,1,Core Gene,N
Zm00033ab001810,pan_gene_124,1,Core Gene,N
Zm00033ab001820,pan_gene_125,1,Core Gene,N
Zm00033ab001840,pan_gene_126,1,Dispensable Gene,N
Zm00033ab001850,pan_gene_127,1,Core Gene,N
Zm00033ab001860,pan_gene_128,1,Core Gene,N
Zm00033ab001880,pan_gene_130,1,Core Gene,N
Zm00033ab001890,pan_gene_131,1,Core Gene,N
Zm00033ab001900,pan_gene_132,1,Core Gene,N
Zm00033ab001930,pan_gene_133,1,Core Gene,N
Zm00033ab001950,pan_gene_134,1,Core Gene,N
Zm00033ab001970,pan_gene_135,1,Core Gene,N
Zm00033ab001980,pan_gene_136,1,Core Gene,N
Zm00033ab001990,pan_gene_137,1,Core Gene,N
Zm00033ab002010,pan_gene_138,1,Core Gene,N
Zm00033ab002020,pan_gene_139,1,Core Gene,N
gmap_ID=chr1:5653759-5662969,pan_gene_140,1,Near-Core Gene,N
Zm00033ab002050,pan_gene_141,1,Core Gene,N
Zm00033ab002070,pan_gene_142,1,Core Gene,N
Zm00033ab002080,pan_gene_143,1,Core Gene,N
Zm00033ab002100,pan_gene_146,1,Core Gene,N
Zm00033ab002110,pan_gene_147,1,Core Gene,N
Zm00033ab002130,pan_gene_148,1,Core Gene,N
Zm00033ab002140,pan_gene_149,1,Core Gene,N
Zm00033ab002180,pan_gene_150,1,Core Gene,N
Zm00033ab002190,pan_gene_151,1,Core Gene,N
Zm00033ab002200,pan_gene_152,1,Core Gene,N
Zm00033ab002210,pan_gene_153,1,Core Gene,N
Zm00033ab002230,pan_gene_154,1,Core Gene,N
Zm00033ab002240,pan_gene_155,2,Core Gene,Y
Zm00033ab002270,pan_gene_156,1,Core Gene,N
Zm00033ab002290,pan_gene_157,1,Core Gene,N
Zm00033ab002300,pan_gene_158,1,Core Gene,N
Zm00033ab002320,pan_gene_159,1,Core Gene,N
Zm00033ab002330,pan_gene_160,1,Core Gene,N
Zm00033ab002340,pan_gene_161,1,Core Gene,N
Zm00033ab002360,pan_gene_162,1,Core Gene,N
Zm00033ab002370,pan_gene_163,1,Core Gene,N
Zm00033ab002390,pan_gene_164,1,Core Gene,N
Zm00033ab002400,pan_gene_165,1,Core Gene,N
Zm00033ab002420,pan_gene_166,1,Core Gene,N
Zm00033ab002430,pan_gene_167,1,Dispensable Gene,N
Zm00033ab002440,pan_gene_168,1,Core Gene,N
Zm00033ab002450,pan_gene_169,1,Core Gene,N
gmap_ID=chr1:6735227-6735652,pan_gene_170,1,Core Gene,N
Zm00033ab002460,pan_gene_171,1,Core Gene,N
Zm00033ab002470,pan_gene_172,1,Core Gene,N
Zm00033ab002500,pan_gene_173,1,Dispensable Gene,N
Zm00033ab002520,pan_gene_174,1,Core Gene,N
Zm00033ab002530,pan_gene_175,1,Core Gene,N
Zm00033ab002540,pan_gene_176,1,Core Gene,N
Zm00033ab002550,pan_gene_177,1,Core Gene,N
Zm00033ab002560,pan_gene_179,1,Core Gene,N
Zm00033ab002570,pan_gene_180,1,Core Gene,N
Zm00033ab002580,pan_gene_181,1,Core Gene,N
Zm00033ab002590,pan_gene_182,1,Core Gene,N
Zm00033ab002610,pan_gene_183,1,Core Gene,N
gmap_ID=chr1:7183452-7183813,pan_gene_184,1,Near-Core Gene,N
Zm00033ab002620,pan_gene_185,1,Core Gene,N
Zm00033ab002630,pan_gene_186,1,Core Gene,N
Zm00033ab002650,pan_gene_187,1,Core Gene,N
Zm00033ab002660,pan_gene_188,1,Core Gene,N
Zm00033ab002690,pan_gene_189,1,Core Gene,N
Zm00033ab002700,pan_gene_191,1,Core Gene,N
Zm00033ab002710,pan_gene_192,1,Near-Core Gene,N
Zm00033ab002730,pan_gene_193,1,Near-Core Gene,N
Zm00033ab002740,pan_gene_194,1,Core Gene,N
Zm00033ab002750,pan_gene_195,1,Core Gene,N
Zm00033ab002760,pan_gene_196,1,Core Gene,N
Zm00033ab002770,pan_gene_197,1,Core Gene,N
Zm00033ab002780,pan_gene_198,1,Core Gene,N
Zm00033ab002790,pan_gene_199,2,Core Gene,Y
Zm00033ab002810,pan_gene_200,1,Core Gene,N
Zm00033ab002820,pan_gene_201,1,Core Gene,N
Zm00033ab002830,pan_gene_202,1,Core Gene,N
Zm00033ab002840,pan_gene_203,1,Core Gene,N
Zm00033ab002860,pan_gene_204,1,Core Gene,N
Zm00033ab002870,pan_gene_205,1,Core Gene,N
Zm00033ab002890,pan_gene_206,2,Core Gene,Y
Zm00033ab002910,pan_gene_207,1,Core Gene,N
Zm00033ab002930,pan_gene_208,2,Core Gene,Y
Zm00033ab002980,pan_gene_209,1,Core Gene,N
Zm00033ab003000,pan_gene_210,1,Core Gene,N
Zm00033ab003010,pan_gene_211,1,Core Gene,N
Zm00033ab003030,pan_gene_212,1,Core Gene,N
Zm00033ab003040,pan_gene_214,1,Core Gene,N
Zm00033ab003050,pan_gene_215,1,Core Gene,N
Zm00033ab003060,pan_gene_216,1,Core Gene,N
Zm00033ab003070,pan_gene_217,4,Core Gene,Y
Zm00033ab003110,pan_gene_218,1,Core Gene,N
Zm00033ab003120,pan_gene_219,1,Dispensable Gene,N
Zm00033ab003130,pan_gene_220,1,Core Gene,N
Zm00033ab003150,pan_gene_222,3,Core Gene,Y
Zm00033ab003170,pan_gene_223,1,Core Gene,N
Zm00033ab003180,pan_gene_224,1,Core Gene,N
Zm00033ab003190,pan_gene_225,1,Near-Core Gene,N
Zm00033ab003240,pan_gene_226,1,Core Gene,N
Zm00033ab003250,pan_gene_227,1,Core Gene,N
Zm00033ab003260,pan_gene_228,1,Core Gene,N
gmap_ID=chr1:8983998-8988776,pan_gene_229,1,Dispensable Gene,N
Zm00033ab003320,pan_gene_230,1,Core Gene,N
Zm00033ab003330,pan_gene_231,1,Core Gene,N
Zm00033ab003340,pan_gene_232,1,Core Gene,N
Zm00033ab003380,pan_gene_233,1,Core Gene,N
Zm00033ab003390,pan_gene_234,1,Core Gene,N
Zm00033ab003400,pan_gene_238,3,Core Gene,Y
Zm00033ab003430,pan_gene_239,1,Core Gene,N
Zm00033ab003600,pan_gene_240,2,Core Gene,Y
Zm00033ab003620,pan_gene_241,1,Core Gene,N
Zm00033ab003630,pan_gene_242,1,Core Gene,N
Zm00033ab003650,pan_gene_244,1,Core Gene,N
Zm00033ab003680,pan_gene_245,1,Core Gene,N
Zm00033ab003690,pan_gene_246,2,Core Gene,Y
Zm00033ab003710,pan_gene_247,1,Core Gene,N
Zm00033ab003720,pan_gene_248,1,Core Gene,N
Zm00033ab003730,pan_gene_250,2,Core Gene,Y
Zm00033ab003750,pan_gene_251,1,Core Gene,N
Zm00033ab003760,pan_gene_252,1,Core Gene,N
Zm00033ab003770,pan_gene_253,2,Core Gene,Y
Zm00033ab003820,pan_gene_254,1,Near-Core Gene,N
Zm00033ab003860,pan_gene_256,1,Core Gene,N
Zm00033ab003870,pan_gene_257,1,Core Gene,N
Zm00033ab003880,pan_gene_258,1,Core Gene,N
Zm00033ab003890,pan_gene_259,1,Core Gene,N
Zm00033ab003900,pan_gene_262,1,Core Gene,N
Zm00033ab003920,pan_gene_263,1,Near-Core Gene,N
Zm00033ab003930,pan_gene_264,1,Core Gene,N
Zm00033ab003960,pan_gene_265,1,Core Gene,N
Zm00033ab003970,pan_gene_266,1,Core Gene,N
Zm00033ab003980,pan_gene_267,1,Core Gene,N
Zm00033ab003990,pan_gene_268,1,Core Gene,N
Zm00033ab004000,pan_gene_269,1,Core Gene,N
Zm00033ab004010,pan_gene_270,1,Core Gene,N
Zm00033ab004020,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:10885167-10990846,pan_gene_272,1,Dispensable Gene,N
Zm00033ab004040,pan_gene_273,1,Core Gene,N
Zm00033ab004050,pan_gene_274,1,Core Gene,N
gmap_ID=chr1:11062139-11062501,pan_gene_275,1,Dispensable Gene,N
Zm00033ab004060,pan_gene_276,1,Dispensable Gene,N
Zm00033ab004080,pan_gene_277,1,Core Gene,N
Zm00033ab004090,pan_gene_278,1,Core Gene,N
Zm00033ab004100,pan_gene_279,5,Core Gene,Y
Zm00033ab004160,pan_gene_280,1,Core Gene,N
Zm00033ab004170,pan_gene_281,1,Core Gene,N
Zm00033ab004190,pan_gene_282,1,Core Gene,N
Zm00033ab004210,pan_gene_283,1,Core Gene,N
Zm00033ab004240,pan_gene_284,1,Core Gene,N
Zm00033ab004250,pan_gene_287,2,Core Gene,Y
Zm00033ab004270,pan_gene_289,1,Core Gene,N
Zm00033ab004280,pan_gene_290,1,Core Gene,N
Zm00033ab004300,pan_gene_292,1,Core Gene,N
Zm00033ab004360,pan_gene_294,1,Core Gene,N
Zm00033ab004370,pan_gene_295,1,Dispensable Gene,N
Zm00033ab004380,pan_gene_296,1,Core Gene,N
Zm00033ab004390,pan_gene_297,1,Core Gene,N
Zm00033ab004400,pan_gene_298,1,Core Gene,N
Zm00033ab004420,pan_gene_299,1,Core Gene,N
Zm00033ab004430,pan_gene_300,1,Core Gene,N
Zm00033ab004440,pan_gene_301,1,Core Gene,N
Zm00033ab004480,pan_gene_302,1,Core Gene,N
Zm00033ab004500,pan_gene_303,1,Core Gene,N
Zm00033ab004510,pan_gene_304,2,Core Gene,Y
Zm00033ab004530,pan_gene_305,1,Core Gene,N
gmap_ID=chr1:12329435-12330162,pan_gene_306,1,Dispensable Gene,N
Zm00033ab004540,pan_gene_307,1,Core Gene,N
Zm00033ab004560,pan_gene_308,1,Core Gene,N
Zm00033ab004570,pan_gene_309,3,Core Gene,Y
Zm00033ab004610,pan_gene_310,1,Core Gene,N
Zm00033ab004620,pan_gene_311,1,Core Gene,N
Zm00033ab004630,pan_gene_313,1,Core Gene,N
Zm00033ab004640,pan_gene_317,1,Core Gene,N
Zm00033ab004650,pan_gene_318,2,Core Gene,Y
Zm00033ab004670,pan_gene_319,1,Core Gene,N
Zm00033ab004690,pan_gene_321,2,Core Gene,Y
Zm00033ab004710,pan_gene_322,1,Core Gene,N
Zm00033ab004720,pan_gene_323,1,Core Gene,N
Zm00033ab004730,pan_gene_324,1,Core Gene,N
Zm00033ab004740,pan_gene_325,1,Core Gene,N
Zm00033ab004750,pan_gene_326,1,Core Gene,N
Zm00033ab004760,pan_gene_327,1,Core Gene,N
Zm00033ab004770,pan_gene_330,1,Core Gene,N
Zm00033ab004780,pan_gene_331,1,Core Gene,N
Zm00033ab004810,pan_gene_332,3,Core Gene,Y
Zm00033ab004840,pan_gene_333,1,Core Gene,N
Zm00033ab004850,pan_gene_334,1,Core Gene,N
Zm00033ab004860,pan_gene_335,1,Core Gene,N
Zm00033ab004870,pan_gene_336,1,Core Gene,N
Zm00033ab004890,pan_gene_338,2,Core Gene,Y
Zm00033ab004940,pan_gene_340,1,Core Gene,N
Zm00033ab004950,pan_gene_341,2,Core Gene,Y
Zm00033ab004970,pan_gene_342,1,Core Gene,N
Zm00033ab004980,pan_gene_343,1,Core Gene,N
Zm00033ab004990,pan_gene_344,1,Core Gene,N
Zm00033ab005010,pan_gene_345,1,Core Gene,N
Zm00033ab005020,pan_gene_346,1,Core Gene,N
Zm00033ab005080,pan_gene_347,2,Core Gene,Y
Zm00033ab005100,pan_gene_348,1,Core Gene,N
Zm00033ab005110,pan_gene_349,1,Core Gene,N
Zm00033ab005120,pan_gene_350,1,Core Gene,N
Zm00033ab005130,pan_gene_351,1,Core Gene,N
Zm00033ab005150,pan_gene_352,1,Dispensable Gene,N
Zm00033ab005170,pan_gene_353,1,Core Gene,N
Zm00033ab005180,pan_gene_354,1,Core Gene,N
Zm00033ab005200,pan_gene_355,1,Core Gene,N
Zm00033ab005210,pan_gene_356,1,Core Gene,N
Zm00033ab005220,pan_gene_357,1,Core Gene,N
Zm00033ab005230,pan_gene_358,1,Core Gene,N
Zm00033ab005250,pan_gene_361,1,Core Gene,N
gmap_ID=chr1:14000802-14001296,pan_gene_363,1,Core Gene,N
Zm00033ab005290,pan_gene_364,1,Core Gene,N
Zm00033ab005300,pan_gene_365,1,Core Gene,N
Zm00033ab005310,pan_gene_366,1,Dispensable Gene,N
Zm00033ab005330,pan_gene_367,1,Core Gene,N
Zm00033ab005350,pan_gene_368,2,Core Gene,Y
Zm00033ab005370,pan_gene_369,1,Core Gene,N
Zm00033ab005420,pan_gene_370,1,Core Gene,N
Zm00033ab005430,pan_gene_371,1,Core Gene,N
Zm00033ab005450,pan_gene_372,1,Core Gene,N
Zm00033ab005460,pan_gene_373,1,Core Gene,N
Zm00033ab005470,pan_gene_374,20,Core Gene,Y
gmap_ID=chr1:14847901-14848544,pan_gene_375,1,Dispensable Gene,N
Zm00033ab005580,pan_gene_376,1,Dispensable Gene,N
Zm00033ab005600,pan_gene_377,2,Dispensable Gene,Y
Zm00033ab005610,pan_gene_378,1,Core Gene,N
Zm00033ab005740,pan_gene_381,1,Core Gene,N
Zm00033ab005750,pan_gene_382,1,Core Gene,N
Zm00033ab005760,pan_gene_383,1,Core Gene,N
Zm00033ab005770,pan_gene_384,1,Core Gene,N
Zm00033ab005780,pan_gene_385,1,Core Gene,N
Zm00033ab005800,pan_gene_386,1,Core Gene,N
Zm00033ab005810,pan_gene_387,1,Core Gene,N
Zm00033ab005820,pan_gene_388,2,Core Gene,Y
Zm00033ab005850,pan_gene_389,1,Core Gene,N
Zm00033ab005870,pan_gene_390,1,Core Gene,N
gmap_ID=chr1:15708591-15738417,pan_gene_391,1,Core Gene,N
Zm00033ab005890,pan_gene_392,2,Core Gene,Y
Zm00033ab005910,pan_gene_395,2,Core Gene,Y
Zm00033ab005940,pan_gene_396,1,Core Gene,N
Zm00033ab005970,pan_gene_397,3,Core Gene,Y
Zm00033ab006050,pan_gene_398,1,Core Gene,N
Zm00033ab006060,pan_gene_399,1,Core Gene,N
Zm00033ab006070,pan_gene_400,1,Core Gene,N
Zm00033ab006080,pan_gene_401,1,Dispensable Gene,N
Zm00033ab006090,pan_gene_402,1,Core Gene,N
Zm00033ab006110,pan_gene_404,1,Core Gene,N
Zm00033ab006120,pan_gene_405,1,Dispensable Gene,N
Zm00033ab006130,pan_gene_406,1,Core Gene,N
Zm00033ab006140,pan_gene_407,1,Core Gene,N
Zm00033ab006150,pan_gene_408,1,Core Gene,N
Zm00033ab006160,pan_gene_409,1,Core Gene,N
Zm00033ab006170,pan_gene_410,1,Core Gene,N
Zm00033ab006180,pan_gene_411,1,Core Gene,N
Zm00033ab006190,pan_gene_412,2,Core Gene,Y
Zm00033ab006210,pan_gene_413,1,Core Gene,N
Zm00033ab006220,pan_gene_414,1,Core Gene,N
Zm00033ab006230,pan_gene_415,1,Core Gene,N
Zm00033ab006270,pan_gene_417,1,Core Gene,N
Zm00033ab006280,pan_gene_418,1,Core Gene,N
Zm00033ab006290,pan_gene_419,1,Core Gene,N
Zm00033ab006310,pan_gene_420,1,Core Gene,N
Zm00033ab006320,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:16789984-16790503,pan_gene_422,1,Core Gene,N
Zm00033ab006330,pan_gene_423,1,Core Gene,N
Zm00033ab006340,pan_gene_424,2,Core Gene,Y
Zm00033ab006360,pan_gene_425,1,Core Gene,N
Zm00033ab006390,pan_gene_426,1,Core Gene,N
Zm00033ab006410,pan_gene_427,1,Core Gene,N
Zm00033ab006420,pan_gene_428,1,Core Gene,N
Zm00033ab006430,pan_gene_429,1,Core Gene,N
Zm00033ab006460,pan_gene_430,1,Core Gene,N
Zm00033ab006470,pan_gene_431,1,Core Gene,N
Zm00033ab006480,pan_gene_433,1,Core Gene,N
Zm00033ab006490,pan_gene_434,1,Core Gene,N
Zm00033ab006510,pan_gene_435,1,Core Gene,N
Zm00033ab006520,pan_gene_436,1,Core Gene,N
Zm00033ab006530,pan_gene_437,1,Core Gene,N
Zm00033ab006540,pan_gene_438,1,Near-Core Gene,N
Zm00033ab006550,pan_gene_439,1,Core Gene,N
Zm00033ab006590,pan_gene_440,1,Core Gene,N
Zm00033ab006610,pan_gene_441,1,Core Gene,N
Zm00033ab006630,pan_gene_442,1,Core Gene,N
Zm00033ab006640,pan_gene_443,1,Core Gene,N
Zm00033ab006650,pan_gene_444,1,Core Gene,N
gmap_ID=chr1:17948157-17948492,pan_gene_445,1,Core Gene,N
Zm00033ab006670,pan_gene_446,1,Dispensable Gene,N
Zm00033ab006680,pan_gene_447,1,Core Gene,N
Zm00033ab006690,pan_gene_448,1,Core Gene,N
Zm00033ab006700,pan_gene_449,1,Core Gene,N
Zm00033ab006710,pan_gene_450,1,Core Gene,N
Zm00033ab006720,pan_gene_451,2,Core Gene,Y
Zm00033ab006740,pan_gene_453,1,Core Gene,N
Zm00033ab006760,pan_gene_454,1,Core Gene,N
Zm00033ab006790,pan_gene_455,1,Core Gene,N
Zm00033ab006810,pan_gene_456,1,Core Gene,N
Zm00033ab006820,pan_gene_457,1,Core Gene,N
Zm00033ab006830,pan_gene_458,1,Core Gene,N
Zm00033ab006840,pan_gene_459,1,Core Gene,N
Zm00033ab006860,pan_gene_460,3,Core Gene,Y
Zm00033ab006880,pan_gene_461,1,Core Gene,N
Zm00033ab006890,pan_gene_462,1,Core Gene,N
Zm00033ab006900,pan_gene_463,1,Dispensable Gene,N
Zm00033ab006910,pan_gene_464,1,Core Gene,N
Zm00033ab006920,pan_gene_465,1,Core Gene,N
Zm00033ab006940,pan_gene_466,1,Dispensable Gene,N
Zm00033ab006950,pan_gene_467,1,Core Gene,N
Zm00033ab006960,pan_gene_468,1,Near-Core Gene,N
Zm00033ab006970,pan_gene_469,1,Core Gene,N
Zm00033ab006980,pan_gene_471,1,Core Gene,N
Zm00033ab006990,pan_gene_472,1,Core Gene,N
Zm00033ab007000,pan_gene_473,1,Core Gene,N
Zm00033ab007020,pan_gene_474,4,Core Gene,Y
gmap_ID=chr1:19042675-19046841,pan_gene_475,1,Dispensable Gene,N
Zm00033ab007070,pan_gene_478,1,Core Gene,N
Zm00033ab007080,pan_gene_479,1,Core Gene,N
Zm00033ab007110,pan_gene_482,1,Core Gene,N
Zm00033ab007130,pan_gene_483,1,Core Gene,N
Zm00033ab007140,pan_gene_484,2,Core Gene,Y
Zm00033ab007170,pan_gene_485,1,Core Gene,N
Zm00033ab007180,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:19276169-19276590,pan_gene_487,1,Dispensable Gene,N
Zm00033ab007190,pan_gene_488,1,Core Gene,N
Zm00033ab007200,pan_gene_489,1,Core Gene,N
Zm00033ab007210,pan_gene_490,1,Core Gene,N
Zm00033ab007220,pan_gene_491,2,Core Gene,Y
Zm00033ab007230,pan_gene_492,3,Core Gene,Y
Zm00033ab007270,pan_gene_493,1,Core Gene,N
Zm00033ab007280,pan_gene_494,1,Dispensable Gene,N
Zm00033ab007290,pan_gene_495,1,Core Gene,N
Zm00033ab007330,pan_gene_496,1,Core Gene,N
Zm00033ab007340,pan_gene_497,1,Dispensable Gene,N
Zm00033ab007350,pan_gene_498,1,Core Gene,N
Zm00033ab007360,pan_gene_499,1,Core Gene,N
Zm00033ab007370,pan_gene_500,1,Core Gene,N
Zm00033ab007380,pan_gene_501,1,Core Gene,N
Zm00033ab007390,pan_gene_502,1,Core Gene,N
Zm00033ab007400,pan_gene_503,1,Core Gene,N
Zm00033ab007420,pan_gene_504,1,Core Gene,N
Zm00033ab007430,pan_gene_505,1,Core Gene,N
Zm00033ab007440,pan_gene_507,1,Core Gene,N
Zm00033ab007470,pan_gene_508,1,Core Gene,N
Zm00033ab007480,pan_gene_509,2,Core Gene,Y
Zm00033ab007530,pan_gene_511,1,Core Gene,N
Zm00033ab007550,pan_gene_512,1,Core Gene,N
Zm00033ab007580,pan_gene_513,1,Core Gene,N
Zm00033ab007600,pan_gene_514,2,Core Gene,Y
Zm00033ab007630,pan_gene_515,1,Core Gene,N
Zm00033ab007640,pan_gene_516,1,Core Gene,N
Zm00033ab007460,pan_gene_517,1,Dispensable Gene,N
Zm00033ab007650,pan_gene_518,2,Core Gene,Y
Zm00033ab007670,pan_gene_519,2,Core Gene,Y
Zm00033ab007700,pan_gene_520,1,Dispensable Gene,N
Zm00033ab007720,pan_gene_521,1,Core Gene,N
Zm00033ab007730,pan_gene_522,1,Dispensable Gene,N
Zm00033ab007750,pan_gene_523,1,Core Gene,N
Zm00033ab007760,pan_gene_524,2,Core Gene,Y
Zm00033ab007780,pan_gene_525,1,Core Gene,N
Zm00033ab007790,pan_gene_526,1,Core Gene,N
Zm00033ab007810,pan_gene_527,1,Core Gene,N
Zm00033ab007820,pan_gene_528,2,Core Gene,Y
Zm00033ab007840,pan_gene_529,1,Core Gene,N
Zm00033ab007860,pan_gene_530,1,Core Gene,N
Zm00033ab007870,pan_gene_531,1,Core Gene,N
Zm00033ab007880,pan_gene_532,1,Near-Core Gene,N
Zm00033ab007890,pan_gene_534,1,Core Gene,N
Zm00033ab007900,pan_gene_535,1,Dispensable Gene,N
Zm00033ab007930,pan_gene_536,1,Core Gene,N
Zm00033ab007940,pan_gene_537,1,Core Gene,N
Zm00033ab007950,pan_gene_538,1,Core Gene,N
Zm00033ab007960,pan_gene_539,1,Core Gene,N
Zm00033ab007980,pan_gene_541,1,Core Gene,N
Zm00033ab008020,pan_gene_542,1,Core Gene,N
Zm00033ab008030,pan_gene_543,1,Core Gene,N
Zm00033ab008040,pan_gene_545,1,Core Gene,N
