gene,pan,copy,class,duplicate
Zm00023ab002950,pan_gene_197,1,Core Gene,N
Zm00023ab002960,pan_gene_198,1,Core Gene,N
Zm00023ab002980,pan_gene_199,2,Core Gene,Y
Zm00023ab003000,pan_gene_200,1,Core Gene,N
Zm00023ab003020,pan_gene_201,1,Core Gene,N
Zm00023ab003030,pan_gene_202,1,Core Gene,N
Zm00023ab003040,pan_gene_203,1,Core Gene,N
Zm00023ab003100,pan_gene_204,1,Core Gene,N
Zm00023ab003110,pan_gene_205,1,Core Gene,N
Zm00023ab003120,pan_gene_206,1,Core Gene,N
Zm00023ab003130,pan_gene_207,1,Core Gene,N
Zm00023ab003140,pan_gene_208,1,Core Gene,N
Zm00023ab003150,pan_gene_209,1,Core Gene,N
Zm00023ab003160,pan_gene_210,1,Core Gene,N
Zm00023ab003170,pan_gene_211,1,Core Gene,N
Zm00023ab003180,pan_gene_212,1,Core Gene,N
Zm00023ab003200,pan_gene_214,1,Core Gene,N
Zm00023ab003210,pan_gene_215,1,Core Gene,N
Zm00023ab003220,pan_gene_216,1,Core Gene,N
Zm00023ab003230,pan_gene_217,3,Core Gene,Y
Zm00023ab003270,pan_gene_218,1,Core Gene,N
Zm00023ab003290,pan_gene_219,1,Dispensable Gene,N
Zm00023ab003310,pan_gene_220,1,Core Gene,N
Zm00023ab003340,pan_gene_222,3,Core Gene,Y
Zm00023ab003360,pan_gene_223,1,Core Gene,N
Zm00023ab003370,pan_gene_224,1,Core Gene,N
Zm00023ab003380,pan_gene_225,1,Near-Core Gene,N
Zm00023ab003400,pan_gene_226,1,Core Gene,N
Zm00023ab003410,pan_gene_227,1,Core Gene,N
Zm00023ab003420,pan_gene_228,1,Core Gene,N
Zm00023ab003450,pan_gene_229,1,Dispensable Gene,N
Zm00023ab003540,pan_gene_230,1,Core Gene,N
Zm00023ab003530,pan_gene_231,1,Core Gene,N
Zm00023ab003550,pan_gene_232,1,Core Gene,N
Zm00023ab003560,pan_gene_233,1,Core Gene,N
Zm00023ab003570,pan_gene_234,1,Core Gene,N
Zm00023ab003580,pan_gene_238,3,Core Gene,Y
Zm00023ab003630,pan_gene_239,1,Core Gene,N
Zm00023ab003870,pan_gene_240,2,Core Gene,Y
Zm00023ab003890,pan_gene_241,1,Core Gene,N
Zm00023ab003900,pan_gene_242,1,Core Gene,N
Zm00023ab003910,pan_gene_244,1,Core Gene,N
Zm00023ab003920,pan_gene_245,1,Core Gene,N
Zm00023ab003930,pan_gene_246,1,Core Gene,N
Zm00023ab003940,pan_gene_247,1,Core Gene,N
Zm00023ab003950,pan_gene_248,1,Core Gene,N
gmap_ID=chr1:12332171-12336018,pan_gene_249,1,Dispensable Gene,N
Zm00023ab003960,pan_gene_250,1,Core Gene,N
Zm00023ab003990,pan_gene_251,1,Core Gene,N
Zm00023ab004000,pan_gene_252,1,Core Gene,N
Zm00023ab004010,pan_gene_253,2,Core Gene,Y
Zm00023ab004060,pan_gene_254,1,Near-Core Gene,N
Zm00023ab004130,pan_gene_256,1,Core Gene,N
Zm00023ab004140,pan_gene_257,1,Core Gene,N
Zm00023ab004150,pan_gene_258,1,Core Gene,N
Zm00023ab004160,pan_gene_259,1,Core Gene,N
Zm00023ab004170,pan_gene_260,1,Dispensable Gene,N
Zm00023ab004180,pan_gene_261,1,Dispensable Gene,N
Zm00023ab004190,pan_gene_262,1,Core Gene,N
Zm00023ab004210,pan_gene_263,1,Near-Core Gene,N
Zm00023ab004220,pan_gene_264,1,Core Gene,N
Zm00023ab004230,pan_gene_265,1,Core Gene,N
Zm00023ab004240,pan_gene_266,1,Core Gene,N
Zm00023ab004250,pan_gene_267,1,Core Gene,N
Zm00023ab004280,pan_gene_268,1,Core Gene,N
Zm00023ab004290,pan_gene_269,1,Core Gene,N
Zm00023ab004310,pan_gene_270,1,Core Gene,N
Zm00023ab004330,pan_gene_271,1,Core Gene,N
gmap_ID=chr1:13299517-13403301,pan_gene_272,1,Dispensable Gene,N
Zm00023ab004340,pan_gene_273,1,Core Gene,N
Zm00023ab004350,pan_gene_274,1,Core Gene,N
Zm00023ab004370,pan_gene_277,1,Core Gene,N
Zm00023ab004360,pan_gene_278,1,Core Gene,N
Zm00023ab004380,pan_gene_279,5,Core Gene,Y
Zm00023ab004440,pan_gene_280,1,Core Gene,N
Zm00023ab004450,pan_gene_281,1,Core Gene,N
Zm00023ab004470,pan_gene_282,1,Core Gene,N
Zm00023ab004480,pan_gene_283,1,Core Gene,N
Zm00023ab004500,pan_gene_284,2,Core Gene,Y
Zm00023ab004520,pan_gene_287,2,Core Gene,Y
Zm00023ab004560,pan_gene_289,1,Core Gene,N
Zm00023ab004570,pan_gene_290,1,Core Gene,N
Zm00023ab004600,pan_gene_292,1,Core Gene,N
Zm00023ab004660,pan_gene_294,1,Core Gene,N
Zm00023ab004670,pan_gene_295,1,Dispensable Gene,N
Zm00023ab004680,pan_gene_296,1,Core Gene,N
Zm00023ab004690,pan_gene_297,1,Core Gene,N
Zm00023ab004700,pan_gene_298,1,Core Gene,N
Zm00023ab004710,pan_gene_299,1,Core Gene,N
Zm00023ab004730,pan_gene_300,1,Core Gene,N
Zm00023ab004740,pan_gene_301,1,Core Gene,N
Zm00023ab004760,pan_gene_302,1,Core Gene,N
Zm00023ab004780,pan_gene_303,1,Core Gene,N
Zm00023ab004790,pan_gene_304,2,Core Gene,Y
Zm00023ab004810,pan_gene_305,1,Core Gene,N
Zm00023ab004820,pan_gene_307,1,Core Gene,N
Zm00023ab004830,pan_gene_308,1,Core Gene,N
Zm00023ab004840,pan_gene_309,2,Core Gene,Y
Zm00023ab004860,pan_gene_310,1,Core Gene,N
Zm00023ab004870,pan_gene_311,1,Core Gene,N
Zm00023ab004890,pan_gene_313,1,Core Gene,N
Zm00023ab004900,pan_gene_314,1,Near-Core Gene,N
Zm00023ab004910,pan_gene_317,1,Core Gene,N
Zm00023ab004930,pan_gene_318,2,Core Gene,Y
Zm00023ab004950,pan_gene_319,1,Core Gene,N
Zm00023ab004970,pan_gene_321,2,Core Gene,Y
Zm00023ab004980,pan_gene_322,1,Core Gene,N
Zm00023ab004990,pan_gene_323,1,Core Gene,N
Zm00023ab005000,pan_gene_324,1,Core Gene,N
Zm00023ab005020,pan_gene_325,1,Core Gene,N
Zm00023ab005030,pan_gene_326,1,Core Gene,N
Zm00023ab005040,pan_gene_327,1,Core Gene,N
Zm00023ab005050,pan_gene_328,1,Dispensable Gene,N
gmap_ID=chr1:15309885-15324638,pan_gene_329,1,Dispensable Gene,N
Zm00023ab005060,pan_gene_330,1,Core Gene,N
Zm00023ab005080,pan_gene_331,1,Core Gene,N
Zm00023ab005100,pan_gene_332,2,Core Gene,Y
Zm00023ab005120,pan_gene_333,1,Core Gene,N
Zm00023ab005130,pan_gene_334,1,Core Gene,N
Zm00023ab005160,pan_gene_335,1,Core Gene,N
Zm00023ab005170,pan_gene_336,1,Core Gene,N
Zm00023ab005180,pan_gene_338,2,Core Gene,Y
Zm00023ab005200,pan_gene_340,1,Core Gene,N
Zm00023ab005220,pan_gene_341,1,Core Gene,N
Zm00023ab005230,pan_gene_342,1,Core Gene,N
Zm00023ab005240,pan_gene_343,1,Core Gene,N
Zm00023ab005250,pan_gene_344,1,Core Gene,N
Zm00023ab005270,pan_gene_345,1,Core Gene,N
Zm00023ab005300,pan_gene_346,1,Core Gene,N
Zm00023ab005320,pan_gene_347,1,Core Gene,N
Zm00023ab005330,pan_gene_348,1,Core Gene,N
Zm00023ab005340,pan_gene_349,1,Core Gene,N
Zm00023ab005350,pan_gene_350,1,Core Gene,N
Zm00023ab005360,pan_gene_351,1,Core Gene,N
Zm00023ab005380,pan_gene_353,1,Core Gene,N
Zm00023ab005390,pan_gene_354,1,Core Gene,N
Zm00023ab005400,pan_gene_355,1,Core Gene,N
Zm00023ab005410,pan_gene_356,1,Core Gene,N
Zm00023ab005420,pan_gene_357,1,Core Gene,N
Zm00023ab005440,pan_gene_358,1,Core Gene,N
Zm00023ab005450,pan_gene_361,2,Core Gene,Y
Zm00023ab005470,pan_gene_362,1,Dispensable Gene,N
Zm00023ab005480,pan_gene_363,1,Core Gene,N
Zm00023ab005490,pan_gene_364,1,Core Gene,N
Zm00023ab005500,pan_gene_365,1,Core Gene,N
Zm00023ab005520,pan_gene_366,1,Dispensable Gene,N
Zm00023ab005540,pan_gene_367,1,Core Gene,N
Zm00023ab005570,pan_gene_368,2,Core Gene,Y
Zm00023ab005600,pan_gene_369,1,Core Gene,N
Zm00023ab005620,pan_gene_370,1,Core Gene,N
Zm00023ab005630,pan_gene_371,1,Core Gene,N
Zm00023ab005640,pan_gene_372,1,Core Gene,N
Zm00023ab005650,pan_gene_373,1,Core Gene,N
Zm00023ab005700,pan_gene_374,17,Core Gene,Y
Zm00023ab005940,pan_gene_377,2,Dispensable Gene,Y
Zm00023ab005950,pan_gene_378,1,Core Gene,N
Zm00023ab006010,pan_gene_381,1,Core Gene,N
Zm00023ab006020,pan_gene_382,1,Core Gene,N
Zm00023ab006030,pan_gene_383,1,Core Gene,N
Zm00023ab006040,pan_gene_384,1,Core Gene,N
Zm00023ab006060,pan_gene_385,1,Core Gene,N
Zm00023ab006120,pan_gene_386,1,Core Gene,N
Zm00023ab006130,pan_gene_387,1,Core Gene,N
Zm00023ab006140,pan_gene_388,2,Core Gene,Y
Zm00023ab006170,pan_gene_389,1,Core Gene,N
Zm00023ab006190,pan_gene_390,1,Core Gene,N
Zm00023ab006200,pan_gene_391,1,Core Gene,N
Zm00023ab006210,pan_gene_392,2,Core Gene,Y
Zm00023ab006230,pan_gene_395,2,Core Gene,Y
Zm00023ab006250,pan_gene_396,1,Core Gene,N
Zm00023ab006260,pan_gene_397,3,Core Gene,Y
gmap_ID=chr1:18642444-18661674,pan_gene_398,1,Core Gene,N
Zm00023ab006310,pan_gene_399,1,Core Gene,N
Zm00023ab006320,pan_gene_400,1,Core Gene,N
Zm00023ab006330,pan_gene_401,1,Dispensable Gene,N
Zm00023ab006340,pan_gene_402,1,Core Gene,N
Zm00023ab006360,pan_gene_404,1,Core Gene,N
Zm00023ab006370,pan_gene_405,1,Dispensable Gene,N
Zm00023ab006380,pan_gene_406,1,Core Gene,N
Zm00023ab006390,pan_gene_407,1,Core Gene,N
Zm00023ab006400,pan_gene_408,1,Core Gene,N
Zm00023ab006410,pan_gene_409,1,Core Gene,N
Zm00023ab006430,pan_gene_410,1,Core Gene,N
Zm00023ab006440,pan_gene_411,1,Core Gene,N
Zm00023ab006450,pan_gene_412,2,Core Gene,Y
Zm00023ab006470,pan_gene_413,1,Core Gene,N
Zm00023ab006480,pan_gene_414,1,Core Gene,N
Zm00023ab006490,pan_gene_415,1,Core Gene,N
Zm00023ab006500,pan_gene_417,1,Core Gene,N
Zm00023ab006510,pan_gene_418,1,Core Gene,N
Zm00023ab006530,pan_gene_419,1,Core Gene,N
Zm00023ab006550,pan_gene_420,1,Core Gene,N
Zm00023ab006560,pan_gene_421,1,Core Gene,N
gmap_ID=chr1:19522005-19522524,pan_gene_422,1,Core Gene,N
gmap_ID=chr1:19523884-19524458,pan_gene_423,1,Core Gene,N
Zm00023ab006600,pan_gene_424,2,Core Gene,Y
Zm00023ab006620,pan_gene_425,1,Core Gene,N
Zm00023ab006640,pan_gene_426,1,Core Gene,N
Zm00023ab006660,pan_gene_427,1,Core Gene,N
Zm00023ab006670,pan_gene_428,1,Core Gene,N
Zm00023ab006680,pan_gene_429,1,Core Gene,N
Zm00023ab006700,pan_gene_430,1,Core Gene,N
Zm00023ab006710,pan_gene_431,1,Core Gene,N
Zm00023ab006720,pan_gene_433,1,Core Gene,N
Zm00023ab006730,pan_gene_434,1,Core Gene,N
Zm00023ab006740,pan_gene_435,1,Core Gene,N
Zm00023ab006750,pan_gene_436,1,Core Gene,N
Zm00023ab006780,pan_gene_437,1,Core Gene,N
Zm00023ab006790,pan_gene_438,1,Near-Core Gene,N
Zm00023ab006800,pan_gene_439,1,Core Gene,N
Zm00023ab006820,pan_gene_440,1,Core Gene,N
Zm00023ab006840,pan_gene_441,2,Core Gene,Y
Zm00023ab006880,pan_gene_442,1,Core Gene,N
Zm00023ab006890,pan_gene_443,1,Core Gene,N
Zm00023ab006900,pan_gene_444,1,Core Gene,N
Zm00023ab006910,pan_gene_445,1,Core Gene,N
Zm00023ab006930,pan_gene_447,1,Core Gene,N
Zm00023ab006940,pan_gene_448,1,Core Gene,N
Zm00023ab006950,pan_gene_449,1,Core Gene,N
Zm00023ab006960,pan_gene_450,1,Core Gene,N
Zm00023ab006970,pan_gene_451,2,Core Gene,Y
Zm00023ab006990,pan_gene_453,1,Core Gene,N
Zm00023ab007000,pan_gene_454,1,Core Gene,N
Zm00023ab007010,pan_gene_455,3,Core Gene,Y
Zm00023ab007050,pan_gene_456,1,Core Gene,N
Zm00023ab007060,pan_gene_457,1,Core Gene,N
Zm00023ab007070,pan_gene_458,1,Core Gene,N
Zm00023ab007090,pan_gene_459,1,Core Gene,N
Zm00023ab007120,pan_gene_460,3,Core Gene,Y
Zm00023ab007180,pan_gene_461,1,Core Gene,N
Zm00023ab007190,pan_gene_462,1,Core Gene,N
Zm00023ab007200,pan_gene_463,1,Dispensable Gene,N
Zm00023ab007210,pan_gene_464,1,Core Gene,N
Zm00023ab007220,pan_gene_465,1,Core Gene,N
Zm00023ab007230,pan_gene_466,1,Dispensable Gene,N
Zm00023ab007250,pan_gene_467,1,Core Gene,N
Zm00023ab007260,pan_gene_468,1,Near-Core Gene,N
Zm00023ab007270,pan_gene_469,1,Core Gene,N
Zm00023ab007280,pan_gene_471,1,Core Gene,N
Zm00023ab007290,pan_gene_472,1,Core Gene,N
Zm00023ab007330,pan_gene_473,1,Core Gene,N
Zm00023ab007340,pan_gene_474,4,Core Gene,Y
Zm00023ab007350,pan_gene_475,1,Dispensable Gene,N
Zm00023ab007390,pan_gene_478,1,Core Gene,N
Zm00023ab007430,pan_gene_479,1,Core Gene,N
gmap_ID=chr1:22065376-22154039,pan_gene_481,1,Dispensable Gene,N
Zm00023ab007470,pan_gene_482,1,Core Gene,N
Zm00023ab007490,pan_gene_483,1,Core Gene,N
Zm00023ab007500,pan_gene_484,1,Core Gene,N
Zm00023ab007510,pan_gene_485,1,Core Gene,N
Zm00023ab007520,pan_gene_486,1,Core Gene,N
gmap_ID=chr1:22209690-22210111,pan_gene_487,1,Dispensable Gene,N
Zm00023ab007530,pan_gene_488,1,Core Gene,N
Zm00023ab007540,pan_gene_489,1,Core Gene,N
Zm00023ab007550,pan_gene_490,1,Core Gene,N
Zm00023ab007560,pan_gene_491,2,Core Gene,Y
Zm00023ab007570,pan_gene_492,3,Core Gene,Y
Zm00023ab007610,pan_gene_493,1,Core Gene,N
Zm00023ab007620,pan_gene_494,1,Dispensable Gene,N
Zm00023ab007630,pan_gene_495,1,Core Gene,N
Zm00023ab007640,pan_gene_496,1,Core Gene,N
Zm00023ab007650,pan_gene_497,1,Dispensable Gene,N
Zm00023ab007670,pan_gene_498,1,Core Gene,N
Zm00023ab007680,pan_gene_499,1,Core Gene,N
Zm00023ab007690,pan_gene_500,1,Core Gene,N
Zm00023ab007700,pan_gene_501,1,Core Gene,N
Zm00023ab007710,pan_gene_502,2,Core Gene,Y
Zm00023ab007730,pan_gene_503,1,Core Gene,N
Zm00023ab007740,pan_gene_504,1,Core Gene,N
Zm00023ab007760,pan_gene_505,1,Core Gene,N
Zm00023ab007770,pan_gene_506,1,Dispensable Gene,N
Zm00023ab007780,pan_gene_507,1,Core Gene,N
Zm00023ab007790,pan_gene_508,1,Core Gene,N
Zm00023ab007800,pan_gene_509,2,Core Gene,Y
Zm00023ab007850,pan_gene_511,1,Core Gene,N
Zm00023ab007860,pan_gene_512,1,Core Gene,N
Zm00023ab007880,pan_gene_513,1,Core Gene,N
Zm00023ab007890,pan_gene_514,2,Core Gene,Y
Zm00023ab007910,pan_gene_515,1,Core Gene,N
Zm00023ab007920,pan_gene_516,1,Core Gene,N
Zm00023ab007930,pan_gene_518,2,Core Gene,Y
Zm00023ab007950,pan_gene_519,2,Core Gene,Y
Zm00023ab007970,pan_gene_520,1,Dispensable Gene,N
Zm00023ab007990,pan_gene_521,1,Core Gene,N
Zm00023ab008000,pan_gene_522,1,Dispensable Gene,N
Zm00023ab008030,pan_gene_523,1,Core Gene,N
Zm00023ab008040,pan_gene_524,1,Core Gene,N
Zm00023ab008050,pan_gene_525,1,Core Gene,N
Zm00023ab008060,pan_gene_526,1,Core Gene,N
Zm00023ab008070,pan_gene_527,1,Core Gene,N
Zm00023ab008080,pan_gene_528,3,Core Gene,Y
Zm00023ab008120,pan_gene_529,1,Core Gene,N
Zm00023ab008130,pan_gene_530,1,Core Gene,N
Zm00023ab008140,pan_gene_531,1,Core Gene,N
Zm00023ab008150,pan_gene_532,1,Near-Core Gene,N
Zm00023ab008160,pan_gene_534,1,Core Gene,N
Zm00023ab008170,pan_gene_535,1,Dispensable Gene,N
Zm00023ab008180,pan_gene_536,1,Core Gene,N
Zm00023ab008200,pan_gene_537,1,Core Gene,N
Zm00023ab008210,pan_gene_538,1,Core Gene,N
Zm00023ab008220,pan_gene_539,1,Core Gene,N
Zm00023ab008230,pan_gene_541,1,Core Gene,N
Zm00023ab008280,pan_gene_542,1,Core Gene,N
Zm00023ab008290,pan_gene_543,1,Core Gene,N
Zm00023ab008300,pan_gene_545,1,Core Gene,N
Zm00023ab008320,pan_gene_546,1,Core Gene,N
